代號,名稱,前日均價,報買價,報買量,報賣價,報賣量,日最高,日最低,日均價,成交,成交量,進度日期,上市櫃進度(註)
1260,富味鄉,24.15,22.85,3000,23.95,3000,23.95,23.00,23.36,23.50,30001,-,
1269,乾杯,68.12,66.9,3000,67.3,3000,70.40,63.80,66.56,67.00,31278,-,
1271,晨暉生技,63.64,62.3,3000,63.4,3000,63.60,62.10,62.42,62.50,78831,-,
1293,利統,27.26,27,3000,28.1,3000,28.25,27.40,27.46,27.50,9114,-,
1343,旭東環保,20.91,21.3,3000,21.7,2000,21.85,20.85,21.50,21.70,72760,-,
1480,東盟開發,9.17,9.12,2000,9.3,5000,9.45,9.12,9.12,9.12,3001,-,
1594,日高,10.93,9.95,5000,10.4,4999,11.10,9.80,10.15,10.40,77118,-,
1780,立弘,31.15,31.05,3000,31.6,6000,32.00,31.10,31.36,31.60,90995,115/01/28,櫃買中心同意上櫃契約
2071,震南鐵,20.20,19.9,5000,20.15,2900,20.45,19.95,20.17,20.15,55140,-,
2237,華德動能,35.84,34.9,2900,35.65,3000,35.80,34.70,35.08,34.90,108636,115/03/09,證交所同意創新板上市契約
2245,詠勝昌*,27.32,26.85,3000,28.2,9000,27.25,27.25,27.25,27.25,103,-,
2249,湧盛,116.88,126,3000,128,2990,131.50,117.00,126.03,128.00,415881,115/05/08,送件申請上櫃
2252,為昇科,19.28,18.95,7995,19.2,4999,19.60,18.90,19.13,18.95,217222,-,
2255,凱銳光電,18.54,18.2,5000,18.6,9000,18.60,18.15,18.43,18.60,13251,-,
2256,歐特明,76.52,66.7,3000,68.2,5000,76.10,66.40,68.58,66.70,1107941,-,
2644,中信造船,81.92,80.3,3000,82.6,3000,82.70,79.90,80.56,82.70,94443,-,
2733,維格餅家,11.82,11.35,8000,11.9,9999,11.90,11.15,11.48,11.35,37007,-,
2741,老四川,21.17,21.5,2000,22.3,2997,22.30,21.05,21.29,22.30,43862,-,
2758,路易莎咖啡,67.36,64.6,3000,67.6,2998,67.70,64.60,65.85,67.60,10826,-,
2760,巨宇翔,20.92,20,3000,21,5000,21.00,20.90,20.91,21.00,7000,-,
2761,橘焱胡同,15.65,15,10000,15.65,6000,15.65,14.45,15.03,15.50,71350,-,
2938,床的世界,23.40,23.1,3000,24.15,3000,23.40,23.00,23.25,23.25,33878,115/04/29,送件申請上櫃
2940,歐都納,23.48,23.4,6000,24.3,6000,-,-,-,-,-,-,
2942,京站,38.22,37.85,6000,39.1,3000,39.20,39.20,39.20,39.20,202,-,
3097,拍檔,26.14,25.3,3000,26.1,3000,26.60,25.15,25.64,26.30,12081,-,
3117,年程,23.41,20,3000,20.3,1000,23.00,18.95,20.33,20.30,328888,-,
3184,微邦,29.05,25.95,3000,26.85,3000,30.00,25.60,27.10,26.90,1867663,-,
3473,智通聯網,94.29,92.7,1000,94.7,2997,97.00,92.50,92.91,94.70,22007,-,
3585,聯致,97.81,78.7,3000,79.4,4999,96.40,78.60,81.98,79.40,7199755,-,
3595,山太士,2790.16,2485,4000,2545,1999,2820.00,2460.00,2619.98,2545.00,899519,-,
3603,建祥國際,9.34,8.23,5000,8.6,5000,9.68,8.40,8.88,8.50,42831,-,
3633,云光,128.47,127.5,4940,129.5,3999,131.50,127.50,128.58,129.50,82575,-,
3659,百辰,25.71,23.75,3000,24.9,3000,25.90,24.65,24.89,24.90,24362,-,
3678,聯享,59.16,57.8,3000,59.9,2993,60.00,57.70,58.16,59.90,64884,-,
4115,善德生技,8.94,8.75,5000,9.14,4000,9.23,8.77,8.91,9.14,48460,-,
