代號,名稱,前日均價,報買價,報買量,報賣價,報賣量,日最高,日最低,日均價,成交,成交量,進度日期,上市櫃進度(註)
1260,富味鄉,23.80,23.25,3000,24.35,3000,24.35,23.25,23.56,23.35,33170,-,
1269,乾杯,67.79,66.5,2999,69.7,2988,69.70,66.50,69.45,69.70,13,-,
1271,晨暉生技,60.11,59.6,3000,60.2,10000,60.20,59.50,59.90,60.00,49204,-,
1293,利統,27.70,26.9,2969,27.7,3000,26.90,26.90,26.90,26.90,31,-,
1343,旭東環保,19.92,19.55,5000,20,3000,20.00,19.60,19.80,20.00,46739,-,
1480,東盟開發,9.29,9,5000,9.35,5000,9.14,9.10,9.13,9.10,8000,-,
1594,日高,9.21,9.13,9700,9.61,9947,9.61,9.13,9.33,9.55,12455,-,
1780,立弘,32.83,32.4,1000,32.95,1000,32.95,32.35,32.59,32.95,305619,115/01/28,櫃買中心同意上櫃契約
2071,震南鐵,20.44,20.6,5000,21,3000,21.00,20.20,20.90,21.00,230518,-,
2237,華德動能,38.26,37.65,6000,37.9,2000,38.50,37.50,37.98,37.90,147349,115/03/09,證交所同意創新板上市契約
2245,詠勝昌*,30.46,27.15,3000,27.7,1959,30.25,26.25,27.56,27.70,81449,-,
2249,湧盛,122.65,123.5,2000,125,1990,126.50,119.50,123.25,125.00,125329,115/05/08,送件申請上櫃
2252,為昇科,17.24,16.8,12000,16.95,6900,17.40,16.80,16.99,16.95,101069,-,
2255,凱銳光電,18.98,18.8,5000,19.2,5000,19.10,18.70,18.85,19.10,13731,-,
2256,歐特明,84.28,78.7,3000,80.9,2950,89.00,78.40,80.51,80.90,443434,-,
2644,中信造船,77.56,74.6,2998,75.7,3000,77.90,74.60,75.75,75.80,62665,-,
2733,維格餅家,10.79,10.55,5000,11.05,4000,11.05,11.05,11.05,11.05,1001,-,
2741,老四川,20.89,20.3,3000,21.1,2999,21.20,20.30,20.53,21.10,12297,-,
2758,路易莎咖啡,67.86,65.3,3000,68,2980,68.00,65.20,66.57,68.00,11471,-,
2760,巨宇翔,20.70,20.05,3000,21.05,3000,-,-,-,-,-,-,
2761,橘焱胡同,15.09,14.8,5000,15.4,5000,15.35,14.70,15.16,15.20,28547,-,
2938,床的世界,22.14,22,3000,23.05,2989,23.05,23.05,23.05,23.05,11,115/04/29,送件申請上櫃
2940,歐都納,23.96,23.9,6000,24.6,3000,-,-,-,-,-,-,
2942,京站,37.60,37.6,3000,38.2,6000,38.00,37.60,37.99,38.00,1137,-,
3097,拍檔,25.42,25.55,3000,26.1,3000,27.10,25.50,26.54,26.10,26005,-,
3117,年程,29.36,27.85,3000,28.35,3000,30.30,27.80,28.62,28.15,198388,-,
3184,微邦,21.90,23.6,4000,24.35,3000,24.40,22.00,23.47,23.60,1150921,-,
3473,智通聯網,90.55,88.1,3000,90.1,3000,91.20,89.10,89.47,89.40,13043,-,
3585,聯致,77.15,70.9,24940,71.5,4980,78.30,70.60,72.24,71.50,2796954,-,
3595,山太士,2628.40,2500,4000,2515,3988,2660.00,2475.00,2545.92,2515.00,427057,-,
3603,建祥國際,7.63,7.65,5000,7.78,2999,7.90,7.32,7.52,7.78,93203,-,
3633,云光,121.11,122,5000,123.5,5000,123.50,122.00,122.71,122.50,16955,-,
3659,百辰,23.00,22.75,3000,23.75,3000,23.30,22.90,23.10,23.30,13000,-,
3678,聯享,64.75,58.6,3000,60,4000,63.10,58.10,59.82,58.70,93100,-,
4115,善德生技,7.79,7.38,5000,7.63,4000,8.00,7.23,7.39,7.63,156701,-,
4150,優你康,5.28,5.11,10000,5.15,9999,5.32,4.98,5.08,5.15,556313,-,
4170,鑫品生醫,13.07,13.2,5000,13.55,10000,13.40,13.00,13.14,13.40,17527,-,
4172,因華,12.10,11.05,5000,11.4,1900,12.20,11.00,11.47,11.40,1239830,-,
4186,尖端醫,10.02,9.91,2996,10.05,7898,10.20,9.49,9.93,10.05,273593,-,
4194,禾生技,7.13,6.88,5000,7.18,5000,7.24,6.90,7.01,6.90,53764,-,
