=== 殖利率掃描報告 (20260602) ===
基準條件: 10日新高 或 歷史分位 > 80%
--------------------------------------------------
[🔥 10日新高] 5519.TW: 11.95% (歷史分位: 100.0%)
[🔥 10日新高] 2540.TW: 11.32% (歷史分位: 100.0%)
[🔥 10日新高] 8446.TWO: 9.48% (歷史分位: 94.2%)
[🔥 10日新高] 2534.TW: 8.75% (歷史分位: 100.0%)
[🔥 10日新高] 2916.TWO: 8.3% (歷史分位: 100.0%)
[🔥 10日新高] 8433.TWO: 8.14% (歷史分位: 32.9%)
[🔥 10日新高] 2548.TW: 8.13% (歷史分位: 100.0%)
[🔥 10日新高] 8930.TWO: 7.82% (歷史分位: 36.8%)
[🔥 10日新高] 5534.TW: 7.46% (歷史分位: 98.0%)
[🔥 10日新高] 2941.TWO: 7.41% (歷史分位: 75.5%)
[🔥 10日新高] 8924.TWO: 7.29% (歷史分位: 100.0%)
[🔥 10日新高] 4527.TWO: 7.13% (歷史分位: 32.3%)
[🔥 10日新高] 7760.TW: 6.89% (歷史分位: 100.0%)
[🔥 10日新高] 8916.TWO: 6.69% (歷史分位: 35.5%)
[🔥 10日新高] 4554.TWO: 6.66% (歷史分位: 79.4%)
[🔥 10日新高] 5604.TWO: 6.5% (歷史分位: 100.0%)
[🔥 10日新高] 6844.TWO: 6.24% (歷史分位: 27.1%)
[🔥 10日新高] 1295.TWO: 6.19% (歷史分位: 100.0%)
[🔥 10日新高] 1240.TWO: 6.12% (歷史分位: 100.0%)
[🔥 10日新高] 1215.TW: 5.96% (歷史分位: 100.0%)
[🔥 10日新高] 8342.TWO: 5.63% (歷史分位: 15.5%)
[🔥 10日新高] 6967.TWO: 5.29% (歷史分位: 91.0%)
[🔥 10日新高] 4129.TWO: 5.11% (歷史分位: 100.0%)
[🔥 10日新高] 2640.TWO: 5.1% (歷史分位: 31.6%)
[🔥 10日新高] 7786.TW: 4.91% (歷史分位: 100.0%)
[🔥 10日新高] 6843.TWO: 4.9% (歷史分位: 100.0%)
[🔥 10日新高] 5902.TWO: 4.82% (歷史分位: 100.0%)
[🔥 10日新高] 7780.TW: 3.99% (歷史分位: 100.0%)
[🔥 10日新高] 3413.TW: 3.51% (歷史分位: 17.2%)
[🔥 10日新高] 4994.TW: 3.44% (歷史分位: 36.4%)
[🔥 10日新高] 4161.TWO: 3.07% (歷史分位: 37.4%)
[🔥 10日新高] 6620.TWO: 2.81% (歷史分位: 79.0%)
[🔥 10日新高] 6504.TW: 2.75% (歷史分位: 98.7%)
[🔥 10日新高] 4571.TW: 2.68% (歷史分位: 8.1%)
[🔥 10日新高] 6835.TW: 2.65% (歷史分位: 28.2%)
[🔥 10日新高] 6261.TWO: 2.31% (歷史分位: 11.6%)
[🔥 10日新高] 1732.TW: 2.29% (歷史分位: 84.1%)
[🔥 10日新高] 1590.TW: 2.27% (歷史分位: 73.5%)
[🔥 10日新高] 6208.TWO: 2.19% (歷史分位: 8.4%)
[🔥 10日新高] 6679.TWO: 2.18% (歷史分位: 11.0%)
[🔥 10日新高] 2230.TWO: 2.14% (歷史分位: 32.3%)
[🔥 10日新高] 6179.TWO: 2.12% (歷史分位: 98.7%)
[🔥 10日新高] 6895.TWO: 2.06% (歷史分位: 100.0%)
[🔥 10日新高] 8147.TWO: 1.8% (歷史分位: 35.5%)
[🔥 10日新高] 3563.TW: 1.73% (歷史分位: 80.5%)
[🔥 10日新高] 3219.TWO: 1.72% (歷史分位: 71.0%)
[🔥 10日新高] 3024.TW: 1.59% (歷史分位: 11.3%)
[🔥 10日新高] 8438.TW: 1.52% (歷史分位: 17.4%)
[🔥 10日新高] 3455.TWO: 1.51% (歷史分位: 13.5%)
[🔥 10日新高] 3587.TWO: 1.42% (歷史分位: 18.7%)
