日期,代碼,名稱,收盤價,漲跌幅%,成交量(張),MJ狀態,J線值,MACD柱狀體
2026-04-16,1471.TW,首利,12.0,0.84,733,🚀 MJ低檔反彈,36.86,-0.04
2026-04-16,8076.TWO,伍豐,23.4,0.65,805,🚀 MJ低檔反彈,33.81,-0.05
2026-04-16,2390.TW,云辰,10.1,0.5,566,🚀 MJ低檔反彈,18.83,-0.03
2026-04-16,8936.TWO,國統,50.4,0.4,1011,🚀 MJ低檔反彈,21.97,-0.06
2026-04-16,2601.TW,益航,5.72,0.18,1247,🚀 MJ低檔反彈,30.71,-0.01
2026-04-16,1723.TW,中碳,81.5,-0.49,727,🚀 MJ低檔反彈,39.49,-0.63
2026-04-16,2038.TW,海光,15.35,-0.65,586,🚀 MJ低檔反彈,33.63,-0.04
2026-04-16,1337.TW,再生-KY,5.62,-1.4,801,🚀 MJ低檔反彈,22.85,-0.08
2026-04-16,1708.TW,東鹼,39.95,-1.6,2438,🚀 MJ低檔反彈,33.14,-0.49
2026-04-16,6499.TWO,益安,84.4,-3.1,582,🚀 MJ低檔反彈,21.94,-0.73
2026-04-16,2616.TW,山隆,15.45,-3.13,721,🚀 MJ低檔反彈,39.14,-0.1
2026-04-16,1808.TW,潤隆,30.35,1.51,900,💧 築底觀察,8.66,-0.1
2026-04-16,2891.TW,中信金,53.4,1.14,51652,💧 築底觀察,3.0,-0.36
2026-04-16,1584.TWO,精剛,21.1,0.96,1144,💧 築底觀察,9.73,-0.06
2026-04-16,00955.TWO,中信日本商社,15.63,0.77,8188,💧 築底觀察,-7.51,-0.11
2026-04-16,1909.TW,榮成,9.69,0.62,1590,💧 築底觀察,7.03,-0.08
2026-04-16,2355.TW,敬鵬,51.8,0.58,10526,💧 築底觀察,5.05,-0.67
2026-04-16,2104.TW,國際中橡,11.5,0.44,2346,💧 築底觀察,9.47,-0.12
2026-04-16,9907.TW,統一實,18.05,0.28,2252,💧 築底觀察,0.99,-0.07
2026-04-16,7780.TW,大研生醫*,20.7,0.24,2034,💧 築底觀察,4.01,0.01
2026-04-16,9904.TW,寶成,28.1,0.18,11449,💧 築底觀察,6.77,0.0
2026-04-16,1227.TW,佳格,29.9,0.17,677,💧 築底觀察,-12.47,-0.16
2026-04-16,5009.TWO,榮剛,31.2,0.16,1489,💧 築底觀察,6.1,-0.1
2026-04-16,1308.TW,亞聚,15.95,0.0,3947,💧 築底觀察,-6.34,-0.58
2026-04-16,2605.TW,新興,35.7,0.0,11793,💧 築底觀察,5.23,-1.51
2026-04-16,2442.TW,新美齊,19.9,0.0,3101,💧 築底觀察,-3.54,-0.12
2026-04-16,2731.TW,雄獅,160.0,0.0,695,💧 築底觀察,4.68,0.29
2026-04-16,3717.TW,聯嘉投控,21.85,0.0,1007,💧 築底觀察,-11.61,-0.45
2026-04-16,00865B.TW,國泰US短期公債,47.73,-0.04,4572,💧 築底觀察,5.8,-0.16
2026-04-16,1718.TW,中纖,7.03,-0.14,3242,💧 築底觀察,2.98,-0.08
2026-04-16,00985B.TW,群益ESG投等債0-5,10.23,-0.2,10261,💧 築底觀察,-5.04,-0.01
2026-04-16,00719B.TWO,元大美債1-3,31.16,-0.22,5753,💧 築底觀察,-5.38,-0.07
2026-04-16,2812.TW,台中銀,20.65,-0.24,9195,💧 築底觀察,-5.24,-0.07
2026-04-16,00864B.TWO,中信美國公債0-1,46.17,-0.3,1968,💧 築底觀察,-0.98,-0.13
2026-04-16,00669R.TW,國泰美國道瓊反1,5.65,-0.35,877,💧 築底觀察,-6.2,-0.06
2026-04-16,6589.TW,台康生技,51.3,-0.39,1203,💧 築底觀察,3.71,-0.59
2026-04-16,6547.TWO,高端疫苗,50.7,-0.39,4921,💧 築底觀察,-10.19,-2.96
2026-04-16,9945.TW,潤泰新,25.15,-0.4,5131,💧 築底觀察,-0.82,0.15
2026-04-16,00664R.TW,國泰臺灣加權反1,2.04,-0.49,29176,💧 築底觀察,-8.33,-0.04
2026-04-16,4167.TWO,松瑞藥,19.9,-0.5,747,💧 築底觀察,2.13,-0.24
2026-04-16,2022.TW,聚亨,8.86,-0.56,808,💧 築底觀察,-4.04,-0.05
2026-04-16,4147.TWO,中裕,53.4,-0.56,724,💧 築底觀察,4.7,-0.48
2026-04-16,00931B.TWO,統一美債20年,13.7,-0.58,2299,💧 築底觀察,6.68,-0.01
2026-04-16,2607.TW,榮運,50.4,-0.59,664,💧 築底觀察,1.87,0.1
2026-04-16,00857B.TWO,永豐20年美公債,23.41,-0.59,680,💧 築底觀察,3.67,-0.02
2026-04-16,00679B.TWO,元大美債20年,27.09,-0.62,24377,💧 築底觀察,8.88,-0.02
2026-04-16,00764B.TWO,群益25年美債,28.1,-0.64,3836,💧 築底觀察,3.68,-0.03
2026-04-16,00687B.TWO,國泰20年美債,28.14,-0.64,14849,💧 築底觀察,7.46,-0.02
2026-04-16,00795B.TWO,中信美國公債20年,27.31,-0.65,4991,💧 築底觀察,7.49,-0.03
2026-04-16,1304.TW,台聚,15.25,-0.65,8146,💧 築底觀察,-9.7,-0.6
2026-04-16,2597.TW,潤弘,150.5,-0.66,584,💧 築底觀察,0.49,0.63
2026-04-16,6568.TWO,宏觀,208.5,-0.71,693,💧 築底觀察,4.31,-5.47
2026-04-16,00642U.TW,期元大S&P石油,26.62,-0.78,8772,💧 築底觀察,-9.34,-0.67
2026-04-16,2017.TW,官田鋼,9.43,-0.84,687,💧 築底觀察,-1.04,-0.12
2026-04-16,2461.TW,光群雷,17.5,-0.85,822,💧 築底觀察,-0.75,-0.21
2026-04-16,00641R.TW,富邦日本反1,3.99,-0.99,3075,💧 築底觀察,3.51,-0.03
2026-04-16,00676R.TW,富邦臺灣加權反1,6.97,-1.13,3958,💧 築底觀察,-7.45,-0.13
2026-04-16,2313.TW,華通,260.0,-1.14,50009,💧 築底觀察,-2.56,-6.48
2026-04-16,00632R.TW,元大台灣50反1,12.63,-1.17,69110,💧 築底觀察,-8.42,-0.25
2026-04-16,3543.TW,州巧,43.05,-1.26,975,💧 築底觀察,8.45,-0.52
2026-04-16,00715L.TW,期街口S&P布蘭特油正2,47.77,-1.42,14657,💧 築底觀察,-4.7,-2.79
2026-04-16,00671R.TW,富邦NASDAQ反1,2.75,-1.43,10087,💧 築底觀察,-8.17,-0.05
2026-04-16,00686R.TW,群益臺灣加權反1,1.25,-1.57,4415,💧 築底觀察,-3.58,-0.02
2026-04-16,2915.TW,潤泰全,45.6,-1.72,4713,💧 築底觀察,-5.21,-0.06
2026-04-16,1309.TW,台達化,20.75,-2.35,10469,💧 築底觀察,-16.05,-1.27
2026-04-16,2367.TW,燿華,70.4,-2.36,30503,💧 築底觀察,-4.14,-1.46
2026-04-16,4744.TWO,皇將,31.85,-3.04,687,💧 築底觀察,-6.17,-1.05
2026-04-16,4130.TWO,健亞,32.6,-3.12,628,💧 築底觀察,1.37,-0.25
2026-04-16,7734.TWO,印能科技,2280.0,-6.17,534,💧 築底觀察,7.24,-52.44
2026-04-16,8937.TWO,合騏,31.5,-6.67,1280,💧 築底觀察,7.86,-0.38
2026-04-16,5206.TWO,坤悅,25.4,-9.77,1153,💧 築底觀察,-5.78,-0.46
2026-04-16,4977.TW,眾達-KY,214.5,10.0,7589,⚠️ 超買警示,95.81,2.23
2026-04-16,8150.TW,南茂,73.7,10.0,50398,⚠️ 超買警示,107.73,2.97
2026-04-16,3555.TWO,博士旺,236.5,10.0,1076,⚠️ 超買警示,107.02,10.31
2026-04-16,5498.TWO,凱崴,69.3,10.0,26151,⚠️ 超買警示,96.54,2.09
2026-04-16,3714.TW,富采,76.0,9.99,179812,⚠️ 超買警示,111.73,3.99
2026-04-16,3388.TWO,崇越電,90.3,9.99,1445,⚠️ 超買警示,109.77,3.99
2026-04-16,3221.TWO,台嘉碩,45.7,9.99,21109,⚠️ 超買警示,110.74,1.34
2026-04-16,4939.TWO,亞電,37.45,9.99,14748,⚠️ 超買警示,116.59,1.91
2026-04-16,2303.TW,聯電,68.3,9.98,282325,⚠️ 超買警示,103.82,1.9
2026-04-16,4960.TW,誠美材,30.85,9.98,11286,⚠️ 超買警示,120.74,1.33
2026-04-16,8121.TWO,越峰,27.55,9.98,1683,⚠️ 超買警示,111.19,0.83
2026-04-16,6877.TWO,鏵友益,143.5,9.96,1451,⚠️ 超買警示,101.26,3.13
2026-04-16,6173.TWO,信昌電,83.9,9.96,23904,⚠️ 超買警示,116.26,4.62
2026-04-16,2484.TW,希華,40.3,9.96,17494,⚠️ 超買警示,100.16,1.71
2026-04-16,1595.TWO,川寶,53.0,9.96,2435,⚠️ 超買警示,101.1,1.82
2026-04-16,3339.TWO,泰谷,63.0,9.95,13868,⚠️ 超買警示,105.4,3.11
2026-04-16,3529.TWO,力旺,3705.0,9.94,1166,⚠️ 超買警示,106.97,133.78
2026-04-16,4979.TWO,華星光,586.0,9.94,32754,⚠️ 超買警示,114.06,32.54
2026-04-16,4908.TWO,前鼎,155.0,9.93,4113,⚠️ 超買警示,109.49,7.21
2026-04-16,5228.TWO,鈺鎧,33.75,9.93,2025,⚠️ 超買警示,112.74,1.69
2026-04-16,8043.TWO,蜜望實,94.1,9.93,12412,⚠️ 超買警示,112.76,5.22
2026-04-16,8182.TWO,加高,35.5,9.91,3928,⚠️ 超買警示,98.55,1.19
2026-04-16,6208.TWO,日揚,75.4,9.91,5584,⚠️ 超買警示,111.03,3.92
2026-04-16,6684.TWO,安格,47.75,9.9,520,⚠️ 超買警示,105.43,1.09
2026-04-16,8289.TWO,泰藝,47.2,9.9,3232,⚠️ 超買警示,110.03,1.58
2026-04-16,2363.TW,矽統,53.3,9.9,22378,⚠️ 超買警示,111.92,1.19
2026-04-16,5011.TWO,久陽,15.0,9.89,1646,⚠️ 超買警示,111.78,0.32
2026-04-16,6285.TW,啟��,267.0,9.88,53368,⚠️ 超買警示,99.45,10.26
2026-04-16,2340.TW,台亞,32.25,9.88,11169,⚠️ 超買警示,104.27,0.78
2026-04-16,6141.TW,柏承,28.4,9.86,1884,⚠️ 超買警示,112.48,0.82
2026-04-16,6174.TWO,安��,27.3,9.86,3374,⚠️ 超買警示,104.16,0.79
2026-04-16,6657.TW,華安,49.65,9.85,2018,⚠️ 超買警示,123.79,1.77
2026-04-16,3518.TW,柏騰,26.2,9.85,4185,⚠️ 超買警示,121.09,1.06
2026-04-16,2312.TW,金寶,25.7,9.83,23699,⚠️ 超買警示,111.48,0.72
2026-04-16,4919.TW,新唐,117.5,9.81,25464,⚠️ 超買警示,112.61,3.64
2026-04-16,6213.TW,聯茂,252.0,9.8,46264,⚠️ 超買警示,100.77,9.78
2026-04-16,6533.TW,晶心科,218.5,9.8,1494,⚠️ 超買警示,113.81,9.17
2026-04-16,6829.TWO,千附精密,179.5,9.79,5382,⚠️ 超買警示,115.55,10.48
2026-04-16,4714.TWO,永捷,15.7,9.79,5612,⚠️ 超買警示,100.2,0.35
2026-04-16,5269.TW,祥碩,1290.0,9.79,2260,⚠️ 超買警示,116.62,44.01
2026-04-16,6419.TWO,京晨科,136.0,9.68,1127,⚠️ 超買警示,106.2,7.24
2026-04-16,8227.TWO,巨有科技,136.0,9.68,1692,⚠️ 超買警示,107.12,3.25
2026-04-16,3581.TWO,博磊,108.5,9.6,1149,⚠️ 超買警示,124.78,7.75
2026-04-16,6530.TWO,創威,114.5,9.57,5808,⚠️ 超買警示,106.73,2.18
2026-04-16,6456.TW,GIS-KY,76.8,9.56,50372,⚠️ 超買警示,123.45,4.05
2026-04-16,8040.TWO,九暘,63.6,9.09,3927,⚠️ 超買警示,117.4,2.93
2026-04-16,3467.TWO,台灣精材,59.4,8.99,1797,⚠️ 超買警示,116.97,3.31
2026-04-16,3443.TW,創意,3345.0,8.96,4234,⚠️ 超買警示,107.37,167.58
2026-04-16,8104.TW,錸寶,38.0,8.73,6420,⚠️ 超買警示,114.03,1.26
2026-04-16,6259.TWO,百徽,24.25,8.5,3478,⚠️ 超買警示,110.39,1.26
2026-04-16,6782.TW,視陽,230.5,8.47,1394,⚠️ 超買警示,106.77,4.77
2026-04-16,3661.TW,世芯-KY,3475.0,8.26,5167,⚠️ 超買警示,109.74,148.11
2026-04-16,6127.TWO,九豪,51.3,8.23,42326,⚠️ 超買警示,98.71,1.69
2026-04-16,6980.TWO,鐳洋科技,198.0,8.2,970,⚠️ 超買警示,113.61,9.7
2026-04-16,4916.TW,事欣科,65.2,8.13,20800,⚠️ 超買警示,112.02,1.85
2026-04-16,3026.TW,禾伸堂,240.5,7.85,4480,⚠️ 超買警示,97.89,12.52
2026-04-16,3645.TW,達邁,100.5,7.49,40681,⚠️ 超買警示,108.3,4.44
2026-04-16,6155.TW,鈞寶,52.6,7.46,7533,⚠️ 超買警示,100.78,1.84
2026-04-16,3042.TW,晶技,140.0,7.28,10547,⚠️ 超買警示,97.08,7.34
2026-04-16,3374.TWO,精材,184.5,7.27,14643,⚠️ 超買警示,99.96,4.98
2026-04-16,6934.TW,心誠鎂,97.6,7.14,555,⚠️ 超買警示,96.54,4.6
2026-04-16,4989.TW,榮科,105.0,6.82,63808,⚠️ 超買警示,115.35,6.89
2026-04-16,6223.TWO,旺矽,4915.0,6.73,1241,⚠️ 超買警示,96.33,85.73
2026-04-16,6139.TW,亞翔,669.0,6.36,8039,⚠️ 超買警示,111.26,18.57
2026-04-16,2454.TW,聯發科,1895.0,5.87,17830,⚠️ 超買警示,110.64,84.23
2026-04-16,8383.TWO,千附,56.8,5.77,4475,⚠️ 超買警示,108.42,1.86
2026-04-16,3533.TW,嘉澤,2510.0,5.68,1689,⚠️ 超買警示,99.72,27.95
2026-04-16,2460.TW,建通,37.3,5.67,4329,⚠️ 超買警示,105.59,1.9
2026-04-16,6907.TWO,雅特力-KY,142.0,5.19,643,⚠️ 超買警示,118.21,4.16
2026-04-16,6672.TW,騰輝電子-KY,160.0,5.16,11095,⚠️ 超買警示,101.48,2.44
2026-04-16,1455.TW,集盛,9.18,5.03,1773,⚠️ 超買警示,109.29,0.09
2026-04-16,5258.TW,虹堡,50.6,4.87,951,⚠️ 超買警示,97.33,0.96
2026-04-16,6224.TW,聚鼎,59.2,4.87,3140,⚠️ 超買警示,110.24,4.0
2026-04-16,2540.TW,愛山林,53.9,4.86,1745,⚠️ 超買警示,100.99,1.04
2026-04-16,4966.TWO,譜瑞-KY,555.0,4.72,1760,⚠️ 超買警示,103.07,14.93
2026-04-16,3035.TW,智原,156.5,4.68,5762,⚠️ 超買警示,97.85,2.59
2026-04-16,6488.TWO,環球晶,540.0,4.65,8113,⚠️ 超買警示,112.55,20.99
2026-04-16,4721.TWO,美琪瑪,89.4,4.44,8005,⚠️ 超買警示,101.16,2.6
2026-04-16,1560.TW,中砂,544.0,4.41,2818,⚠️ 超買警示,105.01,11.4
2026-04-16,6278.TW,台表科,143.0,4.38,24542,⚠️ 超買警示,115.66,9.69
2026-04-16,2421.TW,建準,147.0,4.26,8616,⚠️ 超買警示,110.88,3.8
2026-04-16,4968.TW,立積,110.5,4.25,1572,⚠️ 超買警示,96.31,1.46
2026-04-16,1301.TW,台塑,54.5,4.21,40563,⚠️ 超買警示,96.99,1.47
2026-04-16,6234.TWO,高僑,33.8,4.16,4314,⚠️ 超買警示,101.79,0.89
2026-04-16,5483.TWO,中美晶,127.0,4.1,12776,⚠️ 超買警示,115.4,3.15
2026-04-16,2478.TW,大毅,74.2,4.07,6521,⚠️ 超買警示,108.37,3.14
2026-04-16,2349.TW,錸德,14.15,4.04,10266,⚠️ 超買警示,98.72,0.2
2026-04-16,4541.TWO,晟田,48.15,4.0,4455,⚠️ 超買警示,98.78,1.13
2026-04-16,3227.TWO,原相,198.0,3.94,1871,⚠️ 超買警示,103.99,3.05
2026-04-16,9950.TWO,萬國通,13.3,3.91,3575,⚠️ 超買警示,97.57,0.53
2026-04-16,3357.TWO,臺慶科,175.0,3.86,6766,⚠️ 超買警示,106.28,5.93
2026-04-16,9802.TW,鈺齊-KY,81.0,3.71,1491,⚠️ 超買警示,109.2,1.39
2026-04-16,6116.TW,彩晶,9.27,3.69,57154,⚠️ 超買警示,97.65,0.21
2026-04-16,00753L.TW,中信中國50正2,11.17,3.52,16935,⚠️ 超買警示,101.4,0.23
2026-04-16,2453.TW,凌群,56.0,3.51,849,⚠️ 超買警示,109.55,0.63
2026-04-16,00665L.TW,富邦�琤肭磪囓�2,10.31,3.51,23172,⚠️ 超買警示,101.88,0.18
2026-04-16,00983A.TW,主動中信ARK創新,11.56,3.49,6588,⚠️ 超買警示,111.19,0.25
2026-04-16,3312.TW,弘憶股,41.85,3.46,4475,⚠️ 超買警示,98.53,1.21
2026-04-16,00670L.TW,富邦NASDAQ正2,167.6,3.46,2103,⚠️ 超買警示,110.7,5.39
2026-04-16,2329.TW,華泰,60.5,3.42,34499,⚠️ 超買警示,105.09,1.79
2026-04-16,6206.TW,飛捷,106.5,3.4,1333,⚠️ 超買警示,95.03,0.81
2026-04-16,1590.TW,亞德客-KY,1225.0,3.38,1343,⚠️ 超買警示,101.32,39.09
2026-04-16,2308.TW,台達電,1845.0,3.36,9622,⚠️ 超買警示,103.85,39.73
2026-04-16,6214.TW,精誠,123.5,3.35,2262,⚠️ 超買警示,112.9,2.64
2026-04-16,2345.TW,智邦,2035.0,3.3,3815,⚠️ 超買警示,97.65,54.68
2026-04-16,3088.TWO,艾訊,95.3,3.25,2884,⚠️ 超買警示,102.59,1.99
2026-04-16,8255.TWO,朋程,127.0,3.25,556,⚠️ 超買警示,107.59,1.07
2026-04-16,1447.TW,力鵬,5.44,3.23,1709,⚠️ 超買警示,113.46,0.08
2026-04-16,2236.TW,百達-KY,129.5,3.19,800,⚠️ 超買警示,99.55,2.88
2026-04-16,3362.TWO,先進光,113.5,3.18,2187,⚠️ 超買警示,98.48,4.07
2026-04-16,00981A.TW,主動統一台股增長,25.07,3.17,335115,⚠️ 超買警示,107.38,0.56
2026-04-16,6691.TW,洋基工程,658.0,3.13,786,⚠️ 超買警示,112.71,16.19
2026-04-16,00994A.TW,主動第一金台股優,15.18,3.05,19358,⚠️ 超買警示,107.7,0.35
2026-04-16,1513.TW,中興電,155.0,2.99,4695,⚠️ 超買警示,107.61,2.12
2026-04-16,8069.TWO,元太,155.0,2.99,5919,⚠️ 超買警示,106.84,3.68
2026-04-16,00996A.TW,主動兆豐台灣豐收,11.41,2.98,13674,⚠️ 超買警示,106.16,0.17
2026-04-16,6191.TW,精成科,105.0,2.94,8827,⚠️ 超買警示,96.01,3.1
2026-04-16,00947.TW,台新臺灣IC設計,26.7,2.93,6400,⚠️ 超買警示,109.08,0.57
2026-04-16,8112.TW,至上,85.8,2.88,23251,⚠️ 超買警示,96.4,1.13
2026-04-16,6202.TW,盛群,53.5,2.88,3102,⚠️ 超買警示,108.83,1.45
2026-04-16,3673.TW,TPK-KY,68.4,2.86,47495,⚠️ 超買警示,103.15,3.72
2026-04-16,2379.TW,瑞昱,540.0,2.86,5851,⚠️ 超買警示,103.48,6.55
2026-04-16,8210.TW,勤誠,1020.0,2.82,4495,⚠️ 超買警示,105.07,31.11
2026-04-16,00946.TW,群益科技高息成長,11.02,2.8,20229,⚠️ 超買警示,107.47,0.14
2026-04-16,00891.TW,中信關鍵半導體,28.07,2.78,12691,⚠️ 超買警示,110.58,0.64
2026-04-16,2492.TW,華新科,148.5,2.77,20804,⚠️ 超買警示,105.52,6.36
2026-04-16,2637.TW,慧洋-KY,74.5,2.76,4475,⚠️ 超買警示,107.81,1.11
2026-04-16,2404.TW,漢唐,935.0,2.75,3866,⚠️ 超買警示,98.02,18.82
2026-04-16,00952.TW,凱基台灣AI50,15.0,2.74,1866,⚠️ 超買警示,110.07,0.31
2026-04-16,6108.TW,競國,17.8,2.59,979,⚠️ 超買警示,102.65,0.24
2026-04-16,00675L.TW,富邦臺灣加權正2,226.0,2.59,2773,⚠️ 超買警示,109.69,7.7
2026-04-16,00995A.TW,主動中信台灣卓越,14.3,2.58,9490,⚠️ 超買警示,108.29,0.31
2026-04-16,00631L.TW,元大台灣50正2,25.98,2.57,186215,⚠️ 超買警示,112.64,29.67
2026-04-16,00993A.TW,主動安聯台灣,11.95,2.49,30081,⚠️ 超買警示,106.08,0.18
2026-04-16,00663L.TW,國泰臺灣加權正2,74.45,2.48,8514,⚠️ 超買警示,109.08,2.52
2026-04-16,6725.TWO,矽科宏晟,375.5,2.46,4002,⚠️ 超買警示,96.33,15.78
2026-04-16,00685L.TW,群益臺灣加權正2,203.45,2.44,842,⚠️ 超買警示,109.52,6.94
2026-04-16,4763.TW,材料*-KY,47.2,2.39,26805,⚠️ 超買警示,97.39,1.16
2026-04-16,00935.TW,野村臺灣新科技50,44.51,2.39,6659,⚠️ 超買警示,108.1,1.05
2026-04-16,6667.TWO,信紘科,282.5,2.36,3262,⚠️ 超買警示,113.48,8.41
2026-04-16,00992A.TW,主動群益科技創新,15.68,2.35,76335,⚠️ 超買警示,107.04,0.28
2026-04-16,4564.TW,元翎,19.65,2.34,1140,⚠️ 超買警示,109.08,0.21
2026-04-16,00650L.TW,復華香港正2,18.03,2.33,3929,⚠️ 超買警示,100.01,0.28
2026-04-16,00902.TW,中信電池及儲能,15.52,2.31,9596,⚠️ 超買警示,104.28,0.22
2026-04-16,1514.TW,亞力,111.5,2.29,3437,⚠️ 超買警示,104.69,2.44
2026-04-16,6274.TWO,台燿,960.0,2.29,15828,⚠️ 超買警示,98.37,45.76
2026-04-16,4739.TW,康普,89.4,2.29,4735,⚠️ 超買警示,95.09,1.33
2026-04-16,7556.TWO,意德士,270.0,2.27,1768,⚠️ 超買警示,108.35,18.35
2026-04-16,1303.TW,南亞,90.5,2.26,92878,⚠️ 超買警示,95.51,2.06
2026-04-16,5234.TW,達興材料,429.5,2.26,1266,⚠️ 超買警示,108.49,11.98
2026-04-16,00989A.TW,主動摩根美國科技,15.07,2.24,4037,⚠️ 超買警示,109.06,0.26
2026-04-16,2352.TW,佳世達,25.25,2.23,5263,⚠️ 超買警示,103.71,0.37
2026-04-16,8068.TWO,全達,23.35,2.19,534,⚠️ 超買警示,103.8,0.58
2026-04-16,8042.TWO,金山電,66.0,2.17,8439,⚠️ 超買警示,95.41,2.57
2026-04-16,3209.TW,全科,47.0,2.17,5652,⚠️ 超買警示,97.44,0.53
2026-04-16,00954.TW,中信日本半導體,16.5,2.17,2534,⚠️ 超買警示,106.7,0.43
2026-04-16,00888.TWO,永豐台灣ESG,25.98,2.12,14599,⚠️ 超買警示,108.84,0.46
2026-04-16,3044.TW,健鼎,410.5,2.11,6035,⚠️ 超買警示,97.5,10.55
2026-04-16,2393.TW,億光,72.6,2.11,2605,⚠️ 超買警示,99.05,0.08
2026-04-16,8059.TWO,凱碩,19.45,2.1,502,⚠️ 超買警示,97.86,0.33
2026-04-16,00985A.TW,主動野村台灣50,17.99,2.1,8051,⚠️ 超買警示,108.57,0.26
2026-04-16,00904.TW,新光臺灣半導體30,32.68,2.09,6328,⚠️ 超買警示,111.74,0.71
2026-04-16,00770.TW,國泰北美科技,56.05,2.09,1604,⚠️ 超買警示,110.35,1.04
2026-04-16,6245.TWO,立端,78.9,2.07,1529,⚠️ 超買警示,101.82,1.18
2026-04-16,00951.TW,台新日本半導體,15.47,2.04,4415,⚠️ 超買警示,105.67,0.4
2026-04-16,3031.TW,佰鴻,33.0,2.01,11174,⚠️ 超買警示,109.86,1.51
2026-04-16,00927.TW,群益半導體收益,27.76,1.91,39203,⚠️ 超買警示,109.61,0.58
2026-04-16,3213.TWO,茂訊,106.5,1.91,909,⚠️ 超買警示,99.33,0.91
2026-04-16,009801.TW,中信美國創新科技,11.25,1.9,2515,⚠️ 超買警示,108.19,0.2
2026-04-16,00929.TW,復華台灣科技優息,21.05,1.89,129796,⚠️ 超買警示,113.43,0.34
2026-04-16,3003.TW,健和興,54.5,1.87,1214,⚠️ 超買警示,106.77,0.91
2026-04-16,6414.TW,樺漢,300.0,1.87,1625,⚠️ 超買警示,107.28,4.83
2026-04-16,8213.TW,志超,36.05,1.84,1076,⚠️ 超買警示,103.64,0.68
2026-04-16,8111.TWO,立��,72.0,1.84,7187,⚠️ 超買警示,107.03,2.54
2026-04-16,3694.TW,海華,61.3,1.83,796,⚠️ 超買警示,99.08,1.34
