=== 殖利率掃描報告 (20260416) ===
基準條件: 10日新高 或 歷史分位 > 80%
--------------------------------------------------
[🔥 10日新高] 5213.TWO: 10.57% (歷史分位: 99.2%)
[🔥 10日新高] 6523.TWO: 9.39% (歷史分位: 92.8%)
[🔥 10日新高] 8446.TWO: 8.82% (歷史分位: 100.0%)
[🔥 10日新高] 5212.TWO: 8.7% (歷史分位: 100.0%)
[🔥 10日新高] 5548.TWO: 7.79% (歷史分位: 90.4%)
[🔥 10日新高] 6294.TWO: 7.57% (歷史分位: 24.0%)
[🔥 10日新高] 2851.TW: 7.42% (歷史分位: 78.2%)
[🔥 10日新高] 6028.TWO: 7.37% (歷史分位: 100.0%)
[🔥 10日新高] 2727.TW: 7.15% (歷史分位: 95.2%)
[🔥 10日新高] 8433.TWO: 7.12% (歷史分位: 16.8%)
[🔥 10日新高] 2752.TWO: 7.03% (歷史分位: 99.2%)
[🔥 10日新高] 6021.TWO: 6.96% (歷史分位: 18.4%)
[🔥 10日新高] 5287.TWO: 6.86% (歷史分位: 100.0%)
[🔥 10日新高] 4207.TWO: 6.72% (歷史分位: 100.0%)
[🔥 10日新高] 2643.TWO: 6.54% (歷史分位: 99.2%)
[🔥 10日新高] 4735.TWO: 6.54% (歷史分位: 96.8%)
[🔥 10日新高] 6807.TW: 6.39% (歷史分位: 18.0%)
[🔥 10日新高] 6844.TWO: 6.36% (歷史分位: 41.6%)
[🔥 10日新高] 3526.TWO: 6.32% (歷史分位: 32.8%)
[🔥 10日新高] 2834.TW: 6.17% (歷史分位: 100.0%)
[🔥 10日新高] 6005.TW: 6.11% (歷史分位: 83.1%)
[🔥 10日新高] 4442.TWO: 6.07% (歷史分位: 100.0%)
[🔥 10日新高] 2707.TW: 5.97% (歷史分位: 19.4%)
[🔥 10日新高] 5206.TWO: 5.91% (歷史分位: 100.0%)
[🔥 10日新高] 1451.TW: 5.7% (歷史分位: 46.8%)
[🔥 10日新高] 1777.TWO: 5.65% (歷史分位: 25.6%)
[🔥 10日新高] 6721.TWO: 5.65% (歷史分位: 100.0%)
[🔥 10日新高] 7738.TWO: 5.52% (歷史分位: 99.1%)
[🔥 10日新高] 2607.TW: 5.36% (歷史分位: 100.0%)
[🔥 10日新高] 2505.TW: 5.32% (歷史分位: 100.0%)
[🔥 10日新高] 4173.TWO: 5.25% (歷史分位: 40.0%)
[🔥 10日新高] 1268.TWO: 5.06% (歷史分位: 100.0%)
[🔥 10日新高] 6605.TW: 5.0% (歷史分位: 19.4%)
[🔥 10日新高] 3310.TWO: 5.0% (歷史分位: 100.0%)
[🔥 10日新高] 6585.TW: 4.95% (歷史分位: 10.7%)
[🔥 10日新高] 1524.TW: 4.78% (歷史分位: 12.9%)
[🔥 10日新高] 3703.TW: 4.77% (歷史分位: 75.0%)
[🔥 10日新高] 1525.TW: 4.61% (歷史分位: 20.2%)
[🔥 10日新高] 2235.TWO: 4.6% (歷史分位: 16.8%)
[🔥 10日新高] 6133.TW: 4.35% (歷史分位: 100.0%)
[🔥 10日新高] 6936.TW: 4.25% (歷史分位: 22.1%)
[🔥 10日新高] 1529.TW: 4.21% (歷史分位: 100.0%)
[🔥 10日新高] 6015.TWO: 4.21% (歷史分位: 47.2%)
[🔥 10日新高] 2915.TW: 4.17% (歷史分位: 14.5%)
[🔥 10日新高] 8917.TWO: 4.0% (歷史分位: 100.0%)
[🔥 10日新高] 7786.TW: 3.93% (歷史分位: 100.0%)
[🔥 10日新高] 5269.TW: 3.49% (歷史分位: 100.0%)
[🔥 10日新高] 4744.TWO: 3.14% (歷史分位: 100.0%)
[🔥 10日新高] 4430.TWO: 2.89% (歷史分位: 100.0%)
[🔥 10日新高] 4432.TWO: 2.64% (歷史分位: 18.4%)
[🔥 10日新高] 4148.TW: 2.6% (歷史分位: 65.3%)
[🔥 10日新高] 5015.TWO: 2.03% (歷史分位: 20.0%)
[🔥 10日新高] 6508.TWO: 1.9% (歷史分位: 19.2%)
[🔥 10日新高] 5450.TWO: 1.78% (歷史分位: 18.4%)
[🔥 10日新高] 6597.TWO: 1.74% (歷史分位: 28.8%)
[🔥 10日新高] 3543.TW: 1.39% (歷史分位: 93.4%)
[🔥 10日新高] 3054.TW: 1.09% (歷史分位: 100.0%)
[🔥 10日新高] 1309.TW: 0.72% (歷史分位: 10.5%)
[💎 歷史高位] 6596.TWO: 18.42% (歷史分位: 94.4%)
[💎 歷史高位] 3712.TW: 15.63% (歷史分位: 95.1%)
[💎 歷史高位] 2442.TW: 13.57% (歷史分位: 98.4%)
[💎 歷史高位] 3489.TWO: 12.53% (歷史分位: 82.4%)
[💎 歷史高位] 2528.TW: 12.27% (歷史分位: 96.8%)
[💎 歷史高位] 3188.TWO: 11.99% (歷史分位: 99.2%)
[💎 歷史高位] 5546.TW: 11.66% (歷史分位: 87.7%)
[💎 歷史高位] 1432.TW: 11.63% (歷史分位: 98.4%)
[💎 歷史高位] 2718.TWO: 11.53% (歷史分位: 99.2%)
[💎 歷史高位] 5519.TW: 11.36% (歷史分位: 91.9%)
[💎 歷史高位] 6165.TW: 11.14% (歷史分位: 99.2%)
[💎 歷史高位] 4303.TWO: 9.11% (歷史分位: 91.2%)
[💎 歷史高位] 1423.TW: 8.87% (歷史分位: 80.6%)
[💎 歷史高位] 5547.TWO: 8.74% (歷史分位: 92.9%)
[💎 歷史高位] 5520.TWO: 8.71% (歷史分位: 99.2%)
[💎 歷史高位] 4523.TWO: 8.68% (歷史分位: 85.6%)
[💎 歷史高位] 2543.TW: 8.67% (歷史分位: 96.8%)
[💎 歷史高位] 4120.TWO: 8.42% (歷史分位: 83.2%)
[💎 歷史高位] 3512.TWO: 8.33% (歷史分位: 83.2%)
[💎 歷史高位] 2762.TW: 8.1% (歷史分位: 80.3%)
[💎 歷史高位] 2731.TW: 8.0% (歷史分位: 96.0%)
[💎 歷史高位] 2010.TW: 7.97% (歷史分位: 88.7%)
[💎 歷史高位] 5209.TWO: 7.88% (歷史分位: 96.8%)
[💎 歷史高位] 5511.TWO: 7.85% (歷史分位: 98.4%)
[💎 歷史高位] 5522.TW: 7.8% (歷史分位: 89.5%)
[💎 歷史高位] 6170.TWO: 7.8% (歷史分位: 88.8%)
[💎 歷史高位] 2916.TWO: 7.76% (歷史分位: 96.0%)
[💎 歷史高位] 6703.TWO: 7.69% (歷史分位: 83.2%)
[💎 歷史高位] 1531.TW: 7.66% (歷史分位: 87.9%)
[💎 歷史高位] 3040.TW: 7.58% (歷史分位: 98.4%)
[💎 歷史高位] 2534.TW: 7.54% (歷史分位: 89.5%)
[💎 歷史高位] 4167.TWO: 7.46% (歷史分位: 99.2%)
[💎 歷史高位] 2547.TW: 7.37% (歷史分位: 90.3%)
[💎 歷史高位] 6881.TWO: 7.36% (歷史分位: 82.4%)
[💎 歷史高位] 4417.TWO: 7.3% (歷史分位: 98.4%)
[💎 歷史高位] 3158.TWO: 7.22% (歷史分位: 95.8%)
[💎 歷史高位] 2357.TW: 7.13% (歷史分位: 84.7%)
[💎 歷史高位] 2542.TW: 7.08% (歷史分位: 96.8%)
[💎 歷史高位] 2745.TWO: 7.08% (歷史分位: 84.0%)
[💎 歷史高位] 3078.TWO: 7.08% (歷史分位: 95.2%)
[💎 歷史高位] 5609.TWO: 7.04% (歷史分位: 86.4%)
[💎 歷史高位] 1612.TW: 7.01% (歷史分位: 87.1%)
[💎 歷史高位] 2739.TW: 7.01% (歷史分位: 83.1%)
[💎 歷史高位] 5315.TWO: 6.99% (歷史分位: 80.8%)
[💎 歷史高位] 2538.TW: 6.97% (歷史分位: 91.9%)
[💎 歷史高位] 2546.TW: 6.96% (歷史分位: 98.4%)
[💎 歷史高位] 1477.TW: 6.93% (歷史分位: 98.4%)
[💎 歷史高位] 3005.TW: 6.9% (歷史分位: 97.6%)
