日期,代碼,名稱,收盤價,漲跌幅%,成交量(張),MJ狀態,J線值,MACD柱狀體
2026-04-02,6944.TW,兆聯實業,780.0,-3.7,852,🚀 MJ低檔反彈,38.78,-6.88
2026-04-02,2368.TW,金像電,905.0,-4.33,9854,🚀 MJ低檔反彈,31.56,-14.94
2026-04-02,00685L.TW,群益臺灣加權正2,156.6,-4.63,2023,🚀 MJ低檔反彈,37.1,-1.17
2026-04-02,00663L.TW,國泰臺灣加權正2,57.3,-4.74,19663,🚀 MJ低檔反彈,35.62,-0.44
2026-04-02,00631L.TW,元大台灣50正2,20.0,-4.76,285696,🚀 MJ低檔反彈,23.02,-12.55
2026-04-02,00675L.TW,富邦臺灣加權正2,173.75,-4.79,4860,🚀 MJ低檔反彈,36.43,-1.32
2026-04-02,6510.TWO,精測,3165.0,-5.66,568,🚀 MJ低檔反彈,33.7,-26.59
2026-04-02,8155.TWO,博智,253.0,3.48,1025,💧 築底觀察,4.73,-5.75
2026-04-02,8064.TWO,東捷,66.0,2.33,7251,💧 築底觀察,-1.04,-1.68
2026-04-02,3673.TW,TPK-KY,44.3,1.96,2792,💧 築底觀察,4.71,-0.42
2026-04-02,4956.TW,光鋐,32.95,1.85,5549,💧 築底觀察,0.49,-1.06
2026-04-02,6269.TW,台郡,59.2,1.2,1051,💧 築底觀察,5.39,-0.29
2026-04-02,3005.TW,神基,98.7,1.02,4749,💧 築底觀察,-2.7,-4.51
2026-04-02,00656R.TW,國泰中國A50反1,6.28,0.64,517,💧 築底觀察,8.21,-0.02
2026-04-02,9933.TW,中鼎,35.65,0.42,4720,💧 築底觀察,9.47,-0.43
2026-04-02,8936.TWO,國統,51.1,0.39,1987,💧 築底觀察,-9.6,-0.81
2026-04-02,00674R.TW,期元大S&P黃金反1,5.3,0.38,876,💧 築底觀察,2.54,-0.05
2026-04-02,6234.TWO,高僑,28.1,0.36,573,💧 築底觀察,-4.96,-0.23
2026-04-02,3580.TWO,友威科,69.9,0.29,532,💧 築底觀察,1.93,-1.06
2026-04-02,4532.TW,瑞智,26.05,0.19,1134,💧 築底觀察,-5.69,-0.25
2026-04-02,1337.TW,再生-KY,6.16,0.16,995,💧 築底觀察,6.86,-0.07
2026-04-02,3645.TW,達邁,73.2,0.14,7473,💧 築底觀察,2.96,-2.04
2026-04-02,6153.TW,嘉聯益,16.2,0.0,2215,💧 築底觀察,6.44,-0.17
2026-04-02,9136.TW,巨騰-DR,8.7,0.0,1086,💧 築底觀察,-13.78,-0.55
2026-04-02,5425.TWO,台半,53.3,0.0,2645,💧 築底觀察,-4.62,-1.15
2026-04-02,1471.TW,首利,12.25,0.0,677,💧 築底觀察,-3.28,-0.27
2026-04-02,2014.TW,中鴻,18.3,0.0,5170,💧 築底觀察,2.45,-0.08
2026-04-02,6412.TW,群電,73.0,0.0,608,💧 築底觀察,9.17,-0.17
2026-04-02,2547.TW,日勝生,10.55,0.0,1806,💧 築底觀察,4.3,-0.07
2026-04-02,2454.TW,聯發科,1465.0,0.0,8691,💧 築底觀察,0.56,-29.29
2026-04-02,6761.TWO,穩得,159.0,0.0,606,💧 築底觀察,5.36,-3.25
2026-04-02,2324.TW,仁寶,27.4,-0.18,20270,💧 築底觀察,-2.71,-0.77
2026-04-02,2034.TW,允強,20.25,-0.25,614,💧 築底觀察,0.15,0.03
2026-04-02,2535.TW,達欣工,70.7,-0.28,766,💧 築底觀察,0.2,-0.67
2026-04-02,1721.TW,三晃,17.3,-0.29,790,💧 築底觀察,1.49,-0.37
2026-04-02,2889.TW,國票金,14.95,-0.33,1977,💧 築底觀察,-18.87,-0.3
2026-04-02,3028.TW,增你強,50.2,-0.4,3494,💧 築底觀察,8.64,-1.23
2026-04-02,2329.TW,華泰,50.3,-0.4,9046,💧 築底觀察,-7.47,-1.13
2026-04-02,6179.TWO,亞通,23.9,-0.42,826,💧 築底觀察,1.32,-0.56
2026-04-02,8926.TW,台汽電,43.45,-0.46,1365,💧 築底觀察,6.23,-0.38
2026-04-02,2338.TW,光罩,43.25,-0.46,3295,💧 築底觀察,-8.26,-1.54
2026-04-02,2646.TW,星宇航空,21.0,-0.47,2920,💧 築底觀察,2.91,-0.01
2026-04-02,4908.TWO,前鼎,101.0,-0.49,3145,💧 築底觀察,-8.71,-3.4
2026-04-02,3413.TW,京鼎,293.5,-0.51,775,💧 築底觀察,0.59,-3.7
2026-04-02,3680.TWO,家登,375.0,-0.53,894,💧 築底觀察,-15.01,-4.56
2026-04-02,2404.TW,漢唐,829.0,-0.6,2535,💧 築底觀察,2.45,-14.93
2026-04-02,1513.TW,中興電,144.0,-0.69,2755,💧 築底觀察,-0.98,-1.96
2026-04-02,2504.TW,國產,35.65,-0.7,1865,💧 築底觀察,-14.46,-0.56
2026-04-02,2634.TW,漢翔,46.7,-0.74,2755,💧 築底觀察,-5.28,-0.37
2026-04-02,1312.TW,國喬,13.2,-0.75,14521,💧 築底觀察,9.53,-0.2
2026-04-02,6139.TW,亞翔,521.0,-0.76,2333,💧 築底觀察,-21.41,-19.25
2026-04-02,5515.TW,建國,36.15,-0.82,643,💧 築底觀察,-2.48,-0.57
2026-04-02,2017.TW,官田鋼,9.86,-0.9,510,💧 築底觀察,-6.27,-0.12
2026-04-02,9941.TW,裕融,76.1,-0.91,1259,💧 築底觀察,9.26,-0.39
2026-04-02,5483.TWO,中美晶,106.0,-0.93,5104,💧 築底觀察,-13.18,-2.64
2026-04-02,6143.TWO,振曜,95.1,-0.94,804,💧 築底觀察,0.5,-0.4
2026-04-02,1409.TW,新纖,15.4,-0.96,2726,💧 築底觀察,-4.38,-0.18
2026-04-02,6488.TWO,環球晶,409.5,-0.97,3393,💧 築底觀察,-7.49,-7.84
2026-04-02,2208.TW,台船,20.2,-0.98,3004,💧 築底觀察,-11.62,-0.2
2026-04-02,2543.TW,皇昌,57.4,-1.03,1558,💧 築底觀察,-3.38,-1.77
2026-04-02,3324.TWO,雙鴻,910.0,-1.09,2637,💧 築底觀察,8.4,-23.05
2026-04-02,1314.TW,中石化,8.15,-1.09,21481,💧 築底觀察,9.05,-0.05
2026-04-02,2349.TW,錸德,12.95,-1.15,2355,💧 築底觀察,-4.52,-0.2
2026-04-02,3058.TW,立德,9.39,-1.16,545,💧 築底觀察,-7.91,-0.11
2026-04-02,2601.TW,益航,5.91,-1.17,796,💧 築底觀察,8.15,-0.06
2026-04-02,3060.TW,銘異,28.55,-1.21,3900,💧 築底觀察,-12.32,-0.74
2026-04-02,4534.TWO,慶騰,23.1,-1.28,572,💧 築底觀察,-6.79,-0.92
2026-04-02,2405.TW,輔信,15.2,-1.3,1173,💧 築底觀察,-8.59,-0.12
2026-04-02,2501.TW,國建,22.3,-1.33,3028,💧 築底觀察,-13.59,-0.33
2026-04-02,2312.TW,金寶,21.85,-1.35,7771,💧 築底觀察,5.79,-0.12
2026-04-02,2645.TW,長榮航太,146.5,-1.35,714,💧 築底觀察,8.56,-0.65
2026-04-02,2323.TW,中環,10.9,-1.36,3359,💧 築底觀察,-2.79,-0.24
2026-04-02,6142.TW,友勁,9.38,-1.37,512,💧 築底觀察,-11.53,-0.14
2026-04-02,9914.TW,美利達,64.6,-1.37,1950,💧 築底觀察,9.48,0.19
2026-04-02,6207.TWO,雷科,50.0,-1.38,513,💧 築底觀察,2.82,-0.62
2026-04-02,00929.TW,復華台灣科技優息,18.73,-1.42,31325,💧 築底觀察,3.19,-0.17
2026-04-02,6854.TW,錼創科技-KY創,139.0,-1.42,595,💧 築底觀察,0.82,-2.33
2026-04-02,1718.TW,中纖,7.37,-1.47,5379,💧 築底觀察,8.21,-0.06
2026-04-02,5864.TWO,致和證,23.5,-1.47,1536,💧 築底觀察,0.32,-0.38
2026-04-02,3050.TW,鈺德,13.05,-1.51,505,💧 築底觀察,-9.24,-0.16
2026-04-02,2401.TW,凌陽,19.6,-1.51,1619,💧 築底觀察,-0.98,-0.14
2026-04-02,3048.TW,益登,34.15,-1.59,1408,💧 築底觀察,-9.88,-0.9
2026-04-02,2010.TW,春源,24.8,-1.59,1200,💧 築底觀察,-3.74,-0.24
2026-04-02,9938.TW,百和,45.9,-1.61,1538,💧 築底觀察,3.14,-0.07
2026-04-02,4763.TW,材料*-KY,42.2,-1.63,2689,💧 築底觀察,-2.75,-0.26
2026-04-02,2498.TW,宏達電,39.4,-1.75,4405,💧 築底觀察,7.46,-0.09
2026-04-02,2103.TW,台橡,19.05,-1.8,5285,💧 築底觀察,6.13,-0.38
2026-04-02,2201.TW,裕隆,27.2,-1.81,2827,💧 築底觀察,6.62,0.07
2026-04-02,00909.TW,國泰數位支付服務,35.99,-1.83,6194,💧 築底觀察,9.99,-0.66
2026-04-02,1519.TW,華城,797.0,-1.85,2098,💧 築底觀察,2.49,-17.04
2026-04-02,2331.TW,精英,21.05,-1.86,1484,💧 築底觀察,4.91,-0.1
2026-04-02,6265.TWO,方土昶,36.65,-1.87,3802,💧 築底觀察,-4.06,-1.3
2026-04-02,3135.TW,凌航,104.5,-1.88,692,💧 築底觀察,-5.64,-5.67
2026-04-02,4967.TW,十銓,209.0,-1.88,8712,💧 築底觀察,-3.42,-9.38
2026-04-02,1608.TW,華榮,31.2,-1.89,1442,💧 築底觀察,4.66,-0.03
2026-04-02,1503.TW,士電,179.0,-1.92,1023,💧 築底觀察,1.52,-2.26
2026-04-02,3090.TW,日電貿,90.7,-1.95,1481,💧 築底觀察,0.02,-0.67
2026-04-02,5009.TWO,榮剛,31.95,-1.99,1272,💧 築底觀察,5.08,-0.23
2026-04-02,6125.TWO,廣運,53.3,-2.02,813,💧 築底觀察,-1.46,-0.71
2026-04-02,4966.TWO,譜瑞-KY,463.5,-2.03,635,💧 築底觀察,-2.94,-3.54
2026-04-02,3019.TW,亞光,120.5,-2.03,1815,💧 築底觀察,1.2,-0.44
2026-04-02,4768.TWO,晶呈科技,431.0,-2.05,1060,💧 築底觀察,-5.04,-12.31
2026-04-02,2374.TW,佳能,66.5,-2.06,2623,💧 築底觀察,-8.26,-0.42
2026-04-02,3029.TW,零壹,93.9,-2.09,1685,💧 築底觀察,8.76,-1.14
2026-04-02,8112.TW,至上,75.0,-2.09,7851,💧 築底觀察,8.33,-2.39
2026-04-02,2388.TW,威盛,51.4,-2.1,2239,💧 築底觀察,-4.06,-0.37
2026-04-02,3702.TW,大聯大,88.0,-2.11,12318,💧 築底觀察,-4.54,-2.34
2026-04-02,5439.TWO,高技,276.5,-2.12,3212,💧 築底觀察,8.6,-2.18
2026-04-02,1815.TWO,富喬,96.6,-2.13,28964,💧 築底觀察,4.01,-2.15
2026-04-02,4739.TW,康普,76.4,-2.18,1428,💧 築底觀察,-10.06,-2.29
2026-04-02,2327.TW,國巨*,246.0,-2.19,13335,💧 築底觀察,5.64,-2.64
2026-04-02,4919.TW,新唐,92.4,-2.22,11631,💧 築底觀察,3.67,-3.15
2026-04-02,3706.TW,神達,74.7,-2.23,6190,💧 築底觀察,9.89,-1.12
2026-04-02,4903.TWO,聯光通,43.85,-2.23,5378,💧 築底觀察,-6.18,-0.95
2026-04-02,2365.TW,昆盈,30.5,-2.24,1065,💧 築底觀察,-6.36,-0.42
2026-04-02,3289.TWO,宜特,129.0,-2.27,1359,💧 築底觀察,-9.06,-2.63
2026-04-02,3033.TW,威健,31.85,-2.3,2595,💧 築底觀察,-1.77,-0.46
2026-04-02,1319.TW,東陽,80.1,-2.32,1690,💧 築底觀察,8.4,0.58
2026-04-02,1727.TW,中華化,48.1,-2.34,2614,💧 築底觀察,1.65,-1.18
2026-04-02,2464.TW,盟立,66.5,-2.35,1855,💧 築底觀察,-8.44,-1.72
2026-04-02,3535.TW,晶彩科,103.5,-2.36,1935,💧 築底觀察,-1.77,-3.76
2026-04-02,6016.TWO,康和證,16.45,-2.37,3585,💧 築底觀察,7.6,-0.22
2026-04-02,6596.TWO,寬宏藝術,97.2,-2.41,607,💧 築底觀察,-5.05,-5.43
2026-04-02,1710.TW,東聯,14.2,-2.41,8643,💧 築底觀察,3.13,-0.21
2026-04-02,2630.TW,亞航,46.55,-2.41,709,💧 築底觀察,-6.01,-0.38
2026-04-02,1514.TW,亞力,100.5,-2.43,1205,💧 築底觀察,-1.86,-1.98
2026-04-02,2436.TW,偉詮電,59.6,-2.45,2171,💧 築底觀察,4.36,-1.31
2026-04-02,4977.TW,眾達-KY,178.0,-2.47,5657,💧 築底觀察,-6.07,-5.85
2026-04-02,6477.TW,安集,32.75,-2.53,676,💧 築底觀察,-4.32,-0.62
2026-04-02,6770.TW,力積電,53.5,-2.55,155069,💧 築底觀察,-4.3,-2.76
2026-04-02,1476.TW,儒鴻,322.5,-2.57,1927,💧 築底觀察,3.59,-2.9
2026-04-02,4540.TW,全球傳動,40.8,-2.63,757,💧 築底觀察,-0.95,-0.62
2026-04-02,3450.TW,聯鈞,241.0,-2.63,8991,💧 築底觀察,-1.02,-6.81
2026-04-02,5536.TWO,聖暉*,699.0,-2.65,1360,💧 築底觀察,-3.31,-10.54
2026-04-02,6284.TWO,佳邦,80.1,-2.67,770,💧 築底觀察,1.57,-0.23
2026-04-02,6191.TW,精成科,88.3,-2.75,2871,💧 築底觀察,-0.64,-0.47
2026-04-02,8054.TWO,安國,92.0,-2.75,1066,💧 築底觀察,8.13,0.09
2026-04-02,3664.TWO,安瑞-KY,8.8,-2.76,1271,💧 築底觀察,4.7,-0.67
2026-04-02,6282.TW,康舒,44.0,-2.76,11987,💧 築底觀察,-6.61,-0.7
2026-04-02,3209.TW,全科,40.35,-2.77,2574,💧 築底觀察,-11.75,-1.05
2026-04-02,6492.TWO,生華科,48.9,-2.78,649,💧 築底觀察,-13.58,-1.09
2026-04-02,2342.TW,茂矽,28.0,-2.78,864,💧 築底觀察,-6.27,-0.62
2026-04-02,6903.TWO,巨漢,279.0,-2.79,608,💧 築底觀察,0.41,-7.37
2026-04-02,2363.TW,矽統,46.3,-2.83,2446,💧 築底觀察,-0.81,-0.5
2026-04-02,2478.TW,大毅,57.5,-2.87,873,💧 築底觀察,-5.17,-1.33
2026-04-02,3707.TWO,漢磊,48.3,-2.91,1999,💧 築底觀察,-14.22,-2.13
2026-04-02,8088.TWO,品安,49.7,-2.93,2377,💧 築底觀察,5.93,-1.2
2026-04-02,5469.TW,瀚宇博,79.4,-2.93,2034,💧 築底觀察,-2.51,-0.15
2026-04-02,3543.TW,州巧,45.95,-2.96,1232,💧 築底觀察,-7.28,-0.9
2026-04-02,6415.TW,矽力*-KY,274.0,-3.01,3783,💧 築底觀察,-7.12,-3.08
2026-04-02,1536.TW,和大,47.95,-3.03,2103,💧 築底觀察,-4.52,-0.07
2026-04-02,1307.TW,三芳,31.5,-3.08,1340,💧 築底觀察,-11.25,-0.62
2026-04-02,3357.TWO,臺慶科,141.0,-3.09,985,💧 築底觀察,-2.45,-2.61
2026-04-02,2413.TW,環科,48.55,-3.09,2725,💧 築底觀察,-14.62,-1.78
2026-04-02,6133.TW,金橋,21.95,-3.09,1011,💧 築底觀察,4.09,-0.29
2026-04-02,5309.TWO,系統電,56.0,-3.11,2387,💧 築底觀察,-8.43,-0.47
2026-04-02,6689.TW,伊雲谷,74.2,-3.13,521,💧 築底觀察,-10.5,-2.46
2026-04-02,8111.TWO,立��,58.6,-3.14,1133,💧 築底觀察,4.33,-0.69
2026-04-02,2359.TW,所羅門,107.5,-3.15,541,💧 築底觀察,6.35,-0.47
2026-04-02,6757.TW,台灣虎航,49.0,-3.16,1719,💧 築底觀察,-9.97,-0.14
2026-04-02,6126.TWO,信音,29.0,-3.17,629,💧 築底觀察,1.55,-0.2
2026-04-02,1529.TW,樂事綠能,22.75,-3.19,933,💧 築底觀察,-5.25,-0.75
2026-04-02,5269.TW,祥碩,1060.0,-3.2,760,💧 築底觀察,0.12,-17.73
2026-04-02,3071.TWO,協禧,27.1,-3.21,570,💧 築底觀察,-2.44,-0.55
2026-04-02,4749.TWO,新應材,801.0,-3.26,1123,💧 築底觀察,2.61,-16.62
2026-04-02,2616.TW,山隆,16.25,-3.27,1351,💧 築底觀察,-0.63,-0.42
2026-04-02,6188.TWO,廣明,85.5,-3.28,1820,💧 築底觀察,0.32,-1.04
2026-04-02,3532.TW,台勝科,130.5,-3.33,1047,💧 築底觀察,6.71,-2.04
2026-04-02,4722.TW,國精化,159.0,-3.34,789,💧 築底觀察,9.75,-3.09
2026-04-02,6205.TW,詮欣,51.8,-3.36,555,💧 築底觀察,-5.28,-1.57
2026-04-02,6197.TW,佳必琪,157.5,-3.37,1697,💧 築底觀察,-8.18,-6.25
2026-04-02,2492.TW,華新科,114.0,-3.39,6377,💧 築底觀察,-8.05,-2.58
2026-04-02,3016.TW,嘉晶,51.0,-3.41,1128,💧 築底觀察,-11.87,-2.07
2026-04-02,2457.TW,飛宏,23.9,-3.43,2107,💧 築底觀察,0.64,-0.35
2026-04-02,3032.TW,偉訓,61.1,-3.48,523,💧 築底觀察,-6.86,-0.25
2026-04-02,3624.TWO,光頡,45.55,-3.5,623,💧 築底觀察,6.67,-0.2
2026-04-02,3576.TW,聯合再生,20.55,-3.52,28476,💧 築底觀察,5.09,-0.96
2026-04-02,6290.TWO,良維,192.0,-3.52,3946,💧 築底觀察,-3.19,-6.59
2026-04-02,4533.TWO,協易機,30.05,-3.53,1558,💧 築底觀察,-5.01,-0.51
2026-04-02,5222.TW,全訊,122.5,-3.54,848,💧 築底觀察,-8.1,-1.29
2026-04-02,8131.TW,福懋科,58.9,-3.6,2754,💧 築底觀察,8.57,-0.66
2026-04-02,3694.TW,海華,53.6,-3.6,774,💧 築底觀察,5.6,-0.17
2026-04-02,8033.TW,雷虎,134.0,-3.6,2237,💧 築底觀察,-6.05,-2.06
2026-04-02,1809.TW,中釉,25.1,-3.65,2100,💧 築底觀察,-10.39,-0.94
2026-04-02,3234.TWO,光環,83.1,-3.71,2069,💧 築底觀察,-6.85,-2.87
2026-04-02,1711.TW,永光,37.5,-3.72,4742,💧 築底觀察,7.85,-1.24
2026-04-02,3323.TWO,加百裕,31.8,-3.78,834,💧 築底觀察,-13.8,-0.47
2026-04-02,3663.TWO,鑫科,66.2,-3.78,2757,💧 築底觀察,-12.33,-2.09
2026-04-02,3035.TW,智原,139.0,-3.81,1852,💧 築底觀察,-3.72,-1.9
2026-04-02,3006.TW,晶豪科,150.5,-3.83,2783,💧 築底觀察,-10.27,-7.58
2026-04-02,6182.TWO,合晶,31.3,-3.84,5840,💧 築底觀察,-14.13,-0.68
2026-04-02,2441.TW,超豐,85.0,-3.85,2896,💧 築底觀察,-6.04,-1.55
2026-04-02,6768.TW,志強-KY,84.6,-3.86,869,💧 築底觀察,-1.03,-0.93
2026-04-02,1477.TW,聚陽,219.0,-3.95,2827,💧 築底觀察,0.74,-5.85
2026-04-02,6215.TW,和椿,94.1,-3.98,797,💧 築底觀察,-3.24,-1.36
2026-04-02,6781.TW,AES-KY,957.0,-4.11,1078,💧 築底觀察,-15.6,-14.98
2026-04-02,2369.TW,菱生,29.0,-4.13,18388,💧 築底觀察,-4.34,-0.93
2026-04-02,1785.TWO,光洋科,88.1,-4.13,28048,💧 築底觀察,-2.62,-2.57
