股票代碼         名稱              收盤價       最佳均線          勝率%            報酬%       次數        外資5日買 目前狀態                
1609.TW      大亞             33.8          5        71.43           6.58        2        -3416 📉 觀望/賣出             
1611.TW      中電             13.5          6        38.89           1.51        4          504 📈 持有                
1612.TW      宏泰             35.6          8         50.0           6.42        2          466 📈 持有                
1616.TW      億泰            23.95          4         50.0           0.73        3         -266 📉 觀望/賣出             
1623.TW      大東電           200.0          3        42.86           0.98        3           93 📉 觀望/賣出             
1708.TW      東鹼            44.75         18        57.14           5.66        1         4771 📈 持有                
1709.TW      和益             18.2         18        45.45           4.27        1          874 📈 持有                
1710.TW      東聯            15.35         17        46.15          -0.93        3        -1099 📈 持有                
1711.TW      永光             41.8         18        76.19          84.55        0        17466 📈 持有                
1712.TW      興農            44.55          3        56.25           0.11        6         1369 📉 觀望/賣出             
1714.TW      和桐             9.68          8        46.67           0.96        3         3750 📈 持有                
1717.TW      長興             66.7          5        72.73          30.38        2       -12922 📈 持有                
1718.TW      中纖             7.71         20         50.0          -1.97        2          222 📈 持有                
1721.TW      三晃             19.0          5        66.67          -3.29        2           52 📉 觀望/賣出             
1722.TW      台肥            47.05         19         50.0          -2.53        2         -996 📉 觀望/賣出             
1723.TW      中碳             74.0          6        55.56           7.99        2         -559 📉 觀望/賣出             
1725.TW      元禎             33.1          5        54.55           0.89        2         -140 📈 持有                
1726.TW      永記             75.4          3        54.55           0.64        4          -15 📉 觀望/賣出             
1727.TW      中華化            53.4         16         50.0           9.76        0        -1615 📈 持有                
1735.TW      日勝化           28.95         18        61.11          57.87        1          260 📈 持有                
1736.TW      喬山            123.0         16          0.0            0.0        0          254 📉 觀望/賣出             
1762.TW      中化生           29.05         10         50.0           0.91        3           82 📉 觀望/賣出             
1773.TW      勝一            150.0          3        54.55           4.02        2         -536 📈 持有                
1776.TW      展宇             16.0          4         40.0           6.58        4          -58 📉 觀望/賣出             
1784.TWO     訊聯             84.5          5        42.86          -1.27        3          -59 📉 觀望/賣出             
1785.TWO     光洋科            95.6          4        68.18          49.67        4         2262 📉 觀望/賣出             
1789.TW      神隆            21.25          3        54.55           4.31        4         -832 📉 觀望/賣出             
1795.TW      美時            214.0          7        64.71           9.59        3         -777 📉 觀望/賣出             
1796.TWO     金穎生技          38.35         11          0.0            0.0        0            2 📉 觀望/賣出             
1799.TWO     易威             37.8          3         50.0          27.65        5            2 📉 觀望/賣出             
1802.TW      台玻             57.6          9        42.86          -2.94        2       -39482 📉 觀望/賣出             
1805.TW      寶徠             11.7          6        66.67           9.86        2            5 📈 持有                
1808.TW      潤隆             30.7         15        42.86          -0.81        0          383 📈 持有                
1809.TW      中釉            32.45          8        64.71          69.02        2         5154 📈 持有                
1815.TWO     富喬            102.0          4         37.5          -0.61        2         1372 📉 觀望/賣出             
1904.TW      正隆            17.55          7        61.54           2.21        3          633 📉 觀望/賣出             
2002.TW      中鋼            19.45         13         60.0           4.34        1       -16063 📈 持有                
2006.TW      東和鋼鐵           70.5          3        82.35          13.57        2        -1134 📉 觀望/賣出             
2007.TW      燁興             8.63          3          0.0          -6.63        4          226 📉 觀望/賣出             
2009.TW      第一銅           41.85         18        66.67            0.0        1          486 📉 觀望/賣出             
2010.TW      春源            25.45          3         70.0           15.0        3         -160 📈 持有                
2012.TW      春雨            16.45          3         30.0          -1.37        5          -74 📉 觀望/賣出             
2013.TW      中鋼構           44.45          3        57.14           1.04        5           85 📉 觀望/賣出             
2014.TW      中鴻             19.6          5        53.33          22.82        4         2086 📈 持有                
2017.TW      官田鋼           10.85         18         50.0          18.96        1          513 📈 持有                
2022.TW      聚亨             9.82          3        33.33           6.96        5          -46 📈 持有                
2023.TW      燁輝            14.55         19         40.0          -1.01        2        -1199 📉 觀望/賣出             
2024.TW      志聯             15.5          3        55.56          -2.05        4           -9 📈 持有                
2025.TW      千興             11.6          3         40.0           8.26        2          -32 📉 觀望/賣出             
2027.TW      大成鋼            37.5          3        42.86          -2.06        6        10477 📉 觀望/賣出             
2028.TW      威致            19.25          3        42.86          10.75        2          -77 📈 持有                
2030.TW      彰源            16.55          3        33.33           2.74        4         -178 📉 觀望/賣出             
2031.TW      新光鋼           40.25         11        42.11          -1.18        3          415 📈 持有                
2032.TW      新鋼             16.9          9         37.5           7.22        2          -64 📈 持有                
2033.TW      佳大             15.6          5        16.67         -11.23        6           28 📉 觀望/賣出             
2034.TW      允強             20.5          9        56.25            1.2        2          382 📈 持有                
2035.TWO     唐榮              nan          4         30.0           0.86        4            0 📉 觀望/賣出             
2038.TW      海光            16.25          4        55.56           2.26        4          148 📉 觀望/賣出             
2049.TW      上銀            223.5          6         50.0          12.84        3         -984 📉 觀望/賣出             
2059.TW      川湖           3405.0          5        57.89           9.58        3           57 📉 觀望/賣出             
2061.TWO     風青             17.0          3        14.29          -5.69        4          -75 📉 觀望/賣出             
2064.TWO     晉椿             11.8         10        61.11          -3.26        3           -1 📉 觀望/賣出             
2066.TWO     世德             50.0          3        55.56          10.78        4          -15 📉 觀望/賣出             
2067.TWO     嘉鋼             8.15         13        33.33          -5.12        3           14 📉 觀望/賣出             
2069.TW      運錩            18.85          4        58.82           6.92        4           -1 📈 持有                
2072.TWO     世紀風電          249.5         16        58.82          11.71        1            0 📉 觀望/賣出             
2101.TW      南港            35.35          3        55.56          -0.28        3           86 📈 持有                
2103.TW      台橡            20.65         18         60.0           31.5        1        -1372 📈 持有                
2104.TW      國際中橡          12.65          3        54.55           7.08        3          635 📉 觀望/賣出             
2105.TW      正新             30.3          7         50.0           0.74        3        -1468 📈 持有                
2108.TW      南帝            25.35          6        43.75            7.2        3         -376 📉 觀望/賣出             
2115.TW      六暉-KY         21.35          3        33.33           5.92        3           90 📉 觀望/賣出             
2201.TW      裕隆             28.0         18          0.0            0.0        0          164 📉 觀望/賣出             
2204.TW      中華             54.9          5        57.14           3.21        3         -807 📉 觀望/賣出             
2206.TW      三陽工業           58.2          8        66.67           1.68        1         -785 📉 觀望/賣出             
2207.TW      和泰車           496.0         10        41.67          -1.11        3         -336 📉 觀望/賣出             
2208.TW      台船             21.6          4        64.71          11.81        3         -618 📉 觀望/賣出             
2211.TW      長榮鋼           100.5          3        33.33          -2.44        5         -268 📉 觀望/賣出             
2230.TWO     泰茂             32.8         17          0.0            0.0        0           39 📉 觀望/賣出             
2231.TW      為升             82.2          4        45.45           1.03        5         -259 📈 持有                
2233.TW      宇隆            235.0          4        53.85           3.89        4          295 📉 觀望/賣出             
2235.TWO     謚源              nan         18        66.67            1.0        1            0 📉 觀望/賣出             
