扣抵值 DMA 回測報告 (20260309)
==========================================================================================

=== 6831.TW (Best Period: 5) ===
買: 2016-09-26 @ 12.26 | 賣: 2016-10-11 @ 11.79 | 損益: -0.47 (-3.83%)
買: 2016-12-13 @ 11.83 | 賣: 2017-03-27 @ 12.54 | 損益: 0.71 (6.00%)
買: 2017-06-14 @ 12.51 | 賣: 2017-08-14 @ 12.11 | 損益: -0.40 (-3.20%)
買: 2017-08-15 @ 12.22 | 賣: 2017-08-16 @ 12.29 | 損益: 0.07 (0.57%)
買: 2017-09-13 @ 14.22 | 賣: 2017-11-10 @ 13.77 | 損益: -0.45 (-3.16%)
買: 2017-11-24 @ 15.44 | 賣: 2018-02-08 @ 15.74 | 損益: 0.30 (1.94%)
買: 2018-06-04 @ 15.92 | 賣: 2018-06-14 @ 15.44 | 損益: -0.48 (-3.02%)
買: 2018-06-15 @ 15.48 | 賣: 2018-06-22 @ 14.96 | 損益: -0.52 (-3.36%)
買: 2018-06-25 @ 15.00 | 賣: 2018-08-17 @ 15.93 | 損益: 0.93 (6.20%)
買: 2018-11-28 @ 14.62 | 賣: 2019-04-23 @ 19.63 | 損益: 5.01 (34.27%)
買: 2019-07-08 @ 18.55 | 賣: 2019-08-01 @ 17.90 | 損益: -0.65 (-3.50%)
買: 2019-08-02 @ 17.59 | 賣: 2019-08-06 @ 17.01 | 損益: -0.58 (-3.30%)
買: 2019-08-07 @ 17.05 | 賣: 2019-08-15 @ 17.93 | 損益: 0.88 (5.16%)
買: 2019-08-29 @ 21.43 | 賣: 2019-09-11 @ 20.23 | 損益: -1.20 (-5.60%)
買: 2019-09-12 @ 20.19 | 賣: 2020-01-03 @ 31.52 | 損益: 11.33 (56.12%)
買: 2020-04-27 @ 30.04 | 賣: 2020-05-18 @ 28.97 | 損益: -1.07 (-3.56%)
買: 2020-05-19 @ 29.53 | 賣: 2020-06-09 @ 28.53 | 損益: -1.00 (-3.39%)
買: 2020-06-10 @ 28.41 | 賣: 2020-06-23 @ 31.12 | 損益: 2.71 (9.54%)
買: 2020-06-24 @ 31.92 | 賣: 2020-07-28 @ 29.09 | 損益: -2.83 (-8.87%)
買: 2020-07-29 @ 29.01 | 賣: 2020-08-07 @ 29.37 | 損益: 0.36 (1.24%)
買: 2020-11-27 @ 26.97 | 賣: 2020-12-11 @ 25.69 | 損益: -1.28 (-4.75%)
買: 2020-12-14 @ 26.10 | 賣: 2021-01-07 @ 25.82 | 損益: -0.28 (-1.07%)
買: 2021-03-15 @ 26.27 | 賣: 2021-03-17 @ 25.36 | 損益: -0.91 (-3.46%)
買: 2021-03-18 @ 25.20 | 賣: 2021-05-13 @ 23.71 | 損益: -1.49 (-5.91%)
買: 2021-05-14 @ 23.34 | 賣: 2021-05-17 @ 21.02 | 損益: -2.32 (-9.94%)
買: 2021-07-02 @ 24.29 | 賣: 2021-08-11 @ 23.42 | 損益: -0.87 (-3.58%)
買: 2021-09-22 @ 23.46 | 賣: 2021-10-04 @ 22.60 | 損益: -0.86 (-3.67%)
買: 2021-10-05 @ 22.60 | 賣: 2021-10-18 @ 23.20 | 損益: 0.60 (2.65%)
買: 2021-10-29 @ 26.38 | 賣: 2022-01-10 @ 27.24 | 損益: 0.86 (3.26%)
買: 2022-03-14 @ 27.46 | 賣: 2022-05-20 @ 27.93 | 損益: 0.47 (1.71%)
買: 2022-06-22 @ 34.42 | 賣: 2022-06-23 @ 33.26 | 損益: -1.16 (-3.37%)
買: 2022-06-24 @ 31.67 | 賣: 2022-06-30 @ 30.04 | 損益: -1.63 (-5.15%)
買: 2022-07-01 @ 27.41 | 賣: 2022-07-15 @ 26.51 | 損益: -0.90 (-3.28%)
買: 2022-07-18 @ 27.03 | 賣: 2022-07-20 @ 27.63 | 損益: 0.60 (2.22%)
買: 2022-08-17 @ 33.86 | 賣: 2022-09-26 @ 32.18 | 損益: -1.68 (-4.96%)
買: 2022-09-27 @ 32.54 | 賣: 2022-09-28 @ 29.44 | 損益: -3.10 (-9.53%)
買: 2022-09-29 @ 30.52 | 賣: 2022-09-30 @ 30.47 | 損益: -0.05 (-0.16%)
買: 2022-12-05 @ 29.71 | 賣: 2022-12-06 @ 28.81 | 損益: -0.90 (-3.03%)
買: 2022-12-07 @ 28.27 | 賣: 2022-12-28 @ 26.97 | 損益: -1.30 (-4.60%)
買: 2022-12-29 @ 27.01 | 賣: 2023-01-09 @ 28.09 | 損益: 1.08 (4.00%)
買: 2023-02-14 @ 28.14 | 賣: 2023-03-16 @ 27.28 | 損益: -0.86 (-3.06%)
買: 2023-03-17 @ 27.46 | 賣: 2023-04-06 @ 29.53 | 損益: 2.07 (7.54%)
買: 2023-04-14 @ 30.65 | 賣: 2023-12-29 @ 80.23 | 損益: 49.58 (161.76%)
買: 2024-02-15 @ 112.30 | 賣: 2024-02-20 @ 107.54 | 損益: -4.76 (-4.24%)
買: 2024-02-21 @ 111.35 | 賣: 2024-02-22 @ 107.54 | 損益: -3.81 (-3.42%)
買: 2024-02-23 @ 118.01 | 賣: 2024-02-27 @ 113.25 | 損益: -4.76 (-4.03%)
買: 2024-02-29 @ 115.63 | 賣: 2024-03-05 @ 111.83 | 損益: -3.80 (-3.29%)
買: 2024-03-06 @ 113.25 | 賣: 2024-03-07 @ 108.02 | 損益: -5.23 (-4.62%)
買: 2024-03-08 @ 101.83 | 賣: 2024-03-14 @ 98.03 | 損益: -3.80 (-3.73%)
買: 2024-03-15 @ 97.07 | 賣: 2024-04-01 @ 104.21 | 損益: 7.14 (7.36%)
買: 2024-05-29 @ 102.78 | 賣: 2024-06-04 @ 98.98 | 損益: -3.80 (-3.70%)
買: 2024-06-05 @ 99.45 | 賣: 2024-06-07 @ 96.12 | 損益: -3.33 (-3.35%)
買: 2024-06-11 @ 93.84 | 賣: 2024-07-22 @ 89.37 | 損益: -4.47 (-4.76%)
買: 2024-09-06 @ 92.63 | 賣: 2024-11-14 @ 87.24 | 損益: -5.39 (-5.82%)
買: 2024-12-16 @ 100.96 | 賣: 2024-12-24 @ 97.04 | 損益: -3.92 (-3.88%)
買: 2024-12-25 @ 102.92 | 賣: 2024-12-27 @ 99.00 | 損益: -3.92 (-3.81%)
買: 2024-12-30 @ 95.57 | 賣: 2025-01-13 @ 87.04 | 損益: -8.53 (-8.93%)
買: 2025-01-14 @ 87.53 | 賣: 2025-01-15 @ 87.83 | 損益: 0.30 (0.34%)
買: 2025-05-22 @ 75.38 | 賣: 2025-05-28 @ 72.54 | 損益: -2.84 (-3.77%)
買: 2025-05-29 @ 73.03 | 賣: 2025-06-03 @ 70.38 | 損益: -2.65 (-3.63%)
買: 2025-06-04 @ 71.85 | 賣: 2025-06-20 @ 73.22 | 損益: 1.37 (1.91%)
買: 2025-07-04 @ 75.48 | 賣: 2025-07-07 @ 72.24 | 損益: -3.24 (-4.29%)
買: 2025-07-08 @ 71.16 | 賣: 2025-09-25 @ 87.80 | 損益: 16.64 (23.38%)
買: 2025-12-18 @ 76.10 | 賣: 2026-01-13 @ 72.20 | 損益: -3.90 (-5.12%)
買: 2026-03-02 @ 95.80 | 賣: 2026-03-06 @ 97.50 | 損益: 1.70 (1.77%)
小計: -0.52，交易次數: 77

=== 3029.TW (Best Period: 240) ===
買: 2016-01-14 @ 8.55 | 賣: 2016-10-24 @ 9.68 | 損益: 1.13 (13.22%)
買: 2017-06-09 @ 10.29 | 賣: 2026-03-06 @ 120.50 | 損益: 110.21 (1071.04%)
小計: 111.34，交易次數: 2

=== 7769.TW (Best Period: 5) ===
買: 2025-11-26 @ 2615.00 | 賣: 2026-01-09 @ 3295.00 | 損益: 680.00 (26.00%)
買: 2026-01-15 @ 3465.00 | 賣: 2026-02-09 @ 3850.00 | 損益: 385.00 (11.11%)
買: 2026-02-10 @ 4000.00 | 賣: 2026-03-06 @ 4215.00 | 損益: 215.00 (5.38%)
小計: 1280.00，交易次數: 3

=== 4958.TW (Best Period: 10) ===
買: 2014-03-26 @ 46.52 | 賣: 2014-05-15 @ 52.15 | 損益: 5.63 (12.10%)
買: 2014-05-29 @ 54.73 | 賣: 2014-07-24 @ 57.55 | 損益: 2.82 (5.15%)
買: 2014-08-21 @ 55.57 | 賣: 2014-09-16 @ 55.16 | 損益: -0.41 (-0.74%)
買: 2014-11-07 @ 51.14 | 賣: 2014-12-26 @ 52.00 | 損益: 0.86 (1.68%)
買: 2015-01-12 @ 54.29 | 賣: 2015-03-30 @ 61.78 | 損益: 7.49 (13.80%)
買: 2015-04-14 @ 65.86 | 賣: 2015-04-20 @ 62.76 | 損益: -3.10 (-4.71%)
買: 2015-04-21 @ 62.46 | 賣: 2015-05-15 @ 63.69 | 損益: 1.23 (1.97%)
買: 2015-05-28 @ 68.02 | 賣: 2015-06-09 @ 65.24 | 損益: -2.78 (-4.09%)
買: 2015-06-10 @ 64.62 | 賣: 2015-06-12 @ 66.78 | 損益: 2.16 (3.34%)
買: 2015-07-01 @ 69.26 | 賣: 2015-07-06 @ 67.09 | 損益: -2.17 (-3.13%)
買: 2015-07-07 @ 64.93 | 賣: 2015-07-08 @ 62.76 | 損益: -2.17 (-3.34%)
買: 2015-07-09 @ 63.38 | 賣: 2015-07-13 @ 65.24 | 損益: 1.86 (2.93%)
買: 2015-08-20 @ 56.89 | 賣: 2015-08-21 @ 54.11 | 損益: -2.78 (-4.89%)
買: 2015-08-24 @ 49.10 | 賣: 2015-08-25 @ 53.49 | 損益: 4.39 (8.94%)
買: 2015-09-10 @ 60.26 | 賣: 2015-10-20 @ 57.82 | 損益: -2.44 (-4.05%)
買: 2015-10-21 @ 58.79 | 賣: 2015-10-23 @ 60.52 | 損益: 1.73 (2.94%)
買: 2015-11-11 @ 60.39 | 賣: 2015-12-03 @ 59.81 | 損益: -0.58 (-0.96%)
買: 2016-02-15 @ 44.65 | 賣: 2016-03-29 @ 45.94 | 損益: 1.29 (2.89%)
買: 2016-06-06 @ 37.91 | 賣: 2016-06-16 @ 35.98 | 損益: -1.93 (-5.09%)
買: 2016-06-17 @ 36.43 | 賣: 2016-06-21 @ 37.20 | 損益: 0.77 (2.11%)
買: 2016-07-11 @ 39.00 | 賣: 2016-08-16 @ 41.95 | 損益: 2.95 (7.56%)
買: 2016-08-30 @ 43.94 | 賣: 2016-10-20 @ 47.52 | 損益: 3.58 (8.15%)
買: 2016-10-26 @ 50.75 | 賣: 2016-11-01 @ 48.83 | 損益: -1.92 (-3.78%)
買: 2016-11-02 @ 47.45 | 賣: 2016-11-09 @ 45.04 | 損益: -2.41 (-5.08%)
買: 2016-11-10 @ 46.49 | 賣: 2016-11-11 @ 44.43 | 損益: -2.06 (-4.43%)
買: 2016-12-07 @ 44.01 | 賣: 2017-01-03 @ 43.88 | 損益: -0.13 (-0.30%)
買: 2017-01-12 @ 45.87 | 賣: 2017-03-14 @ 51.99 | 損益: 6.12 (13.34%)
買: 2017-03-20 @ 53.02 | 賣: 2017-03-23 @ 50.20 | 損益: -2.82 (-5.32%)
買: 2017-03-24 @ 49.24 | 賣: 2017-03-30 @ 48.62 | 損益: -0.62 (-1.26%)
買: 2017-05-04 @ 48.28 | 賣: 2017-06-20 @ 51.23 | 損益: 2.95 (6.11%)
買: 2017-07-19 @ 48.46 | 賣: 2017-07-27 @ 50.87 | 損益: 2.41 (4.97%)
買: 2017-08-03 @ 52.15 | 賣: 2017-08-15 @ 50.23 | 損益: -1.92 (-3.68%)
買: 2017-08-16 @ 49.74 | 賣: 2017-08-23 @ 49.10 | 損益: -0.64 (-1.29%)
買: 2017-10-19 @ 45.41 | 賣: 2017-11-21 @ 51.79 | 損益: 6.38 (14.05%)
買: 2018-01-12 @ 48.81 | 賣: 2018-01-30 @ 47.25 | 損益: -1.56 (-3.20%)
買: 2018-03-12 @ 45.62 | 賣: 2018-04-12 @ 47.40 | 損益: 1.78 (3.90%)
買: 2018-05-15 @ 46.90 | 賣: 2018-06-26 @ 46.97 | 損益: 0.07 (0.15%)
買: 2018-07-18 @ 52.58 | 賣: 2018-09-17 @ 57.66 | 損益: 5.08 (9.66%)
買: 2018-10-23 @ 52.36 | 賣: 2018-10-26 @ 50.57 | 損益: -1.79 (-3.42%)
買: 2018-10-29 @ 51.91 | 賣: 2018-11-07 @ 50.35 | 損益: -1.56 (-3.01%)
買: 2018-11-08 @ 50.72 | 賣: 2018-11-13 @ 54.15 | 損益: 3.43 (6.76%)
買: 2018-11-15 @ 57.80 | 賣: 2018-11-22 @ 55.94 | 損益: -1.86 (-3.22%)
買: 2018-11-23 @ 56.16 | 賣: 2019-01-02 @ 58.85 | 損益: 2.69 (4.79%)
買: 2019-01-28 @ 58.70 | 賣: 2019-05-13 @ 74.96 | 損益: 16.26 (27.70%)
買: 2019-06-12 @ 72.20 | 賣: 2019-08-08 @ 82.59 | 損益: 10.39 (14.39%)
買: 2019-08-21 @ 92.71 | 賣: 2019-08-28 @ 89.60 | 損益: -3.11 (-3.35%)
買: 2019-08-29 @ 89.60 | 賣: 2019-09-10 @ 87.26 | 損益: -2.34 (-2.61%)
買: 2019-10-02 @ 91.16 | 賣: 2019-11-19 @ 109.08 | 損益: 17.92 (19.66%)
買: 2019-12-18 @ 110.24 | 賣: 2019-12-19 @ 106.74 | 損益: -3.50 (-3.17%)
買: 2019-12-20 @ 108.69 | 賣: 2020-01-07 @ 102.45 | 損益: -6.24 (-5.74%)
買: 2020-01-08 @ 101.28 | 賣: 2020-01-14 @ 105.96 | 損益: 4.68 (4.62%)
買: 2020-02-26 @ 92.71 | 賣: 2020-03-02 @ 91.94 | 損益: -0.77 (-0.83%)
買: 2020-04-09 @ 76.35 | 賣: 2020-07-03 @ 105.18 | 損益: 28.83 (37.76%)
買: 2020-07-10 @ 106.74 | 賣: 2020-07-24 @ 102.71 | 損益: -4.03 (-3.78%)
買: 2020-07-27 @ 103.11 | 賣: 2020-07-28 @ 106.74 | 損益: 3.63 (3.52%)
買: 2020-08-07 @ 118.02 | 賣: 2020-08-11 @ 111.97 | 損益: -6.05 (-5.13%)
買: 2020-08-12 @ 110.36 | 賣: 2020-08-18 @ 106.34 | 損益: -4.02 (-3.64%)
買: 2020-08-19 @ 106.74 | 賣: 2020-08-20 @ 99.89 | 損益: -6.85 (-6.42%)
買: 2020-08-21 @ 104.32 | 賣: 2020-08-24 @ 103.11 | 損益: -1.21 (-1.16%)
買: 2020-09-18 @ 108.35 | 賣: 2020-09-24 @ 100.70 | 損益: -7.65 (-7.06%)
買: 2020-09-25 @ 99.09 | 賣: 2020-10-08 @ 105.93 | 損益: 6.84 (6.90%)
買: 2020-10-20 @ 108.75 | 賣: 2020-10-27 @ 104.72 | 損益: -4.03 (-3.71%)
買: 2020-10-28 @ 103.11 | 賣: 2020-10-30 @ 97.47 | 損益: -5.64 (-5.47%)
買: 2020-11-02 @ 96.27 | 賣: 2020-11-03 @ 99.09 | 損益: 2.82 (2.93%)
買: 2020-12-09 @ 98.68 | 賣: 2020-12-11 @ 95.06 | 損益: -3.62 (-3.67%)
買: 2020-12-14 @ 95.06 | 賣: 2020-12-15 @ 91.03 | 損益: -4.03 (-4.24%)
買: 2020-12-16 @ 96.67 | 賣: 2020-12-17 @ 96.27 | 損益: -0.40 (-0.41%)
買: 2021-01-13 @ 97.47 | 賣: 2021-01-19 @ 94.25 | 損益: -3.22 (-3.30%)
買: 2021-01-20 @ 91.03 | 賣: 2021-01-28 @ 93.45 | 損益: 2.42 (2.66%)
買: 2021-02-25 @ 98.28 | 賣: 2021-03-09 @ 95.06 | 損益: -3.22 (-3.28%)
買: 2021-03-10 @ 96.27 | 賣: 2021-04-08 @ 93.04 | 損益: -3.23 (-3.36%)
買: 2021-06-02 @ 78.06 | 賣: 2021-07-30 @ 87.83 | 損益: 9.77 (12.52%)
買: 2021-09-07 @ 83.29 | 賣: 2021-09-22 @ 79.84 | 損益: -3.45 (-4.14%)
買: 2021-09-27 @ 85.30 | 賣: 2021-09-29 @ 82.53 | 損益: -2.77 (-3.25%)
買: 2021-09-30 @ 83.12 | 賣: 2021-10-01 @ 79.59 | 損益: -3.53 (-4.25%)
買: 2021-10-04 @ 77.99 | 賣: 2021-10-05 @ 77.32 | 損益: -0.67 (-0.86%)
買: 2021-10-28 @ 81.94 | 賣: 2021-11-30 @ 82.36 | 損益: 0.42 (0.51%)
買: 2021-12-28 @ 84.88 | 賣: 2022-01-21 @ 82.36 | 損益: -2.52 (-2.97%)
買: 2022-03-15 @ 78.08 | 賣: 2022-04-15 @ 88.25 | 損益: 10.17 (13.03%)
買: 2022-05-04 @ 91.19 | 賣: 2022-05-09 @ 86.14 | 損益: -5.05 (-5.54%)
買: 2022-05-25 @ 94.97 | 賣: 2022-06-20 @ 89.77 | 損益: -5.20 (-5.48%)
買: 2022-07-22 @ 99.01 | 賣: 2022-08-31 @ 100.33 | 損益: 1.32 (1.33%)
買: 2022-09-20 @ 102.09 | 賣: 2022-09-26 @ 95.93 | 損益: -6.16 (-6.03%)
買: 2022-09-27 @ 96.81 | 賣: 2022-09-28 @ 91.09 | 損益: -5.72 (-5.91%)
買: 2022-10-26 @ 91.09 | 賣: 2022-10-28 @ 92.85 | 損益: 1.76 (1.93%)
買: 2022-11-07 @ 99.01 | 賣: 2022-12-19 @ 99.45 | 損益: 0.44 (0.44%)
買: 2023-02-01 @ 98.13 | 賣: 2023-03-15 @ 94.61 | 損益: -3.52 (-3.59%)
買: 2023-04-10 @ 98.13 | 賣: 2023-04-25 @ 95.93 | 損益: -2.20 (-2.24%)
買: 2023-05-11 @ 93.29 | 賣: 2023-05-17 @ 94.61 | 損益: 1.32 (1.41%)
買: 2023-05-30 @ 101.65 | 賣: 2023-06-19 @ 98.91 | 損益: -2.74 (-2.70%)
買: 2023-07-25 @ 98.91 | 賣: 2023-08-01 @ 98.91 | 損益: 0.00 (0.00%)
買: 2023-09-07 @ 90.83 | 賣: 2023-10-05 @ 91.02 | 損益: 0.19 (0.21%)
買: 2023-10-19 @ 91.48 | 賣: 2023-10-23 @ 88.42 | 損益: -3.06 (-3.34%)
買: 2023-10-24 @ 89.53 | 賣: 2023-10-30 @ 89.62 | 損益: 0.09 (0.10%)
買: 2023-11-10 @ 94.73 | 賣: 2023-12-11 @ 97.05 | 損益: 2.32 (2.45%)
買: 2023-12-15 @ 98.91 | 賣: 2024-01-10 @ 95.66 | 損益: -3.25 (-3.29%)
買: 2024-01-11 @ 96.59 | 賣: 2024-01-15 @ 94.73 | 損益: -1.86 (-1.93%)
買: 2024-03-08 @ 92.13 | 賣: 2024-04-19 @ 104.02 | 損益: 11.89 (12.91%)
買: 2024-05-08 @ 111.45 | 賣: 2024-05-22 @ 107.73 | 損益: -3.72 (-3.34%)
買: 2024-05-23 @ 110.06 | 賣: 2024-08-01 @ 132.76 | 損益: 22.70 (20.63%)
買: 2024-08-30 @ 129.42 | 賣: 2024-09-04 @ 120.35 | 損益: -9.07 (-7.01%)
買: 2024-09-05 @ 118.91 | 賣: 2024-09-10 @ 111.27 | 損益: -7.64 (-6.43%)
買: 2024-09-11 @ 111.27 | 賣: 2024-09-13 @ 112.71 | 損益: 1.44 (1.29%)
買: 2024-10-23 @ 111.27 | 賣: 2024-10-29 @ 106.50 | 損益: -4.77 (-4.29%)
買: 2024-10-30 @ 107.45 | 賣: 2024-11-06 @ 103.63 | 損益: -3.82 (-3.56%)
買: 2024-11-15 @ 112.71 | 賣: 2024-12-05 @ 110.32 | 損益: -2.39 (-2.12%)
買: 2024-12-19 @ 118.91 | 賣: 2024-12-31 @ 114.62 | 損益: -4.29 (-3.61%)
買: 2025-01-02 @ 115.57 | 賣: 2025-01-13 @ 107.93 | 損益: -7.64 (-6.61%)
買: 2025-02-13 @ 115.09 | 賣: 2025-03-03 @ 109.36 | 損益: -5.73 (-4.98%)
買: 2025-03-04 @ 109.36 | 賣: 2025-03-06 @ 108.89 | 損益: -0.47 (-0.43%)
買: 2025-05-05 @ 92.46 | 賣: 2025-06-24 @ 99.70 | 損益: 7.24 (7.83%)
買: 2025-07-07 @ 107.50 | 賣: 2025-09-15 @ 166.00 | 損益: 58.50 (54.42%)
買: 2025-10-31 @ 163.00 | 賣: 2025-11-05 @ 157.50 | 損益: -5.50 (-3.37%)
買: 2025-11-06 @ 157.00 | 賣: 2025-11-12 @ 144.50 | 損益: -12.50 (-7.96%)
買: 2025-12-09 @ 147.50 | 賣: 2025-12-12 @ 143.00 | 損益: -4.50 (-3.05%)
買: 2025-12-15 @ 141.00 | 賣: 2025-12-22 @ 144.00 | 損益: 3.00 (2.13%)
買: 2026-01-07 @ 148.50 | 賣: 2026-01-08 @ 143.00 | 損益: -5.50 (-3.70%)
買: 2026-01-09 @ 144.50 | 賣: 2026-03-06 @ 175.00 | 損益: 30.50 (21.11%)
小計: 84.48，交易次數: 118

=== 6245.TWO (Best Period: 20) ===
買: 2014-04-10 @ 23.89 | 賣: 2014-04-11 @ 23.11 | 損益: -0.78 (-3.26%)
買: 2014-04-14 @ 22.38 | 賣: 2014-04-15 @ 23.71 | 損益: 1.33 (5.94%)
買: 2014-06-16 @ 21.11 | 賣: 2014-06-23 @ 19.24 | 損益: -1.87 (-8.86%)
買: 2014-06-24 @ 19.58 | 賣: 2014-07-04 @ 19.39 | 損益: -0.19 (-0.97%)
買: 2014-10-06 @ 16.85 | 賣: 2014-10-08 @ 16.21 | 損益: -0.64 (-3.80%)
買: 2014-10-09 @ 16.61 | 賣: 2014-10-27 @ 15.95 | 損益: -0.66 (-3.97%)
買: 2014-10-28 @ 17.06 | 賣: 2014-12-01 @ 17.80 | 損益: 0.74 (4.34%)
買: 2014-12-11 @ 18.98 | 賣: 2015-05-04 @ 20.65 | 損益: 1.67 (8.80%)
買: 2015-06-16 @ 22.19 | 賣: 2015-07-01 @ 21.05 | 損益: -1.14 (-5.14%)
買: 2015-07-02 @ 21.03 | 賣: 2015-07-06 @ 19.96 | 損益: -1.07 (-5.09%)
買: 2015-07-07 @ 20.46 | 賣: 2015-07-20 @ 19.77 | 損益: -0.69 (-3.37%)
買: 2015-09-09 @ 18.29 | 賣: 2015-12-21 @ 21.85 | 損益: 3.56 (19.46%)
買: 2016-03-02 @ 21.41 | 賣: 2016-03-25 @ 20.65 | 損益: -0.76 (-3.55%)
買: 2016-03-28 @ 20.33 | 賣: 2016-04-13 @ 21.49 | 損益: 1.16 (5.71%)
買: 2016-06-03 @ 22.80 | 賣: 2016-06-24 @ 22.06 | 損益: -0.74 (-3.25%)
買: 2016-06-27 @ 22.85 | 賣: 2016-08-16 @ 21.35 | 損益: -1.50 (-6.56%)
買: 2016-09-22 @ 23.68 | 賣: 2016-11-09 @ 22.03 | 損益: -1.65 (-6.97%)
買: 2016-11-10 @ 22.88 | 賣: 2016-11-18 @ 24.40 | 損益: 1.52 (6.64%)
買: 2017-01-24 @ 24.40 | 賣: 2017-05-11 @ 23.54 | 損益: -0.86 (-3.52%)
買: 2017-06-29 @ 25.33 | 賣: 2017-07-20 @ 24.51 | 損益: -0.82 (-3.24%)
買: 2017-07-21 @ 24.20 | 賣: 2017-07-31 @ 23.54 | 損益: -0.66 (-2.73%)
買: 2017-09-08 @ 25.42 | 賣: 2018-01-17 @ 27.89 | 損益: 2.47 (9.72%)
買: 2018-03-26 @ 25.95 | 賣: 2018-07-13 @ 27.06 | 損益: 1.11 (4.28%)
買: 2018-08-15 @ 27.29 | 賣: 2018-10-11 @ 25.57 | 損益: -1.72 (-6.30%)
買: 2018-10-12 @ 26.27 | 賣: 2018-10-19 @ 27.00 | 損益: 0.73 (2.78%)
買: 2018-12-04 @ 27.86 | 賣: 2019-05-14 @ 43.93 | 損益: 16.07 (57.68%)
買: 2019-06-27 @ 45.78 | 賣: 2019-10-09 @ 50.83 | 損益: 5.05 (11.03%)
買: 2019-12-31 @ 48.43 | 賣: 2020-01-06 @ 46.03 | 損益: -2.40 (-4.96%)
買: 2020-01-07 @ 45.81 | 賣: 2020-01-30 @ 40.72 | 損益: -5.09 (-11.11%)
買: 2020-03-11 @ 37.33 | 賣: 2020-03-12 @ 33.76 | 損益: -3.57 (-9.56%)
買: 2020-03-13 @ 33.76 | 賣: 2020-03-16 @ 29.91 | 損益: -3.85 (-11.40%)
買: 2020-04-28 @ 39.52 | 賣: 2020-08-05 @ 41.15 | 損益: 1.63 (4.12%)
買: 2020-09-09 @ 41.74 | 賣: 2020-12-25 @ 50.35 | 損益: 8.61 (20.63%)
買: 2021-01-07 @ 54.22 | 賣: 2021-01-11 @ 52.51 | 損益: -1.71 (-3.15%)
買: 2021-01-12 @ 51.47 | 賣: 2021-01-20 @ 48.42 | 損益: -3.05 (-5.93%)
買: 2021-01-21 @ 48.05 | 賣: 2021-02-04 @ 48.27 | 損益: 0.22 (0.46%)
買: 2021-03-31 @ 50.35 | 賣: 2021-05-03 @ 48.13 | 損益: -2.22 (-4.41%)
買: 2021-05-04 @ 46.86 | 賣: 2021-05-07 @ 47.90 | 損益: 1.04 (2.22%)
買: 2021-06-25 @ 44.26 | 賣: 2021-07-16 @ 43.08 | 損益: -1.18 (-2.67%)
買: 2021-11-02 @ 38.82 | 賣: 2022-02-14 @ 41.99 | 損益: 3.17 (8.17%)
買: 2022-03-25 @ 44.05 | 賣: 2022-05-10 @ 42.71 | 損益: -1.34 (-3.04%)
買: 2022-05-11 @ 40.96 | 賣: 2022-05-19 @ 41.84 | 損益: 0.88 (2.15%)
買: 2022-06-17 @ 47.70 | 賣: 2022-06-20 @ 45.01 | 損益: -2.69 (-5.64%)
買: 2022-06-21 @ 46.83 | 賣: 2022-06-22 @ 44.93 | 損益: -1.90 (-4.06%)
買: 2022-06-23 @ 45.88 | 賣: 2022-09-30 @ 48.47 | 損益: 2.59 (5.65%)
買: 2022-11-14 @ 58.81 | 賣: 2023-01-16 @ 78.58 | 損益: 19.77 (33.62%)
買: 2023-02-16 @ 87.26 | 賣: 2023-04-21 @ 83.13 | 損益: -4.13 (-4.73%)
買: 2023-04-24 @ 84.37 | 賣: 2023-04-25 @ 81.31 | 損益: -3.06 (-3.63%)
買: 2023-05-24 @ 111.67 | 賣: 2023-05-25 @ 106.70 | 損益: -4.97 (-4.45%)
買: 2023-05-26 @ 105.88 | 賣: 2023-06-12 @ 95.12 | 損益: -10.76 (-10.16%)
買: 2023-06-13 @ 93.88 | 賣: 2023-06-26 @ 89.75 | 損益: -4.13 (-4.40%)
買: 2023-06-27 @ 88.50 | 賣: 2023-06-29 @ 90.16 | 損益: 1.66 (1.88%)
買: 2023-08-07 @ 93.05 | 賣: 2023-08-10 @ 90.16 | 損益: -2.89 (-3.11%)
買: 2023-08-11 @ 87.26 | 賣: 2023-08-14 @ 82.71 | 損益: -4.55 (-5.21%)
買: 2023-08-15 @ 86.85 | 賣: 2023-08-21 @ 87.68 | 損益: 0.83 (0.96%)
買: 2023-11-21 @ 90.30 | 賣: 2024-01-15 @ 107.17 | 損益: 16.87 (18.68%)
買: 2024-01-31 @ 104.89 | 賣: 2024-02-15 @ 94.86 | 損益: -10.03 (-9.56%)
買: 2024-02-16 @ 95.31 | 賣: 2024-02-23 @ 96.23 | 損益: 0.92 (0.97%)
買: 2024-06-12 @ 87.11 | 賣: 2024-07-29 @ 84.00 | 損益: -3.11 (-3.57%)
買: 2024-07-30 @ 85.10 | 賣: 2024-08-05 @ 77.07 | 損益: -8.03 (-9.44%)
買: 2024-09-05 @ 87.72 | 賣: 2024-09-10 @ 83.24 | 損益: -4.48 (-5.11%)
買: 2024-09-11 @ 83.33 | 賣: 2024-10-04 @ 84.48 | 損益: 1.15 (1.38%)
買: 2024-11-05 @ 84.48 | 賣: 2024-11-20 @ 85.34 | 損益: 0.86 (1.02%)
買: 2024-12-12 @ 86.58 | 賣: 2025-03-26 @ 100.12 | 損益: 13.54 (15.64%)
