     Stock        Name  Score    Close                                BuyReason
   3504.TW         揚明光    2.0    55.80                                    ADX轉強
  7792.TWO          安葆    2.0   325.50                           【營收爆發(68.39%)】
  3570.TWO          大塚    2.0   171.50                            【營收爆發(67.7%)】
   2241.TW         艾姆勒    2.0    28.20                           【營收爆發(45.48%)】
   3231.TW          緯創    2.0   127.50                          【營收爆發(177.37%)】
  2237.TWO        華德動能    2.0    30.10                          【營收爆發(189.99%)】
  5487.TWO          通泰    2.0    27.70                                    ADX轉強
 00656R.TW   國泰中國A50反1    2.0     6.40                                    ADX轉強
   2547.TW         日勝生    2.0    11.10                                    ADX轉強
   2613.TW          中櫃    2.0    26.35                                    ADX轉強
   8210.TW          勤誠    2.0   871.00                          【營收爆發(137.01%)】
  3491.TWO         昇達科    2.0  1180.00                           【營收爆發(57.06%)】
  3162.TWO          精確    2.0    54.80                           【營收爆發(30.95%)】
   6141.TW          柏承    2.0    16.80                                    ADX轉強
   2420.TW          新巨    2.0    50.00                                    ADX轉強
   1587.TW          吉茂    2.0    37.50                           【營收爆發(42.77%)】
  6223.TWO          旺矽    2.0  2720.00                           【營收爆發(33.06%)】
   3030.TW          德律    2.0   231.50                                    ADX轉強
   4536.TW          拓凱    2.0   160.00                                    ADX轉強
   2385.TW          群光    2.0   123.50                                    ADX轉強
   2330.TW         台積電    2.0  1810.00                           【營收爆發(36.81%)】
   2480.TW         敦陽科    2.0   139.50                           【營收爆發(31.32%)】
   2355.TW          敬鵬    2.0    40.55                                    ADX轉強
   2414.TW          精技    2.0    40.65                           【營收爆發(54.11%)】
   2363.TW          矽統    2.0    47.00                          【營收爆發(171.58%)】
  00936.TW    台新永續高息中小    2.0    16.93                                    ADX轉強
   3138.TW          耀登    2.0   162.50                                    ADX轉強
   2887.TW       台新新光金    2.0    23.95                          【營收爆發(117.67%)】
  00885.TW        富邦越南    2.0    17.06                                    ADX轉強
  2235.TWO          謚源    2.0    33.70                           【營收爆發(45.05%)】
  6637.TWO          醫影    2.0    78.90                          【營收爆發(196.31%)】
  3236.TWO          千如    2.0    26.65                                    ADX轉強
   2409.TW          友達    2.0    15.60                                    ADX轉強
   3481.TW          群創    2.0    27.80                                    ADX轉強
  3430.TWO         奇鈦科    2.0    68.70                                    ADX轉強
  3357.TWO         臺慶科    2.0   144.00                                    ADX轉強
  6203.TWO         海韻電    2.0    61.60                                    ADX轉強
  8489.TWO         三貝德    2.0    22.60                            【營收爆發(53.1%)】
  5493.TWO          三聯    2.0    78.50                                    ADX轉強
   2515.TW          中工    2.0    15.80                           【營收爆發(84.64%)】
   4949.TW        有成精密    2.0    48.70                                    ADX轉強
   9945.TW         潤泰新    2.0    27.55                           【營收爆發(58.08%)】
   1589.TW       永冠-KY    2.0     6.65                           【營收爆發(33.94%)】
   1773.TW          勝一    2.0   140.00                                    ADX轉強
   2425.TW          承啟    2.0    25.20                           【營收爆發(43.93%)】
  2887I.TW           ?    2.0     9.27                          【營收爆發(117.67%)】
   4764.TW          雙鍵    2.0   130.00                                    ADX轉強
  5314.TWO         世紀*    2.0    72.80                          【營收爆發(265.41%)】
  3632.TWO          研勤    2.0     9.99                                    ADX轉強
   2382.TW          廣達    2.0   282.00                           【營收爆發(61.92%)】
    TXF.TW           ?    2.0 33704.00                                    ADX轉強
  3324.TWO          雙鴻    2.0   894.00                           【營收爆發(66.95%)】
   3432.TW          台端    2.0    16.75                          【營收爆發(451.09%)】
  4749.TWO         新應材    2.0   914.00                           【營收爆發(40.63%)】
  6130.TWO        上亞科技    2.0    34.20                          【營收爆發(120.52%)】
  5228.TWO          鈺鎧    2.0    21.20                                    ADX轉強
  5299.TWO          杰力    2.0    71.10                                    ADX轉強
   1522.TW         堤維西    2.0    40.35                           【營收爆發(37.02%)】
   1735.TW         日勝化    2.0    19.20                                    ADX轉強
   7750.TW          新代    2.0  1215.00                          【營收爆發(102.92%)】
   2349.TW          錸德    2.0    12.60                                    ADX轉強
   8045.TW        達運光電    2.0    75.90                          【營收爆發(134.92%)】
   6191.TW         精成科    2.0    90.60                           【營收爆發(93.36%)】
  7728.TWO        光焱科技    2.0   682.00                           【營收爆發(46.31%)】
 00985B.TW 群益ESG投等債0-5    2.0    10.37                                    ADX轉強
  7734.TWO        印能科技    2.0  1560.00                           【營收爆發(142.0%)】
   2401.TW          凌陽    2.0    20.25                                    ADX轉強
  4772.TWO         台特化    2.0   297.00                          【營收爆發(272.79%)】
   3563.TW          牧德    2.0   558.00                                    ADX轉強
  6904.TWO          伯鑫    2.0   124.00                           【營收爆發(76.93%)】
  1294.TWO        漢田生技    2.0    89.60                          【營收爆發(117.94%)】
   2609.TW          陽明    2.0    61.60                                    ADX轉強
00968B.TWO     元大優息投等債    2.0     9.37                                    ADX轉強
   2387.TW          精元    2.0    44.20                                    ADX轉強
  3169.TWO          亞信    2.0    91.80                                    ADX轉強
   7721.TW         微程式    2.0    49.35                                    ADX轉強
   2897.TW        王道銀行    2.0     9.65                           【營收爆發(55.65%)】
  8027.TWO          鈦昇    2.0    89.90                           【營收爆發(62.78%)】
 00634R.TW      富邦上証反1    2.0     3.34                                    ADX轉強
   6166.TW          凌華    2.0    59.60                           【營收爆發(58.39%)】
  3516.TWO         亞帝歐    2.0    19.60                           【營收爆發(31.89%)】
 00693U.TW    期街口S&P黃豆    2.0    23.13                                    ADX轉強
   1516.TW          川飛    2.0    23.85                                    ADX轉強
  3260.TWO          威剛    2.0   304.00                           【營收爆發(114.3%)】
  5548.TWO          安倉    2.0    23.25                           【營收爆發(95.11%)】
   6672.TW     騰輝電子-KY    2.0    89.60                                    ADX轉強
  3360.TWO          尚立    2.0    15.10                          【營收爆發(152.72%)】
   3694.TW          海華    2.0    54.30                           【營收爆發(58.57%)】
  3693.TWO          營邦    2.0   386.00                                    ADX轉強
 00715L.TW    期街口布蘭特正2    2.0    61.95                                    ADX轉強
   1303.TW          南亞    2.0    74.10                                    ADX轉強
  8048.TWO          德勝    2.0    59.30                                    ADX轉強
