股號,名稱,收盤價,成交量,一年內最高收盤,一年內最低收盤,法說會,殖利率,狀態,連續大漲,連續大跌,原因,最終狀態
4536,拓凱,165.50,224,195.00,148.00,---,4.83%,均線糾擺,無,無,MA 乖離率僅 0.64%,均線糾擺
2901,欣欣,24.25,7,26.62,22.45,---,1.42%,均線糾擺,無,無,MA 乖離率僅 0.46%,均線糾擺
00944,野村趨勢動能高息,20.63,220,22.54,13.44,---,---,均線糾擺,無,無,MA 乖離率僅 1.31%,均線糾擺
4554,橙的,30.75,25,38.26,24.70,---,0.95%,均線糾擺,無,無,MA 乖離率僅 0.43%,均線糾擺
6173,信昌電,181.00,1999,348.19,36.90,---,3.79%,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
3224,三顧,35.30,59,52.50,34.85,---,---,均線糾擺,無,無,MA 乖離率僅 1.38%,均線糾擺
3231,緯創,177.00,108792,194.00,109.50,---,3.3%,強勢突破 (軌外),無,無,股價衝破布林上軌 (176.94)，進入噴發段,強勢突破 (軌外)
8930,青鋼,30.80,14,31.85,25.38,---,6.66%,進入盤整,無,無,ADX 為 12.52 (低於 20),進入盤整
2464,盟立,142.50,3986,199.00,53.80,---,0.6%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2248,華勝-KY,61.50,78,66.00,41.85,---,5.75%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7758,睿騰能源,44.85,0,58.77,35.05,---,---,均線糾擺,無,無,MA 乖離率僅 0.43%,均線糾擺
4765,磐采,14.00,34,31.15,11.45,---,---,離開盤整 (向下),無,連1日大跌,跌破布林下軌 (14.51),離開盤整 (向下)
2884,玉山金,36.40,29542,36.95,29.50,---,3.51%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2007,燁興,7.13,146,9.03,6.88,---,---,均線糾擺,無,無,MA 乖離率僅 0.42%,均線糾擺
6842,瑞宇,72.30,33,161.50,30.35,---,---,進入盤整,無,無,ADX 為 17.28 (低於 20),進入盤整
4150,優你康,4.47,578,11.40,4.47,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5355,佳總,6.03,14,11.30,5.62,---,---,均線糾擺,無,無,MA 乖離率僅 1.01%,均線糾擺
1725,元禎,29.80,34,41.15,26.40,---,4.13%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
006201,元大富櫃50,41.06,128,50.80,19.37,---,3.24%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3184,微邦,13.55,45,35.05,8.90,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6808,三鼎生技,40.15,255,53.30,23.80,---,---,進入盤整,無,無,ADX 為 16.89 (低於 20),進入盤整
6116,彩晶,13.25,28638,22.70,6.69,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7815,新特,271.50,45,580.34,136.50,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2453,凌群,51.90,140,63.90,50.50,---,4.44%,均線糾擺,無,無,MA 乖離率僅 1.13%,均線糾擺
6735,美達科技,66.00,101,145.00,42.95,---,3.61%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6867,坦德科技,25.30,35,30.00,19.80,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3609,三一東林,26.25,81,52.00,21.20,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4568,科際精密,39.45,4,46.50,38.37,---,4.48%,均線糾擺,無,無,MA 乖離率僅 0.91%,均線糾擺
8923,時報,19.00,1,22.55,18.65,---,3.86%,均線糾擺,無,無,MA 乖離率僅 0.27%,均線糾擺
7789,開展,40.35,0,53.70,31.45,---,---,均線糾擺,無,無,MA 乖離率僅 1.04%,均線糾擺
8068,全達,18.25,100,28.90,17.65,---,---,均線糾擺,無,無,MA 乖離率僅 0.44%,均線糾擺
9958,世紀鋼,109.00,2816,203.00,101.00,---,2.16%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1586,和勤,18.05,332,30.40,18.00,---,0.31%,均線糾擺,無,無,MA 乖離率僅 1.49%,均線糾擺
006208,富邦台50,232.75,3024,257.45,113.25,---,2.38%,均線糾擺,無,無,MA 乖離率僅 1.30%,均線糾擺
8932,智通*,109.00,3072,129.50,63.10,---,0.12%,均線糾擺,無,無,MA 乖離率僅 1.18%,均線糾擺
1709,和益,25.95,2487,28.10,16.40,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
8908,欣雄,39.95,34,47.22,38.80,---,2.86%,均線糾擺,無,無,MA 乖離率僅 0.41%,均線糾擺
2459,敦吉,65.10,64,67.20,53.23,---,---,均線糾擺,無,無,MA 乖離率僅 0.49%,均線糾擺
4174,浩鼎,27.10,263,70.80,26.55,---,---,進入盤整,無,無,ADX 為 13.32 (低於 20),進入盤整
00930,永豐ESG低碳高息,23.73,321,26.19,16.23,---,1.33%,均線糾擺,無,無,MA 乖離率僅 0.66%,均線糾擺
00861,元大全球未來通訊,87.05,132,97.50,42.92,---,---,均線糾擺,無,無,MA 乖離率僅 1.13%,均線糾擺
6597,立誠,62.60,1,83.44,50.30,---,3.58%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3055,蔚華科,126.00,5791,193.00,54.00,---,1.09%,進入盤整,無,連3日大跌,ADX 為 17.72 (低於 20),進入盤整
5276,達輝-KY,18.50,10,22.20,13.97,---,4%,均線糾擺,無,無,MA 乖離率僅 0.62%,均線糾擺
1584,精剛,18.75,795,25.55,18.55,---,2.71%,均線糾擺,無,無,MA 乖離率僅 0.31%,均線糾擺
2722,夏都,21.60,72,30.80,21.60,---,0.45%,離開盤整 (向下),無,無,跌破布林下軌 (21.65),離開盤整 (向下)
7562,博來科技,77.00,76,77.00,39.24,---,---,強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (73.54)，進入噴發段,強勢突破 (軌外)
6240,松崗,18.05,7,23.00,17.20,---,---,均線糾擺,無,無,MA 乖離率僅 0.13%,均線糾擺
2885,元大金,64.70,29706,71.50,30.29,---,4.54%,進入盤整,無,無,ADX 為 18.68 (低於 20),進入盤整
6812,梭特,57.80,13,104.00,43.10,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4119,旭富,51.70,611,63.20,40.40,---,2.32%,強勢突破 (軌外),無,無,股價衝破布林上軌 (51.34)，進入噴發段,強勢突破 (軌外)
8472,夠麻吉,68.90,3,106.50,37.60,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3306,鼎天,45.00,136,68.80,38.28,---,5.13%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2929,淘帝-KY,5.84,56,10.15,5.17,---,---,均線糾擺,無,無,MA 乖離率僅 0.55%,均線糾擺
4190,佐登-KY,26.70,34,35.50,24.00,---,1.4%,均線糾擺,無,無,MA 乖離率僅 1.23%,均線糾擺
6473,美賣*,6.82,6,17.00,5.96,---,---,離開盤整 (向下),無,無,跌破布林下軌 (6.82),離開盤整 (向下)
6645,金萬林-創,13.50,17,26.30,11.70,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
9946,三發地產,18.10,139,20.60,15.60,---,---,進入盤整,無,無,ADX 為 15.04 (低於 20),進入盤整
7871,安立璽榮-KY,85.40,1437,91.30,39.50,---,---,均線糾擺,無,無,MA 乖離率僅 1.06%,均線糾擺
7792,安葆,215.00,235,406.00,185.00,---,3.08%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00881,國泰台灣科技龍頭,51.05,7242,57.35,22.48,---,7.39%,均線糾擺,無,無,MA 乖離率僅 1.28%,均線糾擺
7825,和亞智慧,74.40,10,220.00,48.00,---,---,進入盤整,無,無,ADX 為 18.87 (低於 20),進入盤整
1717,長興,61.30,8229,85.40,24.30,---,4.51%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6127,九豪,53.30,4564,96.90,17.90,---,1.39%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7556,意德士,218.00,39,319.00,152.50,---,1.84%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5206,坤悅,20.40,53,38.05,20.16,---,1.35%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4763,材料*-KY,49.70,6482,82.90,40.30,---,---,進入盤整,無,無,ADX 為 14.41 (低於 20),進入盤整
2535,達欣工,86.30,216,96.70,57.40,---,6.4%,均線糾擺,無,無,MA 乖離率僅 0.31%,均線糾擺
5464,霖宏,79.80,282,107.50,22.60,---,2.51%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2013,中鋼構,41.00,114,45.15,40.10,---,4.55%,均線糾擺,無,無,MA 乖離率僅 0.23%,均線糾擺
3284,太普高,21.20,465,30.32,15.35,---,3.22%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4528,江興鍛,15.50,19,21.40,15.25,---,1.09%,均線糾擺,無,無,MA 乖離率僅 0.19%,均線糾擺
1714,和桐,14.45,16317,22.75,7.46,---,2.54%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1808,潤隆,32.15,553,35.95,28.15,---,6.48%,均線糾擺,無,無,MA 乖離率僅 1.42%,均線糾擺
3709,鑫聯大投控,73.00,523,92.90,36.10,---,2.78%,均線糾擺,無,無,MA 乖離率僅 1.15%,均線糾擺
2352,佳世達,28.75,5478,38.24,22.75,---,4.16%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1568,倉佑,28.60,352,49.80,21.00,---,4.71%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7854,佐茂,67.90,21,130.00,40.50,---,---,進入盤整,無,無,ADX 為 15.97 (低於 20),進入盤整
5353,台林,28.50,65,34.10,23.10,---,4.85%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6129,普誠,14.80,499,20.85,10.05,---,0.93%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5475,德宏,132.00,2940,400.00,31.95,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
