股票代碼,股票名稱,今日狀態,今日收盤,今日RSI,戰術標籤,隔天勝率,五日勝率,五日平均收益,平均洗盤深度,歷史次數,建議買進價,raw_wr5,raw_pnl
VJC.VN,未知,🔥 訊號出現,143900.0,65.59,🔴 空頭陷阱,33.33%,0.00%,-3.02%,-4.94%,3,136793.83,0.0,-0.0302
BID.VN,未知,無,42950.0,53.44,🟢 黃金標的,50.00%,70.00%,5.91%,-2.46%,10,0.0,0.7,0.0591
PLX.VN,未知,無,38650.0,46.33,🟢 黃金標的,77.78%,66.67%,8.74%,-4.83%,9,0.0,0.6667,0.0874
VIC.VN,未知,無,192000.0,30.0,🟢 黃金標的,60.00%,60.00%,4.39%,-4.79%,5,0.0,0.6,0.0439
VCB.VN,未知,無,62200.0,42.86,🟡 妖股/高波動,63.64%,36.36%,3.17%,-2.00%,11,0.0,0.3636,0.0317
LPB.VN,未知,無,46900.0,21.76,⚪ 一般監控,50.00%,66.67%,2.81%,-1.67%,6,0.0,0.6667,0.0281
BCM.VN,未知,無,54500.0,52.04,⚪ 一般監控,0.00%,50.00%,1.75%,-4.12%,4,0.0,0.5,0.0175
VNM.VN,未知,無,59000.0,50.0,⚪ 一般監控,40.00%,40.00%,0.33%,-3.85%,5,0.0,0.4,0.0033
VPB.VN,未知,無,26500.0,35.71,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0,0.0,0.0,0.0
MBB.VN,未知,無,25200.0,54.0,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0,0.0,0.0,0.0
VID.VN,未知,無,4890.0,56.0,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0,0.0,0.0,0.0
FUEVFVND.VN,未知,無,36450.0,58.82,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0,0.0,0.0,0.0
SSI.VN,未知,無,27700.0,51.9,🔴 空頭陷阱,25.00%,50.00%,-2.79%,-5.32%,4,0.0,0.5,-0.0279
GMD.VN,未知,無,78800.0,83.16,🔴 空頭陷阱,50.00%,50.00%,-1.11%,-2.69%,14,0.0,0.5,-0.0111
VHC.VN,未知,無,58500.0,47.89,🔴 空頭陷阱,28.57%,42.86%,-0.68%,-3.11%,7,0.0,0.4286,-0.0068
FPT.VN,未知,無,72300.0,54.2,🔴 空頭陷阱,20.00%,40.00%,-0.16%,-3.47%,5,0.0,0.4,-0.0016
FRT.VN,未知,無,132000.0,51.85,🔴 空頭陷阱,50.00%,33.33%,-1.23%,-2.71%,6,0.0,0.3333,-0.0123
E1VFVN30.VN,未知,無,34980.0,30.43,🔴 空頭陷阱,66.67%,33.33%,-1.42%,-1.34%,3,0.0,0.3333,-0.0142
HPG.VN,未知,無,24000.0,50.0,🔴 空頭陷阱,33.33%,33.33%,-0.29%,-1.88%,3,0.0,0.3333,-0.0029
HDB.VN,未知,無,25250.0,38.46,🔴 空頭陷阱,0.00%,33.33%,-1.45%,-2.30%,3,0.0,0.3333,-0.0145
VHM.VN,未知,無,135000.0,14.86,🔴 空頭陷阱,25.00%,25.00%,-1.05%,-5.09%,4,0.0,0.25,-0.0105
GEE.VN,未知,無,95900.0,33.65,🔴 空頭陷阱,54.55%,18.18%,-5.81%,-7.55%,11,0.0,0.1818,-0.0581
MWG.VN,未知,無,79100.0,54.67,🔴 空頭陷阱,33.33%,0.00%,-6.17%,-3.39%,3,0.0,0.0,-0.0617
HVN.VN,未知,無,22600.0,59.48,🔴 空頭陷阱,100.00%,0.00%,-4.38%,-4.72%,1,0.0,0.0,-0.0438
