代號,名稱,現價,當日外資(張),當日投信(張),當日自營(張),Date,上週估買(張),這週估買(張),淨增進貨(張),增長倍數,5D股價漲跌,狀態
2729.TWO,瓦城,160.5,1,0,0,20260617,0,0,0,N/A,3.88%,🚨 外資提款
2106.TW,建大,17.75,40,0,9,20260617,-19,0,0,N/A,-2.20%,🚨 外資提款
3066.TWO,李洲,20.7,4,0,0,20260617,-101,0,0,N/A,2.48%,🚨 外資提款
2640.TWO,大車隊,154.5,-36,0,0,20260617,-1,0,0,N/A,-2.22%,🚨 外資提款
6861.TW,睿生光電,337.5,21,0,1,20260617,360,0,0,N/A,7.17%,🚨 外資提款
3312.TW,弘憶股,61.6,-100,0,6,20260617,38020,0,0,N/A,3.70%,🚨 外資提款
6175.TWO,立敦,107.5,-3201,0,-188,20260617,-5572,0,0,N/A,7.61%,🚨 外資提款
9941.TW,裕融,81.4,-878,112,-36,20260617,-10469,0,0,N/A,-5.79%,🚨 外資提款
3062.TW,建漢,25.65,-314,0,19,20260617,-16302,0,0,N/A,1.38%,🚨 外資提款
3257.TW,虹冠電,55.6,-96,0,3,20260617,230,0,0,N/A,4.91%,🚨 外資提款
2022.TW,聚亨,7.77,319,0,1,20260617,46,0,0,N/A,-0.26%,🚨 外資提款
6586.TWO,醣基,83.0,0,0,0,20260617,0,0,0,N/A,23.70%,🚨 外資提款
5512.TWO,力麒,7.95,35,0,0,20260617,606,0,0,N/A,-0.50%,🚨 外資提款
4939.TWO,亞電,64.8,-3301,0,-218,20260617,-93997,0,0,N/A,7.82%,🚨 外資提款
2221.TWO,大甲,45.9,152,0,0,20260617,-123,0,0,N/A,9.29%,🚨 外資提款
3706.TW,神達,86.3,-6723,0,-122,20260617,-76498,0,0,N/A,0.23%,🚨 外資提款
6244.TWO,茂迪,29.15,-7827,0,-356,20260617,-9586,0,0,N/A,-6.57%,🚨 外資提款
8298.TWO,威睿,53.9,0,0,0,20260617,0,0,0,N/A,0.37%,🚨 外資提款
3550.TW,聯穎,33.9,1641,0,16,20260617,43250,0,0,N/A,19.16%,🚨 外資提款
6227.TWO,茂綸,124.0,62,0,-29,20260617,207,0,0,N/A,-0.40%,🚨 外資提款
00992A.TW,主動群益科技創新,18.65,17098,0,26906,20260617,-81220,0,0,N/A,6.75%,🚨 外資提款
4729.TWO,熒茂,22.8,38,0,0,20260617,187,0,0,N/A,3.64%,🚨 外資提款
2030.TW,彰源,18.45,349,0,15,20260617,388,0,0,N/A,1.65%,🚨 外資提款
00937B.TWO,群益ESG投等債20+,14.91,19487,0,9018,20260617,58739,0,0,N/A,0.27%,🚨 外資提款
2070.TWO,精湛,67.6,44,0,0,20260617,-360,0,0,N/A,7.81%,🚨 外資提款
8050.TWO,廣積,54.9,-21,-1,0,20260617,-259,0,0,N/A,-3.35%,🚨 外資提款
8921.TWO,沈氏,18.35,0,0,0,20260617,0,0,0,N/A,0.82%,🚨 外資提款
4568.TWO,科際精密,41.85,-1,0,0,20260617,0,0,0,N/A,3.85%,🚨 外資提款
7711.TW,永擎,360.5,45,0,0,20260617,-88,0,0,N/A,2.12%,🚨 外資提款
3150.TW,鈺寶-創,18.3,-2,0,6,20260617,-6,0,0,N/A,-1.88%,🚨 外資提款
3499.TWO,環天科,14.5,-12,0,0,20260617,-18,0,0,N/A,-1.69%,🚨 外資提款
6684.TWO,安格,50.1,-16,0,-1,20260617,217,0,0,N/A,1.42%,🚨 外資提款
6973.TWO,永立榮,32.35,0,0,0,20260617,0,0,0,N/A,-2.85%,🚨 外資提款
4576.TW,大銀微系統,201.0,-270,0,-26,20260617,124,0,0,N/A,0.00%,🚨 外資提款
7851.TWO,慧康生技*-KY,34.55,0,0,0,20260617,0,0,0,N/A,-0.29%,🚨 外資提款
2115.TW,六暉-KY,20.9,-15,0,3,20260617,3,0,0,N/A,-4.78%,🚨 外資提款
3625.TWO,西勝,15.7,63,0,0,20260617,122,0,0,N/A,3.63%,🚨 外資提款
6196.TW,帆宣,541.0,-548,34,-100,20260617,208,0,0,N/A,8.20%,🚨 外資提款
6021.TWO,美好證,41.35,-137,0,0,20260617,-259,0,0,N/A,6.57%,🚨 外資提款
3419.TW,譁裕,14.3,-21,0,1,20260617,1,0,0,N/A,4.38%,🚨 外資提款
8021.TW,尖點,542.0,604,-100,250,20260617,34719,0,0,N/A,-2.52%,🚨 外資提款
7818.TW,溢泰實業,61.7,5,0,0,20260617,6,0,0,N/A,-2.06%,🚨 外資提款
5450.TWO,南良,14.2,-9,0,-2,20260617,-29,0,0,N/A,-0.70%,🚨 外資提款
3265.TWO,台星科,172.5,-275,17,-10,20260617,-1128,0,0,N/A,0.58%,🚨 外資提款
3684.TWO,榮昌,59.2,-15,0,0,20260617,-2,0,0,N/A,2.25%,🚨 外資提款
6572.TWO,博錸,7.39,0,0,0,20260617,0,0,0,N/A,-3.15%,🚨 外資提款
1309.TW,台達化,14.5,722,0,-12,20260617,-686,0,0,N/A,-3.33%,🚨 外資提款
8039.TW,台虹,146.0,-1205,0,-109,20260617,-28776,0,0,N/A,13.18%,🚨 外資提款
3666.TWO,光耀,25.8,-4,0,0,20260617,0,0,0,N/A,-1.15%,🚨 外資提款
4554.TWO,橙的,29.8,-6,0,0,20260617,-1,0,0,N/A,-1.32%,🚨 外資提款
3363.TWO,上詮,685.0,-123,0,-1,20260617,256,0,0,N/A,-8.30%,🚨 外資提款
00712.TW,復華富時不動產,8.69,650,0,-15696,20260617,30495,0,0,N/A,-0.57%,🚨 外資提款
3556.TWO,禾瑞亞,76.4,-5,0,19,20260617,167,0,0,N/A,15.60%,🚨 外資提款
4552.TW,力達-KY,21.3,1,0,0,20260617,0,0,0,N/A,2.16%,🚨 外資提款
2020.TW,美亞,21.8,137,0,4,20260617,-99,0,0,N/A,1.40%,🚨 外資提款
00633L.TW,富邦上証正2,51.95,5,0,-267,20260617,-1328,0,0,N/A,3.98%,🚨 外資提款
4536.TW,拓凱,165.0,4,0,-1,20260617,58,0,0,N/A,0.92%,🚨 外資提款
