
📅 投資日報表: 2026-06-17
=======================================================================================================================================
代號     | 名稱       | 開盤     | 最高     | 最低     | 最新     | 成交量         | 平均成本    | 股數     | 損益       | 報酬%
---------------------------------------------------------------------------------------------------------------------------------------
2317     | 鴻海         | 270.00   | 271.00   | 265.50   | 269.00   | 54,847,841   | 241.21      | 2000     | ▲55,580   |  +11.52%
4142     | 國光生        | 17.75    | 17.75    | 17.45    | 17.45    | 873,001      | 25.32       | 1000     | ▼7,870    |  -31.08%
0050     | 元大台灣50     | 105.10   | 105.50   | 104.30   | 105.25   | 95,906,242   | 46.60       | 16000    | ▲938,400  | +125.86%
0056     | 元大高股息      | 51.85    | 52.00    | 51.30    | 51.50    | 32,874,211   | 36.43       | 4000     | ▲60,280   |  +41.37%
00635U   | 期元大S&P黃金   | 44.68    | 45.30    | 44.68    | 45.23    | 4,787,605    | 55.25       | 3000     | ▼30,060   |  -18.14%
00738U   | 期元大道瓊白銀    | 56.45    | 56.95    | 56.20    | 56.70    | 5,206,308    | 66.26       | 1000     | ▼9,560    |  -14.43%
00929    | 復華台灣科技優息   | 30.40    | 30.64    | 30.20    | 30.49    | 31,901,198   | 19.73       | 8000     | ▲86,080   |  +54.54%
009816   | 凱基台灣TOP50  | 15.36    | 15.41    | 15.26    | 15.38    | 129,540,532  | 11.01       | 63000    | ▲275,310  |  +39.69%
00990A   | 主動元大AI新經濟  | 20.00    | 20.47    | 20.00    | 20.47    | 58,893,882   | 11.48       | 5000     | ▲44,950   |  +78.31%
2009     | 第一銅        | 41.70    | 41.70    | 40.05    | 40.05    | 1,819,243    | 50.56       | 4000     | ▼42,040   |  -20.79%
2337     | 旺宏         | 164.00   | 166.50   | 160.50   | 166.50   | 41,502,089   | 95.28       | 2000     | ▲142,440  |  +74.75%
2409     | 友達         | 24.50    | 24.75    | 23.90    | 23.90    | 203,155,737  | 16.21       | 2000     | ▲15,380   |  +47.44%
3481     | 群創         | 53.30    | 55.00    | 52.00    | 53.30    | 138,057,458  | 25.10       | 4000     | ▲112,800  | +112.35%
6806     | 森崴能源       | 3.30     | 3.64     | 3.30     | 3.64     | 5,171,732    | 45.39       | 5000     | ▼208,750  |  -91.98%
3105     | 穩懋         | 515.00   | 525.00   | 493.00   | 493.00   | 21,186,057   | 556.47      | 300      | ▼19,041   |  -11.41%
4966     | 譜瑞-KY      | 680.00   | 680.00   | 657.00   | 660.00   | 1,570,763    | 1921.64     | 1000     | ▼1,261,640 |  -65.65%
00403A   | 主動統一升級50   | 10.54    | 10.65    | 10.52    | 10.61    | 821,452,104  | 10.68       | 26000    | ▼1,820    |   -0.66%
00981A   | 主動統一台股增長   | 31.02    | 31.17    | 30.69    | 30.84    | 286,175,472  | 27.48       | 2000     | ▲6,720    |  +12.23%
2330     | 台積電        | 2375.00  | 2400.00  | 2350.00  | 2400.00  | 29,594,351   | 225.55      | 10       | ▲21,744   | +964.07%
6789     | 采鈺         | 498.50   | 512.00   | 486.50   | 488.00   | 2,589,741    | 593.50      | 400      | ▼42,200   |  -17.78%
6849     | 奇鼎科技       | 183.00   | 186.00   | 177.00   | 177.50   | 205,645      | 266.40      | 280      | ▼24,892   |  -33.37%
7853     | 政美應用       | 342.50   | 345.50   | 326.00   | 331.50   | 695,449      | 409.29      | 280      | ▼21,781   |  -19.01%
3576     | 聯合再生       | 20.95    | 20.95    | 18.90    | 19.00    | 59,503,019   | 18.50       | 2000     | ▲1,000    |   +2.70%
1721     | 三晃         | 23.60    | 24.20    | 22.85    | 22.85    | 1,449,005    | 27.88       | 3000     | ▼15,100   |  -18.05%
8215     | 明基材        | 30.50    | 30.55    | 29.15    | 29.15    | 3,009,861    | 31.60       | 200      | ▼490      |   -7.75%
00405A   | 主動富邦台灣龍耀   | 9.43     | 9.44     | 9.33     | 9.34     | 128,337,316  | 9.34        | 11000    |  0        |   +0.00%
5498     | 凱崴         | 68.40    | 69.00    | 66.20    | 66.20    | 5,908,620    | 69.61       | 188      | ▼641      |   -4.90%
---------------------------------------------------------------------------------------------------------------------------------------
💰 庫存總投入:       6,385,376    📊 未實現損益:         +74,799 (  +1.17%)
