expansion,eps,gm,advice,om,price,prev_eps,prev_year,prev_eps_yoy,eps_yoy,date,prev_rev_yoy,name,rev_yoy,pe,symbol,est_price,status
14.079999999999998,9.28,34.18%,⚠️ 追價風險,15.49%,687.0,6.02,2025,9.71,30.18,2025-12,15.28,中砂,16.1,32.652091254752854,1560.TW,315.59999999999997,🚀 利潤擴張
13.940000000000005,2.56,N/A,⚠️ 追價風險,N/A,48.5,1.17,2025,-53.39,56.1,2025-12,-34.55,致和證,42.16,22.769953051643192,5864.TWO,31.95,🚀 利潤擴張
13.9,2.67,N/A,💎 強力關注,N/A,65.0999984741,1.67,2025,5.03,13.14,2025-12,-5.79,德勝,-0.76,11.32173886506087,8048.TWO,86.25,🧐 疑業外收益
13.89,1.8,13.84%,💎 強力關注,7.24%,21.8999996185,0.92,2025,-42.14,25.87,2025-12,-3.98,欣陸,11.98,6.908517229810726,3703.TW,47.55,🚀 利潤擴張
13.87,-0.06,N/A,⚪ 數據不足,N/A,23.75,-0.19,2025,-375.0,14.29,2025-12,-19.16,天瀚,0.42,0.0,6225.TW,-7.199999999999999,🚀 利潤擴張
13.79,2.77,N/A,💎 強力關注,N/A,36.75,1.54,2025,-11.11,21.15,2025-12,11.53,宣德,7.36,6.249999999999999,5457.TWO,88.20000000000002,🚀 利潤擴張
13.780000000000001,0.68,89.95%,💎 強力關注,32.37%,12.3000001907,0.49,2025,28.21,28.3,2025-12,13.69,高雄銀,14.52,7.546012386932516,2836.TW,24.45,🏰 高護城河
13.629999999999999,-2.24,-29.22%,⚪ 數據不足,-33.95%,7.4499998093,-1.54,2025,0.0,-9.8,2025-12,-17.76,燁興,-23.43,0.0,2007.TW,-76.95,🌑 雙重衰退
13.499999999999998,6.8,N/A,⚠️ 追價風險,N/A,408.5,4.14,2025,-7.17,22.08,2025-12,-2.39,亞泰金屬,8.58,28.44707520891365,6727.TWO,215.39999999999998,🚀 利潤擴張
13.469999999999999,1.56,30.58%,✅ 穩健價值,1.57%,49.3499984741,1.13,2025,633.33,10.87,2025-12,6.34,合勤控,-2.6,15.666666182253966,3704.TW,47.25000000000001,🧐 疑業外收益
13.460000000000004,3.43,N/A,⚪ 數據不足,N/A,32.2000007629,2.94,2025,137.1,44.34,2025-12,41.28,驊陞,30.88,0.0,6272.TW,0.0,🚀 利潤擴張
13.46,-8.65,-13.35%,⚪ 數據不足,-27.74%,50.0,-4.9,2025,31.27,6.63,2025-12,-4.71,泰鼎-KY,-6.83,0.0,4927.TW,-262.95000000000005,🧐 疑業外收益
13.39,23.26,N/A,💎 強力關注,N/A,370.5,17.04,2025,28.02,10.59,2025-12,-3.72,樺漢,-2.8,6.564493267186393,6414.TW,846.5999999999999,🧐 疑業外收益
13.059999999999995,6.25,N/A,⚪ 數據不足,N/A,205.5,3.21,2025,56.59,47.62,2025-12,23.91,捷創科技,34.56,0.0,7810.TWO,0.0,🚀 利潤擴張
12.78,0.61,N/A,⚠️ 追價風險,N/A,22.0,0.27,2025,-35.71,25.0,2025-12,9.61,富強鑫,12.22,25.28735632183908,6603.TWO,13.05,🚀 利潤擴張
12.649999999999999,9.13,N/A,💎 強力關注,N/A,79.0,6.5,2025,68.94,51.64,2025-12,33.28,必應,38.99,4.114583333333334,6625.TW,288.0,🚀 利潤擴張
12.46,3.92,N/A,💎 強力關注,N/A,94.5999984741,2.47,2025,2.54,17.71,2025-12,4.44,瀚荃,5.25,11.42512058865942,8103.TW,124.20000000000002,🚀 利潤擴張
12.36,5.51,18.70%,⚪ 中性觀察,10.97%,264.0,3.61,2025,9.06,17.23,2025-12,4.46,華通,4.87,21.963394342762065,2313.TW,180.29999999999998,🚀 利潤擴張
12.29,13.46,N/A,💎 強力關注,N/A,172.0,8.34,2025,24.85,22.25,2025-12,13.82,實威,9.96,5.739072405739073,8416.TWO,449.54999999999995,🚀 利潤擴張
12.260000000000002,2.42,5.21%,💎 強力關注,1.48%,67.5,1.85,2025,35.04,19.21,2025-12,15.92,英業達,6.95,11.578044596912523,2356.TW,87.44999999999999,🚀 利潤擴張
12.180000000000007,2.12,13.52%,✅ 穩健價值,7.02%,35.5,0.5,2025,100.0,94.5,2025-12,71.69,彬台,82.32,12.033898305084746,3379.TWO,44.25,🚀 利潤擴張
12.18,103.92,N/A,⚠️ 追價風險,N/A,18485.0,72.23,2025,67.72,52.82,2025-12,52.48,信驊,40.64,77.11079592858334,5274.TWO,3595.8,🚀 利潤擴張
11.849999999999994,3.44,N/A,💎 強力關注,N/A,23.6000003815,3.69,2025,61.14,66.99,2025-12,56.94,坤悅,55.14,1.9032258372177417,5206.TWO,186.0,🚀 利潤擴張
11.79,3.19,4.40%,💎 強力關注,2.40%,43.2000007629,2.27,2025,13.5,18.15,2025-12,10.09,中鋼構,6.36,5.790884820764075,2013.TW,111.9,🚀 利潤擴張
11.74,-0.57,49.56%,⚪ 數據不足,23.11%,17.5,-1.09,2025,-137.78,1.75,2025-12,-35.17,國光生,-9.99,0.0,4142.TW,-48.6,🧐 疑業外收益
11.590000000000003,9.01,37.66%,💎 強力關注,28.21%,280.5,7.17,2025,52.55,41.67,2025-12,27.65,京元電子,30.08,11.228983186549241,2449.TW,374.69999999999993,🚀 利潤擴張
11.55,1.98,N/A,✅ 穩健價值,N/A,28.75,1.11,2025,-23.97,13.14,2025-12,-12.49,康和證,1.59,14.447236180904524,6016.TWO,29.849999999999998,🚀 利潤擴張
11.239999999999998,-2.68,16.83%,⚪ 數據不足,-125.48%,86.8000030518,-1.73,2025,-19.72,-20.55,2025-12,-39.2,蔚華科,-31.79,0.0,3055.TW,-99.60000000000001,🌑 雙重衰退
11.120000000000001,17.36,N/A,💎 強力關注,N/A,435.0,12.09,2025,34.48,31.09,2025-12,19.97,華景電,19.97,10.695844602901403,6788.TWO,610.05,🚀 利潤擴張
10.98,1.35,N/A,⚠️ 追價風險,N/A,74.9000015259,0.81,2025,-10.99,15.38,2025-12,4.12,鉅橡,4.4,27.33576698025547,8074.TWO,41.1,🚀 利潤擴張
10.75,19.47,33.66%,⚠️ 追價風險,24.30%,1370.0,13.61,2025,50.06,64.8,2025-12,49.83,金像電,54.05,31.30712979890311,2368.TW,656.4,🚀 利潤擴張
10.400000000000002,19.45,25.47%,💎 強力關注,17.08%,571.0,14.75,2025,25.96,21.94,2025-12,11.61,健鼎,11.54,11.943108136373143,3044.TW,717.1500000000001,🚀 利潤擴張
10.27,1.25,11.41%,✅ 穩健價值,4.34%,38.2999992371,0.77,2025,32.76,30.21,2025-12,25.51,華經,19.94,13.727598292867384,2468.TW,41.85,🚀 利潤擴張
10.25,0.93,61.03%,⚠️ 追價風險,12.48%,38.9000015259,0.6,2025,-55.04,-80.68,2025-12,-70.82,宏璟,-90.93,486.25001907375025,2527.TW,1.1999999999999993,🏰 高護城河
10.05,1.59,16.49%,⚪ 數據不足,2.59%,0.0,1.07,2025,-16.8,4.73,2025-12,-6.62,泰山,-5.32,0.0,1218.TW,0.0,🧐 疑業外收益
10.049999999999997,11.61,3.74%,💎 強力關注,1.75%,224.0,8.11,2025,41.71,32.83,2025-12,19.83,文曄,22.78,8.345752608047691,3036.TW,402.59999999999997,🚀 利潤擴張
9.989999999999998,10.26,28.44%,✅ 穩健價值,14.20%,316.5,7.84,2025,58.06,30.29,2025-12,20.14,臺慶科,20.3,12.358453729012105,3357.TWO,384.15,🚀 利潤擴張
9.86,3.42,45.11%,✅ 穩健價值,18.06%,55.5999984741,2.65,2025,26.19,39.18,2025-12,22.45,虹冠電,29.32,6.739393754436364,3257.TW,123.75,🚀 利潤擴張
9.619999999999997,2.12,91.14%,✅ 穩健價值,40.48%,35.5,1.62,2025,23.66,30.06,2025-12,15.61,玉山金,20.44,6.6604127579737336,2884.TW,79.95,🏰 高護城河
9.369999999999997,0.03,5.75%,⚠️ 追價風險,-72.91%,11.6000003815,-0.05,2025,-117.24,-25.0,2025-12,-27.03,首利,-34.37,52.727274461363635,1471.TW,3.3,🔄 轉虧為盈
9.21,6.47,15.94%,✅ 穩健價值,10.83%,69.5999984741,4.55,2025,-0.44,5.37,2025-12,-2.5,東和鋼鐵,-3.84,4.4816483241532525,2006.TW,232.95,🧐 疑業外收益
9.05,13.04,N/A,✅ 穩健價值,N/A,326.0,9.27,2025,24.31,31.94,2025-12,21.32,茂達,22.89,10.7911287653095,6138.TWO,453.15000000000003,🚀 利潤擴張
9.04,1.9,97.25%,✅ 穩健價值,45.93%,38.0999984741,1.43,2025,10.0,13.1,2025-12,1.87,華南金,4.06,8.355262823267545,2880.TW,68.39999999999999,🏰 高護城河
8.95,-0.73,N/A,⚪ 數據不足,N/A,47.7000007629,-0.1,2025,79.17,6.41,2025-12,5.88,攸泰科技,-2.54,0.0,6928.TW,-7.05,🧐 疑業外收益
8.32,0.72,N/A,✅ 穩健價值,N/A,27.6000003815,0.65,2025,12.28,2.44,2025-12,-6.16,光譜,-5.88,12.718894185023041,5381.TWO,32.55,🧐 疑業外收益
8.3,9.97,N/A,✅ 穩健價值,N/A,82.3000030518,7.92,2025,17.13,10.9,2025-12,3.98,力泰,2.6,3.219874923779343,5520.TWO,383.4,🚀 利潤擴張
8.24,-1.54,-7.81%,⚪ 數據不足,-65.06%,3.2699999809,-0.65,2025,55.65,15.65,2025-12,8.04,大略-KY,7.41,0.0,4804.TWO,-39.300000000000004,🚀 利潤擴張
8.06,3.87,N/A,✅ 穩健價值,N/A,49.5999984741,2.27,2025,14.07,7.5,2025-12,12.82,宇智,-0.56,6.262626069962121,6470.TWO,118.8,🧐 疑業外收益
8.03,7.93,N/A,✅ 穩健價值,N/A,105.0,5.84,2025,-5.4,4.25,2025-12,-8.2,智冠,-3.78,5.415162454873646,5478.TWO,290.85,🧐 疑業外收益
8.0,2.45,15.35%,✅ 穩健價值,8.19%,54.2999992371,1.41,2025,-2.16,28.92,2025-12,19.58,華泰,20.92,10.9919026795749,2329.TW,74.1,🚀 利潤擴張
7.960000000000001,36.75,41.25%,⚠️ 追價風險,31.26%,3990.0,26.92,2025,62.75,49.96,2025-12,52.19,健策,42.0,43.991179713340685,3653.TW,1360.5,🚀 利潤擴張
7.640000000000001,19.63,32.53%,✅ 穩健價值,8.38%,193.0,13.9,2025,23.16,38.68,2025-12,40.71,鼎翰,31.04,4.192006950477845,3611.TWO,690.6,🚀 利潤擴張
7.530000000000001,4.74,N/A,✅ 穩健價值,N/A,47.2999992371,2.82,2025,-1.4,23.44,2025-12,17.89,凌網,15.91,5.853960301621288,5212.TWO,121.2,🚀 利潤擴張
7.41,2.02,30.40%,⚪ 中性觀察,14.85%,65.8000030518,1.22,2025,-0.64,25.64,2025-12,15.97,東浦,18.23,16.700508388781728,3290.TWO,59.1,🚀 利潤擴張
7.279999999999999,-1.18,15.28%,⚪ 數據不足,-5.62%,24.6499996185,-1.0,2025,11.5,6.35,2025-12,1.3,矽瑪,-0.93,0.0,3511.TWO,-45.89999999999999,🧐 疑業外收益
7.18,0.75,4.90%,⚠️ 追價風險,-1.88%,38.7000007629,0.52,2025,-41.67,4.35,2025-12,-0.21,華新,-2.83,22.36994263751445,1605.TW,25.95,🧐 疑業外收益
7.150000000000006,48.08,17.19%,✅ 穩健價值,13.88%,1280.0,34.07,2025,52.4,46.52,2025-12,30.93,漢唐,39.37,11.5669618651726,2404.TW,1659.9,🚀 利潤擴張
7.09,6.58,17.62%,⚠️ 追價風險,5.81%,896.0,4.75,2025,5.79,12.1,2025-12,5.39,禾伸堂,5.01,55.721393034825866,3026.TW,241.20000000000002,🚀 利潤擴張
6.99,10.02,N/A,✅ 穩健價值,N/A,97.9000015259,8.62,2025,28.46,13.09,2025-12,7.66,生展,6.1,3.7097385951458883,8279.TWO,395.85,🚀 利潤擴張
6.98,6.64,21.72%,✅ 穩健價值,10.49%,210.0,4.94,2025,28.23,28.09,2025-12,23.16,光寶科,21.11,13.141426783479348,2301.TW,239.70000000000002,🚀 利潤擴張
6.709999999999999,1.66,N/A,✅ 穩健價值,N/A,30.3500003815,0.99,2025,3.13,-3.49,2025-12,-7.37,樂斯科,-10.2,8.671428680428571,6662.TWO,52.5,🌑 雙重衰退
6.61,1.34,32.08%,✅ 穩健價值,2.52%,37.25,0.94,2025,10.59,7.2,2025-12,0.48,精聯,0.59,12.334437086092715,3652.TW,45.3,🚀 利潤擴張
6.409999999999999,3.06,N/A,✅ 穩健價值,N/A,42.7999992371,2.56,2025,17.51,10.11,2025-12,3.26,上海商銀,3.7,5.225885132735042,5876.TW,122.85000000000002,🚀 利潤擴張
6.380000000000001,-3.92,N/A,⚪ 數據不足,N/A,167.0,-3.69,2025,7.98,2.97,2025-12,38.55,惠特,-3.41,0.0,6706.TW,-168.45000000000002,🧐 疑業外收益
6.300000000000001,9.14,N/A,✅ 穩健價值,N/A,198.5,8.17,2025,75.65,18.59,2025-12,29.4,元太,12.29,8.368465430016862,8069.TWO,355.8,🚀 利潤擴張
6.289999999999999,9.9,N/A,✅ 穩健價值,N/A,108.5,5.77,2025,-23.43,-2.0,2025-12,-15.54,軒郁,-8.29,4.967948717948717,6703.TWO,327.6,🌑 雙重衰退
6.26,2.05,17.17%,✅ 穩健價值,6.80%,24.1499996185,1.5,2025,2.8,0.5,2025-12,-0.93,瑞智,-5.76,4.423076853205129,4532.TW,81.89999999999999,🧐 疑業外收益
6.200000000000001,6.4,N/A,⚠️ 追價風險,N/A,572.0,4.31,2025,19.44,8.14,2025-12,0.55,矽力*-KY,1.94,40.281690140845065,6415.TW,213.00000000000003,🚀 利潤擴張
6.09,6.0,N/A,✅ 穩健價值,N/A,85.1999969482,2.24,2025,-17.65,-23.57,2025-12,-38.06,長虹,-29.66,8.46077427489573,5534.TW,151.04999999999998,🌑 雙重衰退
6.070000000000002,8.43,31.02%,✅ 穩健價值,14.37%,102.5,6.36,2025,15.04,16.67,2025-12,9.96,神基,10.6,4.878629224178962,3005.TW,315.15000000000003,🚀 利潤擴張
5.880000000000001,0.42,N/A,⚠️ 追價風險,N/A,32.7999992371,0.32,2025,0.0,7.69,2025-12,1.76,台聯櫃,1.81,31.238094511523812,5601.TWO,15.75,🚀 利潤擴張
5.83,-1.74,-19.71%,⚪ 數據不足,-65.33%,4.9299998283,-1.24,2025,-18.1,-12.99,2025-12,-18.71,再生-KY,-18.82,0.0,1337.TW,-62.85000000000001,🌑 雙重衰退
5.68,2.6,29.22%,✅ 穩健價值,5.88%,39.6500015259,2.07,2025,6.7,4.0,2025-12,-2.3,興農,-1.68,5.680515977922637,1712.TW,104.69999999999999,🧐 疑業外收益
5.67,4.78,N/A,✅ 穩健價值,N/A,46.9000015259,3.44,2025,-0.87,7.03,2025-12,-2.12,擎邦,1.36,4.05358699445981,6122.TWO,173.55,🚀 利潤擴張
5.66,2.31,25.16%,✅ 穩健價值,13.35%,22.2000007629,1.21,2025,-53.6,-12.16,2025-12,-29.91,太普高,-17.82,4.70338999213983,3284.TWO,70.80000000000001,🌑 雙重衰退
5.529999999999999,3.18,46.23%,⚪ 數據不足,41.07%,0.0,2.36,2025,0.43,3.25,2025-12,-5.48,台航,-2.28,0.0,2617.TW,0.0,🧐 疑業外收益
5.21,7.34,N/A,✅ 穩健價值,N/A,190.0,5.51,2025,1.73,2.89,2025-12,2.55,穩得,-2.32,10.342950462710942,6761.TWO,275.55,🧐 疑業外收益
5.189999999999998,2.64,N/A,✅ 穩健價值,N/A,39.4500007629,1.87,2025,5.65,17.33,2025-12,6.33,群益證,12.14,6.7551371169349315,6005.TW,87.6,🚀 利潤擴張
5.18,1.51,88.90%,✅ 穩健價值,38.59%,22.9500007629,1.2,2025,20.0,13.53,2025-12,7.51,彰銀,8.35,5.945596052564766,2801.TW,57.900000000000006,🏰 高護城河
5.170000000000002,2.45,N/A,✅ 穩健價值,N/A,35.0499992371,1.86,2025,-6.06,-14.34,2025-12,-27.73,欣高,-19.51,5.717781278482871,9931.TW,91.95000000000002,🌑 雙重衰退
4.989999999999995,18.5,N/A,✅ 穩健價值,N/A,209.0,15.84,2025,86.67,35.66,2025-12,69.45,振樺電,30.67,3.9278331140763014,8114.TW,798.15,🚀 利潤擴張
4.94,2.36,N/A,✅ 穩健價值,N/A,55.2999992371,1.74,2025,-1.14,-1.26,2025-12,-6.0,全國,-6.2,9.667832034458042,9937.TW,85.8,🌑 雙重衰退
4.890000000000001,13.61,5.88%,✅ 穩健價值,3.28%,272.0,10.38,2025,34.73,23.02,2025-12,16.23,鴻海,18.13,8.180451127819548,2317.TW,498.75,🚀 利潤擴張
4.89,4.77,19.71%,✅ 穩健價值,10.58%,119.0,3.49,2025,1.8,4.58,2025-12,-0.87,台灣大,-0.31,10.110450297366185,3045.TW,176.54999999999998,🧐 疑業外收益
4.739999999999998,8.73,N/A,✅ 穩健價值,N/A,304.0,6.2,2025,42.86,31.08,2025-12,28.79,良維,26.34,14.400757934628139,6290.TWO,316.65,🚀 利潤擴張
4.730000000000004,46.93,N/A,⚠️ 追價風險,N/A,9450.0,33.4,2025,39.53,40.24,2025-12,32.04,穎崴,35.51,78.4167289021658,6515.TW,1807.6499999999999,🚀 利潤擴張
4.57,-1.59,32.24%,⚪ 數據不足,-58.77%,11.8000001907,-0.36,2025,64.0,6.47,2025-12,22.91,正峰,1.9,0.0,1538.TW,-31.050000000000004,🚀 利潤擴張
4.569999999999999,1.77,27.24%,✅ 穩健價值,-0.96%,22.7999992371,1.63,2025,26.36,9.26,2025-12,7.91,長盛,4.69,4.587524997404427,3492.TWO,74.55,🚀 利潤擴張
4.509999999999998,4.3,25.09%,✅ 穩健價值,7.94%,71.5999984741,3.11,2025,36.4,36.94,2025-12,23.81,炎洲流通,32.43,7.110228249662364,3171.TWO,151.05,🚀 利潤擴張
4.480000000000004,6.88,N/A,⚠️ 追價風險,N/A,412.0,3.35,2025,1.87,41.38,2025-12,35.15,博智,36.9,32.776451869530625,8155.TWO,188.55,🚀 利潤擴張
4.48,11.33,44.02%,⚠️ 追價風險,23.34%,940.0,8.49,2025,32.29,32.78,2025-12,32.03,新應材,28.3,34.23160961398398,4749.TWO,411.90000000000003,🚀 利潤擴張
4.4399999999999995,1.29,94.34%,✅ 穩健價值,35.36%,22.4500007629,0.91,2025,-1.98,8.94,2025-12,-0.7,聯邦銀,4.5,7.508361459163879,2838.TW,44.85,🏰 高護城河
4.43,3.03,49.04%,✅ 穩健價值,34.02%,27.8999996185,2.49,2025,-57.58,-57.74,2025-12,-63.75,名軒,-62.17,3.148984155586908,1442.TW,132.89999999999998,🌑 雙重衰退
4.3500000000000005,9.61,33.35%,✅ 穩健價值,18.52%,179.0,7.33,2025,7.67,4.45,2025-12,4.55,鈞興-KY,0.1,7.244030756778633,4571.TW,370.65,🚀 利潤擴張
4.32,4.38,15.77%,⚠️ 追價風險,6.82%,988.0,2.06,2025,-37.88,18.07,2025-12,12.28,欣興,13.75,128.98172323759792,3037.TW,114.89999999999999,🚀 利潤擴張
4.299999999999999,0.81,N/A,⚠️ 追價風險,N/A,35.7999992371,0.45,2025,-25.0,-12.9,2025-12,-20.23,岳豐,-17.2,61.72413661568965,6220.TWO,8.700000000000001,🌑 雙重衰退
4.28,4.33,15.43%,⚪ 數據不足,5.11%,0.0,2.67,2025,-9.42,2.79,2025-12,-1.43,大成,-1.49,0.0,1210.TW,0.0,🧐 疑業外收益
4.16,4.15,17.90%,✅ 穩健價值,6.27%,89.3000030518,3.06,2025,2.0,1.47,2025-12,-2.28,崇越電,-2.69,8.894422614721115,3388.TWO,150.60000000000002,🧐 疑業外收益
4.14,8.84,8.77%,✅ 穩健價值,5.39%,129.5,6.28,2025,-5.56,1.84,2025-12,-2.77,華立,-2.3,6.271186440677965,3010.TW,309.75000000000006,🧐 疑業外收益
3.9399999999999995,-1.02,15.17%,⚪ 數據不足,-15.09%,18.2000007629,-0.64,2025,48.21,9.52,2025-12,28.56,寶德,5.58,0.0,3349.TWO,-35.1,🚀 利潤擴張
3.830000000000002,1.57,N/A,⚪ 中性觀察,N/A,72.3000030518,1.53,2025,96.15,23.62,2025-12,28.35,微矽電子-創,19.79,16.892524077523365,8162.TW,64.2,🚀 利潤擴張
3.51,12.6,15.29%,✅ 穩健價值,6.31%,193.5,9.52,2025,12.4,11.7,2025-12,8.39,智易,8.19,6.182108626198084,3596.TW,469.49999999999994,🚀 利潤擴張
3.44,2.31,N/A,✅ 穩健價值,N/A,68.0999984741,1.15,2025,-34.29,1.77,2025-12,2.81,伊雲谷,-1.67,14.012345365041153,6689.TW,72.9,🧐 疑業外收益
3.3400000000000003,30.6,N/A,✅ 穩健價值,N/A,407.5,21.26,2025,3.45,5.99,2025-12,-0.37,新普,2.65,5.582956569393068,6121.TWO,1094.85,🚀 利潤擴張
3.3100000000000005,3.04,N/A,✅ 穩健價值,N/A,41.75,2.54,2025,27.0,16.48,2025-12,14.74,東捷資訊,13.17,5.042270531400966,6697.TWO,124.19999999999999,🚀 利潤擴張
3.2600000000000016,3.63,N/A,✅ 穩健價值,N/A,50.2999992371,3.01,2025,11.48,23.05,2025-12,18.72,東生華,19.79,5.651685307539327,8432.TWO,133.49999999999997,🚀 利潤擴張
3.25,2.24,N/A,✅ 穩健價值,N/A,34.8499984741,1.79,2025,1.13,6.16,2025-12,3.96,德記,2.91,6.039861087365684,5902.TWO,86.55000000000001,🚀 利潤擴張
3.1999999999999993,4.83,N/A,✅ 穩健價值,N/A,128.5,3.25,2025,9.43,11.03,2025-12,8.43,韋僑,7.83,11.412078152753109,6417.TWO,168.9,🚀 利潤擴張
3.16,3.13,26.27%,⚠️ 追價風險,15.45%,253.0,1.55,2025,-8.33,26.02,2025-12,4.97,新盛力,22.86,36.61360347322721,4931.TWO,103.64999999999999,🚀 利潤擴張
3.09,-2.97,N/A,⚪ 數據不足,N/A,44.4500007629,-2.06,2025,13.87,10.09,2025-12,10.67,生華科,7.0,0.0,6492.TWO,-105.60000000000001,🚀 利潤擴張
3.04,1.09,30.45%,✅ 穩健價值,11.22%,28.2999992371,0.89,2025,-8.25,0.0,2025-12,-7.8,佰鴻,-3.04,10.035460722375888,3031.TW,42.3,🌑 雙重衰退
3.0100000000000016,0.5,14.20%,⚪ 中性觀察,8.91%,19.25,0.37,2025,5.71,19.51,2025-12,15.96,和桐,16.5,16.739130434782606,1714.TW,17.250000000000004,🚀 利潤擴張
2.960000000000001,8.07,27.00%,✅ 穩健價值,17.59%,172.0,5.99,2025,6.72,10.14,2025-12,9.03,中興電,7.18,8.811475409836063,1513.TW,292.80000000000007,🚀 利潤擴張
2.9299999999999997,3.46,N/A,✅ 穩健價值,N/A,27.3999996185,3.53,2025,44.67,-40.65,2025-12,62.0,昇益,-43.58,2.5751879340695494,5455.TWO,159.6,🌑 雙重衰退
2.8200000000000003,3.26,N/A,⚠️ 追價風險,N/A,300.5,2.12,2025,-7.86,11.72,2025-12,10.39,信昌電,8.9,42.806267806267805,6173.TWO,105.30000000000001,🚀 利潤擴張
2.62,2.36,83.45%,✅ 穩健價值,33.61%,45.0999984741,1.91,2025,-3.54,0.85,2025-12,-5.03,兆豐金,-1.77,7.466887164586092,2886.TW,90.6,🏰 高護城河
2.4899999999999984,1.91,N/A,⚪ 數據不足,N/A,43.0499992371,-0.23,2025,-112.85,-20.92,2025-12,-23.49,中鼎,-23.41,0.0,9933.TW,-15.600000000000001,🔄 轉虧為盈
2.41,2.63,N/A,✅ 穩健價值,N/A,22.9500007629,1.71,2025,-0.58,1.54,2025-12,0.54,白紗科,-0.87,3.8571429853613446,8401.TWO,89.25,🧐 疑業外收益
2.4000000000000004,2.14,27.39%,✅ 穩健價值,1.25%,43.1500015259,1.44,2025,-2.04,5.94,2025-12,3.48,三商家購,3.54,8.860369923182752,2945.TW,73.05,🚀 利潤擴張
2.3900000000000006,3.5,34.09%,✅ 穩健價值,7.78%,59.2000007629,2.55,2025,50.0,25.0,2025-12,31.38,榮昌,22.61,7.5606642098212005,3684.TWO,117.44999999999999,🚀 利潤擴張
2.3900000000000006,13.82,37.11%,⚠️ 追價風險,15.14%,827.0,9.71,2025,15.18,19.76,2025-12,20.22,辛耘,17.37,25.228798047589994,3583.TW,491.70000000000005,🚀 利潤擴張
2.3599999999999994,-0.76,29.80%,⚪ 數據不足,-5.26%,13.5,-0.3,2025,67.57,18.37,2025-12,19.86,東訊,16.01,0.0,2321.TW,-29.1,🚀 利潤擴張
2.3000000000000007,5.2,14.36%,✅ 穩健價值,0.40%,135.0,4.87,2025,73.93,27.76,2025-12,38.81,神準,25.46,8.171912832929781,3558.TWO,247.80000000000004,🚀 利潤擴張
2.280000000000001,0.2,N/A,⚪ 數據不足,N/A,59.7999992371,-0.68,2025,22.73,25.0,2025-12,36.23,晉弘,22.72,0.0,6796.TW,-18.75,🔄 轉虧為盈
2.219999999999999,1.72,17.29%,✅ 穩健價值,2.75%,24.7000007629,1.27,2025,-13.01,-10.88,2025-12,-10.3,世鎧,-13.1,5.798122244812207,2063.TWO,63.9,🌑 雙重衰退
2.219999999999999,1.95,N/A,⚪ 中性觀察,N/A,95.4000015259,1.4,2025,20.69,18.9,2025-12,18.97,創威,16.68,20.604751949438445,6530.TWO,69.45,🚀 利潤擴張
2.17,4.3,N/A,✅ 穩健價值,N/A,166.5,3.35,2025,4.1,12.47,2025-12,10.75,世界,10.3,14.630931458699472,5347.TWO,170.70000000000002,🚀 利潤擴張
2.0,10.06,N/A,✅ 穩健價值,N/A,116.5,7.66,2025,6.98,-4.01,2025-12,-4.9,巨路,-6.01,4.540140296180827,6192.TW,384.9,🌑 雙重衰退
1.9100000000000001,6.27,17.20%,✅ 穩健價值,7.03%,236.5,5.46,2025,9.86,7.92,2025-12,5.13,士電,6.01,13.044677330391615,1503.TW,271.95000000000005,🚀 利潤擴張
1.8800000000000026,2.18,85.36%,✅ 穩健價值,42.63%,31.3999996185,1.76,2025,46.67,26.01,2025-12,35.41,德英,24.13,5.460869498869564,4911.TWO,86.25000000000001,🏰 高護城河
1.759999999999998,5.04,N/A,✅ 穩健價值,N/A,155.0,3.69,2025,86.8,28.97,2025-12,36.49,AMAX-KY,27.21,12.591389114541023,6933.TW,184.65,🚀 利潤擴張
1.7200000000000024,5.83,78.77%,✅ 穩健價值,11.96%,90.9000015259,4.47,2025,29.11,23.26,2025-12,24.04,聯合,21.54,6.166892912204884,4129.TWO,221.10000000000002,🏰 高護城河
1.7100000000000009,2.77,16.53%,✅ 穩健價值,13.07%,38.0499992371,2.19,2025,14.06,16.39,2025-12,22.35,宏泰,14.68,5.397163012354611,1612.TW,105.75,🚀 利潤擴張
1.6099999999999994,10.49,60.64%,✅ 穩健價值,34.18%,332.5,7.59,2025,37.0,34.83,2025-12,31.3,德律,33.22,13.204924543288326,3030.TW,377.69999999999993,🏰 高護城河
1.5499999999999998,3.81,27.10%,✅ 穩健價值,14.21%,109.5,2.79,2025,9.41,7.02,2025-12,2.92,遠傳,5.47,11.736334405144694,4904.TW,139.95,🚀 利潤擴張
1.5399999999999991,41.67,28.58%,⚠️ 追價風險,19.80%,5200.0,31.23,2025,51.99,47.96,2025-12,51.33,台光電,46.42,50.514863027006015,2383.TW,1544.1000000000001,🚀 利潤擴張
1.5300000000000011,-1.38,N/A,⚪ 數據不足,N/A,16.1499996185,-1.36,2025,33.98,53.38,2025-12,32.78,鑽石投資,51.85,0.0,6901.TW,-69.00000000000001,🚀 利潤擴張
1.4499999999999997,5.5,28.35%,✅ 穩健價值,10.08%,78.6999969482,4.28,2025,12.04,4.17,2025-12,5.97,永記,2.72,5.565770646973125,1726.TW,212.10000000000002,🚀 利潤擴張
1.3099999999999987,33.49,N/A,⚠️ 追價風險,N/A,6420.0,23.65,2025,39.51,32.76,2025-12,33.01,旺矽,31.45,81.09132247063283,6223.TWO,1187.5499999999997,🚀 利潤擴張
