股號,名稱,收盤價,成交量,一年內最高收盤,一年內最低收盤,法說會,狀態,連續大漲,連續大跌,原因,最終狀態
2374,佳能,79.90,12484,94.96,38.65,---,進入盤整,無,無,ADX 為 10.42 (低於 20),進入盤整
6113,亞矽,24.25,366,29.42,18.45,---,均線糾擺,無,無,MA 乖離率僅 1.12%,均線糾擺
6912,益鈞環科*,16.15,76,20.45,13.65,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1443,立益物流,26.50,29,32.25,21.20,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2025,千興,11.80,212,16.70,9.01,---,進入盤整,無,無,ADX 為 18.31 (低於 20),進入盤整
6141,柏承,34.15,4006,36.70,9.20,---,進入盤整,連3日大漲,無,ADX 為 14.36 (低於 20),進入盤整
5243,乙盛-KY,114.50,5131,127.00,43.49,---,趨勢運行 -> 均線糾擺,連1日大漲,無,MA 乖離率僅 1.35%,均線糾擺
4771,望隼,198.50,1186,207.40,170.00,---,強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (196.60)，進入噴發段,強勢突破 (軌外)
2303,聯電,113.00,273460,113.00,40.40,---,貼軌運行,無,無,股價於高位貼軌 (113.00 > 1.5σ)，動能強勁,貼軌運行
3372,典範,18.90,461,25.65,12.65,---,均線糾擺,無,無,MA 乖離率僅 0.56%,均線糾擺
4968,立積,110.00,951,166.50,101.00,---,均線糾擺 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6158,禾昌,17.85,25,24.75,17.70,---,進入盤整,無,無,ADX 為 16.78 (低於 20),進入盤整
8454,富邦媒,199.50,1425,285.33,170.00,---,貼軌運行,無,無,股價於高位貼軌 (199.50 > 1.5σ)，動能強勁,貼軌運行
8433,弘帆,52.50,17,71.50,50.00,---,均線糾擺,無,無,MA 乖離率僅 1.21%,均線糾擺
00991,主動復華未來50,17.08,82371,18.55,9.66,---,進入盤整,無,無,ADX 為 12.88 (低於 20),進入盤整
2417,圓剛,47.00,2350,56.90,33.40,---,進入盤整,無,連1日大跌,ADX 為 17.09 (低於 20),進入盤整
2402,毅嘉,63.10,4259,77.70,34.75,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2351,順德,173.50,7520,190.50,66.04,---,進入盤整,無,無,ADX 為 18.16 (低於 20),進入盤整
2420,新巨,59.30,834,59.50,47.60,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (58.92)，進入噴發段,強勢突破 (軌外)
7893,睿信,209.00,47,249.00,140.00,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
911622,泰聚亨-DR,3.60,7,4.67,3.51,---,均線糾擺,無,無,MA 乖離率僅 0.65%,均線糾擺
8222,寶一,35.20,249,65.53,34.10,---,均線糾擺,無,無,MA 乖離率僅 0.96%,均線糾擺
7743,金利食安,19.85,1,43.90,19.40,---,均線糾擺,無,無,MA 乖離率僅 0.14%,均線糾擺
3499,環天科,14.75,35,21.35,13.10,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6223,旺矽,5730.00,1712,6290.00,643.18,---,強勢突破 (軌外) -> 趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
6261,久元,115.00,3349,133.50,56.72,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7583,國際海洋,56.40,9,87.00,56.40,---,離開盤整 (向下),無,無,跌破布林下軌 (59.57),離開盤整 (向下)
3287,廣寰科,31.85,246,32.10,28.05,---,資料不足,無,無,缺少 MA5/10/20 指標數據,資料不足
6658,聯策,183.00,3916,213.00,46.40,---,進入盤整,無,連1日大跌,ADX 為 18.27 (低於 20),進入盤整
2497,怡利電,55.80,408,61.30,36.72,---,均線糾擺,無,無,MA 乖離率僅 0.59%,均線糾擺
2059,川湖,4450.00,291,5520.00,1844.57,---,進入盤整,無,連1日大跌,ADX 為 12.91 (低於 20),進入盤整
7773,富禾生醫,29.45,237,47.00,21.00,---,均線糾擺 -> 貼軌運行,無,無,股價於高位貼軌 (29.45 > 1.5σ)，動能強勁,貼軌運行
3434,哲固,28.00,70,64.49,27.90,---,均線糾擺,無,無,MA 乖離率僅 1.34%,均線糾擺
6913,鴻呈,132.50,777,156.00,95.13,---,均線糾擺,無,連1日大跌,MA 乖離率僅 0.54%,均線糾擺
00749,凱基新興債10+,31.14,100,32.07,26.75,---,離開盤整 (向下),無,無,跌破布林下軌 (31.22),離開盤整 (向下)
3030,德律,361.00,2619,417.50,96.69,---,進入盤整,無,連1日大跌,ADX 為 14.52 (低於 20),進入盤整
1786,科妍,60.00,746,123.00,51.50,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.28%,均線糾擺
6677,瑩碩生技,18.30,74,29.05,16.05,---,進入盤整 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
9802,鈺齊-KY,77.00,920,112.32,73.90,---,均線糾擺,無,無,MA 乖離率僅 1.10%,均線糾擺
3219,倚強科,82.10,1825,109.50,38.67,---,貼軌運行 -> 趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
00918,大華優利高填息30,25.51,19307,25.87,19.49,---,進入盤整,無,無,ADX 為 10.53 (低於 20),進入盤整
7848,騏億鑫,442.00,26,529.00,279.50,---,均線糾擺,無,無,MA 乖離率僅 1.49%,均線糾擺
4951,精拓科,117.00,254,140.00,57.40,---,進入盤整,無,無,ADX 為 16.96 (低於 20),進入盤整
3022,威強電,67.70,421,82.11,56.20,---,進入盤整,無,無,ADX 為 12.10 (低於 20),進入盤整
4537,旭東,162.00,158,195.00,26.49,---,均線糾擺,無,無,MA 乖離率僅 1.33%,均線糾擺
5906,台南-KY,46.45,0,55.80,45.00,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4167,松瑞藥,18.70,709,21.85,17.00,---,均線糾擺,無,無,MA 乖離率僅 0.32%,均線糾擺
00641,富邦日本反1,3.95,2331,5.94,3.88,---,均線糾擺,無,無,MA 乖離率僅 0.84%,均線糾擺
7842,天能綠電,102.00,30,276.68,102.00,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00912,中信臺灣智慧50,29.37,1301,31.05,15.86,---,進入盤整 -> 均線糾擺,無,無,MA 乖離率僅 1.35%,均線糾擺
2743,山富,67.70,80,103.36,67.60,---,均線糾擺,無,無,MA 乖離率僅 0.95%,均線糾擺
6617,共信-KY,64.60,154,115.50,60.20,---,均線糾擺,無,無,MA 乖離率僅 1.26%,均線糾擺
2412,中華電,142.50,52930,142.50,124.69,📅 預告 (20260527),均線糾擺 -> 強勢突破 (軌外),無,無,股價衝破布林上軌 (139.84)，進入噴發段,強勢突破 (軌外)
8354,冠好,16.05,94,19.00,13.92,---,進入盤整,無,無,ADX 為 16.52 (低於 20),進入盤整
2428,興勤,214.00,1771,214.00,120.53,---,貼軌運行,無,無,股價於高位貼軌 (214.00 > 1.5σ)，動能強勁,貼軌運行
6818,連騰,62.20,190,100.50,32.60,---,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
4536,拓凱,157.50,715,195.00,148.00,---,貼軌運行 -> 強勢突破 (軌外),無,無,股價衝破布林上軌 (157.10)，進入噴發段,強勢突破 (軌外)
2901,欣欣,22.70,13,27.06,22.60,---,均線糾擺,無,無,MA 乖離率僅 0.95%,均線糾擺
4554,橙的,30.60,139,43.34,24.70,---,均線糾擺,無,無,MA 乖離率僅 1.10%,均線糾擺
6173,信昌電,160.50,2065,172.00,34.16,📅 預告 (20260521),貼軌運行 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3224,三顧,40.95,97,52.50,33.75,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3231,緯創,132.50,25483,158.50,102.98,---,均線糾擺 -> 離開盤整 (向下),無,無,跌破布林下軌 (133.11),離開盤整 (向下)
8930,青鋼,28.40,42,35.20,27.25,---,均線糾擺,無,無,MA 乖離率僅 1.05%,均線糾擺
2464,盟立,135.00,45494,139.00,53.30,---,強勢突破 (軌外) -> 貼軌運行,無,無,股價於高位貼軌 (135.00 > 1.5σ)，動能強勁,貼軌運行
2248,華勝-KY,54.90,18,59.90,41.85,---,均線糾擺,無,無,MA 乖離率僅 1.18%,均線糾擺
7758,睿騰能源,48.25,4,58.77,35.05,---,進入盤整,無,無,ADX 為 9.87 (低於 20),進入盤整
4765,磐采,20.00,2,31.15,11.45,---,進入盤整 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2884,玉山金,32.00,33993,35.10,27.55,---,均線糾擺,無,無,MA 乖離率僅 0.35%,均線糾擺
2007,燁興,6.88,213,9.03,6.88,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6842,瑞宇,103.50,171,161.50,30.35,---,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
4150,優你康,5.77,111,11.40,4.59,---,均線糾擺,無,無,MA 乖離率僅 1.29%,均線糾擺
5355,佳總,6.40,38,11.30,5.62,---,離開盤整 (向下) -> 均線糾擺,無,無,MA 乖離率僅 1.44%,均線糾擺
1725,元禎,30.40,110,35.45,26.40,---,均線糾擺,無,無,MA 乖離率僅 0.77%,均線糾擺
006201,元大富櫃50,44.35,489,49.03,17.95,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3184,微邦,25.90,568,35.05,8.90,---,進入盤整,無,無,ADX 為 11.34 (低於 20),進入盤整
6808,三鼎生技,31.15,203,61.09,30.45,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6116,彩晶,10.15,39063,11.65,6.69,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7815,新特,458.50,169,580.34,107.48,---,進入盤整 -> 均線糾擺,無,無,MA 乖離率僅 1.48%,均線糾擺
2453,凌群,54.50,599,63.80,50.50,---,均線糾擺,無,無,MA 乖離率僅 0.23%,均線糾擺
6735,美達科技,106.00,1503,145.00,42.24,---,趨勢運行 -> 均線糾擺,無,連3日大跌,MA 乖離率僅 1.28%,均線糾擺
6867,坦德科技,22.10,0,29.60,19.80,---,進入盤整 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3609,三一東林,29.10,355,52.90,21.20,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (28.85)，進入噴發段,強勢突破 (軌外)
4568,科際精密,40.40,3,48.50,40.10,---,均線糾擺,無,無,MA 乖離率僅 1.03%,均線糾擺
8923,時報,19.30,0,22.55,18.55,---,均線糾擺,無,無,MA 乖離率僅 0.30%,均線糾擺
7789,開展,35.05,4,65.00,31.45,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
8068,全達,20.10,266,28.90,17.65,---,離開盤整 (向下),無,無,跌破布林下軌 (20.40),離開盤整 (向下)
9958,世紀鋼,104.00,2637,239.72,101.00,---,均線糾擺,無,無,MA 乖離率僅 0.64%,均線糾擺
1586,和勤,22.65,188,30.40,21.55,---,均線糾擺 -> 貼軌運行,無,無,股價於高位貼軌 (22.65 > 1.5σ)，動能強勁,貼軌運行
006208,富邦台50,215.65,4210,226.80,96.84,---,進入盤整,無,無,ADX 為 13.18 (低於 20),進入盤整
8932,智通*,102.00,3309,118.75,43.76,---,趨勢運行 -> 貼軌運行,無,無,股價於高位貼軌 (102.00 > 1.5σ)，動能強勁,貼軌運行
1709,和益,18.25,469,19.35,16.40,---,離開盤整 (向下) -> 均線糾擺,無,無,MA 乖離率僅 0.73%,均線糾擺
8908,欣雄,40.55,77,47.22,38.80,---,均線糾擺,無,無,MA 乖離率僅 0.59%,均線糾擺
4174,浩鼎,32.50,279,78.20,31.50,---,均線糾擺,無,無,MA 乖離率僅 0.95%,均線糾擺
00930,永豐ESG低碳高息,21.18,3299,21.91,15.78,---,進入盤整,無,無,ADX 為 19.79 (低於 20),進入盤整
6597,立誠,72.90,34,88.41,51.00,---,進入盤整,無,無,ADX 為 13.42 (低於 20),進入盤整
3055,蔚華科,124.00,15218,124.00,47.17,---,貼軌運行 -> 強勢突破 (軌外),連2日大漲,無,股價衝破布林上軌 (121.59)，進入噴發段,強勢突破 (軌外)
5276,達輝-KY,19.60,50,22.20,13.44,---,進入盤整 -> 均線糾擺,無,無,MA 乖離率僅 0.80%,均線糾擺
1584,精剛,19.70,739,25.55,19.45,---,均線糾擺,無,無,MA 乖離率僅 0.62%,均線糾擺
2722,夏都,22.50,20,31.99,22.50,---,離開盤整 (向下) -> 均線糾擺,無,無,MA 乖離率僅 0.77%,均線糾擺
7562,博來科技,50.50,0,56.50,33.09,---,均線糾擺 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6240,松崗,18.10,3,23.80,17.20,---,均線糾擺,無,無,MA 乖離率僅 1.28%,均線糾擺
2885,元大金,54.70,31107,56.50,28.82,---,進入盤整 -> 均線糾擺,無,無,MA 乖離率僅 1.49%,均線糾擺
6812,梭特,74.70,160,104.00,41.00,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4119,旭富,42.40,320,70.62,40.40,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
8472,夠麻吉,70.30,12,106.50,27.00,---,均線糾擺,無,無,MA 乖離率僅 0.20%,均線糾擺
3306,鼎天,45.25,201,68.80,36.86,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.46%,均線糾擺
2929,淘帝-KY,5.30,142,11.45,5.26,---,進入盤整,無,無,ADX 為 11.13 (低於 20),進入盤整
6473,美賣*,8.49,11,17.00,5.92,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6645,金萬林-創,12.00,12,26.30,11.95,---,離開盤整 (向下) -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7871,安立璽榮-KY,70.10,549,87.00,39.50,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7792,安葆,264.50,289,406.00,152.38,---,離開盤整 (向下),無,連1日大跌,跌破布林下軌 (270.96),離開盤整 (向下)
00881,國泰台灣科技龍頭,48.00,15436,50.95,19.05,---,進入盤整,無,無,ADX 為 11.31 (低於 20),進入盤整
7825,和亞智慧,99.90,180,220.00,43.68,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1717,長興,74.50,23356,82.70,23.90,---,離開盤整 (向下) -> 均線糾擺,無,無,MA 乖離率僅 0.81%,均線糾擺
6127,九豪,47.45,10612,51.30,17.90,---,均線糾擺,無,無,MA 乖離率僅 0.47%,均線糾擺
7556,意德士,260.00,157,319.00,131.70,---,進入盤整,無,無,ADX 為 11.95 (低於 20),進入盤整
5206,坤悅,22.95,25,38.05,22.40,---,均線糾擺,無,無,MA 乖離率僅 0.82%,均線糾擺
4763,材料*-KY,41.55,5572,95.92,41.25,---,均線糾擺,無,無,MA 乖離率僅 0.89%,均線糾擺
2535,達欣工,73.00,382,76.60,55.50,---,均線糾擺,無,無,MA 乖離率僅 0.16%,均線糾擺
5464,霖宏,62.50,840,63.30,21.96,---,進入盤整,連1日大漲,無,ADX 為 19.16 (低於 20),進入盤整
2013,中鋼構,41.85,62,45.15,39.90,---,均線糾擺,無,無,MA 乖離率僅 0.54%,均線糾擺
3284,太普高,15.40,76,26.55,15.35,---,進入盤整,無,無,ADX 為 17.63 (低於 20),進入盤整
4528,江興鍛,15.45,44,21.40,15.45,---,均線糾擺,無,無,MA 乖離率僅 0.20%,均線糾擺
1714,和桐,9.67,3147,10.25,7.18,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 0.86%,均線糾擺
1808,潤隆,28.95,910,35.95,28.30,---,均線糾擺,無,無,MA 乖離率僅 0.51%,均線糾擺
3709,鑫聯大投控,78.90,1992,92.90,33.65,---,均線糾擺,無,無,MA 乖離率僅 1.29%,均線糾擺
2352,佳世達,25.05,4417,38.24,22.75,---,均線糾擺,無,無,MA 乖離率僅 0.69%,均線糾擺
1568,倉佑,27.50,353,30.20,21.00,---,均線糾擺,無,無,MA 乖離率僅 0.69%,均線糾擺
7854,佐茂,87.80,162,130.00,40.50,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5353,台林,25.75,123,28.05,23.10,---,均線糾擺,無,無,MA 乖離率僅 0.56%,均線糾擺
6129,普誠,14.85,635,18.40,10.00,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5475,德宏,292.00,1686,400.00,11.20,---,進入盤整,無,無,ADX 為 10.30 (低於 20),進入盤整
5289,宜鼎,1730.00,5760,1865.00,210.19,---,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
5514,三豐,15.25,1,18.46,15.20,---,均線糾擺,無,無,MA 乖離率僅 0.64%,均線糾擺
3587,閎康,329.50,1496,396.00,136.18,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5202,力新,11.65,165,26.09,11.65,---,趨勢運行 -> 離開盤整 (向下),無,無,跌破布林下軌 (11.67),離開盤整 (向下)
2020,美亞,21.20,257,27.09,21.10,---,離開盤整 (向下) -> 均線糾擺,無,無,MA 乖離率僅 0.92%,均線糾擺
6532,瑞耘,107.50,1813,114.00,49.30,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00927,群益半導體收益,33.65,19047,35.87,14.94,---,進入盤整,無,無,ADX 為 17.60 (低於 20),進入盤整
00950,凱基A級公司債,13.89,4626,14.35,12.41,---,均線糾擺,無,無,MA 乖離率僅 0.29%,均線糾擺
7843,英柏得,127.00,273,143.50,25.70,---,趨勢運行,無,連2日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
3685,元創精密,27.25,180,45.75,11.00,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4529,淳紳,5.93,329,6.01,3.04,---,貼軌運行 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3523,迎輝,9.91,21,20.55,9.91,---,離開盤整 (向下),無,無,跌破布林下軌 (10.21),離開盤整 (向下)
4908,前鼎,231.50,537,250.00,69.20,---,進入盤整,無,無,ADX 為 14.21 (低於 20),進入盤整
3029,零壹,96.00,827,130.50,93.00,---,均線糾擺,無,無,MA 乖離率僅 0.76%,均線糾擺
7769,鴻勁,6600.00,419,7560.00,2385.00,---,進入盤整,無,無,ADX 為 16.65 (低於 20),進入盤整
4958,臻鼎-KY,408.50,37624,442.50,95.51,---,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
6245,立端,80.90,566,87.00,60.60,---,均線糾擺,無,無,MA 乖離率僅 0.09%,均線糾擺
3447,展達,35.30,182,82.40,35.30,---,均線糾擺 -> 進入盤整,無,無,ADX 為 8.81 (低於 20),進入盤整
00726,國泰新興投等債,32.46,192,33.85,28.74,---,均線糾擺,無,無,MA 乖離率僅 0.30%,均線糾擺
3583,辛耘,842.00,2339,966.00,262.12,⚠️ 今天 (20260519),進入盤整,無,連1日大跌,ADX 為 16.39 (低於 20),進入盤整
00940,元大台灣價值高息,10.96,37080,11.31,8.36,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.44%,均線糾擺
3706,神達,80.70,8173,107.00,46.58,📅 預告 (20260528),均線糾擺 -> 進入盤整,無,無,ADX 為 12.71 (低於 20),進入盤整
