id,name,price,signal,pnl,count,win_rate,reason
6428.TWO,淘米,34.4500007629,🟡 預警 (⚠️ 乖離過高),142.2,9,55.56,[P:0.95/8.0] [📈 穩定] 乖離率 12.8% 謹慎追價
4768.TWO,晶呈科技,296.0,☁️ 觀望,108.85,7,42.86,[P:0.95/8.0] [📉 轉弱] 等待機會
3576.TW,聯合再生,16.3999996185,☁️ 觀望,70.92,8,37.5,[P:0.95/8.0] [📉 轉弱] 等待機會
1717.TW,長興,70.9000015259,☁️ 觀望,54.78,9,22.22,[P:0.95/8.0] [📉 轉弱] 等待機會
3691.TWO,碩禾,93.3000030518,☁️ 觀望,46.05,7,71.43,[P:0.95/8.0] [📉 轉弱] 等待機會
3508.TWO,位速,21.2000007629,☁️ 觀望,34.03,7,57.14,[P:0.95/8.0] [🚀 極強] 等待機會
5234.TW,達興材料,287.0,☁️ 觀望,11.64,6,16.67,[P:0.95/8.0] [📉 轉弱] 等待機會
6244.TWO,茂迪,22.2999992371,☁️ 觀望,0.06,7,28.57,[P:0.95/8.0] [📉 轉弱] 等待機會
4934.TW,太極,13.3999996185,☁️ 觀望,-10.98,7,28.57,[P:0.95/8.0] [📉 轉弱] 等待機會
6569.TWO,醫揚,90.3000030518,☁️ 觀望,-38.19,8,12.5,[P:0.95/8.0] [📉 轉弱] 等待機會
