代號,名稱,前日均價,報買價,報買量,報賣價,報賣量,日最高,日最低,日均價,成交,成交量,進度日期,上市櫃進度(註)
1260,富味鄉,30.27,30,3000,31.45,2998,31.45,30.00,30.55,31.45,9004,-,
1269,乾杯,58.50,55.8,3000,58.5,2974,58.50,58.50,58.50,58.50,26,-,
1271,晨暉生技,59.90,59.3,7000,59.7,2930,60.10,59.00,59.42,59.70,50744,-,
1293,利統,23.38,23,3000,23.6,3000,24.20,23.00,23.13,24.00,8003,-,
1343,旭東環保,29.63,28.35,2000,28.8,2000,29.80,28.35,28.97,28.80,9012,-,
1480,東盟開發,7.95,7.68,5000,7.95,4000,7.95,7.68,7.70,7.95,31000,-,
1594,日高,7.79,7.51,4500,7.87,5000,7.87,7.51,7.77,7.79,18000,-,
2071,震南鐵,31.81,31.5,3000,32.5,3000,34.00,31.50,32.19,31.50,18819,-,
2245,詠勝昌*,23.68,22.75,3000,23.65,4499,23.65,22.80,22.97,23.65,10551,-,
2249,湧盛,87.62,88,3000,88.8,1674,88.90,88.00,88.63,88.70,16097,115/07/28,櫃買中心同意上櫃契約
2252,為昇科,26.85,32.15,12005,32.65,2750,34.70,27.40,31.98,32.65,1566543,-,
2255,凱銳光電,15.57,17.5,2000,18.05,5000,18.05,16.80,17.21,18.05,223034,-,
2256,歐特明,77.22,73.8,1630,75.6,2998,79.90,71.50,74.58,75.60,167734,-,
2644,中信造船,76.95,74.5,3000,77,2800,77.30,75.00,76.48,77.00,7318,-,
2733,維格餅家,10.50,10.45,5000,10.85,5000,10.85,10.50,10.50,10.85,10001,-,
2741,老四川,20.06,19.9,5000,20.65,2200,20.70,19.90,20.04,20.65,6859,-,
2758,路易莎咖啡,66.09,65.1,3000,67,3000,67.00,65.50,66.08,67.00,1349,-,
2760,巨宇翔,8.23,8.01,5000,8.29,5000,8.29,8.29,8.29,8.29,30000,-,
2761,橘焱胡同,12.98,12.45,5000,13,10000,12.90,12.75,12.85,12.85,20320,-,
2938,床的世界,22.23,22.05,2800,22.8,3000,22.90,22.05,22.59,22.05,15202,115/07/28,櫃買中心同意上櫃契約
2940,歐都納,24.05,23.85,3000,24.1,2000,24.10,24.10,24.10,24.10,1000,-,
2942,京站,38.65,36.7,3000,38.15,6000,38.65,36.65,37.00,36.65,7460,-,
3097,拍檔,24.43,24.2,3000,24.8,6000,25.30,24.10,24.43,25.05,19007,-,
3117,年程,28.27,27,3000,27.95,2950,28.60,26.80,27.35,27.95,74690,-,
3184,微邦,18.02,17.7,5000,18.5,4999,19.40,17.30,18.01,18.50,442018,-,
3194,圓方科技,31.43,30.9,6000,32.5,5995,32.50,32.50,32.50,32.50,5,-,
3473,智通聯網,79.50,76.3,3000,79.5,2999,79.50,76.30,76.45,79.50,6001,-,
3585,聯致,46.16,44.95,1399,45.35,3000,46.95,43.75,44.99,45.00,546050,-,
3595,山太士,1414.30,1370,2000,1395,2000,1500.00,1295.00,1386.34,1390.00,441814,115/08/26,櫃買中心同意上櫃契約
3603,建祥國際,6.46,6.2,5000,6.49,5000,6.48,6.17,6.33,6.48,20,-,
3633,云光,142.78,141,5000,142,1500,144.00,141.00,141.68,142.00,15297,-,
3644,凌嘉科,295.23,282,4000,286,1900,296.50,273.00,283.43,283.00,160174,-,
3659,百辰,7.51,7.3,4000,7.6,10000,7.78,7.15,7.38,7.36,105354,-,
3678,聯享,50.30,48.65,3000,50.7,6000,50.80,48.55,50.11,50.50,10927,-,
4115,善德生技,7.59,7.2,5000,7.4,4500,7.72,7.28,7.40,7.40,35201,-,
4117,普生,9.20,8.97,7993,9.15,9999,9.29,8.96,9.05,8.97,106143,-,
4170,鑫品生醫,12.24,12,15000,12.2,4999,12.45,12.05,12.08,12.20,10246,-,
4172,因華,10.60,10.3,10000,10.55,5000,10.75,10.25,10.38,10.60,153835,-,
4186,尖端醫,7.00,6.95,5000,7.25,4900,7.25,6.90,7.02,7.25,89370,-,
4194,禾生技,7.26,7.09,2000,7.44,5000,7.45,7.09,7.20,7.20,11200,-,
4197,暐世,10.58,9.28,5000,9.73,4900,10.55,9.27,9.66,9.73,165354,-,
4431,敏成健康,20.20,19.5,5000,20.15,3000,20.35,19.95,20.10,20.05,49359,-,
4537,旭東,162.31,155.5,3992,157,4000,162.00,154.50,156.77,155.50,67528,115/07/09,送件申請上市
4544,春日,13.44,13,9750,13.5,5000,13.00,13.00,13.00,13.00,250,-,
4553,盛復,15.56,15.35,5000,15.5,4947,15.70,15.40,15.40,15.50,6112,-,
4559,久裕興,8.60,8.36,5000,8.75,4900,8.75,8.75,8.75,8.75,100,-,
4565,宏偉,135.61,133,2000,136,1999,136.00,131.50,133.60,136.00,46332,115/08/26,櫃買中心同意上櫃契約
4570,傑生,70.55,70.5,2999,70.6,4000,70.60,70.50,70.60,70.50,1001,-,
4573,高明鐵,625.55,584,4000,588,2697,630.00,575.00,593.40,588.00,1091573,-,
4575,銓寶,22.62,21.85,6000,22.7,5967,22.70,22.70,22.70,22.70,33,-,
4587,寶元數控,40.40,40.5,1000,41,3000,40.65,40.50,40.58,40.50,4025,-,
4589,碩陽電機,32.13,31.9,3000,33.4,2990,33.40,31.40,31.87,33.40,16426,-,
4724,宣捷幹細胞,8.56,8.52,4870,8.9,5000,8.95,8.51,8.68,8.95,20324,-,
4732,彥臣,17.65,17.5,5000,17.9,4994,17.90,17.90,17.90,17.90,6,-,
4738,大同精化,6.99,6.52,10000,6.84,3000,7.19,6.52,6.80,6.84,240121,-,
4765,磐采,15.70,15.7,1000,16.3,5000,15.70,15.70,15.70,15.70,4000,-,
4925,智微,122.37,118.5,2000,123.5,3000,128.00,114.50,120.02,119.00,441350,-,
4980,佐臻,38.02,37.9,2970,39.75,2999,39.75,35.50,36.70,37.90,67347,-,
5240,建騰,17.50,16.85,5000,17.5,4998,17.50,17.50,17.50,17.50,2,-,
5246,勵威,144.92,151.5,2000,154.5,1999,162.00,143.50,152.20,154.50,1039980,-,
5248,景傳,30.83,33,3000,33.9,1000,34.20,31.50,32.78,33.90,56777,-,
5254,欣訊科技,38.92,37.5,10000,38.5,3000,39.00,37.00,38.03,38.45,55700,-,
5262,立達,43.76,42.05,3000,43.7,3000,43.00,42.05,42.59,42.50,55891,-,
5267,龍翩,45.72,45.65,3000,47.1,2999,47.10,44.85,45.66,47.10,34734,-,
5297,廣化,73.74,71.8,3000,73.8,2993,74.00,70.30,71.98,73.80,217144,-,
5859,遠壽,13.99,14,10000,14.1,9835,14.10,13.95,14.01,14.05,96310,-,
5863,瑞興銀,10.78,10.75,5000,11,4001,11.05,10.70,10.94,11.00,73972,-,
6027,德信,14.77,14.15,5000,14.75,4990,15.95,14.30,15.09,14.75,196852,-,
6035,悠遊卡,50.00,49,3000,51.2,2938,51.20,49.65,50.88,51.20,113,-,
6407,相互,22.67,22.7,6000,22.9,9000,23.00,22.20,22.55,22.70,100210,-,
6428,淘米,33.01,31.9,3000,33.4,3000,33.30,31.70,32.71,32.00,17253,-,
6434,達輝光電,14.45,14.1,10000,14.75,5000,14.95,14.00,14.41,14.25,202292,-,
6467,泰合,267.16,266.5,5000,269,6997,302.00,265.00,278.85,269.00,3044515,115/05/28,證交所同意上市契約
6473,美賣*,6.29,6.31,4998,6.53,9996,6.62,6.30,6.47,6.53,45043,-,
6483,原創生醫,12.68,12.35,7499,12.75,4998,12.85,12.35,12.42,12.35,17507,-,
6493,雷虎生,38.61,38.05,3000,38.5,3000,39.00,38.00,38.36,38.50,25233,-,
6518,康科特,31.72,31.55,3000,32.6,2000,32.60,32.55,32.56,32.55,4000,-,
6536,碩豐,16.80,16.3,8998,16.8,3999,16.80,16.30,16.55,16.80,2003,-,
6539,麗彤,39.04,39,6000,41.05,5998,41.05,41.05,41.05,41.05,2,-,
6543,普惠醫工,18.00,17.5,4999,18,2993,18.00,17.50,17.91,18.00,6009,-,
6549,景凱,6.75,6.7,5000,7.03,9000,7.04,6.66,6.87,7.03,86059,-,
6555,榮炭,14.23,13.7,5000,14.3,5000,14.10,13.00,13.55,14.00,95860,-,
6559,研晶,16.53,14.75,10000,15.5,9999,16.70,14.65,15.43,15.50,55260,-,
6563,映智,19.48,20.4,1000,21.2,3000,20.70,19.35,20.20,20.40,263607,-,
6564,安特羅,15.32,15.3,5000,15.8,4999,15.85,15.20,15.36,15.80,35326,-,
6565,物聯,17.70,17.5,1000,17.85,4992,17.85,17.20,17.50,17.85,15640,-,
6572,博錸,7.16,6.74,5000,7.08,3812,7.35,6.76,6.99,7.08,165682,-,
6580,台睿,12.93,15.7,5000,16.2,5000,16.15,13.05,14.90,15.90,685591,-,
6583,友松,11.05,11.05,5000,11.55,10000,-,-,-,-,-,-,
6586,醣基,100.27,99.1,3000,100.5,3989,102.50,99.10,99.93,100.50,163043,-,
6595,光禹國際,30.00,28.7,3000,30,3000,30.00,28.80,29.76,30.00,5,-,
6599,普達系統,38.30,38.35,3000,38.7,3000,38.50,38.50,38.50,38.50,5000,115/07/31,送件申請上櫃
6604,儒億,30.33,29.45,3000,30.25,5000,30.70,29.50,29.92,29.50,122230,115/07/02,櫃買中心同意上櫃契約
6610,安成生技,40.29,40.05,6000,40.3,6000,42.05,39.80,40.40,40.20,849210,-,
6618,永虹先進,16.24,13.1,15000,13.5,10000,16.30,13.00,14.10,13.45,6229146,-,
6621,華宇藥,11.52,11.25,2996,11.5,6988,11.50,11.20,11.32,11.50,40124,-,
6622,百聿數碼,7.27,6.97,5000,7.26,3999,7.27,6.95,7.10,7.26,2107,-,
6634,欣耀,48.76,59.3,6000,60.2,8995,66.00,51.00,60.47,60.20,468094,-,
6638,沅聖,44.30,43.7,3000,45.5,2999,45.50,43.70,43.70,45.50,401,-,
6639,源大環能,3.66,3.4,5000,3.55,5000,3.80,3.42,3.58,3.52,115603,-,
6648,斯其大,14.88,14.3,3000,15,15000,14.30,14.30,14.30,14.30,4000,-,
6650,帝圖,29.50,28.6,3000,30,3000,-,-,-,-,-,-,
6659,天明製藥,21.38,19.8,5000,20.3,3000,22.05,19.45,20.35,20.30,381849,-,
6665,康聯生醫,17.35,16.9,5000,17.6,4990,17.65,16.95,17.14,17.60,9074,-,
6673,和詮,16.49,15.6,4000,15.85,4998,16.80,15.15,15.72,15.85,143167,-,
6676,祥翊,11.34,11.2,5000,11.45,4999,11.45,11.00,11.23,11.45,135792,-,
6677,瑩碩生技,16.60,16.55,5000,17,2997,17.00,16.60,16.74,17.00,8003,-,
6682,華旭先進,36.04,34.55,3000,35.95,2998,36.50,33.80,34.97,35.95,226554,-,
6696,仁新*,160.12,165.5,12000,166.5,23999,170.00,155.00,164.85,166.50,8530306,-,
6704,國璽幹細胞,20.01,19.9,5000,20.3,2999,21.05,19.90,20.22,20.30,135430,-,
6705,振躍精密,99.04,95,3000,98,3000,99.90,94.60,95.72,96.50,49474,-,
6707,富基電通,35.44,34.15,3000,35.45,3000,36.00,34.10,34.89,35.25,279163,-,
6709,昱厚生技,24.08,23.75,3000,24,6000,23.90,23.70,23.84,23.80,18323,-,
6723,傑智環境,33.37,32.85,3000,34.45,3000,34.45,32.85,34.31,34.40,1106,-,
6729,機光科技,48.95,48,3000,50,2995,50.00,47.50,49.19,50.00,15037,-,
6734,安盛生,7.00,6.35,5000,6.63,5000,7.61,6.20,7.05,6.43,592379,-,
6737,秀育,26.55,25.9,3000,26.6,2999,27.00,26.60,26.60,26.60,1002,-,
6738,鼎恒,78.02,77,3000,78.4,3000,78.70,77.50,78.13,78.30,135000,-,
6744,豐技生技,15.25,14.7,4800,15.3,5000,15.50,14.70,14.86,14.95,13460,-,
6748,亞果生醫,179.56,175.5,2000,179,3988,184.00,171.50,177.33,179.00,218769,-,
6750,泰創工程,57.64,56,3000,57.7,3000,58.60,55.90,56.63,57.80,114606,-,
6755,連鋐科技,10.78,10.8,2802,11.05,4899,11.05,10.75,10.87,11.05,10300,-,
6758,冠亞,29.83,30,2467,31.05,2985,31.05,30.00,30.05,30.00,6748,-,
6775,穎台科技,38.79,40.2,1965,40.95,6000,40.80,37.85,39.38,40.20,347073,-,
6780,學習王,39.80,39.85,3000,41.8,3000,40.05,39.80,39.92,39.95,11000,-,
6784,天凱科技,17.34,17.1,4000,17.6,4998,17.70,17.00,17.16,17.60,128350,-,
6786,芯測,50.16,48.55,3000,50.9,3000,51.50,47.55,49.53,50.90,71906,-,
6787,晶瑞光,26.15,27.8,6000,28.5,7999,28.90,25.85,27.49,28.00,427026,-,
6793,天力離岸,6.38,6,5000,6.25,4998,6.50,5.90,6.14,6.25,355431,-,
6797,圓點奈米,11.16,11,3996,11.5,4999,11.50,11.00,11.06,11.00,1149,-,
6798,展逸,63.14,62.5,2900,64,3999,64.00,62.50,63.33,64.00,4102,-,
6808,三鼎生技,30.12,30.1,4349,30.35,3990,31.00,30.00,30.42,30.30,78730,-,
6810,新穎生醫,21.00,20.3,6000,20.6,2998,21.00,20.30,20.52,20.60,50735,-,
6812,梭特,61.17,58.6,3000,61.2,1000,62.90,59.90,60.71,61.20,18780,-,
6814,路迦生醫,18.26,18.3,10000,19.2,4000,19.20,18.20,18.39,19.20,12109,-,
6815,晶鑽生醫,22.28,22,2420,22.85,3000,22.95,21.90,22.02,22.85,14895,-,
6816,捷智商訊,34.00,34,6000,35.75,5995,35.75,34.00,34.06,35.75,5130,-,
6817,溫士頓,41.64,41.35,6000,42.15,5985,42.15,41.70,41.88,42.15,10274,-,
6818,連騰,40.34,38.4,3000,39.15,6999,41.55,38.00,38.83,39.15,68309,-,
6819,眾智,60.55,63.8,2900,64.8,3000,66.50,60.00,63.95,64.30,341860,-,
6820,連訊,315.37,299,1990,303.5,1992,315.00,287.50,296.27,303.50,527500,-,
6825,和暢科技,34.85,34.05,2996,35.4,2949,35.50,34.05,35.29,34.05,64,115/08/26,櫃買中心同意上櫃契約
6826,和淞,428.08,415.5,2000,420,1994,427.00,411.00,418.39,420.00,136401,-,
6827,巨生醫,10.91,11.3,5000,11.6,9000,11.70,11.00,11.30,11.50,160514,-,
6832,金鼎科,64.17,63.7,6000,67,5998,67.00,67.00,67.00,67.00,2,-,
6833,太康精密,21.75,21.45,3000,22.15,3000,22.00,21.45,21.83,21.90,8079,-,
6839,開陽能源,11.40,11.4,25000,11.55,4999,12.00,11.45,11.70,11.55,16001,-,
6842,瑞宇,72.13,69.7,8000,70.3,5950,71.80,69.70,70.79,69.70,20099,115/09/08,送件申請創新板上市
6847,普瑞博,71.16,71.1,3000,73.8,3000,74.10,70.90,72.55,73.90,2005,-,
6848,拉法醫,21.36,20.9,4000,21.5,3000,21.75,20.90,21.04,21.55,30004,-,
6849,奇鼎科技,181.06,196.5,4000,199,4400,205.00,174.00,191.79,199.00,683869,-,
6850,光鼎生技,32.37,32.1,3000,33,2000,33.00,32.40,32.80,33.00,26000,-,
6857,宏碁智醫,90.00,90,3000,91,2483,91.00,90.00,90.96,91.00,537,-,
6858,愛比科技,21.50,20.9,2000,21.5,9000,21.40,20.90,21.28,20.90,13000,-,
6864,元樟生技,50.65,49,3000,50.6,5850,53.00,48.90,50.72,50.50,72346,-,
6867,坦德科技,25.40,25.2,6000,26.3,2999,26.30,26.30,26.30,26.30,1,-,
6868,采威國際,26.40,25.2,3000,26.4,3000,-,-,-,-,-,-,
6876,朗齊生醫*,14.73,14.5,3000,15.05,5000,16.30,14.50,15.35,15.05,282137,-,
6878,歐付寶,19.66,19.5,13000,20.4,3698,20.40,19.50,19.79,19.50,4402,-,
6879,大江基因,35.17,34.2,3000,35.8,5590,35.80,35.80,35.80,35.80,410,-,
6882,甲尚,12.50,11.95,5000,12.5,4999,13.00,12.35,12.41,12.50,30095,-,
6886,遠東生技,41.35,40.85,2998,42.5,2998,42.50,40.85,41.68,42.50,4,-,
6891,樂迦再生,37.99,37.65,6000,38,5800,38.55,37.50,37.85,38.00,116104,-,
6892,台寶生醫,27.00,25.85,3000,26.3,5933,27.00,25.70,26.14,26.30,146525,-,
6898,程曦資訊,79.23,77.4,3000,80,2999,80.00,77.40,79.16,79.90,3336,115/07/02,櫃買中心同意上櫃契約
6911,群運,29.35,28.4,3000,29.4,5999,29.40,29.40,29.40,29.40,1,-,
6912,益鈞環科*,11.78,11.65,5000,11.9,3999,11.90,11.40,11.69,11.90,115077,-,
6915,美強光,41.21,41.4,2720,42,2968,43.50,39.95,40.87,42.00,10820,-,
6917,竟天,36.79,36.15,3000,36.65,1000,37.80,35.10,36.66,36.65,511313,-,
6920,恆勁科技,94.15,97.2,3000,98.2,5000,100.50,93.70,97.80,98.30,3575407,-,
6926,聖安生醫,63.40,61,3000,63.7,3000,63.80,60.80,62.36,63.80,12005,-,
6927,聯合聚晶,70.39,69.1,3000,70.8,2997,72.00,69.10,70.36,70.80,34267,-,
6932,水星生醫*,5.83,6.47,5000,6.64,4494,6.80,5.70,6.42,6.64,2174773,-,
6935,王子製藥,28.50,27.2,3000,28.5,3000,28.50,28.50,28.50,28.50,180,-,
6938,藍新資訊,92.48,90.5,3000,94,3000,94.00,90.50,92.25,94.00,400,115/08/26,櫃買中心同意上櫃契約
6939,啟弘生技,19.70,19.05,9000,19.95,5000,19.80,19.05,19.67,19.05,6020,-,
6940,格斯科技*,17.15,16.9,5000,17,9000,17.10,16.90,16.96,17.00,328899,-,
6946,三地能源,9.17,8.87,5000,9.27,5000,9.29,8.81,9.23,9.28,20070,-,
6950,科科科技-KY,25.76,25.1,4150,25.6,3900,26.00,25.00,25.48,25.60,58217,-,
6959,兆捷科技,115.00,114,6000,115.5,3988,117.00,114.50,115.57,115.50,175739,115/08/26,上市審議會通過
6963,品元,25.10,23.9,3000,25.1,2000,25.15,25.10,25.10,25.10,11000,-,
6972,博瑞達應材,23.25,22.4,3000,23.45,2990,23.50,23.00,23.22,23.45,4200,-,
6973,永立榮,46.85,47.4,3000,47.7,2000,48.00,47.40,47.65,47.50,82143,-,
6976,育世博-KY,12.41,12.6,24000,12.7,33998,12.75,12.45,12.64,12.70,495250,-,
6977,聯純,214.74,204.5,2000,210,2000,214.00,205.50,208.91,207.50,40873,-,
6979,勝釩,88.90,88.1,3000,90.4,3000,90.40,88.00,88.47,90.40,4283,-,
6980,鐳洋科技,121.20,120,1825,121,1771,123.50,120.00,120.92,120.00,39137,-,
6984,ACpay,15.70,15.3,10000,16.1,10000,-,-,-,-,-,-,
6987,寶晶能源*,20.00,19.95,20000,20.2,3000,20.15,19.95,20.05,20.10,103050,-,
