代號,名稱,前日均價,報買價,報買量,報賣價,報賣量,日最高,日最低,日均價,成交,成交量,進度日期,上市櫃進度(註)
1260,富味鄉,23.35,23.55,3000,24.65,3000,24.20,23.35,23.80,23.95,49170,-,
1269,乾杯,69.50,69.2,3000,71.9,2999,71.90,69.10,70.43,71.90,25094,-,
1271,晨暉生技,62.99,61.9,3000,62.3,2999,62.30,61.70,62.01,62.30,133878,-,
1293,利統,26.87,26.7,3000,27.5,3974,27.70,26.70,26.73,27.50,3093,-,
1343,旭東環保,19.69,21.25,3000,21.9,3000,21.90,20.85,21.12,21.50,115129,-,
1480,東盟開發,9.10,9.01,5000,9.15,5000,9.15,9.08,9.12,9.10,25000,-,
1594,日高,7.91,8.46,5000,8.88,5000,8.89,7.90,8.21,8.89,35628,-,
2071,震南鐵,23.16,25.9,3000,26.4,3000,26.85,22.80,25.55,26.40,657272,-,
2237,華德動能,39.05,40.0,6000,40.45,3000,40.80,38.05,40.06,40.20,370486,115/03/09,證交所同意創新板上市契約
2245,詠勝昌*,27.91,26.7,3000,27.7,3000,28.00,26.60,27.75,27.60,9581,-,
2249,湧盛,111.07,111.5,4000,113.0,1985,113.50,110.00,111.45,113.00,41214,115/05/08,送件申請上櫃
2252,為昇科,15.77,16.05,5000,16.25,5000,16.30,15.80,16.06,16.20,105050,-,
2255,凱銳光電,17.05,17.8,5000,18.2,2988,18.20,16.70,17.20,18.20,123236,-,
2256,歐特明,71.40,70.2,3000,71.7,3000,74.90,70.00,71.46,71.00,271203,-,
2644,中信造船,79.68,82.9,6000,84.0,5000,85.10,80.30,83.01,84.00,128285,-,
2733,維格餅家,11.25,10.7,5000,11.2,4989,11.20,10.70,10.85,11.20,20012,-,
2741,老四川,20.65,20.6,3000,21.1,5145,21.10,21.05,21.10,21.10,930,-,
2758,路易莎咖啡,67.94,67.8,3000,68.8,5990,69.00,66.80,68.10,68.80,8413,-,
2760,巨宇翔,17.30,16.45,10000,17.3,9940,17.30,17.30,17.30,17.30,60,-,
2761,橘焱胡同,14.95,14.85,10000,15.45,5000,15.50,15.10,15.30,15.30,32838,-,
2938,床的世界,23.02,25.0,1500,25.7,2996,25.70,22.00,23.43,25.00,70227,115/06/22,上櫃審議會通過
2940,歐都納,24.73,24.0,3000,24.65,3000,24.60,24.40,24.48,24.50,10000,-,
2942,京站,37.44,37.35,3000,38.0,3000,38.00,37.50,37.75,37.50,4069,-,
3097,拍檔,25.17,25.8,6000,27.1,6000,27.25,25.90,26.00,27.10,13113,-,
3117,年程,26.23,27.6,3000,28.3,3000,30.50,26.50,28.24,28.00,416998,-,
3184,微邦,16.75,17.75,5000,18.4,9999,18.40,16.40,17.75,18.40,523466,-,
3473,智通聯網,89.85,89.6,3000,90.3,3000,92.00,92.00,92.00,92.00,1,-,
3585,聯致,67.71,87.9,3000,88.5,2997,88.50,69.00,80.13,88.50,7035382,-,
3595,山太士,2573.80,2590.0,1800,2600.0,2980,2635.00,2500.00,2586.90,2590.00,334079,115/06/17,送件申請上櫃
3603,建祥國際,8.20,7.5,8000,7.89,10000,8.21,7.50,7.79,7.50,28010,-,
3633,云光,121.77,123.0,1000,125.0,6998,125.00,121.50,124.20,124.00,21996,-,
3644,凌嘉科,312.97,366.0,3000,371.0,3000,371.00,325.50,348.78,368.00,1060679,-,
3659,百辰,22.55,22.6,3000,23.6,3000,22.65,22.55,22.62,22.55,3200,-,
3678,聯享,46.42,50.4,6000,51.2,3000,50.70,47.00,49.22,50.40,41597,-,
4115,善德生技,7.47,7.35,10000,7.68,10000,7.70,7.35,7.51,7.60,34013,-,
4117,普生,12.93,11.75,6000,12.0,9999,13.50,11.00,12.02,12.00,962702,-,
4150,優你康,5.06,4.98,10000,5.02,20000,5.10,4.98,5.01,5.00,333126,-,
4170,鑫品生醫,12.47,12.35,1647,12.65,5000,12.70,12.35,12.60,12.60,41613,-,
4172,因華,11.76,11.35,8000,11.65,4690,12.05,11.30,11.48,11.65,298852,-,
4186,尖端醫,9.96,9.96,5000,10.2,9998,10.25,9.96,10.07,10.20,181441,-,
4194,禾生技,7.08,6.91,5000,7.13,4998,7.23,6.80,6.99,7.13,56668,-,
4197,暐世,8.97,8.67,5000,9.09,5000,9.35,8.84,8.98,8.89,19020,-,
4431,敏成健康,16.42,16.35,1000,17.1,4000,17.10,16.35,16.50,17.10,5000,-,
4537,旭東,180.24,181.0,1000,183.0,11000,187.00,178.00,182.28,183.00,250750,-,
4544,春日,14.37,14.25,5000,14.9,5000,14.30,14.25,14.28,14.30,3669,-,
4546,長亨,104.99,105.0,1000,107.0,1989,109.50,104.50,105.99,107.00,22486,-,
4553,盛復,17.13,16.4,5000,17.15,5000,17.80,17.00,17.04,17.00,14501,-,
4559,久裕興,7.99,8.01,2000,8.3,2975,8.32,8.01,8.22,8.30,21697,-,
4565,宏偉,122.70,126.5,1000,127.0,2000,130.50,125.50,127.45,127.00,171143,-,
4570,傑生,69.90,68.9,3000,70.8,3000,70.80,68.90,69.90,68.90,2001,-,
4573,高明鐵,394.82,480.5,4000,483.0,1990,486.50,408.00,460.82,483.00,1909408,-,
