代號,名稱,現價,當日外資(張),當日投信(張),當日自營(張),Date,上週估買(張),這週估買(張),淨增進貨(張),增長倍數,5D股價漲跌,狀態
2409.TW,友達,30.95,52384,-120,4705,20260622,-720581,1109907,1830488,-1.5x,31.70%,▲ 順勢追意
00403A.TW,主動統一升級50,11.38,196482,0,349865,20260622,-723388,1082725,1806113,-1.5x,11.02%,▲ 順勢追意
6770.TW,力積電,81.6,14672,1746,2189,20260622,-257037,1462623,1719660,-5.7x,21.43%,▲ 順勢追意
2883.TW,凱基金,30.35,727,-4753,-1280,20260622,-1007040,20147,1027187,-0.0x,10.56%,▲ 順勢追意
2002.TW,中鋼,19.5,319914,-286096,811,20260622,-19845,804918,824764,-40.6x,3.17%,▲ 順勢追意
1802.TW,台玻,76.6,26659,645,1084,20260622,-18694,489340,508035,-26.2x,19.50%,▲ 順勢追意
1301.TW,台塑,52.4,142290,-107363,375,20260622,-21081,443590,464672,-21.0x,15.80%,▲ 順勢追意
2618.TW,長榮航,41.65,10507,-3778,451,20260622,49660,406910,357249,8.2x,7.62%,▲ 順勢追意
2426.TW,鼎元,89.9,12412,0,107,20260622,-15711,265378,281090,-16.9x,32.21%,▲ 順勢追意
2449.TW,京元電子,339.0,17379,-1515,1845,20260622,-49904,182422,232326,-3.7x,20.21%,▲ 順勢追意
2408.TW,南亞科,505.0,-5297,13355,306,20260622,16318,216374,200055,13.3x,35.03%,▲ 順勢追意
2337.TW,旺宏,185.5,31389,-155,40,20260622,8497,207127,198630,24.4x,26.62%,▲ 順勢追意
3715.TW,定穎投控,194.5,2139,0,98,20260622,19955,212993,193038,10.7x,16.82%,▲ 順勢追意
3042.TW,晶技,198.0,-395,-35,59,20260622,-132376,45632,178008,-0.3x,-10.03%,★ 壓低偷買
00981A.TW,主動統一台股增長,32.23,115901,0,13800,20260622,-98807,60778,159586,-0.6x,7.47%,▲ 順勢追意
00919.TW,群益台灣精選高息,30.8,66330,0,36209,20260622,-36276,123202,159479,-3.4x,5.44%,▲ 順勢追意
2369.TW,菱生,40.5,4283,0,550,20260622,-15708,142955,158664,-9.1x,22.17%,▲ 順勢追意
6213.TW,聯茂,308.0,4331,449,483,20260622,10963,159854,148891,14.6x,21.98%,▲ 順勢追意
8150.TW,南茂,114.0,15844,3099,1098,20260622,-29881,112522,142403,-3.8x,17.53%,▲ 順勢追意
3060.TW,銘異,41.65,2513,0,-65,20260622,1249,132560,131311,106.1x,33.71%,▲ 順勢追意
00992A.TW,主動群益科技創新,19.42,12505,0,32985,20260622,46080,170771,124691,3.7x,9.10%,▲ 順勢追意
3048.TW,益登,72.4,2543,0,-65,20260622,-55852,50188,106040,-0.9x,-0.82%,★ 壓低偷買
1402.TW,遠東新,28.8,-1124,7973,-14,20260622,-103537,1265,104803,-0.0x,6.67%,▲ 順勢追意
00918.TW,大華優利高填息30,32.11,20340,0,-3665,20260622,-1119,96328,97448,-86.0x,8.26%,▲ 順勢追意
1815.TWO,富喬,106.5,3175,-4,23,20260622,13403,109424,96021,8.2x,10.71%,▲ 順勢追意
2489.TW,瑞軒,50.7,-3620,0,-62,20260622,-10862,82396,93258,-7.6x,21.73%,▲ 順勢追意
6919.TW,康霈*,119.5,25486,-24869,191,20260622,-341,90445,90786,-265.1x,28.91%,▲ 順勢追意
2610.TW,華航,21.8,19462,7,-44,20260622,17641,104091,86449,5.9x,6.86%,▲ 順勢追意
00999A.TW,主動野村臺灣高息,11.43,11633,0,6772,20260622,-15024,69873,84897,-4.7x,3.16%,▲ 順勢追意
4938.TW,和碩,82.0,3036,-1892,175,20260622,-64793,17912,82706,-0.3x,-7.96%,★ 壓低偷買
3707.TWO,漢磊,91.5,-220,0,-2,20260622,2375,80731,78355,34.0x,18.68%,▲ 順勢追意
1809.TW,中釉,56.5,-1118,0,-1,20260622,-41952,33305,75258,-0.8x,17.95%,▲ 順勢追意
3035.TW,智原,229.5,2647,-6,324,20260622,-447,74028,74476,-165.3x,25.85%,▲ 順勢追意
6274.TWO,台燿,1900.0,619,291,207,20260622,-68834,5067,73901,-0.1x,32.87%,▲ 順勢追意
2478.TW,大毅,235.5,-3114,0,9,20260622,-64092,7645,71738,-0.1x,37.32%,▲ 順勢追意
2401.TW,凌陽,34.0,7428,0,462,20260622,11298,82543,71244,7.3x,18.88%,▲ 順勢追意
3105.TWO,穩懋,541.0,5873,693,1076,20260622,27904,96274,68369,3.5x,7.13%,▲ 順勢追意
2382.TW,廣達,380.0,2276,575,-51,20260622,-65819,1305,67125,-0.0x,2.15%,▲ 順勢追意
2353.TW,宏��,34.0,-2777,-595,-37,20260622,-63130,3896,67027,-0.1x,-4.14%,★ 壓低偷買
00982A.TW,主動群益台灣強棒,25.45,12772,0,9298,20260622,-15606,46555,62162,-3.0x,8.99%,▲ 順勢追意
00990A.TW,主動元大AI新經濟,21.73,19806,0,-12832,20260622,57722,119653,61931,2.1x,12.88%,▲ 順勢追意
2881.TW,富邦金,138.5,5402,-8140,142,20260622,-59135,466,59601,-0.0x,13.52%,▲ 順勢追意
2340.TW,台亞,42.8,4521,0,386,20260622,-1727,52441,54168,-30.4x,23.70%,▲ 順勢追意
00929.TW,復華台灣科技優息,32.16,16325,0,4496,20260622,-32999,21079,54079,-0.6x,9.91%,▲ 順勢追意
00679B.TWO,元大美債20年,26.97,25173,150,5262,20260622,-32147,21092,53239,-0.7x,0.78%,▲ 順勢追意
3717.TW,聯嘉投控,22.2,2146,0,-24,20260622,-672,50979,51652,-75.8x,9.63%,▲ 順勢追意
6257.TW,矽格,242.5,3013,195,879,20260622,-8830,42239,51070,-4.8x,9.48%,▲ 順勢追意
1303.TW,南亞,152.5,4409,331,-57,20260622,5246,54289,49043,10.3x,43.19%,▲ 順勢追意
1708.TW,東鹼,51.6,8110,0,137,20260622,-43834,2310,46144,-0.1x,7.50%,▲ 順勢追意
2388.TW,威盛,84.4,7001,-17,954,20260622,-700,44579,45280,-63.6x,27.69%,▲ 順勢追意
1727.TW,中華化,102.0,-1472,0,-13,20260622,8583,52846,44262,6.2x,19.44%,▲ 順勢追意
2441.TW,超豐,140.0,4270,-2186,440,20260622,-4405,39644,44049,-9.0x,13.36%,▲ 順勢追意
3019.TW,亞光,158.22,1401,0,-37,20260622,2922,46810,43887,16.0x,8.74%,▲ 順勢追意
3317.TWO,尼克森,97.1,2875,0,77,20260622,-1506,42037,43544,-27.9x,23.54%,▲ 順勢追意
8261.TW,富鼎,236.5,-77,0,62,20260622,-35264,4296,39560,-0.1x,36.31%,▲ 順勢追意
6168.TW,宏齊,31.1,1401,0,-1,20260622,135,38910,38774,286.2x,19.62%,▲ 順勢追意
1785.TWO,光洋科,150.0,1028,-3,530,20260622,-11108,26862,37971,-2.4x,6.01%,▲ 順勢追意
5351.TWO,鈺創,99.8,3652,0,0,20260622,150958,188143,37184,1.2x,12.51%,▲ 順勢追意
3357.TWO,臺慶科,346.5,3664,0,137,20260622,-24613,12418,37031,-0.5x,18.26%,▲ 順勢追意
6285.TW,啟��,268.0,1917,-940,30,20260622,-33249,2994,36244,-0.1x,-0.74%,★ 壓低偷買
1314.TW,中石化,8.04,8606,0,50,20260622,-10720,24005,34725,-2.2x,2.55%,▲ 順勢追意
1326.TW,台化,55.56,429,1755,437,20260622,-10606,23883,34489,-2.3x,13.85%,▲ 順勢追意
6202.TW,盛群,73.7,567,0,167,20260622,11700,46139,34439,3.9x,24.07%,▲ 順勢追意
2436.TW,偉詮電,78.6,1621,0,117,20260622,-3012,31352,34365,-10.4x,15.93%,▲ 順勢追意
6191.TW,精成科,103.5,328,-565,7,20260622,-1229,32984,34214,-26.8x,10.34%,▲ 順勢追意
4967.TW,十銓,284.5,545,0,-46,20260622,-22176,11695,33872,-0.5x,4.60%,▲ 順勢追意
2498.TW,宏達電,50.4,653,-30,-3,20260622,-2212,30747,32959,-13.9x,16.53%,▲ 順勢追意
6005.TW,群益證,39.8,7188,-5728,0,20260622,-10636,22277,32914,-2.1x,2.05%,▲ 順勢追意
2347.TW,聯強,93.5,2552,-2447,34,20260622,-30118,2522,32640,-0.1x,4.94%,▲ 順勢追意
2606.TW,裕民,62.0,6887,-188,129,20260622,-2750,29045,31795,-10.6x,-5.27%,★ 壓低偷買
4526.TW,東台,43.05,-877,0,25,20260622,-1150,30508,31658,-26.5x,10.95%,▲ 順勢追意
3260.TWO,威剛,434.0,1239,-653,65,20260622,-8743,22758,31501,-2.6x,7.03%,▲ 順勢追意
00687B.TWO,國泰20年美債,28.07,16442,150,6547,20260622,-24264,6709,30974,-0.3x,0.83%,▲ 順勢追意
3711.TW,日月光投控,674.0,13364,-8525,1058,20260622,-6387,23530,29918,-3.7x,14.24%,▲ 順勢追意
1514.TW,亞力,127.0,108,0,-16,20260622,-7543,22371,29915,-3.0x,6.28%,▲ 順勢追意
6269.TW,台郡,87.5,-1642,0,83,20260622,9809,39550,29741,4.0x,21.02%,▲ 順勢追意
2329.TW,華泰,58.5,2337,0,554,20260622,-10604,18663,29267,-1.8x,8.74%,▲ 順勢追意
5864.TWO,致和證,50.5,230,0,0,20260622,-23310,5396,28706,-0.2x,6.99%,▲ 順勢追意
00996A.TW,主動兆豐台灣豐收,16.32,2991,0,498,20260622,10145,35780,25635,3.5x,10.20%,▲ 順勢追意
6282.TW,康舒,63.9,-2092,-9,39,20260622,52119,75838,23718,1.5x,9.98%,▲ 順勢追意
3689.TWO,湧德,120.5,162,0,11,20260622,-23232,357,23590,-0.0x,3.88%,▲ 順勢追意
6126.TWO,信音,40.15,359,0,-9,20260622,-12729,10733,23462,-0.8x,-0.25%,★ 壓低偷買
00987A.TW,主動台新優勢成長,18.11,1144,0,2173,20260622,-7263,15764,23027,-2.2x,9.10%,▲ 順勢追意
2338.TW,光罩,54.0,1206,0,151,20260622,-2768,19291,22059,-7.0x,10.20%,▲ 順勢追意
6962.TW,奕力-KY,40.05,1758,0,38,20260622,-7951,14106,22058,-1.8x,11.87%,▲ 順勢追意
00927.TW,群益半導體收益,43.53,3241,0,919,20260622,-10557,11411,21968,-1.1x,13.09%,▲ 順勢追意
3006.TW,晶豪科,254.0,2809,-294,624,20260622,3735,25248,21513,6.8x,17.05%,▲ 順勢追意
3221.TWO,台嘉碩,59.1,160,0,30,20260622,-9042,12217,21259,-1.4x,-2.15%,★ 壓低偷買
2323.TW,中環,11.9,8395,0,865,20260622,-420,19807,20228,-47.1x,6.25%,▲ 順勢追意
