股號,名稱,收盤價,成交量,一年內最高收盤,一年內最低收盤,法說會,狀態,連續大漲,連續大跌,原因,最終狀態
2248,華勝-KY,55.50,94,59.90,41.85,---,均線糾擺,無,無,MA 乖離率僅 1.09%,均線糾擺
7758,睿騰能源,41.00,18,58.77,35.05,---,離開盤整 (向下),無,無,跌破布林下軌 (42.28),離開盤整 (向下)
4765,磐采,17.15,76,31.15,11.45,---,離開盤整 (向下),無,連1日大跌,跌破布林下軌 (17.75),離開盤整 (向下)
2884,玉山金,32.90,57627,35.10,28.46,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2007,燁興,7.42,408,9.03,6.88,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6842,瑞宇,91.80,254,161.50,30.35,---,離開盤整 (向下),無,連1日大跌,跌破布林下軌 (94.82),離開盤整 (向下)
4150,優你康,5.20,427,11.40,4.59,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5355,佳總,6.72,86,11.30,5.62,---,均線糾擺,無,無,MA 乖離率僅 0.69%,均線糾擺
1725,元禎,31.75,91,35.45,26.40,---,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
006201,元大富櫃50,46.49,562,50.50,18.04,---,均線糾擺,無,無,MA 乖離率僅 1.00%,均線糾擺
3184,微邦,21.45,400,35.05,8.90,---,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
6808,三鼎生技,27.00,177,61.09,23.80,---,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
6116,彩晶,16.65,8594,22.70,6.69,---,趨勢運行,無,連3日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
7815,新特,420.50,138,580.34,124.66,---,離開盤整 (向下),無,無,跌破布林下軌 (420.70),離開盤整 (向下)
2453,凌群,57.80,1086,63.90,50.50,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6735,美達科技,94.30,420,145.00,42.95,---,趨勢運行,無,連2日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
6867,坦德科技,20.50,16,29.60,19.80,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3609,三一東林,27.70,186,52.90,21.20,---,均線糾擺,無,無,MA 乖離率僅 0.49%,均線糾擺
4568,科際精密,41.85,4,48.50,39.80,---,均線糾擺,無,無,MA 乖離率僅 1.25%,均線糾擺
8923,時報,19.05,5,22.55,18.65,---,均線糾擺,無,無,MA 乖離率僅 0.90%,均線糾擺
7789,開展,32.45,18,65.00,31.45,---,離開盤整 (向下),無,連1日大跌,跌破布林下軌 (33.33),離開盤整 (向下)
8068,全達,19.05,465,28.90,17.65,---,均線糾擺,無,無,MA 乖離率僅 1.22%,均線糾擺
9958,世紀鋼,115.00,5611,239.72,101.00,---,貼軌運行,無,無,股價於高位貼軌 (115.00 > 1.5σ)，動能強勁,貼軌運行
1586,和勤,21.45,226,30.40,21.45,---,均線糾擺,無,無,MA 乖離率僅 0.71%,均線糾擺
006208,富邦台50,233.85,10489,248.80,99.94,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
8932,智通*,100.50,4118,118.75,46.06,---,均線糾擺,無,無,MA 乖離率僅 0.35%,均線糾擺
1709,和益,20.00,1409,20.70,16.40,---,進入盤整,無,無,ADX 為 17.88 (低於 20),進入盤整
8908,欣雄,41.25,178,47.22,38.80,---,均線糾擺,無,無,MA 乖離率僅 0.88%,均線糾擺
4174,浩鼎,28.60,306,70.80,28.20,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00930,永豐ESG低碳高息,23.65,2348,25.80,15.90,---,進入盤整,無,連1日大跌,ADX 為 18.63 (低於 20),進入盤整
6597,立誠,70.90,54,85.51,50.30,---,均線糾擺,無,連1日大跌,MA 乖離率僅 0.47%,均線糾擺
3055,蔚華科,91.00,1481,124.00,49.73,---,離開盤整 (向下),無,連1日大跌,跌破布林下軌 (93.14),離開盤整 (向下)
5276,達輝-KY,18.30,39,22.20,13.92,---,離開盤整 (向下),無,連1日大跌,跌破布林下軌 (18.41),離開盤整 (向下)
1584,精剛,19.70,1227,25.55,19.45,---,均線糾擺,無,無,MA 乖離率僅 0.48%,均線糾擺
2722,夏都,22.70,62,30.95,22.30,---,均線糾擺,無,無,MA 乖離率僅 0.44%,均線糾擺
7562,博來科技,61.00,60,76.70,35.03,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6240,松崗,18.40,7,23.80,17.20,---,貼軌運行,無,無,股價於高位貼軌 (18.40 > 1.5σ)，動能強勁,貼軌運行
2885,元大金,62.00,46508,65.30,29.06,---,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
6812,梭特,70.00,94,104.00,43.10,---,均線糾擺,無,無,MA 乖離率僅 0.80%,均線糾擺
4119,旭富,41.10,271,68.08,40.40,---,均線糾擺,無,無,MA 乖離率僅 0.42%,均線糾擺
8472,夠麻吉,92.20,77,106.50,27.20,---,貼軌運行,無,無,股價於高位貼軌 (92.20 > 1.5σ)，動能強勁,貼軌運行
3306,鼎天,46.95,231,68.80,36.86,---,進入盤整,無,無,ADX 為 15.86 (低於 20),進入盤整
2929,淘帝-KY,5.85,294,10.30,5.17,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4190,佐登-KY,24.90,331,36.78,24.20,---,均線糾擺,無,連1日大跌,MA 乖離率僅 0.83%,均線糾擺
6473,美賣*,8.06,202,17.00,5.92,---,進入盤整,無,無,ADX 為 10.99 (低於 20),進入盤整
6645,金萬林-創,14.20,631,26.30,11.70,---,強勢突破 (軌外),連2日大漲,無,股價衝破布林上軌 (13.40)，進入噴發段,強勢突破 (軌外)
7871,安立璽榮-KY,70.60,612,87.00,39.50,---,均線糾擺,無,無,MA 乖離率僅 1.34%,均線糾擺
7792,安葆,257.00,434,406.00,163.90,---,均線糾擺,無,連1日大跌,MA 乖離率僅 0.77%,均線糾擺
00881,國泰台灣科技龍頭,52.40,24090,56.05,19.77,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7825,和亞智慧,107.50,134,220.00,43.68,---,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
1717,長興,71.30,24442,84.50,23.90,---,離開盤整 (向下),無,連1日大跌,跌破布林下軌 (71.58),離開盤整 (向下)
6127,九豪,76.20,52225,81.40,17.90,---,進入盤整,無,無,ADX 為 17.17 (低於 20),進入盤整
7556,意德士,282.50,210,319.00,149.45,---,均線糾擺,無,無,MA 乖離率僅 0.75%,均線糾擺
5206,坤悅,23.00,180,38.05,21.60,---,均線糾擺,無,無,MA 乖離率僅 0.93%,均線糾擺
4763,材料*-KY,42.35,6537,95.92,40.30,---,均線糾擺,無,無,MA 乖離率僅 1.26%,均線糾擺
2535,達欣工,85.60,1355,85.60,55.50,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (85.09)，進入噴發段,強勢突破 (軌外)
5464,霖宏,63.80,894,83.00,22.60,---,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
2013,中鋼構,42.35,155,45.15,39.90,---,均線糾擺,無,無,MA 乖離率僅 0.47%,均線糾擺
3284,太普高,19.35,777,26.55,15.35,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (19.21)，進入噴發段,強勢突破 (軌外)
4528,江興鍛,15.75,31,21.40,15.30,---,均線糾擺,無,無,MA 乖離率僅 0.43%,均線糾擺
1714,和桐,12.65,19077,12.65,7.18,---,強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (12.00)，進入噴發段,強勢突破 (軌外)
1808,潤隆,30.65,1460,35.95,28.15,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3709,鑫聯大投控,79.70,1588,92.90,33.65,---,均線糾擺,無,連1日大跌,MA 乖離率僅 0.54%,均線糾擺
2352,佳世達,30.10,15894,38.24,22.75,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1568,倉佑,39.45,335,49.80,21.00,📅 預告 (20260611),趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
7854,佐茂,87.50,34,130.00,40.50,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5353,台林,31.55,348,34.05,23.10,---,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
6129,普誠,15.45,989,18.40,10.00,---,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
5475,德宏,255.50,1892,400.00,16.80,---,離開盤整 (向下),無,連2日大跌,跌破布林下軌 (258.50),離開盤整 (向下)
5289,宜鼎,1810.00,4307,1905.00,210.19,---,進入盤整,無,無,ADX 為 18.53 (低於 20),進入盤整
5514,三豐,13.90,26,18.37,13.75,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3587,閎康,286.00,1575,396.00,136.20,---,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
5202,力新,17.30,5507,23.74,11.35,---,強勢突破 (軌外),連3日大漲,無,股價衝破布林上軌 (15.88)，進入噴發段,強勢突破 (軌外)
2020,美亞,21.60,762,26.77,21.05,---,均線糾擺,無,無,MA 乖離率僅 0.34%,均線糾擺
6532,瑞耘,92.80,728,114.00,49.30,---,均線糾擺,無,無,MA 乖離率僅 1.49%,均線糾擺
00927,群益半導體收益,36.90,25584,41.26,15.33,---,進入盤整,無,連1日大跌,ADX 為 14.46 (低於 20),進入盤整
00950,凱基A級公司債,13.99,10381,14.35,12.56,---,均線糾擺,無,無,MA 乖離率僅 0.18%,均線糾擺
7843,英柏得,134.00,189,147.00,25.70,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3685,元創精密,28.45,331,45.75,11.00,---,均線糾擺,無,無,MA 乖離率僅 0.33%,均線糾擺
4529,淳紳,5.27,97,6.08,3.04,---,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
3523,迎輝,18.90,72,23.25,9.91,---,趨勢運行,無,連2日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
4908,前鼎,204.00,707,293.50,69.20,---,進入盤整,無,連1日大跌,ADX 為 10.43 (低於 20),進入盤整
3029,零壹,103.50,3723,127.50,93.00,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7769,鴻勁,7035.00,941,8260.00,972.18,---,進入盤整,無,無,ADX 為 11.01 (低於 20),進入盤整
