id,name,price,signal,pnl,count,win_rate,reason
2367.TW,燿華,59.7000007629,☁️ 觀望,128.91,1,100.0,[P:0.95/8.0] [📉 轉弱] 等待機會
6849.TWO,奇鼎科技,265.5,☁️ 觀望,65.84,4,50.0,[P:0.95/8.0] [📈 穩定] 等待機會
2485.TW,兆赫,62.2999992371,☁️ 觀望,58.11,3,66.67,[P:0.95/8.0] [📉 轉弱] 等待機會
7853.TWO,政美應用,427.5,☁️ 觀望,45.16,3,66.67,[P:0.95/8.0] [🚀 極強] 等待機會
4956.TW,光鋐,48.2999992371,☁️ 觀望,37.93,4,75.0,[P:0.95/8.0] [📈 穩定] 等待機會
3702.TW,大聯大,99.5,☁️ 觀望,30.27,3,33.33,[P:0.95/8.0] [🚀 極強] 等待機會
2069.TW,運錩,19.1000003815,💎 持股,21.12,2,50.0,[📈 標準 V3] [P:0.95/8.0] [🚀 極強] 趨勢維持
6407.TWO,相互,41.5,☁️ 觀望,17.49,2,50.0,[P:0.95/8.0] [📈 穩定] 等待機會
3481.TW,群創,24.3500003815,☁️ 觀望,11.44,3,33.33,[P:0.95/8.0] [📉 轉弱] 等待機會
3049.TW,精金,13.1499996185,☁️ 觀望,-3.15,3,66.67,[P:0.95/8.0] [🚀 極強] 等待機會
8044.TWO,網家,23.0,❄️ 賣出,-8.82,2,0.0,[📈 標準 V3] [P:0.95/8.0] [⏳ 猶豫] 趨勢轉弱(強制)
