股號,名稱,收盤價,成交量,一年內最高收盤,一年內最低收盤,法說會,狀態,連續大漲,連續大跌,原因,最終狀態
9949,琉園,25.00,518,36.70,23.99,---,離開盤整 (向下),無,連4日大跌,跌破布林下軌 (26.81),離開盤整 (向下)
4510,高鋒,47.10,6563,55.20,35.05,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.45%,均線糾擺
6194,育富,32.60,72,39.65,30.53,---,均線糾擺,無,無,MA 乖離率僅 0.31%,均線糾擺
6124,業強,31.00,64,37.95,23.15,---,均線糾擺,無,無,MA 乖離率僅 0.41%,均線糾擺
00757,統一FANG+,121.00,1999,125.35,84.35,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2101,南港,34.10,1138,45.45,31.02,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00945,凱基美國非投等債,14.46,4267,14.53,12.63,---,均線糾擺,無,無,MA 乖離率僅 0.09%,均線糾擺
4556,旭然,37.40,507,39.50,22.45,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1612,宏泰,35.55,630,40.45,28.17,---,均線糾擺,無,無,MA 乖離率僅 0.32%,均線糾擺
6624,萬年清,49.00,38,72.50,31.85,---,離開盤整 (向下),無,無,跌破布林下軌 (49.34),離開盤整 (向下)
3081,聯亞,2445.00,2667,3020.00,227.17,---,進入盤整,無,無,ADX 為 7.61 (低於 20),進入盤整
00685,群益臺灣加權正2,225.60,1215,231.90,53.10,---,貼軌運行 -> 進入盤整,無,無,ADX 為 15.44 (低於 20),進入盤整
6446,藥華藥,647.00,2307,779.00,434.30,---,均線糾擺,無,無,MA 乖離率僅 1.02%,均線糾擺
009813,貝萊德標普卓越50,10.82,4119,10.84,9.64,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6485,點序,79.70,529,124.50,49.52,---,均線糾擺,無,無,MA 乖離率僅 0.51%,均線糾擺
5403,中菲,93.70,110,126.00,91.90,---,均線糾擺,無,無,MA 乖離率僅 1.08%,均線糾擺
6775,穎台科技,36.65,1037,42.35,20.40,---,趨勢運行 -> 貼軌運行,連1日大漲,無,股價於高位貼軌 (36.65 > 1.5σ)，動能強勁,貼軌運行
00981,主動中信非投等債,10.36,6985,10.58,9.91,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 0.04%,均線糾擺
5455,昇益,25.25,27,42.60,23.05,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2374,佳能,75.00,16567,94.96,36.39,---,均線糾擺,無,無,MA 乖離率僅 1.12%,均線糾擺
6113,亞矽,22.55,104,30.21,18.45,---,進入盤整,無,無,ADX 為 12.32 (低於 20),進入盤整
6912,益鈞環科*,18.35,43,20.45,13.65,---,均線糾擺,無,無,MA 乖離率僅 0.82%,均線糾擺
1443,立益物流,21.30,105,32.25,21.30,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2025,千興,11.35,95,16.70,9.01,---,均線糾擺,無,無,MA 乖離率僅 1.38%,均線糾擺
6141,柏承,32.00,331,34.95,8.83,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5243,乙盛-KY,103.50,10616,127.00,40.20,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2303,聯電,74.50,120092,78.60,40.40,⚠️ 今天 (20260429),進入盤整,無,無,ADX 為 17.39 (低於 20),進入盤整
3372,典範,18.25,529,25.65,12.10,---,均線糾擺 -> 進入盤整,無,無,ADX 為 16.42 (低於 20),進入盤整
4968,立積,118.00,1099,166.50,101.00,📅 預告 (20260504),趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6158,禾昌,19.40,229,24.75,17.70,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
8433,弘帆,55.40,127,78.13,50.00,---,離開盤整 (向下) -> 進入盤整,無,無,ADX 為 18.93 (低於 20),進入盤整
00991,主動復華未來50,16.63,84436,16.66,9.66,---,貼軌運行 -> 進入盤整,無,無,ADX 為 11.85 (低於 20),進入盤整
2417,圓剛,42.90,1915,48.30,33.40,---,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
2402,毅嘉,68.40,6389,77.70,31.51,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2351,順德,152.00,10627,166.00,64.10,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2420,新巨,54.30,210,56.90,46.84,---,均線糾擺,無,無,MA 乖離率僅 1.18%,均線糾擺
7893,睿信,221.00,91,249.00,140.00,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
911622,泰聚亨-DR,3.62,4,4.67,3.62,---,進入盤整,無,無,ADX 為 14.93 (低於 20),進入盤整
7743,金利食安,19.95,2,43.90,19.80,---,均線糾擺,無,無,MA 乖離率僅 0.23%,均線糾擺
3499,環天科,15.50,115,21.35,12.80,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6223,旺矽,4945.00,969,5195.00,549.61,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6261,久元,95.00,21933,95.10,55.50,⚠️ 今天 (20260429),貼軌運行 -> 進入盤整,無,無,ADX 為 18.95 (低於 20),進入盤整
7583,國際海洋,69.00,2,88.75,65.10,---,均線糾擺,無,無,MA 乖離率僅 0.80%,均線糾擺
6658,聯策,146.50,3452,146.50,46.40,---,強勢突破 (軌外),連5日大漲,無,股價衝破布林上軌 (133.03)，進入噴發段,強勢突破 (軌外)
2497,怡利電,55.10,584,61.30,36.72,---,進入盤整,無,無,ADX 為 9.57 (低於 20),進入盤整
2059,川湖,4160.00,967,4310.00,1552.80,📅 預告 (20260507),貼軌運行 -> 強勢突破 (軌外),隔一漲,無,股價衝破布林上軌 (4159.53)，進入噴發段,強勢突破 (軌外)
7773,富禾生醫,26.60,14,47.00,21.00,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3434,哲固,29.10,49,66.58,27.90,---,均線糾擺,無,無,MA 乖離率僅 1.31%,均線糾擺
6913,鴻呈,133.00,949,156.00,95.13,---,貼軌運行 -> 趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
00749,凱基新興債10+,31.73,100,32.07,26.75,---,均線糾擺,無,無,MA 乖離率僅 0.09%,均線糾擺
3030,德律,344.50,6702,358.00,90.54,---,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
1786,科妍,58.30,447,123.00,58.30,---,均線糾擺 -> 進入盤整,無,無,ADX 為 15.28 (低於 20),進入盤整
6677,瑩碩生技,20.20,280,29.05,16.05,---,均線糾擺,無,無,MA 乖離率僅 1.20%,均線糾擺
9802,鈺齊-KY,77.30,736,112.32,73.90,---,均線糾擺,無,無,MA 乖離率僅 1.03%,均線糾擺
3219,倚強科,65.20,224,109.50,28.58,---,均線糾擺 -> 進入盤整,無,無,ADX 為 10.96 (低於 20),進入盤整
00918,大華優利高填息30,23.41,16681,23.83,18.44,---,均線糾擺,無,無,MA 乖離率僅 1.03%,均線糾擺
7848,騏億鑫,459.00,77,529.00,279.50,---,進入盤整,無,無,ADX 為 12.60 (低於 20),進入盤整
4951,精拓科,108.50,2203,108.50,55.78,---,強勢突破 (軌外),連4日大漲,無,股價衝破布林上軌 (97.90)，進入噴發段,強勢突破 (軌外)
3022,威強電,68.80,554,82.11,56.20,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4537,旭東,159.50,94,195.00,25.71,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5906,台南-KY,49.50,3,55.80,45.00,---,貼軌運行 -> 均線糾擺,無,無,MA 乖離率僅 0.88%,均線糾擺
4167,松瑞藥,19.10,669,21.85,16.68,---,進入盤整,無,無,ADX 為 18.22 (低於 20),進入盤整
00641,富邦日本反1,4.07,720,6.35,3.99,---,均線糾擺,無,無,MA 乖離率僅 0.42%,均線糾擺
7842,天能綠電,152.00,72,276.68,143.24,---,均線糾擺,無,無,MA 乖離率僅 1.21%,均線糾擺
00912,中信臺灣智慧50,28.86,937,29.20,14.80,---,貼軌運行 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2743,山富,70.60,72,103.36,57.88,---,均線糾擺,無,無,MA 乖離率僅 1.26%,均線糾擺
6617,共信-KY,75.40,594,115.50,60.20,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (75.40)，進入噴發段,強勢突破 (軌外)
2412,中華電,136.50,9800,138.00,121.80,📅 預告 (20260507),均線糾擺,無,無,MA 乖離率僅 0.35%,均線糾擺
8354,冠好,15.90,68,19.00,13.92,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2428,興勤,178.50,768,204.50,111.41,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6818,連騰,67.00,314,100.50,32.60,---,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
4536,拓凱,151.50,258,195.00,148.00,---,均線糾擺,無,無,MA 乖離率僅 0.64%,均線糾擺
2901,欣欣,24.20,57,27.06,22.80,---,均線糾擺 -> 貼軌運行,無,無,股價於高位貼軌 (24.20 > 1.5σ)，動能強勁,貼軌運行
4554,橙的,29.90,22,43.34,24.70,---,均線糾擺,無,無,MA 乖離率僅 0.76%,均線糾擺
6173,信昌電,84.00,2201,92.20,31.56,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3224,三顧,52.50,2589,52.50,33.75,---,貼軌運行 -> 強勢突破 (軌外),連2日大漲,無,股價衝破布林上軌 (50.55)，進入噴發段,強勢突破 (軌外)
3231,緯創,140.50,23339,158.50,95.54,---,進入盤整,無,無,ADX 為 14.35 (低於 20),進入盤整
8930,青鋼,30.25,101,35.20,27.25,---,均線糾擺,無,無,MA 乖離率僅 0.40%,均線糾擺
2464,盟立,114.50,53162,114.50,52.68,---,強勢突破 (軌外),連4日大漲,無,股價衝破布林上軌 (109.01)，進入噴發段,強勢突破 (軌外)
2248,華勝-KY,57.40,31,59.90,41.85,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7758,睿騰能源,44.60,2,58.77,35.05,---,離開盤整 (向下) -> 均線糾擺,無,無,MA 乖離率僅 1.40%,均線糾擺
4765,磐采,23.30,25,31.15,11.45,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2884,玉山金,32.40,34782,35.10,25.98,---,均線糾擺,無,無,MA 乖離率僅 0.29%,均線糾擺
2007,燁興,7.70,650,9.03,6.96,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6842,瑞宇,135.50,377,161.00,26.50,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4150,優你康,5.95,182,11.40,4.59,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5355,佳總,6.79,11,11.30,5.62,---,貼軌運行 -> 均線糾擺,無,無,MA 乖離率僅 0.87%,均線糾擺
1725,元禎,32.40,304,35.45,26.40,---,均線糾擺,無,無,MA 乖離率僅 1.20%,均線糾擺
006201,元大富櫃50,41.95,397,47.50,16.61,---,進入盤整,無,無,ADX 為 19.07 (低於 20),進入盤整
3184,微邦,19.20,1419,22.40,8.90,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6808,三鼎生技,34.60,61,61.09,30.45,---,貼軌運行 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6116,彩晶,8.23,10763,11.65,6.69,---,均線糾擺 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7815,新特,446.50,168,580.34,107.48,---,進入盤整,無,無,ADX 為 17.27 (低於 20),進入盤整
2453,凌群,53.60,124,63.80,50.50,---,均線糾擺,無,無,MA 乖離率僅 0.69%,均線糾擺
6735,美達科技,132.00,1633,145.00,39.12,---,強勢突破 (軌外) -> 貼軌運行,無,連1日大跌,股價於高位貼軌 (132.00 > 1.5σ)，動能強勁,貼軌運行
6867,坦德科技,25.10,69,29.60,19.80,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3609,三一東林,23.20,96,52.90,23.20,---,趨勢運行 -> 進入盤整,無,無,ADX 為 19.65 (低於 20),進入盤整
4568,科際精密,41.30,6,48.50,41.15,---,均線糾擺,無,無,MA 乖離率僅 0.42%,均線糾擺
8923,時報,19.55,3,22.55,18.46,---,均線糾擺,無,無,MA 乖離率僅 0.23%,均線糾擺
7789,開展,33.55,5,65.00,31.45,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
8068,全達,23.45,401,28.90,17.65,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
9958,世紀鋼,103.00,492,239.72,102.00,---,均線糾擺,無,無,MA 乖離率僅 1.19%,均線糾擺
1586,和勤,21.80,325,30.40,21.80,---,離開盤整 (向下),無,無,跌破布林下軌 (21.80),離開盤整 (向下)
006208,富邦台50,210.45,4498,215.45,88.71,---,貼軌運行,無,無,股價於高位貼軌 (210.45 > 1.5σ)，動能強勁,貼軌運行
8932,智通*,90.20,1157,118.75,39.93,---,進入盤整,無,無,ADX 為 19.21 (低於 20),進入盤整
1709,和益,18.90,306,19.35,16.40,---,均線糾擺,無,無,MA 乖離率僅 0.61%,均線糾擺
8908,欣雄,39.75,32,47.22,39.69,---,均線糾擺,無,無,MA 乖離率僅 0.62%,均線糾擺
4174,浩鼎,31.80,330,95.20,31.50,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00930,永豐ESG低碳高息,19.32,1444,19.36,15.09,---,進入盤整,無,無,ADX 為 10.15 (低於 20),進入盤整
6597,立誠,59.70,12,116.66,51.00,---,均線糾擺,無,無,MA 乖離率僅 0.57%,均線糾擺
3055,蔚華科,79.40,2237,84.40,45.79,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5276,達輝-KY,19.60,142,22.20,13.44,---,貼軌運行 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1584,精剛,19.90,402,25.55,19.45,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2722,夏都,23.40,22,33.48,22.70,---,均線糾擺,無,無,MA 乖離率僅 0.88%,均線糾擺
7562,博來科技,54.50,51,56.40,33.09,---,強勢突破 (軌外) -> 貼軌運行,無,無,股價於高位貼軌 (54.50 > 1.5σ)，動能強勁,貼軌運行
6240,松崗,19.10,4,23.80,17.20,---,均線糾擺 -> 貼軌運行,無,無,股價於高位貼軌 (19.10 > 1.5σ)，動能強勁,貼軌運行
2885,元大金,52.30,23516,52.30,27.48,---,貼軌運行 -> 進入盤整,無,無,ADX 為 14.51 (低於 20),進入盤整
6812,梭特,83.80,432,104.00,40.60,---,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
4119,旭富,48.20,104,71.01,47.00,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
8472,夠麻吉,68.80,10,106.50,24.50,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3306,鼎天,46.80,90,68.80,36.86,---,均線糾擺,無,無,MA 乖離率僅 0.45%,均線糾擺
2929,淘帝-KY,5.62,304,11.45,5.60,---,離開盤整 (向下) -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6473,美賣*,9.79,186,17.00,5.92,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6645,金萬林-創,13.05,26,26.30,12.75,---,均線糾擺,無,無,MA 乖離率僅 0.85%,均線糾擺
7871,安立璽榮-KY,75.10,861,87.00,39.50,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7792,安葆,375.00,1165,406.00,149.52,---,均線糾擺,連1日大漲,無,MA 乖離率僅 1.15%,均線糾擺
00881,國泰台灣科技龍頭,46.40,13832,46.99,17.56,---,貼軌運行 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7825,和亞智慧,149.00,297,220.00,43.68,---,進入盤整,無,無,ADX 為 9.85 (低於 20),進入盤整
1717,長興,81.70,78032,81.70,23.90,---,趨勢運行 -> 進入盤整,連1日大漲,無,ADX 為 17.20 (低於 20),進入盤整
6127,九豪,46.00,6574,51.30,16.00,---,進入盤整,無,無,ADX 為 13.83 (低於 20),進入盤整
7556,意德士,311.00,223,319.00,118.63,---,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
5206,坤悅,23.15,52,38.05,22.40,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4763,材料*-KY,42.90,5077,95.92,41.25,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.49%,均線糾擺
2535,達欣工,75.70,1279,76.60,52.00,---,進入盤整,無,無,ADX 為 17.20 (低於 20),進入盤整
2013,中鋼構,43.05,81,45.15,39.90,---,均線糾擺,無,無,MA 乖離率僅 0.88%,均線糾擺
3284,太普高,16.25,142,26.55,16.25,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4528,江興鍛,15.70,47,21.40,15.70,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1714,和桐,9.60,2078,10.20,7.18,---,均線糾擺,無,無,MA 乖離率僅 0.33%,均線糾擺
1808,潤隆,29.50,861,35.95,28.50,---,均線糾擺,無,無,MA 乖離率僅 0.35%,均線糾擺
3709,鑫聯大投控,79.20,2507,82.00,29.89,---,貼軌運行 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2352,佳世達,24.35,2641,38.24,22.75,📅 預告 (20260508),均線糾擺,無,無,MA 乖離率僅 1.20%,均線糾擺
1568,倉佑,28.45,304,29.60,21.00,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7854,佐茂,76.30,95,116.50,40.50,---,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
5353,台林,26.45,54,28.05,22.98,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6129,普誠,16.75,521,18.40,10.00,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5475,德宏,356.00,1613,400.00,10.05,---,進入盤整,連2日大漲,無,ADX 為 12.80 (低於 20),進入盤整
5289,宜鼎,1315.00,7242,1335.00,210.19,---,強勢突破 (軌外) -> 貼軌運行,無,無,股價於高位貼軌 (1315.00 > 1.5σ)，動能強勁,貼軌運行
5514,三豐,15.50,1,18.65,15.45,---,均線糾擺,無,無,MA 乖離率僅 0.97%,均線糾擺
3587,閎康,321.50,1546,369.00,136.18,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5202,力新,13.20,125,27.26,12.65,---,均線糾擺 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2020,美亞,22.30,281,27.09,21.96,---,均線糾擺,無,無,MA 乖離率僅 1.36%,均線糾擺
6532,瑞耘,95.00,1591,106.00,49.30,---,進入盤整,無,無,ADX 為 14.00 (低於 20),進入盤整
00927,群益半導體收益,29.49,11911,29.84,14.27,---,貼軌運行 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00950,凱基A級公司債,14.16,4964,14.35,12.41,---,均線糾擺,無,無,MA 乖離率僅 0.14%,均線糾擺
7843,英柏得,115.50,221,130.50,25.70,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3685,元創精密,31.30,202,45.75,10.65,---,進入盤整,無,無,ADX 為 10.87 (低於 20),進入盤整
4529,淳紳,5.70,657,6.01,3.04,---,強勢突破 (軌外) -> 貼軌運行,無,連1日大跌,股價於高位貼軌 (5.70 > 1.5σ)，動能強勁,貼軌運行
3523,迎輝,12.80,5,20.80,12.10,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 0.26%,均線糾擺
4908,前鼎,195.50,1010,205.00,65.97,---,趨勢運行,連2日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
3029,零壹,95.30,532,136.00,93.00,---,均線糾擺,無,無,MA 乖離率僅 0.42%,均線糾擺
7769,鴻勁,5220.00,1309,5220.00,2385.00,📅 預告 (20260430),貼軌運行,無,無,股價於高位貼軌 (5220.00 > 1.5σ)，動能強勁,貼軌運行
4958,臻鼎-KY,383.00,71463,394.00,87.11,---,強勢突破 (軌外) -> 貼軌運行,無,無,股價於高位貼軌 (383.00 > 1.5σ)，動能強勁,貼軌運行
6245,立端,78.90,822,87.00,60.60,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3447,展達,37.60,77,82.40,36.65,---,均線糾擺,無,無,MA 乖離率僅 1.21%,均線糾擺
00726,國泰新興投等債,32.88,259,33.85,28.69,---,離開盤整 (向下) -> 均線糾擺,無,無,MA 乖離率僅 0.46%,均線糾擺
3583,辛耘,772.00,4079,893.00,236.95,---,進入盤整,無,無,ADX 為 13.35 (低於 20),進入盤整
00940,元大台灣價值高息,10.33,30644,10.55,7.88,---,進入盤整 -> 均線糾擺,無,無,MA 乖離率僅 1.39%,均線糾擺
3706,神達,81.20,5303,107.00,43.47,---,均線糾擺,無,無,MA 乖離率僅 1.09%,均線糾擺
6987,寶晶能源*,20.50,121,42.00,19.30,---,均線糾擺,無,無,MA 乖離率僅 1.25%,均線糾擺
5009,榮剛,33.35,5662,43.29,30.50,---,均線糾擺 -> 貼軌運行,連1日大漲,無,股價於高位貼軌 (33.35 > 1.5σ)，動能強勁,貼軌運行
6815,晶鑽生醫,35.95,336,74.50,29.95,---,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
5278,尚凡*,23.70,460,45.93,23.00,---,均線糾擺,無,無,MA 乖離率僅 0.49%,均線糾擺
3054,立萬利,67.30,756,90.30,22.10,---,均線糾擺,無,無,MA 乖離率僅 1.19%,均線糾擺
6908,宏�砦C戲-創,39.00,12,69.90,37.65,---,均線糾擺,無,無,MA 乖離率僅 0.60%,均線糾擺
