id,name,price,signal,pnl,count,win_rate,reason
6147.TWO,頎邦,144.0,☁️ 觀望,108.48,2,100.0,[P:0.95/8.0] [🚀 極強] 等待機會
2337.TW,旺宏,159.5,🟡 預警 (🚀 動能初現),91.73,2,50.0,[P:0.95/8.0] [🚀 極強] 帶量突破短高
4958.TW,臻鼎-KY,394.0,💎 持股,81.08,2,100.0,[📈 標準 V3] [P:0.95/8.0] [🚀 極強] 趨勢維持
1785.TWO,光洋科,163.5,🚀 持股,64.15,3,100.0,[🚀 爆發 5D30%] [P:0.95/8.0] [🚀 極強] 趨勢維持
5351.TWO,鈺創,70.5999984741,☁️ 觀望,42.68,3,33.33,[P:0.95/8.0] [📉 轉弱] 等待機會
3260.TWO,威剛,484.0,💎 持股,39.48,5,60.0,[📈 標準 V3] [P:0.95/8.0] [🚀 極強] 趨勢維持
2464.TW,盟立,106.5,💎 持股,28.31,2,100.0,[📈 標準 V3] [P:0.95/8.0] [🚀 極強] 趨勢維持
4540.TW,全球傳動,60.7999992371,🚀 持股,25.61,2,100.0,[🚀 爆發 5D30%] [P:0.95/8.0] [🚀 極強] 趨勢維持
3605.TW,宏致,83.5999984741,💎 持股,25.39,2,50.0,[📈 標準 V3] [P:0.95/8.0] [🚀 極強] 趨勢維持
3006.TW,晶豪科,184.5,🔥 買入 (📈 標準 V3),20.3,3,33.33,[P:0.95/8.0] [🚀 極強] 趨勢突破
8064.TWO,東捷,86.3000030518,💎 持股,19.33,4,50.0,[📈 標準 V3] [P:0.95/8.0] [🚀 極強] 趨勢維持
8103.TW,瀚荃,128.0,💎 持股,18.84,2,50.0,[📈 標準 V3] [P:0.95/8.0] [🚀 極強] 趨勢維持
2312.TW,金寶,30.1000003815,💎 持股,13.76,3,100.0,[📈 標準 V3] [P:0.95/8.0] [🚀 極強] 趨勢維持
3707.TWO,漢磊,62.0,🔥 買入 (📈 標準 V3),9.98,2,50.0,[P:0.95/8.0] [🚀 極強] 趨勢突破
3714.TW,富采,71.3000030518,☁️ 觀望,8.3,4,50.0,[P:0.95/8.0] [🚀 極強] 等待機會
1802.TW,台玻,70.5999984741,💎 持股,6.31,5,40.0,[📈 標準 V3] [P:0.95/8.0] [🚀 極強] 趨勢維持
4526.TW,東台,34.9500007629,🟡 預警 (🚀 盤整突破),4.97,2,100.0,[P:0.95/8.0] [🚀 極強] 離開盤整區
2365.TW,昆盈,36.8499984741,🟡 預警 (🚀 動能初現),-14.09,1,0.0,[P:0.95/8.0] [🚀 極強] 帶量突破短高
