📊 量化獲利品質診斷報告 - 基準日: 20260414 (生成時間: 2026-04-18 19:19)
代號       名稱           價格         PE       15X推估        空間%        狀態
3704.TW    合勤控        36.10      11.46      47.25             13.47%    🧐 疑業外收益
6272.TW    驊陞         0.00       0.00       0.00              13.46%    🚀 利潤擴張
4927.TW    泰鼎-KY      50.70      0.00       -262.95           13.46%    🧐 疑業外收益
6414.TW    樺漢         294.00     5.21       846.60            13.39%    🧐 疑業外收益
6603.TWO   富強鑫        22.10      25.40      13.05             12.78%    🚀 利潤擴張
6625.TW    必應         76.98      4.01       288.00            12.65%    🚀 利潤擴張
2313.TW    華通         257.50     21.42      180.30            12.36%    🚀 利潤擴張
2356.TW    英業達        44.60      7.65       87.45             12.26%    🚀 利潤擴張
3379.TWO   彬台         36.75      12.46      44.25             12.18%    🚀 利潤擴張
5274.TWO   信驊         13005.00   54.25      3595.80           12.18%    🚀 利潤擴張
5206.TWO   坤悅         28.45      2.29       186.00            11.85%    🚀 利潤擴張
2013.TW    中鋼構        44.00      5.90       111.90            11.79%    🚀 利潤擴張
4142.TW    國光生        18.20      0.00       -48.60            11.74%    🧐 疑業外收益
2449.TW    京元電子       301.00     12.05      374.70            11.59%    🚀 利潤擴張
6016.TWO   康和證        16.90      8.49       29.85             11.55%    🚀 利潤擴張
6788.TWO   華景電        392.00     9.64       610.05            11.12%    🚀 利潤擴張
2368.TW    金像電        1150.00    26.28      656.40            10.75%    🚀 利潤擴張
3044.TW    健鼎         381.50     7.98       717.15            10.40%    🚀 利潤擴張
2468.TW    華經         35.15      12.60      41.85             10.27%    🚀 利潤擴張
2527.TW    宏璟         37.70      471.25     1.20              10.25%    🌑 雙重衰退
1218.TW    泰山         0.00       0.00       0.00              10.05%    🧐 疑業外收益
3036.TW    文曄         227.50     8.48       402.60            10.05%    🚀 利潤擴張
3357.TWO   臺慶科        164.50     6.42       384.15             9.99%    🚀 利潤擴張
3257.TW    虹冠電        53.20      6.45       123.75             9.86%    🚀 利潤擴張
2884.TW    玉山金        32.70      6.14       79.95              9.62%    🚀 利潤擴張
1471.TW    首利         11.95      54.32      3.30               9.37%    🔄 轉虧為盈
2006.TW    東和鋼鐵       70.70      4.55       232.95             9.21%    🧐 疑業外收益
6138.TWO   茂達         222.00     7.35       453.15             9.05%    🚀 利潤擴張
2880.TW    華南金        35.00      7.68       68.40              9.04%    🚀 利潤擴張
6928.TW    攸泰科技       47.35      0.00       -7.05              8.95%    🧐 疑業外收益
5381.TWO   合正         24.15      11.13      32.55              8.32%    🧐 疑業外收益
5520.TWO   力泰         80.70      3.16       383.40             8.30%    🚀 利潤擴張
4804.TWO   大略-KY      3.27       0.00       -39.30             8.24%    🚀 利潤擴張
6470.TWO   宇智         46.70      5.90       118.80             8.06%    🧐 疑業外收益
5478.TWO   智冠         99.60      5.14       290.85             8.03%    🧐 疑業外收益
2329.TW    華泰         59.00      11.94      74.10              8.00%    🚀 利潤擴張
3653.TW    健策         4000.00    44.10      1360.50            7.96%    🚀 利潤擴張
3611.TWO   鼎翰         187.00     4.06       690.60             7.64%    🚀 利潤擴張
5212.TWO   凌網         49.05      6.07       121.20             7.53%    🚀 利潤擴張
3290.TWO   東浦         50.10      12.72      59.10              7.41%    🚀 利潤擴張
1605.TW    華新         32.20      18.61      25.95              7.18%    🧐 疑業外收益
2404.TW    漢唐         915.00     8.27       1659.90            7.15%    🚀 利潤擴張
3026.TW    禾伸堂        229.50     14.27      241.20             7.09%    🚀 利潤擴張
2301.TW    光寶科        157.50     9.86       239.70             6.98%    🚀 利潤擴張
6662.TWO   樂斯科        29.90      8.54       52.50              6.71%    🌑 雙重衰退
3652.TW    精聯         27.65      9.16       45.30              6.61%    🚀 利潤擴張
5876.TW    上海商銀       39.65      4.84       122.85             6.41%    🚀 利潤擴張
6706.TW    惠特         139.50     0.00       -168.45            6.38%    🧐 疑業外收益
6703.TWO   軒郁         118.00     5.40       327.60             6.29%    🌑 雙重衰退
4532.TW    瑞智         24.15      4.42       81.90              6.26%    🧐 疑業外收益
6415.TW    矽力*-KY     269.50     18.98      213.00             6.20%    🚀 利潤擴張
5534.TW    長虹         80.80      8.02       151.05             6.09%    🌑 雙重衰退
3005.TW    神基         98.10      4.67       315.15             6.07%    🚀 利潤擴張
5601.TWO   台聯櫃        37.00      35.24      15.75              5.88%    🚀 利潤擴張
1337.TW    再生-KY      5.78       0.00       -62.85             5.83%    🌑 雙重衰退
1712.TW    興農         42.80      6.13       104.70             5.68%    🧐 疑業外收益
6122.TWO   擎邦         50.50      4.36       173.55             5.67%    🚀 利潤擴張
2617.TW    台航         0.00       0.00       0.00               5.53%    🧐 疑業外收益
6761.TWO   穩得         195.00     10.62      275.55             5.21%    🧐 疑業外收益
6005.TW    群益證        27.95      4.79       87.60              5.19%    🚀 利潤擴張
2801.TW    彰銀         21.20      5.49       57.90              5.18%    🚀 利潤擴張
2317.TW    鴻海         207.50     6.24       498.75             4.89%    🚀 利潤擴張
3045.TW    台灣大        110.00     9.35       176.55             4.89%    🧐 疑業外收益
4966.TWO   譜瑞-KY      539.00     6.14       1317.60            4.88%    🚀 利潤擴張
6290.TWO   良維         218.50     10.35      316.65             4.74%    🚀 利潤擴張
6515.TW    穎崴         8470.00    70.28      1807.65            4.73%    🚀 利潤擴張
1538.TW    正峰         12.65      0.00       -31.05             4.57%    🚀 利潤擴張
3492.TWO   長盛         23.75      4.78       74.55              4.57%    🚀 利潤擴張
3171.TWO   炎洲流通       70.60      7.01       151.05             4.51%    🚀 利潤擴張
4749.TWO   新應材        919.00     33.47      411.90             4.48%    🚀 利潤擴張
2838.TW    聯邦銀        21.05      7.04       44.85              4.44%    🚀 利潤擴張
1442.TW    名軒         26.10      2.95       132.90             4.43%    🌑 雙重衰退
4571.TW    鈞興-KY      157.50     6.37       370.65             4.35%    🚀 利潤擴張
3037.TW    欣興         597.00     77.94      114.90             4.32%    🚀 利潤擴張
6220.TWO   岳豐         36.40      62.76      8.70               4.30%    🌑 雙重衰退
1210.TW    大成         0.00       0.00       0.00               4.28%    🧐 疑業外收益
3388.TWO   崇越電        74.70      7.44       150.60             4.16%    🧐 疑業外收益
3010.TW    華立         135.00     6.54       309.75             4.14%    🧐 疑業外收益
3349.TWO   寶德         27.40      0.00       -35.10             3.94%    🚀 利潤擴張
3596.TW    智易         171.50     5.48       469.50             3.51%    🚀 利潤擴張
6689.TW    伊雲谷        74.00      15.23      72.90              3.44%    🧐 疑業外收益
6121.TWO   新普         351.00     4.81       1094.85            3.34%    🚀 利潤擴張
6417.TWO   韋僑         109.00     9.68       168.90             3.20%    🚀 利潤擴張
4931.TWO   新盛力        139.50     20.19      103.65             3.16%    🚀 利潤擴張
6492.TWO   生華科        50.70      0.00       -105.60            3.09%    🚀 利潤擴張
3031.TW    佰鴻         31.10      11.03      42.30              3.04%    🌑 雙重衰退
1714.TW    和桐         10.10      8.78       17.25              3.01%    🚀 利潤擴張
1513.TW    中興電        151.50     7.76       292.80             2.96%    🚀 利潤擴張
5455.TWO   昇益         24.00      2.26       159.60             2.93%    🌑 雙重衰退
6173.TWO   信昌電        73.30      10.44      105.30             2.82%    🚀 利潤擴張
2886.TW    兆豐金        39.35      6.51       90.60              2.62%    🧐 疑業外收益
2945.TW    三商家購       42.10      8.64       73.05              2.40%    🚀 利潤擴張
3684.TWO   榮昌         58.00      7.41       117.45             2.39%    🚀 利潤擴張
3583.TW    辛耘         683.00     20.84      491.70             2.39%    🚀 利潤擴張
2321.TW    東訊         13.00      0.00       -29.10             2.36%    🚀 利潤擴張
3558.TWO   神準         112.50     6.81       247.80             2.30%    🚀 利潤擴張
6796.TW    晉弘         71.60      0.00       -18.75             2.28%    🔄 轉虧為盈
2063.TWO   世鎧         27.20      6.38       63.90              2.22%    🌑 雙重衰退
6530.TWO   創威         95.00      20.52      69.45              2.22%    🚀 利潤擴張
5347.TWO   世界         124.50     10.94      170.70             2.17%    🚀 利潤擴張
6192.TW    巨路         119.50     4.66       384.90             2.00%    🌑 雙重衰退
1503.TW    士電         193.50     10.67      271.95             1.91%    🚀 利潤擴張
4911.TWO   德英         37.20      6.47       86.25              1.88%    🚀 利潤擴張
6933.TW    AMAX-KY    183.50     14.91      184.65             1.76%    🚀 利潤擴張
4129.TWO   聯合         103.50     7.02       221.10             1.72%    🚀 利潤擴張
1612.TW    宏泰         35.40      5.02       105.75             1.71%    🚀 利潤擴張
3030.TW    德律         303.00     12.03      377.70             1.61%    🚀 利潤擴張
4904.TW    遠傳         94.30      10.11      139.95             1.55%    🚀 利潤擴張
2383.TW    台光電        3605.00    35.02      1544.10            1.54%    🚀 利潤擴張
6901.TW    鑽石投資       13.95      0.00       -69.00             1.53%    🚀 利潤擴張
1726.TW    永記         75.80      5.36       212.10             1.45%    🚀 利潤擴張
6223.TWO   旺矽         4560.00    57.60      1187.55            1.31%    🚀 利潤擴張
2412.TW    中華電        135.00     10.71      189.15             1.29%    🚀 利潤擴張
2883.TW    凱基金        20.85      5.73       54.60              1.27%    🌑 雙重衰退
2206.TW    三陽工業       58.70      3.92       224.70             1.22%    🌑 雙重衰退
2478.TW    大毅         68.30      8.18       125.25             1.14%    🚀 利潤擴張
2612.TW    中航         55.80      4.01       208.95             1.07%    🚀 利潤擴張
3013.TW    晟銘電        103.50     11.91      130.35             1.03%    🚀 利潤擴張
3551.TWO   世禾         191.00     9.24       309.90             1.03%    🚀 利潤擴張
2406.TW    國碩         31.95      0.00       -41.85             0.83%    🌑 雙重衰退
3293.TWO   鈊象         759.00     8.10       1405.95            0.81%    🚀 利潤擴張
4743.TWO   合一         0.00       0.00       0.00               0.80%    🚀 利潤擴張
2414.TW    精技         44.65      5.61       119.40             0.56%    🚀 利潤擴張
4707.TWO   磐亞         13.70      6.82       30.15              0.46%    🌑 雙重衰退
4198.TWO   欣大健康       39.50      0.00       -73.80             0.38%    🌑 雙重衰退
2852.TW    第一保        26.25      3.38       116.55             0.38%    🌑 雙重衰退
7556.TWO   意德士        240.00     12.93      278.40             0.16%    🚀 利潤擴張
6525.TW    捷敏-KY      85.80      6.04       213.15             0.14%    🚀 利潤擴張
5211.TWO   蒙恬         21.50      0.00       -34.80             0.03%    🚀 利潤擴張
2645.TW    長榮航太       151.00     11.34      199.80            -0.20%    ⚠️ 獲利稀釋
4564.TW    元翎         19.10      0.00       -73.05            -0.30%    🌑 雙重衰退
4192.TWO   杏國         20.45      0.00       -50.40            -0.30%    ⚠️ 獲利稀釋
5205.TWO   中茂         28.95      0.00       -49.80            -0.35%    🌑 雙重衰退
2834.TW    臺企銀        15.35      4.72       48.75             -0.41%    ⚠️ 獲利稀釋
1229.TW    聯華         44.00      6.86       96.15             -0.43%    ⚠️ 獲利稀釋
2610.TW    華航         18.25      2.92       93.60             -0.47%    ⚠️ 獲利稀釋
6442.TW    光聖         2075.00    42.84      726.60            -0.50%    ⚠️ 獲利稀釋
3266.TW    昇陽         13.90      13.11      15.90             -0.58%    🌑 雙重衰退
1736.TW    喬山         118.00     8.05       219.90            -0.58%    ⚠️ 獲利稀釋
4755.TW    三福化        144.50     16.74      129.45            -0.59%    🌑 雙重衰退
7765.TW    中華資安       229.50     7.81       440.55            -0.67%    ⚠️ 獲利稀釋
6811.TWO   宏�硌穈T      191.00     5.12       559.95            -0.74%    ⚠️ 獲利稀釋
3019.TW    亞光         131.00     7.92       248.25            -0.75%    ⚠️ 獲利稀釋
6257.TW    矽格         182.00     13.08      208.65            -0.88%    ⚠️ 獲利稀釋
2882.TW    國泰金        72.70      4.28       254.55            -0.90%    🌑 雙重衰退
3689.TWO   湧德         138.50     7.22       287.55            -0.90%    ⚠️ 獲利稀釋
2633.TW    台灣高鐵       26.85      8.92       45.15             -1.01%    ⚠️ 獲利稀釋
6645.TW    金萬林-創      13.05      0.00       -99.30            -1.12%    ⚠️ 獲利稀釋
3516.TWO   亞帝歐        19.55      51.45      5.70              -1.15%    🌑 雙重衰退
6792.TW    詠業         59.60      10.42      85.80             -1.18%    ⚠️ 獲利稀釋
2395.TW    研華         344.00     11.64      443.40            -1.30%    ⚠️ 獲利稀釋
2889.TW    國票金        15.25      10.97      20.85             -1.32%    ⚠️ 獲利稀釋
6261.TWO   久元         81.50      8.89       137.55            -1.45%    ⚠️ 獲利稀釋
3218.TWO   大學光        130.50     4.32       453.00            -1.50%    🌑 雙重衰退
6526.TW    達發         493.00     11.03      670.20            -1.65%    ⚠️ 獲利稀釋
1717.TW    長興         81.00      23.82      51.00             -1.69%    🌑 雙重衰退
4915.TW    致伸         73.30      4.79       229.35            -1.69%    ⚠️ 獲利稀釋
2820.TW    華票         17.15      5.03       51.15             -1.69%    ⚠️ 獲利稀釋
3169.TWO   亞信         91.50      9.74       140.85            -1.71%    ⚠️ 獲利稀釋
6953.TWO   家碩         211.50     11.60      273.45            -1.72%    📉 獲利侵蝕
2515.TW    中工         13.40      14.41      13.95             -1.77%    🌑 雙重衰退
1590.TW    亞德客-KY     1115.00    10.94      1528.50           -1.79%    ⚠️ 獲利稀釋
4105.TWO   東洋         74.20      4.75       234.15            -1.94%    ⚠️ 獲利稀釋
7751.TWO   竑騰         1955.00    41.68      703.50            -1.94%    ⚠️ 獲利稀釋
6568.TWO   宏觀         203.00     22.36      136.20            -1.98%    ⚠️ 獲利稀釋
5328.TWO   華容         26.35      36.10      10.95             -1.99%    📉 獲利侵蝕
6271.TW    同欣電        176.00     9.28       284.40            -2.30%    🌑 雙重衰退
3632.TWO   研勤         9.08       0.00       -17.40            -2.31%    🌑 雙重衰退
3059.TW    華晶科        36.90      11.94      46.35             -2.32%    ⚠️ 獲利稀釋
5536.TWO   聖暉*        788.00     11.92      991.20            -2.35%    ⚠️ 獲利稀釋
2727.TW    王品         226.00     5.61       604.80            -2.46%    ⚠️ 獲利稀釋
2376.TW    技嘉         263.50     5.75       687.30            -2.50%    ⚠️ 獲利稀釋
3529.TWO   力旺         3335.00    54.33      920.70            -2.55%    ⚠️ 獲利稀釋
2903.TW    遠百         22.95      6.30       54.60             -2.81%    🌑 雙重衰退
3131.TWO   弘塑         3285.00    34.15      1443.00           -2.95%    ⚠️ 獲利稀釋
4527.TWO   方土霖        43.50      7.29       89.55             -3.10%    🌑 雙重衰退
6214.TW    精誠         118.50     6.71       265.05            -3.15%    ⚠️ 獲利稀釋
4584.TWO   君帆         41.00      4.37       140.70            -3.21%    🌑 雙重衰退
3209.TW    全科         0.00       0.00       0.00              -3.25%    📉 獲利侵蝕
6486.TWO   互動         86.70      7.42       175.20            -3.46%    ⚠️ 獲利稀釋
2640.TWO   大車隊        178.00     8.09       330.15            -3.47%    ⚠️ 獲利稀釋
2067.TWO   嘉鋼         7.26       0.00       -110.70           -3.50%    📉 獲利侵蝕
5452.TWO   佶優         33.90      38.09      13.35             -3.55%    🌑 雙重衰退
6672.TW    騰輝電子-KY    147.75     12.68      174.75            -3.69%    📉 獲利侵蝕
7703.TWO   銳澤         238.00     10.71      333.30            -3.75%    ⚠️ 獲利稀釋
4726.TWO   永昕         29.90      0.00       -89.85            -3.81%    ⚠️ 獲利稀釋
3029.TW    零壹         98.30      6.08       242.55            -3.87%    ⚠️ 獲利稀釋
2855.TW    統一證        31.65      6.39       74.25             -3.92%    📉 獲利侵蝕
4722.TW    國精化        183.00     41.97      65.40             -3.99%    🌑 雙重衰退
2312.TW    金寶         22.70      8.11       42.00             -4.04%    🌑 雙重衰退
2948.TWO   寶陞         39.15      7.62       77.10             -4.12%    📉 獲利侵蝕
2892.TW    第一金        28.60      5.88       72.90             -4.28%    ⚠️ 獲利稀釋
6142.TW    友勁         9.20       0.00       -10.80            -4.32%    ⚠️ 獲利稀釋
2347.TW    聯強         82.20      7.16       172.20            -4.48%    🌑 雙重衰退
4171.TWO   瑞基         18.50      0.00       -81.30            -4.50%    ⚠️ 獲利稀釋
4121.TWO   優盛         15.40      0.00       -13.95            -4.54%    🌑 雙重衰退
4728.TWO   雙美         403.00     11.58      522.00            -4.55%    ⚠️ 獲利稀釋
2480.TW    敦陽科        139.00     6.83       305.10            -4.71%    ⚠️ 獲利稀釋
6996.TWO   力領科技       179.50     6.62       406.80            -4.77%    🌑 雙重衰退
5434.TW    崇越         401.00     7.73       777.90            -5.04%    ⚠️ 獲利稀釋
5880.TW    合庫金        23.90      7.11       50.40             -5.07%    ⚠️ 獲利稀釋
2901.TW    欣欣         23.55      27.07      13.05             -5.17%    🌑 雙重衰退
3023.TW    信邦         268.00     7.90       509.10            -5.19%    🌑 雙重衰退
2453.TW    凌群         54.20      7.05       115.35            -5.25%    ⚠️ 獲利稀釋
5548.TWO   安倉         24.80      5.78       64.35             -5.32%    ⚠️ 獲利稀釋
2345.TW    智邦         1890.00    17.72      1599.90           -5.38%    ⚠️ 獲利稀釋
3041.TW    揚智         22.25      0.00       -105.75           -5.49%    🌑 雙重衰退
6658.TW    聯策         80.00      32.79      36.60             -5.76%    ⚠️ 獲利稀釋
5508.TWO   永信建        50.40      5.97       126.60            -6.10%    🌑 雙重衰退
6903.TWO   巨漢         389.50     19.57      298.50            -6.13%    ⚠️ 獲利稀釋
1535.TW    中宇         52.00      5.45       143.10            -6.15%    📉 獲利侵蝕
6409.TW    旭隼         0.00       0.00       0.00              -6.18%    🌑 雙重衰退
6925.TWO   意藍         69.50      9.86       105.75            -6.22%    ⚠️ 獲利稀釋
3321.TW    同泰         16.00      0.00       -134.10           -6.31%    ⚠️ 獲利稀釋
7769.TW    鴻勁         0.00       0.00       0.00              -6.31%    ⚠️ 獲利稀釋
6274.TWO   台燿         853.18     30.78      415.80            -6.40%    ⚠️ 獲利稀釋
3163.TWO   波若威        1200.00    112.25     160.35            -6.48%    ⚠️ 獲利稀釋
4148.TW    全宇生技-KY    39.65      7.93       75.00             -6.52%    ⚠️ 獲利稀釋
1735.TW    日勝化        30.50      26.52      17.25             -6.64%    🌑 雙重衰退
3217.TWO   優群         156.50     5.15       455.70            -6.64%    ⚠️ 獲利稀釋
2912.TW    統一超        227.50     8.17       417.60            -6.67%    📉 獲利侵蝕
4585.TW    達明         0.00       0.00       0.00              -6.68%    ⚠️ 獲利稀釋
6874.TWO   倍力         0.00       0.00       0.00              -6.88%    🌑 雙重衰退
6129.TWO   普誠         16.20      0.00       -49.35            -6.94%    🌑 雙重衰退
3556.TWO   禾瑞亞        48.05      10.27      70.20             -6.94%    📉 獲利侵蝕
2812.TW    台中銀        20.70      5.43       57.15             -6.96%    📉 獲利侵蝕
5225.TW    東科-KY      77.70      2.78       419.10            -6.99%    🌑 雙重衰退
4305.TWO   世坤         43.50      4.98       130.95            -7.07%    📉 獲利侵蝕
6955.TW    邦睿生技-創     165.00     15.94      155.25            -7.15%    ⚠️ 獲利稀釋
6133.TW    金橋         23.90      18.24      19.65             -7.16%    ⚠️ 獲利稀釋
1603.TW    華電         0.00       0.00       0.00              -7.28%    ⚠️ 獲利稀釋
2204.TW    中華         54.60      4.21       194.40            -7.33%    🌑 雙重衰退
3168.TW    眾福科        47.05      7.50       94.05             -7.45%    📉 獲利侵蝕
2885.TW    元大金        49.55      7.56       98.25             -7.48%    📉 獲利侵蝕
1525.TW    江申         61.20      7.56       121.50            -7.49%    🌑 雙重衰退
6446.TW    藥華藥        642.00     19.22      501.00            -7.50%    ⚠️ 獲利稀釋
1216.TW    統一         72.10      7.86       137.55            -7.54%    📉 獲利侵蝕
1709.TW    和益         0.00       0.00       0.00              -7.56%    🌑 雙重衰退
6794.TW    向榮生技       83.30      0.00       -71.85            -7.63%    🌑 雙重衰退
2207.TW    和泰車        511.00     6.28       1220.25           -7.66%    📉 獲利侵蝕
2420.TW    新巨         53.80      5.74       140.70            -7.72%    🌑 雙重衰退
2458.TW    義隆         136.50     6.98       293.40            -7.76%    🌑 雙重衰退
6613.TWO   朋億*        235.50     7.48       472.05            -7.77%    🌑 雙重衰退
2402.TW    毅嘉         72.40      11.73      92.55             -7.77%    ⚠️ 獲利稀釋
2756.TWO   聯發國際       68.60      8.19       125.70            -7.83%    ⚠️ 獲利稀釋
1435.TW    中福         13.70      0.00       -14.55            -7.87%    🌑 雙重衰退
4554.TWO   橙的         29.65      6.32       70.35             -7.89%    ⚠️ 獲利稀釋
3078.TWO   僑威         55.30      3.38       245.55            -8.16%    ⚠️ 獲利稀釋
3570.TWO   大塚         162.50     4.40       554.25            -8.23%    ⚠️ 獲利稀釋
5403.TWO   中菲         91.90      4.55       303.30            -8.25%    📉 獲利侵蝕
6589.TW    台康生技       0.00       0.00       0.00              -8.39%    🌑 雙重衰退
5351.TWO   鈺創         68.40      0.00       -77.85            -8.40%    ⚠️ 獲利稀釋
1414.TW    東和         16.70      53.87      4.65              -8.57%    🌑 雙重衰退
5706.TW    鳳凰         52.50      6.63       118.80            -8.60%    🌑 雙重衰退
6821.TWO   聯寶         71.00      25.72      41.40             -8.77%    📉 獲利侵蝕
6781.TW    AES-KY     976.00     10.17      1439.55           -8.97%    ⚠️ 獲利稀釋
6291.TWO   沛亨         410.00     32.21      190.95            -9.03%    ⚠️ 獲利稀釋
1477.TW    聚陽         216.50     5.61       578.70            -9.09%    🌑 雙重衰退
1623.TW    大東電        0.00       0.00       0.00              -9.13%    ⚠️ 獲利稀釋
6753.TW    龍德造船       129.50     9.83       197.55            -9.21%    📉 獲利侵蝕
5871.TW    中租-KY      113.00     3.93       431.55            -9.30%    🌑 雙重衰退
1773.TW    勝一         155.00     9.17       253.50            -9.56%    📉 獲利侵蝕
2618.TW    長榮航        35.15      3.00       175.65            -9.56%    🌑 雙重衰退
4588.TW    玖鼎電力       60.80      9.65       94.50             -9.57%    🌑 雙重衰退
6741.TWO   91APP*-KY  62.20      5.94       157.05            -9.63%    ⚠️ 獲利稀釋
2428.TW    興勤         185.00     6.52       425.85            -9.66%    📉 獲利侵蝕
6206.TW    飛捷         103.00     5.64       274.05            -9.69%    📉 獲利侵蝕
1514.TW    亞力         107.50     14.49      111.30            -9.71%    ⚠️ 獲利稀釋
3227.TWO   原相         190.50     6.02       474.45            -9.73%    📉 獲利侵蝕
1808.TW    潤隆         0.00       0.00       0.00              -9.88%    🔄 轉虧為盈
4766.TW    南寶         357.00     6.79       788.10            -9.98%    📉 獲利侵蝕
5013.TWO   強新         30.75      8.71       52.95            -10.05%    🌑 雙重衰退
3447.TW    展達         38.90      11.93      48.90            -10.37%    ⚠️ 獲利稀釋
2337.TW    旺宏         155.50     0.00       -75.30           -10.42%    ⚠️ 獲利稀釋
5299.TWO   杰力         79.70      7.58       157.65           -10.45%    🌑 雙重衰退
3025.TW    星通         62.90      13.44      70.20            -10.52%    📉 獲利侵蝕
3014.TW    聯陽         120.50     4.79       377.25           -10.66%    📉 獲利侵蝕
7704.TWO   明遠精密       59.70      12.73      70.35            -10.83%    🌑 雙重衰退
2890.TW    永豐金        33.20      6.51       76.50            -10.90%    ⚠️ 獲利稀釋
1295.TWO   生合         59.40      4.30       207.00           -11.05%    📉 獲利侵蝕
1319.TW    東陽         0.00       0.00       0.00             -11.15%    🌑 雙重衰退
2467.TW    志聖         548.00     43.29      189.90           -11.18%    ⚠️ 獲利稀釋
2108.TW    南帝         26.65      13.06      30.60            -11.19%    🌑 雙重衰退
6861.TW    睿生光電       145.50     15.83      137.85           -11.21%    ⚠️ 獲利稀釋
6285.TW    啟��        224.00     14.33      234.45           -11.25%    📉 獲利侵蝕
3122.TWO   笙泉         25.50      0.00       -71.55           -11.28%    🌑 雙重衰退
2755.TWO   揚秦         140.00     8.63       243.45           -11.36%    ⚠️ 獲利稀釋
6894.TWO   衛司特        363.00     13.61      400.05           -11.37%    ⚠️ 獲利稀釋
5425.TWO   台半         58.10      13.17      66.15            -11.42%    ⚠️ 獲利稀釋
6865.TWO   偉康科技       36.55      9.05       60.60            -11.99%    🌑 雙重衰退
2441.TW    超豐         90.80      8.72       156.15           -12.01%    📉 獲利侵蝕
2915.TW    潤泰全        46.25      2.00       347.70           -12.17%    🌑 雙重衰退
6275.TWO   元山         48.55      7.43       97.95            -12.18%    📉 獲利侵蝕
6015.TWO   宏遠證        13.00      25.49      7.65             -12.19%    📉 獲利侵蝕
2379.TW    瑞昱         524.00     6.67       1178.25          -12.23%    📉 獲利侵蝕
6197.TW    佳必琪        179.50     8.92       301.80           -12.26%    📉 獲利侵蝕
6884.TWO   海柏特        34.30      0.00       0.00             -12.33%    📉 獲利侵蝕
6664.TWO   群翊         399.50     11.17      536.55           -12.53%    📉 獲利侵蝕
1305.TW    華夏         17.65      0.00       -68.10           -12.68%    🌑 雙重衰退
1708.TW    東鹼         41.30      5.41       114.60           -12.82%    🌑 雙重衰退
5016.TWO   松和         28.70      8.08       53.25            -12.85%    📉 獲利侵蝕
2059.TW    川湖         3445.00    15.06      3430.95          -12.95%    ⚠️ 獲利稀釋
1459.TW    聯發         11.70      14.27      12.30            -12.95%    ⚠️ 獲利稀釋
6924.TW    榮惠-KY創     79.90      6.69       179.10           -13.04%    🌑 雙重衰退
3259.TWO   鑫創         17.40      0.00       -86.25           -13.05%    ⚠️ 獲利稀釋
6657.TW    華安         43.25      0.00       -117.90          -13.15%    🌑 雙重衰退
6175.TWO   立敦         56.80      8.61       99.00            -13.36%    🌑 雙重衰退
3624.TWO   光頡         52.80      12.78      61.95            -13.36%    📉 獲利侵蝕
1203.TW    味王         41.85      9.71       64.65            -13.44%    🌑 雙重衰退
2454.TW    聯發科        1720.00    9.98       2584.05          -13.46%    📉 獲利侵蝕
3213.TWO   茂訊         104.00     5.27       295.95           -13.51%    📉 獲利侵蝕
3324.TWO   雙鴻         965.00     16.23      891.90           -13.54%    ⚠️ 獲利稀釋
6146.TWO   耕興         205.00     7.61       403.95           -13.59%    🌑 雙重衰退
1537.TW    廣隆         124.00     6.24       298.05           -13.78%    🌑 雙重衰退
6534.TW    正瀚-創       99.30      5.93       251.10           -13.80%    📉 獲利侵蝕
6757.TW    台灣虎航       49.65      3.32       224.40           -13.85%    📉 獲利侵蝕
2949.TWO   欣新網        58.50      6.54       134.10           -14.18%    ⚠️ 獲利稀釋
1568.TW    倉佑         25.15      7.60       49.65            -14.22%    📉 獲利侵蝕
2303.TW    聯電         59.70      7.61       117.60           -14.23%    📉 獲利侵蝕
6231.TWO   系微         260.00     16.57      235.35           -14.27%    📉 獲利侵蝕
6190.TWO   萬泰科        61.80      10.94      84.75            -14.30%    📉 獲利侵蝕
6491.TW    晶碩         288.50     5.46       792.15           -14.34%    📉 獲利侵蝕
3056.TW    富華新        14.75      2.87       77.10            -14.39%    🌑 雙重衰退
3416.TW    融程電        161.50     9.18       263.85           -14.51%    ⚠️ 獲利稀釋
4938.TW    和碩         78.50      6.46       182.25           -14.57%    🌑 雙重衰退
2752.TWO   豆府         195.50     5.30       553.65           -14.67%    📉 獲利侵蝕
2845.TW    遠東銀        12.65      5.43       34.95            -14.91%    📉 獲利侵蝕
3706.TW    神達         82.40      6.71       184.20           -15.05%    ⚠️ 獲利稀釋
1102.TW    亞泥         35.55      5.00       106.65           -15.15%    🌑 雙重衰退
1725.TW    元禎         0.00       0.00       0.00             -15.22%    🌑 雙重衰退
6855.TWO   數泓科        110.50     6.25       265.35           -15.37%    📉 獲利侵蝕
1589.TW    永冠-KY      5.54       0.00       -222.15          -15.41%    ⚠️ 獲利稀釋
1219.TW    福壽         14.35      16.69      12.90            -15.45%    📉 獲利侵蝕
7631.TW    聚賢研發-創     118.50     9.31       190.95           -15.61%    ⚠️ 獲利稀釋
6278.TW    台表科        125.00     5.28       355.35           -15.66%    📉 獲利侵蝕
6949.TW    沛爾生醫-創     782.00     0.00       -237.15          -15.69%    ⚠️ 獲利稀釋
1402.TW    遠東新        26.40      7.04       56.25            -15.69%    🌑 雙重衰退
6598.TW    ABC-KY     22.60      0.00       -69.60           -15.69%    ⚠️ 獲利稀釋
