股票代碼,股票名稱,今日狀態,今日收盤,今日RSI,戰術標籤,隔天勝率,五日勝率,五日平均收益,平均洗盤深度,歷史次數,建議買進價,raw_wr5,raw_pnl
3266.TW,昇陽,🔥 訊號出現,13.8999996185,72.41,⚪ 一般監控,0.00%,0.00%,nan%,0.00%,1,13.9,0.0,
1203.TW,味王,🔥 訊號出現,41.8499984741,87.1,⚪ 一般監控,50.00%,0.00%,nan%,0.00%,2,41.85,0.0,
8291.TWO,尚茂,🔥 訊號出現,13.3999996185,40.62,⚪ 一般監控,0.00%,0.00%,nan%,0.00%,1,13.4,0.0,
6668.TW,中揚光,🔥 訊號出現,34.6500015259,61.49,⚪ 一般監控,0.00%,0.00%,nan%,0.00%,1,34.65,0.0,
8349.TWO,�矬�,🔥 訊號出現,45.4000015259,70.78,⚪ 一般監控,66.67%,0.00%,nan%,0.00%,3,45.4,0.0,
6234.TWO,高僑,🔥 訊號出現,34.3499984741,77.4,⚪ 一般監控,50.00%,0.00%,nan%,0.00%,2,34.35,0.0,
4966.TWO,譜瑞-KY,🔥 訊號出現,539.0,66.37,⚪ 一般監控,0.00%,0.00%,nan%,0.00%,2,539.0,0.0,
3008.TW,大立光,🔥 訊號出現,2670.0,80.0,⚪ 一般監控,50.00%,0.00%,nan%,0.00%,2,2670.0,0.0,
7782.TWO,光速火箭,🔥 訊號出現,28.9500007629,67.26,⚪ 一般監控,0.00%,0.00%,nan%,0.00%,1,28.95,0.0,
6191.TW,精成科,🔥 訊號出現,104.5,62.75,⚪ 一般監控,0.00%,0.00%,nan%,0.00%,2,104.5,0.0,
3593.TW,力銘,🔥 訊號出現,17.8999996185,86.43,⚪ 一般監控,66.67%,0.00%,nan%,0.00%,3,17.9,0.0,
6214.TW,精誠,🔥 訊號出現,118.5,71.43,⚪ 一般監控,50.00%,0.00%,nan%,0.00%,2,118.5,0.0,
3528.TW,安馳,🔥 訊號出現,71.3000030518,80.0,⚪ 一般監控,50.00%,0.00%,nan%,0.00%,2,71.3,0.0,
6228.TWO,全譜,🔥 訊號出現,25.1000003815,64.47,⚪ 一般監控,0.00%,0.00%,nan%,0.00%,1,25.1,0.0,
3467.TWO,台灣精材,🔥 訊號出現,49.5999984741,67.3,⚪ 一般監控,0.00%,0.00%,nan%,0.00%,1,49.6,0.0,
009801.TW,中信美國創新科技,🔥 訊號出現,10.8199996948,65.02,⚪ 一般監控,0.00%,0.00%,nan%,0.00%,1,10.82,0.0,
3229.TW,晟鈦,🔥 訊號出現,24.5,64.73,⚪ 一般監控,0.00%,0.00%,nan%,0.00%,1,24.5,0.0,
00886.TWO,永豐美國科技,🔥 訊號出現,36.4900016785,65.85,⚪ 一般監控,0.00%,0.00%,nan%,0.00%,1,36.49,0.0,
6414.TW,樺漢,🔥 訊號出現,294.0,77.27,⚪ 一般監控,0.00%,0.00%,nan%,0.00%,1,294.0,0.0,
00887.TWO,永豐中國科技50大,🔥 訊號出現,13.4399995804,70.1,⚪ 一般監控,0.00%,0.00%,nan%,0.00%,1,13.44,0.0,
8466.TW,美吉吉-KY,🔥 訊號出現,18.0499992371,46.34,⚪ 一般監控,0.00%,0.00%,nan%,0.00%,1,18.05,0.0,
8383.TWO,千附,🔥 訊號出現,53.5,79.66,🔴 空頭陷阱,42.86%,42.86%,-0.21%,-1.73%,7,52.57,0.4286,-0.0021
1301.TW,台塑,🔥 訊號出現,54.2999992371,76.02,🔴 空頭陷阱,57.14%,42.86%,-1.88%,-2.46%,7,52.96,0.4286,-0.0188
2540.TW,愛山林,🔥 訊號出現,50.0999984741,72.94,🔴 空頭陷阱,20.00%,40.00%,-0.34%,-3.39%,5,48.4,0.4,-0.0034
1419.TW,新紡,🔥 訊號出現,63.2000007629,61.34,🔴 空頭陷阱,60.00%,40.00%,-3.28%,-3.16%,5,61.2,0.4,-0.0328
4927.TW,泰鼎-KY,🔥 訊號出現,50.7000007629,70.98,🔴 空頭陷阱,33.33%,33.33%,-2.73%,-4.96%,6,48.18,0.3333,-0.0273
4555.TW,氣立,🔥 訊號出現,38.2000007629,60.0,🔴 空頭陷阱,0.00%,33.33%,-1.84%,-3.46%,3,36.88,0.3333,-0.0184
4554.TWO,橙的,🔥 訊號出現,29.6499996185,64.71,🔴 空頭陷阱,50.00%,25.00%,-0.83%,-1.19%,4,29.3,0.25,-0.0083
1434.TW,福懋,🔥 訊號出現,17.0499992371,60.87,🔴 空頭陷阱,0.00%,25.00%,-1.90%,-4.16%,4,16.34,0.25,-0.019
2910.TW,統領,🔥 訊號出現,22.1499996185,68.27,🔴 空頭陷阱,25.00%,25.00%,-1.24%,-3.83%,4,21.3,0.25,-0.0124
3527.TWO,聚積,🔥 訊號出現,56.5,63.19,🔴 空頭陷阱,25.00%,25.00%,-5.44%,-4.35%,4,54.04,0.25,-0.0544
2923.TW,鼎固-KY,🔥 訊號出現,22.4500007629,78.95,🔴 空頭陷阱,50.00%,25.00%,-11.08%,-7.58%,4,20.75,0.25,-0.1108
7703.TWO,銳澤,🔥 訊號出現,238.0,62.21,🔴 空頭陷阱,0.00%,25.00%,-3.89%,-4.61%,4,227.02,0.25,-0.0389
9949.TWO,琉園,🔥 訊號出現,35.0,88.89,🔴 空頭陷阱,40.00%,20.00%,-4.31%,-5.70%,5,33.0,0.2,-0.0431
2885.TW,元大金,🔥 訊號出現,49.5499992371,72.2,🔴 空頭陷阱,40.00%,20.00%,-0.09%,-3.55%,5,47.79,0.2,-0.0009
4909.TWO,新復興,🔥 訊號出現,65.1999969482,71.23,🔴 空頭陷阱,40.00%,20.00%,-5.25%,-5.70%,5,61.49,0.2,-0.0525
4510.TWO,高鋒,🔥 訊號出現,45.6500015259,59.15,🔴 空頭陷阱,16.67%,16.67%,-1.73%,-4.18%,6,43.74,0.1667,-0.0173
6829.TWO,千附精密,🔥 訊號出現,149.0,81.15,🔴 空頭陷阱,50.00%,16.67%,-2.16%,-3.43%,6,143.89,0.1667,-0.0216
8431.TWO,匯鑽科,🔥 訊號出現,67.4000015259,56.29,🔴 空頭陷阱,50.00%,16.67%,-5.02%,-6.45%,6,63.06,0.1667,-0.0502
6205.TW,詮欣,🔥 訊號出現,68.5,63.78,🔴 空頭陷阱,0.00%,0.00%,-18.06%,-11.94%,2,60.32,0.0,-0.1806
2402.TW,毅嘉,🔥 訊號出現,72.4000015259,82.85,🔴 空頭陷阱,50.00%,0.00%,-22.62%,-18.52%,4,58.99,0.0,-0.2262
6173.TWO,信昌電,🔥 訊號出現,73.3000030518,75.51,🔴 空頭陷阱,0.00%,0.00%,-4.70%,-7.18%,2,68.04,0.0,-0.047
3709.TWO,鑫聯大投控,🔥 訊號出現,74.8000030518,63.85,🔴 空頭陷阱,33.33%,0.00%,-2.91%,-4.37%,3,71.53,0.0,-0.0291
2401.TW,凌陽,🔥 訊號出現,21.9500007629,61.6,🔴 空頭陷阱,0.00%,0.00%,-6.88%,-4.59%,3,20.94,0.0,-0.0688
8942.TWO,森鉅,🔥 訊號出現,46.0,91.67,🔴 空頭陷阱,50.00%,0.00%,-3.66%,-1.81%,4,45.17,0.0,-0.0366
6958.TW,日盛台駿,🔥 訊號出現,20.0,96.72,🔴 空頭陷阱,50.00%,0.00%,-2.85%,-5.13%,4,18.97,0.0,-0.0285
4924.TWO,欣厚-KY,🔥 訊號出現,10.4499998093,50.87,🔴 空頭陷阱,0.00%,0.00%,-5.65%,-4.78%,2,9.95,0.0,-0.0565
3014.TW,聯陽,🔥 訊號出現,120.5,67.86,🔴 空頭陷阱,0.00%,0.00%,-4.10%,-2.05%,2,118.03,0.0,-0.041
2365.TW,昆盈,🔥 訊號出現,34.3499984741,56.15,🔴 空頭陷阱,33.33%,0.00%,-9.97%,-8.88%,3,31.3,0.0,-0.0997
4566.TW,時碩工業,🔥 訊號出現,72.5999984741,67.77,🔴 空頭陷阱,28.57%,0.00%,-1.78%,-3.93%,7,69.75,0.0,-0.0178
6916.TW,華凌,🔥 訊號出現,18.2999992371,58.02,🔴 空頭陷阱,50.00%,0.00%,-4.76%,-2.51%,2,17.84,0.0,-0.0476
3290.TWO,東浦,🔥 訊號出現,50.0999984741,71.66,🔴 空頭陷阱,0.00%,0.00%,-7.42%,-7.84%,2,46.17,0.0,-0.0742
3443.TW,創意,🔥 訊號出現,3050.0,65.23,🔴 空頭陷阱,0.00%,0.00%,-13.90%,-18.05%,2,2499.46,0.0,-0.139
5469.TW,瀚宇博,🔥 訊號出現,92.4000015259,68.33,🔴 空頭陷阱,0.00%,0.00%,-2.87%,-5.36%,3,87.45,0.0,-0.0287
2493.TW,揚博,🔥 訊號出現,139.0,71.22,🔴 空頭陷阱,0.00%,0.00%,-15.66%,-20.88%,2,109.97,0.0,-0.1566
2495.TW,普安,🔥 訊號出現,41.0999984741,63.31,🔴 空頭陷阱,0.00%,0.00%,-5.11%,-5.11%,2,39.0,0.0,-0.0511
3588.TW,通嘉,🔥 訊號出現,53.2000007629,61.99,🔴 空頭陷阱,25.00%,0.00%,-9.74%,-7.91%,4,48.99,0.0,-0.0974
1326.TW,台化,🔥 訊號出現,54.5999984741,74.89,🔴 空頭陷阱,25.00%,0.00%,-5.95%,-9.16%,4,49.6,0.0,-0.0595
2836.TW,高雄銀,🔥 訊號出現,12.25,70.0,🔴 空頭陷阱,0.00%,0.00%,-3.10%,-4.26%,2,11.73,0.0,-0.031
6120.TW,達運,🔥 訊號出現,15.0500001907,65.0,🔴 空頭陷阱,25.00%,0.00%,-5.64%,-9.71%,4,13.59,0.0,-0.0564
1440.TW,南紡,🔥 訊號出現,13.75,68.09,🔴 空頭陷阱,0.00%,0.00%,-4.66%,-1.43%,2,13.55,0.0,-0.0466
3504.TW,揚明光,🔥 訊號出現,60.7999992371,59.77,🔴 空頭陷阱,33.33%,0.00%,-4.50%,-5.46%,3,57.48,0.0,-0.045
2527.TW,宏璟,🔥 訊號出現,37.7000007629,87.77,🔴 空頭陷阱,33.33%,0.00%,-4.56%,-4.40%,3,36.04,0.0,-0.0456
2476.TW,鉅祥,🔥 訊號出現,105.5,81.39,🔴 空頭陷阱,40.00%,0.00%,-1.74%,-2.47%,5,102.89,0.0,-0.0174
6742.TW,澤米,🔥 訊號出現,42.8499984741,60.49,🔴 空頭陷阱,0.00%,0.00%,-8.06%,-9.95%,2,38.59,0.0,-0.0806
1789.TW,神隆,無,21.25,54.46,🟢 黃金標的,100.00%,100.00%,15.78%,-1.98%,2,0.0,1.0,0.1578
3044.TW,健鼎,無,381.5,60.73,🟢 黃金標的,100.00%,100.00%,4.78%,-0.29%,2,0.0,1.0,0.0478
6446.TW,藥華藥,無,642.0,58.54,🟢 黃金標的,50.00%,100.00%,9.52%,-1.87%,4,0.0,1.0,0.0952
5243.TW,乙盛-KY,無,127.0,99.15,🟢 黃金標的,100.00%,100.00%,27.93%,-1.67%,4,0.0,1.0,0.2793
1717.TW,長興,無,81.0,77.62,🟢 黃金標的,80.00%,100.00%,16.85%,-3.23%,5,0.0,1.0,0.1685
6129.TWO,普誠,無,16.2000007629,54.05,🟢 黃金標的,100.00%,100.00%,3.03%,0.61%,1,0.0,1.0,0.0303
3054.TW,立萬利,無,70.8000030518,49.56,🟢 黃金標的,100.00%,100.00%,60.48%,9.93%,1,0.0,1.0,0.6048
4905.TWO,台聯電,無,77.0,25.0,🟢 黃金標的,50.00%,100.00%,16.18%,4.66%,2,0.0,1.0,0.1618
8042.TWO,金山電,無,65.0,66.56,🟢 黃金標的,50.00%,100.00%,4.33%,-5.26%,2,0.0,1.0,0.0433
00947.TW,台新臺灣IC設計,無,26.0200004578,58.63,🟢 黃金標的,66.67%,100.00%,3.09%,-2.42%,3,0.0,1.0,0.0309
2243.TW,宏旭-KY,無,23.0,67.09,🟢 黃金標的,100.00%,100.00%,10.79%,8.16%,1,0.0,1.0,0.1079
3324.TWO,雙鴻,無,965.0,45.45,🟢 黃金標的,33.33%,100.00%,5.64%,-7.26%,3,0.0,1.0,0.0564
3521.TWO,台鋼建設,無,14.3999996185,61.4,🟢 黃金標的,0.00%,100.00%,4.02%,-5.88%,1,0.0,1.0,0.0402
3023.TW,信邦,無,268.0,46.91,🟢 黃金標的,0.00%,100.00%,5.94%,-3.45%,2,0.0,1.0,0.0594
3226.TWO,龍鋒,無,42.7000007629,44.14,🟢 黃金標的,100.00%,100.00%,10.45%,-1.40%,6,0.0,1.0,0.1045
2755.TWO,揚秦,無,140.0,52.73,🟢 黃金標的,50.00%,100.00%,8.38%,-0.26%,4,0.0,1.0,0.0838
8027.TWO,鈦昇,無,142.0,62.02,🟢 黃金標的,33.33%,100.00%,21.30%,-4.79%,3,0.0,1.0,0.213
00941.TW,中信上游半導體,無,23.9599990845,75.42,🟢 黃金標的,100.00%,100.00%,4.69%,0.78%,1,0.0,1.0,0.0469
3149.TW,正達,無,43.0,45.15,🟢 黃金標的,100.00%,100.00%,7.31%,-0.91%,3,0.0,1.0,0.0731
6588.TWO,東典光電,無,143.5,68.27,🟢 黃金標的,66.67%,100.00%,10.28%,-4.82%,3,0.0,1.0,0.1028
6155.TW,鈞寶,無,49.5499992371,61.65,🟢 黃金標的,0.00%,100.00%,3.46%,-9.39%,1,0.0,1.0,0.0346
00965.TW,元大航太防衛科技,無,25.8099994659,63.85,🟢 黃金標的,100.00%,100.00%,5.15%,-0.36%,1,0.0,1.0,0.0515
2073.TWO,雄順,無,26.6000003815,35.37,🟢 黃金標的,0.00%,100.00%,3.77%,0.00%,1,0.0,1.0,0.0377
6548.TWO,長科*,無,51.7999992371,67.51,🟢 黃金標的,0.00%,100.00%,4.76%,-6.53%,2,0.0,1.0,0.0476
7740.TW,熙特爾-創,無,181.0,47.01,🟢 黃金標的,50.00%,100.00%,4.56%,-5.56%,2,0.0,1.0,0.0456
6282.TW,康舒,無,50.4000015259,60.79,🟢 黃金標的,66.67%,100.00%,13.84%,-1.16%,6,0.0,1.0,0.1384
6148.TWO,驊宏資,無,32.75,36.83,🟢 黃金標的,0.00%,100.00%,6.05%,-6.85%,1,0.0,1.0,0.0605
6683.TWO,雍智科技,無,1795.0,73.78,🟢 黃金標的,60.00%,100.00%,32.08%,-0.67%,5,0.0,1.0,0.3208
5516.TWO,雙喜,無,12.3000001907,36.17,🟢 黃金標的,100.00%,100.00%,5.25%,1.64%,1,0.0,1.0,0.0525
3526.TWO,凡甲,無,292.0,51.92,🟢 黃金標的,66.67%,100.00%,8.61%,-3.14%,3,0.0,1.0,0.0861
5225.TW,東科-KY,無,77.6999969482,23.59,🟢 黃金標的,100.00%,100.00%,6.97%,0.00%,1,0.0,1.0,0.0697
3131.TWO,弘塑,無,3285.0,73.48,🟢 黃金標的,50.00%,100.00%,10.09%,-2.42%,6,0.0,1.0,0.1009
5386.TWO,青雲,無,363.0,50.47,🟢 黃金標的,85.71%,100.00%,35.74%,-1.85%,7,0.0,1.0,0.3574
5347.TWO,世界,無,124.5,58.91,🟢 黃金標的,50.00%,100.00%,15.73%,-2.33%,6,0.0,1.0,0.1573
6680.TWO,鑫創電子,無,56.5,46.88,🟢 黃金標的,100.00%,100.00%,10.64%,-0.94%,1,0.0,1.0,0.1064
6542.TWO,隆中,無,52.0,21.52,🟢 黃金標的,100.00%,100.00%,5.29%,0.56%,2,0.0,1.0,0.0529
4768.TWO,晶呈科技,無,482.0,57.92,🟢 黃金標的,0.00%,100.00%,3.14%,-6.29%,1,0.0,1.0,0.0314
00640L.TW,富邦日本正2,無,92.8000030518,68.33,🟢 黃金標的,100.00%,100.00%,7.52%,5.23%,1,0.0,1.0,0.0752
1471.TW,首利,無,11.9499998093,29.67,🟢 黃金標的,100.00%,100.00%,8.91%,8.33%,2,0.0,1.0,0.0891
1452.TW,宏益,無,12.0,79.31,🟢 黃金標的,100.00%,100.00%,3.88%,-1.72%,1,0.0,1.0,0.0388
00910.TW,第一金太空衛星,無,68.25,71.53,🟢 黃金標的,100.00%,100.00%,7.38%,1.67%,2,0.0,1.0,0.0738
2610.TW,華航,無,18.25,45.16,🟢 黃金標的,83.33%,100.00%,3.43%,-0.79%,6,0.0,1.0,0.0343
2379.TW,瑞昱,無,524.0,77.95,🟢 黃金標的,0.00%,100.00%,3.13%,-2.19%,1,0.0,1.0,0.0313
3702.TW,大聯大,無,96.5,60.9,🟢 黃金標的,66.67%,100.00%,3.64%,-2.60%,6,0.0,1.0,0.0364
2468.TW,華經,無,35.1500015259,37.84,🟢 黃金標的,0.00%,100.00%,3.94%,-6.11%,1,0.0,1.0,0.0394
6547.TWO,高端疫苗,無,51.5,44.93,🟢 黃金標的,100.00%,100.00%,7.34%,-6.61%,1,0.0,1.0,0.0734
6220.TWO,岳豐,無,36.4000015259,76.14,🟢 黃金標的,60.00%,100.00%,5.70%,-1.89%,10,0.0,1.0,0.057
6669.TW,緯穎,無,3755.0,55.09,🟢 黃金標的,0.00%,100.00%,3.94%,-2.71%,1,0.0,1.0,0.0394
6655.TW,科定,無,133.5,69.57,🟢 黃金標的,100.00%,100.00%,3.50%,-0.39%,1,0.0,1.0,0.035
1439.TW,雋揚,無,27.3999996185,43.59,🟢 黃金標的,100.00%,100.00%,4.45%,0.43%,2,0.0,1.0,0.0445
2740.TWO,天蔥,無,35.4000015259,22.42,🟢 黃金標的,80.00%,100.00%,19.73%,-3.95%,5,0.0,1.0,0.1973
2363.TW,矽統,無,48.1500015259,46.49,🟢 黃金標的,0.00%,100.00%,4.03%,-4.61%,2,0.0,1.0,0.0403
6510.TWO,精測,無,3360.0,48.6,🟢 黃金標的,50.00%,100.00%,6.27%,-4.35%,2,0.0,1.0,0.0627
3296.TW,勝德,無,21.5,53.66,🟢 黃金標的,0.00%,100.00%,3.67%,-0.41%,1,0.0,1.0,0.0367
3230.TWO,錦明,無,39.1500015259,44.5,🟢 黃金標的,100.00%,100.00%,8.09%,-3.80%,1,0.0,1.0,0.0809
6944.TW,兆聯實業,無,912.0,66.14,🟢 黃金標的,50.00%,100.00%,6.26%,-0.94%,2,0.0,1.0,0.0626
3491.TWO,昇達科,無,1730.0,67.23,🟢 黃金標的,75.00%,100.00%,9.52%,-1.02%,4,0.0,1.0,0.0952
5381.TWO,合正,無,24.1499996185,11.06,🟢 黃金標的,50.00%,100.00%,8.77%,-5.69%,2,0.0,1.0,0.0877
6584.TWO,南俊國際,無,698.0,67.75,🟢 黃金標的,66.67%,100.00%,15.67%,-1.78%,3,0.0,1.0,0.1567
2368.TW,金像電,無,1150.0,64.83,🟢 黃金標的,50.00%,100.00%,10.51%,-3.63%,2,0.0,1.0,0.1051
00961.TW,FT臺灣永續高息,無,10.1300001144,59.82,🟢 黃金標的,100.00%,100.00%,3.83%,0.31%,2,0.0,1.0,0.0383
6664.TWO,群翊,無,399.5,83.24,🟢 黃金標的,66.67%,100.00%,17.47%,-0.05%,3,0.0,1.0,0.1747
6838.TW,台新藥,無,32.0,83.98,🟢 黃金標的,75.00%,100.00%,7.04%,-0.92%,4,0.0,1.0,0.0704
1519.TW,華城,無,830.0,41.12,🟢 黃金標的,50.00%,100.00%,10.76%,-1.14%,2,0.0,1.0,0.1076
3711.TW,日月光投控,無,424.0,77.23,🟢 黃金標的,100.00%,100.00%,18.96%,4.43%,1,0.0,1.0,0.1896
1785.TWO,光洋科,無,139.5,80.1,🟢 黃金標的,0.00%,100.00%,21.56%,-6.47%,1,0.0,1.0,0.2156
4741.TWO,泓瀚,無,54.2000007629,95.16,🟢 黃金標的,75.00%,87.50%,13.02%,-3.02%,8,0.0,0.875,0.1302
3576.TW,聯合再生,無,15.3999996185,32.37,🟢 黃金標的,85.71%,85.71%,10.72%,-2.05%,7,0.0,0.8571,0.1072
8436.TWO,大江,無,121.0,47.5,🟢 黃金標的,100.00%,85.71%,7.95%,-1.01%,7,0.0,0.8571,0.0795
3105.TWO,穩懋,無,457.0,78.86,🟢 黃金標的,57.14%,85.71%,5.35%,-6.96%,7,0.0,0.8571,0.0535
7709.TWO,榮田,無,76.4000015259,72.13,🟢 黃金標的,85.71%,85.71%,15.10%,-1.74%,14,0.0,0.8571,0.151
7734.TWO,印能科技,無,2490.0,76.07,🟢 黃金標的,58.33%,83.33%,12.27%,-2.74%,12,0.0,0.8333,0.1227
00715L.TW,期街口S&P布蘭特油正2,無,50.1500015259,40.39,🟢 黃金標的,83.33%,83.33%,25.70%,-6.49%,6,0.0,0.8333,0.257
2313.TW,華通,無,257.5,62.24,🟢 黃金標的,50.00%,83.33%,12.16%,-2.36%,6,0.0,0.8333,0.1216
2426.TW,鼎元,無,52.9000015259,74.37,🟢 黃金標的,100.00%,83.33%,36.47%,0.13%,6,0.0,0.8333,0.3647
7795.TW,長廣,無,382.0,44.24,🟢 黃金標的,50.00%,83.33%,10.66%,-8.00%,6,0.0,0.8333,0.1066
3037.TW,欣興,無,597.0,62.66,🟢 黃金標的,66.67%,83.33%,13.36%,-3.39%,6,0.0,0.8333,0.1336
1590.TW,亞德客-KY,無,1115.0,74.05,🟢 黃金標的,66.67%,83.33%,4.91%,-1.05%,6,0.0,0.8333,0.0491
00917.TW,中信特選金融,無,21.5799999237,76.16,🟢 黃金標的,83.33%,83.33%,8.84%,-1.56%,6,0.0,0.8333,0.0884
3081.TWO,聯亞,無,2175.0,74.22,🟢 黃金標的,80.00%,80.00%,13.15%,-4.40%,5,0.0,0.8,0.1315
6231.TWO,系微,無,260.0,44.35,🟢 黃金標的,80.00%,80.00%,11.78%,-1.72%,5,0.0,0.8,0.1178
3691.TWO,碩禾,無,124.5,59.84,🟢 黃金標的,80.00%,80.00%,8.29%,-3.13%,5,0.0,0.8,0.0829
1605.TW,華新,無,32.2000007629,62.58,🟢 黃金標的,40.00%,80.00%,5.26%,-4.76%,5,0.0,0.8,0.0526
4542.TWO,科嶠,無,186.5,53.13,🟢 黃金標的,40.00%,80.00%,5.97%,-6.18%,5,0.0,0.8,0.0597
8240.TWO,華宏,無,62.5999984741,61.76,🟢 黃金標的,60.00%,80.00%,10.15%,-2.27%,10,0.0,0.8,0.1015
4148.TW,全宇生技-KY,無,39.6500015259,28.86,🟢 黃金標的,40.00%,80.00%,5.05%,-2.45%,5,0.0,0.8,0.0505
6598.TW,ABC-KY,無,22.6000003815,36.8,🟢 黃金標的,60.00%,80.00%,4.74%,-1.32%,5,0.0,0.8,0.0474
1514.TW,亞力,無,107.5,43.94,🟢 黃金標的,80.00%,80.00%,14.68%,-1.61%,5,0.0,0.8,0.1468
2431.TW,聯昌,無,11.25,32.08,🟢 黃金標的,60.00%,80.00%,7.75%,-1.05%,5,0.0,0.8,0.0775
1503.TW,士電,無,193.5,52.29,🟢 黃金標的,20.00%,80.00%,4.80%,-4.94%,5,0.0,0.8,0.048
6426.TW,統新,無,199.0,65.15,🟢 黃金標的,80.00%,80.00%,8.94%,-5.22%,5,0.0,0.8,0.0894
4130.TWO,健亞,無,33.0999984741,62.44,🟢 黃金標的,100.00%,80.00%,6.22%,-5.56%,5,0.0,0.8,0.0622
6679.TWO,鈺太,無,261.5,58.56,🟢 黃金標的,60.00%,80.00%,4.38%,-6.12%,5,0.0,0.8,0.0438
5907.TW,大洋-KY,無,5.7199997902,37.65,🟢 黃金標的,40.00%,80.00%,3.03%,-1.29%,5,0.0,0.8,0.0303
6830.TW,汎銓,無,800.0,81.89,🟢 黃金標的,55.56%,77.78%,17.49%,-2.71%,9,0.0,0.7778,0.1749
1529.TW,樂事綠能,無,23.4500007629,34.94,🟢 黃金標的,66.67%,77.78%,9.33%,-2.57%,9,0.0,0.7778,0.0933
8114.TW,振樺電,無,165.5,33.78,🟢 黃金標的,50.00%,75.00%,5.99%,-1.79%,4,0.0,0.75,0.0599
4167.TWO,松瑞藥,無,19.7999992371,39.33,🟢 黃金標的,50.00%,75.00%,3.63%,-0.74%,4,0.0,0.75,0.0363
