日期,代號,名稱,最新價格,成本,股數,損益,報酬率
2026-07-28,2317,鴻海,252.5,241.21,2000,22580,4.68%
2026-07-28,4142,國光生,17.05,25.32,1000,-8270,-32.66%
2026-07-28,0050,元大台灣50,101.45,46.6,16000,877600,117.70%
2026-07-28,0056,元大高股息,50.2,36.43,4000,55080,37.80%
2026-07-28,00635U,期元大S&P黃金,41.95,55.25,3000,-39900,-24.07%
2026-07-28,00738U,期元大道瓊白銀,47.7,66.26,1000,-18560,-28.01%
2026-07-28,00929,復華台灣科技優息,28.78,19.73,8000,72400,45.87%
2026-07-28,009816,凱基台灣TOP50,14.72,11.01,63000,233730,33.70%
2026-07-28,00990A,主動元大AI新經濟,16.1,11.48,5000,23100,40.24%
2026-07-28,2009,第一銅,37.4,50.56,4000,-52640,-26.03%
2026-07-28,2337,旺宏,124.0,95.28,2000,57440,30.14%
2026-07-28,2409,友達,25.5,16.21,2000,18580,57.31%
2026-07-28,3481,群創,49.5,25.1,4000,97600,97.21%
2026-07-28,3105,穩懋,341.5,556.47,300,-64491,-38.63%
2026-07-28,4966,譜瑞-KY,611.0,1921.64,1000,-1310640,-68.20%
2026-07-28,2327,國巨*,642.0,1030.0,1,-388,-37.67%
2026-07-28,00403A,主動統一升級50,9.63,10.68,26000,-27300,-9.83%
2026-07-28,00981A,主動統一台股增長,27.54,27.48,2000,120,0.22%
2026-07-28,2330,台積電,2350.0,225.55,10,21244,941.90%
2026-07-28,6789,采鈺,470.0,593.5,400,-49400,-20.81%
2026-07-28,6849,奇鼎科技,144.0,266.4,280,-34272,-45.95%
2026-07-28,7853,政美應用,324.5,409.29,280,-23741,-20.72%
2026-07-28,3576,聯合再生,18.3,18.15,5000,750,0.83%
2026-07-28,1721,三晃,20.35,27.88,3000,-22600,-27.02%
2026-07-28,8215,明基材,24.15,31.6,200,-1490,-23.58%
2026-07-28,00405A,主動富邦台灣龍耀,7.93,9.34,11000,-15510,-15.10%
2026-07-28,5498,凱崴,45.75,69.61,188,-4486,-34.28%
2026-07-28,1301,台塑,62.7,50.5,100,1220,24.16%
2026-07-28,6498,久禾光,79.0,67.3,12,140,17.38%
2026-07-28,009821,野村稀土關鍵資源,12.97,17.3,12000,-51960,-25.03%
