股號,名稱,收盤價,成交量,一年內最高收盤,一年內最低收盤,法說會,殖利率,狀態,連續大漲,連續大跌,原因,最終狀態
6624,萬年清,39.50,0,72.50,31.85,---,1.56%,均線糾擺 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3081,聯亞,1710.00,5564,3160.00,346.00,📅 預告 (20260812),0.14%,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
9925,新保,40.45,688,40.45,37.43,---,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (40.30)，進入噴發段,強勢突破 (軌外)
8446,華研,85.70,92,95.60,83.00,---,8.07%,均線糾擺,無,無,MA 乖離率僅 0.27%,均線糾擺
00685,群益臺灣加權正2,9.93,745887,329.55,9.93,---,---,趨勢運行 -> 離開盤整 (向下),無,連1日大跌,跌破布林下軌 (10.05),離開盤整 (向下)
6446,藥華藥,1115.00,2790,1395.00,442.00,---,0.22%,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
009813,貝萊德標普卓越50,10.93,1694,11.45,9.64,---,---,均線糾擺 -> 離開盤整 (向下),無,無,跌破布林下軌 (10.93),離開盤整 (向下)
6485,點序,58.60,462,124.50,50.00,---,0.96%,進入盤整,無,連1日大跌,ADX 為 18.19 (低於 20),進入盤整
6294,智基,27.00,40,56.63,26.95,---,5.98%,均線糾擺,無,無,MA 乖離率僅 0.58%,均線糾擺
5403,中菲,93.70,54,118.35,84.50,---,5.04%,均線糾擺,無,無,MA 乖離率僅 0.14%,均線糾擺
6775,穎台科技,27.40,323,72.30,20.40,---,---,進入盤整 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00981,平衡凱基雙核收息,10.47,6574,10.58,9.91,---,0.67%,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 0.02%,均線糾擺
5455,昇益,28.05,13,33.25,22.55,---,---,強勢突破 (軌外) -> 均線糾擺,無,無,MA 乖離率僅 1.05%,均線糾擺
2374,佳能,63.90,3659,94.96,48.45,---,0.56%,進入盤整,無,連1日大跌,ADX 為 19.92 (低於 20),進入盤整
6113,亞矽,21.50,122,29.85,18.45,---,1.65%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6912,益鈞環科*,11.90,52,20.40,11.65,---,---,均線糾擺,無,無,MA 乖離率僅 0.09%,均線糾擺
6804,明係,19.00,741,24.20,15.00,---,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (18.44)，進入噴發段,強勢突破 (軌外)
1443,立益物流,25.80,11,31.50,21.20,---,---,均線糾擺,無,無,MA 乖離率僅 0.58%,均線糾擺
2025,千興,11.75,303,15.30,9.01,---,---,進入盤整,無,無,ADX 為 13.75 (低於 20),進入盤整
6141,柏承,32.50,1669,46.00,10.25,---,---,均線糾擺 -> 離開盤整 (向下),無,連3日大跌,跌破布林下軌 (32.87),離開盤整 (向下)
5243,乙盛-KY,78.90,1853,135.00,59.32,---,1.95%,趨勢運行 -> 離開盤整 (向下),無,連1日大跌,跌破布林下軌 (80.81),離開盤整 (向下)
4771,望隼,182.00,136,215.00,170.00,---,3.09%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2303,聯電,113.50,152173,178.50,40.40,📅 預告 (20260729),6.06%,趨勢運行 -> 離開盤整 (向下),無,連1日大跌,跌破布林下軌 (116.54),離開盤整 (向下)
3372,典範,15.65,654,25.65,12.65,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4968,立積,92.30,894,166.50,92.30,📅 預告 (20260731),0.76%,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
6158,禾昌,17.70,34,24.75,17.10,---,3.32%,均線糾擺,無,無,MA 乖離率僅 1.23%,均線糾擺
8454,富邦媒,238.50,514,439.50,170.00,📅 預告 (20260804),4.28%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5603,陸海,14.20,104,20.75,14.20,---,4.6%,均線糾擺,無,無,MA 乖離率僅 0.46%,均線糾擺
8433,弘帆,52.90,29,59.80,46.57,---,7.64%,均線糾擺,無,無,MA 乖離率僅 0.39%,均線糾擺
00991,主動復華未來50,15.11,177840,21.33,9.66,---,---,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
1540,喬福,20.75,465,28.45,20.30,---,5.35%,均線糾擺 -> 離開盤整 (向下),無,無,跌破布林下軌 (20.89),離開盤整 (向下)
2417,圓剛,38.60,820,56.90,33.40,---,0.55%,進入盤整,無,連1日大跌,ADX 為 9.88 (低於 20),進入盤整
2402,毅嘉,55.00,2169,77.70,37.13,---,4.8%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2351,順德,144.50,4767,229.00,70.88,---,3.17%,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
2420,新巨,54.80,769,65.30,47.60,---,5.95%,趨勢運行 -> 離開盤整 (向下),無,無,跌破布林下軌 (55.05),離開盤整 (向下)
6189,豐藝,46.85,777,65.30,42.50,---,5.06%,均線糾擺,無,無,MA 乖離率僅 1.36%,均線糾擺
7893,睿信,168.00,28,249.00,140.00,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
911622,泰聚亨-DR,3.68,4,4.67,3.51,---,---,均線糾擺,無,無,MA 乖離率僅 0.66%,均線糾擺
8222,寶一,37.10,1554,58.60,33.75,---,1.46%,均線糾擺 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7743,金利食安,21.00,3,28.65,18.50,---,---,均線糾擺,無,無,MA 乖離率僅 0.81%,均線糾擺
3499,環天科,13.40,49,21.35,13.10,---,---,進入盤整,無,無,ADX 為 18.48 (低於 20),進入盤整
6223,旺矽,5165.00,802,7354.87,994.00,---,1.5%,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
6261,久元,76.10,895,133.50,57.00,---,---,趨勢運行 -> 離開盤整 (向下),無,連1日大跌,跌破布林下軌 (78.12),離開盤整 (向下)
7583,國際海洋,36.00,8,87.00,34.50,---,---,均線糾擺,無,無,MA 乖離率僅 1.06%,均線糾擺
3287,廣寰科,28.10,101,38.45,27.85,---,4.12%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6658,聯策,144.50,412,257.00,46.40,---,1.31%,進入盤整,無,連1日大跌,ADX 為 13.68 (低於 20),進入盤整
1232,大統益,153.50,295,168.50,136.16,---,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.47%,均線糾擺
2732,六角,63.80,39,76.75,60.35,---,---,均線糾擺,無,無,MA 乖離率僅 0.31%,均線糾擺
2497,怡利電,45.75,1373,66.80,37.62,---,4.88%,趨勢運行 -> 離開盤整 (向下),無,連1日大跌,跌破布林下軌 (46.22),離開盤整 (向下)
2059,川湖,7450.00,606,8655.00,2161.07,📅 預告 (20260807),1.1%,均線糾擺 -> 離開盤整 (向下),無,連1日大跌,跌破布林下軌 (7457.42),離開盤整 (向下)
7773,富禾生醫,27.10,24,47.00,21.00,---,---,均線糾擺,無,無,MA 乖離率僅 0.34%,均線糾擺
3434,哲固,29.50,117,41.77,27.90,---,1.03%,均線糾擺,無,無,MA 乖離率僅 0.30%,均線糾擺
6913,鴻呈,119.00,127,156.00,105.00,---,1.49%,均線糾擺,無,無,MA 乖離率僅 0.07%,均線糾擺
00749,凱基新興債10+,31.50,100,32.43,27.46,---,1.31%,均線糾擺,無,無,MA 乖離率僅 0.46%,均線糾擺
3030,德律,273.50,2080,419.50,141.00,---,3.79%,均線糾擺,無,連1日大跌,MA 乖離率僅 1.41%,均線糾擺
1786,科妍,49.20,188,123.00,49.20,---,3.41%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6677,瑩碩生技,16.00,57,29.05,16.00,---,---,進入盤整 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
9802,鈺齊-KY,72.80,345,112.32,71.90,---,---,均線糾擺,無,無,MA 乖離率僅 0.46%,均線糾擺
3219,倚強科,57.30,196,109.50,44.55,---,0.58%,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
00918,大華優利高填息30,31.83,26707,32.58,20.68,---,3.92%,貼軌運行 -> 均線糾擺,無,無,MA 乖離率僅 0.65%,均線糾擺
7848,騏億鑫,345.00,20,529.00,279.50,---,---,均線糾擺,無,無,MA 乖離率僅 1.08%,均線糾擺
4951,精拓科,78.00,242,140.00,63.70,---,4.65%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3022,威強電,89.20,2183,94.30,56.20,---,5.62%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4537,旭東,109.00,447,200.00,31.07,---,---,離開盤整 (向下),無,連2日大跌,跌破布林下軌 (131.49),離開盤整 (向下)
5906,台南-KY,39.00,1,55.80,35.15,---,1.58%,均線糾擺,無,無,MA 乖離率僅 1.36%,均線糾擺
4167,松瑞藥,17.70,2065,21.85,17.00,---,2.15%,均線糾擺 -> 離開盤整 (向下),無,無,跌破布林下軌 (17.84),離開盤整 (向下)
00641,富邦日本反1,3.83,2116,5.64,3.69,---,---,均線糾擺,無,無,MA 乖離率僅 0.19%,均線糾擺
7842,天能綠電,85.80,12,220.71,85.80,---,---,離開盤整 (向下),無,無,跌破布林下軌 (87.41),離開盤整 (向下)
00912,中信臺灣智慧50,30.36,472,35.82,17.83,---,2.72%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2743,山富,59.60,58,96.22,59.10,---,1.75%,進入盤整,無,無,ADX 為 14.68 (低於 20),進入盤整
6617,共信-KY,81.50,242,117.50,60.20,---,---,進入盤整,無,無,ADX 為 14.85 (低於 20),進入盤整
2412,中華電,141.00,17898,146.50,129.00,📅 預告 (20260805),3.72%,均線糾擺,無,無,MA 乖離率僅 0.71%,均線糾擺
8354,冠好,15.30,54,19.00,13.92,---,4.03%,進入盤整,無,無,ADX 為 18.22 (低於 20),進入盤整
2428,興勤,216.00,841,343.50,127.73,---,3.96%,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
2065,世豐,31.80,27,36.20,26.53,---,4.72%,均線糾擺,無,無,MA 乖離率僅 0.48%,均線糾擺
6818,連騰,46.75,69,100.50,32.60,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4536,拓凱,165.50,356,195.00,148.00,---,4.83%,均線糾擺,無,無,MA 乖離率僅 0.52%,均線糾擺
2901,欣欣,24.15,13,26.62,22.45,---,1.42%,均線糾擺,無,無,MA 乖離率僅 0.49%,均線糾擺
00944,野村趨勢動能高息,19.77,893,22.54,13.44,---,---,均線糾擺 -> 離開盤整 (向下),無,無,跌破布林下軌 (19.83),離開盤整 (向下)
4554,橙的,30.10,37,38.26,24.70,---,0.95%,均線糾擺 -> 離開盤整 (向下),無,無,跌破布林下軌 (30.28),離開盤整 (向下)
6173,信昌電,163.00,282,348.19,37.25,---,3.79%,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
3224,三顧,33.20,113,52.50,33.20,---,---,均線糾擺 -> 離開盤整 (向下),無,連1日大跌,跌破布林下軌 (33.67),離開盤整 (向下)
3231,緯創,170.00,83257,194.00,109.50,---,3.3%,強勢突破 (軌外) -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
8930,青鋼,30.15,75,31.85,25.38,---,6.66%,進入盤整 -> 均線糾擺,無,無,MA 乖離率僅 1.12%,均線糾擺
2464,盟立,131.00,4190,199.00,54.60,---,0.6%,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
2248,華勝-KY,59.60,80,66.00,41.85,---,5.75%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7758,睿騰能源,42.75,2,58.20,35.05,---,---,均線糾擺,無,無,MA 乖離率僅 0.06%,均線糾擺
4765,磐采,13.90,26,31.15,11.45,---,---,離開盤整 (向下),無,無,跌破布林下軌 (13.96),離開盤整 (向下)
2884,玉山金,36.25,32299,36.95,29.50,---,3.51%,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.26%,均線糾擺
2007,燁興,6.98,285,9.03,6.88,---,---,均線糾擺,無,無,MA 乖離率僅 0.56%,均線糾擺
6842,瑞宇,69.00,83,161.50,30.35,---,---,進入盤整,無,無,ADX 為 17.32 (低於 20),進入盤整
4150,優你康,4.21,837,11.40,4.21,---,---,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
5355,佳總,5.92,25,11.30,5.62,---,---,均線糾擺,無,無,MA 乖離率僅 1.20%,均線糾擺
1725,元禎,29.00,52,41.15,26.40,---,4.13%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
006201,元大富櫃50,38.15,420,50.80,19.37,---,3.24%,趨勢運行 -> 離開盤整 (向下),無,連1日大跌,跌破布林下軌 (38.20),離開盤整 (向下)
3184,微邦,13.00,219,35.05,8.90,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6808,三鼎生技,40.15,361,53.30,23.80,---,---,進入盤整,無,無,ADX 為 17.65 (低於 20),進入盤整
6116,彩晶,12.90,39369,22.70,6.69,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7815,新特,245.00,106,580.34,136.50,---,---,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
2453,凌群,50.50,465,63.90,50.50,---,4.44%,均線糾擺,無,無,MA 乖離率僅 1.19%,均線糾擺
6735,美達科技,62.20,140,145.00,42.95,---,3.61%,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
6867,坦德科技,24.80,11,30.00,19.80,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3609,三一東林,24.25,176,52.00,21.20,---,---,趨勢運行 -> 離開盤整 (向下),無,連1日大跌,跌破布林下軌 (25.06),離開盤整 (向下)
4568,科際精密,38.95,13,46.20,38.37,---,4.48%,均線糾擺,無,無,MA 乖離率僅 0.89%,均線糾擺
8923,時報,18.70,7,22.55,18.65,---,3.86%,均線糾擺,無,無,MA 乖離率僅 0.02%,均線糾擺
7789,開展,40.50,0,51.50,31.45,---,---,均線糾擺,無,無,MA 乖離率僅 0.99%,均線糾擺
8068,全達,17.35,336,28.90,17.35,---,---,均線糾擺 -> 離開盤整 (向下),無,無,跌破布林下軌 (17.59),離開盤整 (向下)
9958,世紀鋼,105.00,1835,203.00,101.00,---,2.16%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1586,和勤,18.05,392,30.40,18.00,---,0.31%,均線糾擺,無,無,MA 乖離率僅 1.30%,均線糾擺
006208,富邦台50,222.10,8189,257.45,114.41,---,2.38%,均線糾擺 -> 離開盤整 (向下),無,無,跌破布林下軌 (222.29),離開盤整 (向下)
8932,智通*,98.10,5438,129.50,63.79,---,0.12%,均線糾擺 -> 離開盤整 (向下),無,連1日大跌,跌破布林下軌 (100.77),離開盤整 (向下)
1709,和益,24.55,4781,28.10,16.40,---,---,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
8908,欣雄,39.85,36,47.22,38.80,---,2.86%,均線糾擺,無,無,MA 乖離率僅 0.24%,均線糾擺
2459,敦吉,65.10,179,67.20,55.20,---,---,均線糾擺,無,無,MA 乖離率僅 0.48%,均線糾擺
4174,浩鼎,26.30,363,70.80,26.30,---,---,進入盤整 -> 離開盤整 (向下),無,無,跌破布林下軌 (26.48),離開盤整 (向下)
00930,永豐ESG低碳高息,22.92,1905,26.19,16.23,---,1.33%,均線糾擺 -> 離開盤整 (向下),無,無,跌破布林下軌 (23.06),離開盤整 (向下)
00861,元大全球未來通訊,82.65,202,97.50,42.97,---,---,均線糾擺,無,連1日大跌,MA 乖離率僅 1.19%,均線糾擺
6597,立誠,62.60,1,83.44,50.30,---,3.58%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3055,蔚華科,114.50,3385,193.00,54.00,---,1.09%,進入盤整 -> 離開盤整 (向下),無,連4日大跌,跌破布林下軌 (117.31),離開盤整 (向下)
5276,達輝-KY,18.40,6,22.20,13.97,---,4%,均線糾擺,無,無,MA 乖離率僅 0.78%,均線糾擺
1584,精剛,17.95,1004,25.55,17.95,---,2.71%,均線糾擺 -> 離開盤整 (向下),無,無,跌破布林下軌 (18.27),離開盤整 (向下)
2722,夏都,21.20,46,30.80,21.20,---,0.45%,離開盤整 (向下),無,無,跌破布林下軌 (21.43),離開盤整 (向下)
7562,博來科技,70.20,42,77.00,39.24,---,---,強勢突破 (軌外) -> 趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
6240,松崗,17.20,29,23.00,17.20,---,---,均線糾擺 -> 離開盤整 (向下),無,無,跌破布林下軌 (17.63),離開盤整 (向下)
2885,元大金,63.50,36020,71.50,30.29,---,4.54%,進入盤整 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6812,梭特,55.70,91,104.00,43.10,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4119,旭富,50.10,265,63.20,40.40,---,2.32%,強勢突破 (軌外) -> 進入盤整,無,無,ADX 為 13.07 (低於 20),進入盤整
8472,夠麻吉,67.50,40,106.50,41.35,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3306,鼎天,43.20,223,68.80,38.28,---,5.13%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2929,淘帝-KY,5.83,203,10.15,5.17,---,---,均線糾擺,無,無,MA 乖離率僅 0.34%,均線糾擺
4190,佐登-KY,25.45,42,35.40,24.00,---,1.4%,均線糾擺,無,無,MA 乖離率僅 0.67%,均線糾擺
6473,美賣*,6.70,6,17.00,5.96,---,---,離開盤整 (向下) -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6645,金萬林-創,13.50,42,26.30,11.70,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
9946,三發地產,17.75,212,20.60,15.60,---,---,進入盤整,無,無,ADX 為 12.96 (低於 20),進入盤整
7871,安立璽榮-KY,81.90,916,91.30,39.50,---,---,均線糾擺,無,無,MA 乖離率僅 1.00%,均線糾擺
7792,安葆,203.00,287,406.00,185.00,---,3.08%,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
00881,國泰台灣科技龍頭,48.14,23472,57.35,22.70,---,7.39%,均線糾擺 -> 離開盤整 (向下),無,連1日大跌,跌破布林下軌 (48.23),離開盤整 (向下)
7825,和亞智慧,70.00,63,220.00,48.00,---,---,進入盤整,無,連1日大跌,ADX 為 17.61 (低於 20),進入盤整
1717,長興,57.80,15330,85.40,24.55,---,4.51%,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
6127,九豪,48.50,2876,96.90,17.90,---,1.39%,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
7556,意德士,210.00,55,319.00,152.50,---,1.84%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5206,坤悅,20.00,114,38.05,20.00,---,1.35%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4763,材料*-KY,47.65,6506,82.90,40.30,---,---,進入盤整 -> 均線糾擺,無,無,MA 乖離率僅 0.90%,均線糾擺
2535,達欣工,86.40,294,96.70,57.40,---,6.4%,均線糾擺,無,無,MA 乖離率僅 0.31%,均線糾擺
5464,霖宏,71.90,859,107.50,22.60,---,2.51%,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
