Stock_ID,Stock_Name,Date,Type,Price_Entry,Stop_Loss,Take_Profit,Status,Action,Vol_Spike,RSI,Validation_Date,Priority,Is_New
SSI.VN,未知,2026-04-23,看跌 FVG,28000.0,28240.5,26600.0,⚠️ 壓力確認,🔴 放空,0,58.41,2026-04-28,1,False
E1VFVN30.VN,未知,2026-04-20,看漲 FVG,35400.0,34984.2,37170.0,✅ 已站穩,🟢 買進,0,74.29,2026-04-22,2,False
FUEVFVND.VN,未知,2026-04-17,看漲 FVG,37410.0,36815.0,39280.5,❌ 已失效,實體破中線,1,57.88,2026-04-22,2,False
BID.VN,未知,2026-04-28,看跌 FVG,40100.0,40953.75,38095.0,⏳ 待回測,監控中 🧹,0,55.17,-,3,False
FPT.VN,未知,2026-04-28,看漲 FVG,75500.0,73729.5,79275.0,⏳ 待回測,監控中 🧹,0,51.12,-,3,False
HPG.VN,未知,2026-04-23,看跌 FVG,27950.0,28190.25,26552.5,⚠️ 壓力確認,🔴 放空,0,61.86,2026-04-28,3,False
VCB.VN,未知,2026-04-28,看跌 FVG,59800.0,60903.0,56810.0,⏳ 待回測,監控中 🧹,0,56.92,-,3,False
VHM.VN,未知,2026-04-15,看漲 FVG,137000.0,128255.5,143850.0,💰 已達標,獲利點,1,87.32,2026-04-17,4,False
