id,name,price,signal,pnl,count,win_rate,reason
0050.TW,元大台灣50,94.5999984741,🟡 預警 (⚠️ 乖離過高),42.4,5,80.0,[P:0.8/5.0] [🚀 極強] 乖離率 11.3% 謹慎追價
00635U.TW,期元大S&P黃金,48.2700004578,☁️ 觀望,25.98,6,66.67,[P:0.97/5.0] [📉 轉弱] 等待機會
0056.TW,元大高股息,41.9199981689,💎 持股,16.58,10,60.0,[📈 標準 V3] [P:0.8/5.0] [🚀 極強] 趨勢維持
00919.TW,群益台灣精選高息,23.9599990845,💎 持股,8.25,7,57.14,[📈 標準 V3] [P:0.96/5.0] [🚀 極強] 趨勢維持
00918.TW,大華優利高填息30,23.5900001526,💎 持股,7.34,10,70.0,[📈 標準 V3] [P:0.8/5.0] [🚀 極強] 趨勢維持
009816.TW,凱基台灣TOP50,13.6000003815,🟡 預警 (⚠️ 乖離過高),0,0,0,[P:0.8/5.0] [🚀 極強] 乖離率 12.4% 謹慎追價
