id,name,price,signal,pnl,count,win_rate,reason
3491.TWO,昇達科,1705.0,☁️ 觀望,227.67,7,71.43,[P:0.85/50.0] [🚀 極強] 等待機會
2383.TW,台光電,4755.0,💎 持股,223.79,5,80.0,[📈 標準 V3] [P:0.94/50.0] [🚀 極強] 趨勢維持
2367.TW,燿華,59.0999984741,☁️ 觀望,162.43,4,75.0,[P:0.85/5.0] [📉 轉弱] 等待機會
4958.TW,臻鼎-KY,432.5,💎 持股,144.55,5,60.0,[📈 標準 V3] [P:0.94/50.0] [🚀 極強] 趨勢維持
3037.TW,欣興,911.0,🚀 持股,142.91,8,62.5,[🚀 爆發 5D30%] [P:0.85/50.0] [🚀 極強] 趨勢維持
3017.TW,奇鋐,2885.0,💎 持股,141.75,6,83.33,[📈 標準 V3] [P:0.99/50.0] [📈 穩定] 趨勢維持
8358.TWO,金居,402.5,☁️ 觀望,141.15,11,63.64,[P:0.85/50.0] [🚀 極強] 等待機會
8046.TW,南電,986.0,💎 持股,133.17,8,50.0,[📈 標準 V3] [P:0.98/50.0] [📈 穩定] 趨勢維持
2313.TW,華通,268.5,🟡 預警 (⚠️ 乖離過高),124.43,7,57.14,[P:0.8/5.0] [🚀 極強] 乖離率 5.2% 謹慎追價
5274.TWO,信驊,17545.0,💎 持股,120.52,4,100.0,[📈 標準 V3] [P:1.01/50.0] [🚀 極強] 趨勢維持
2368.TW,金像電,1440.0,💎 持股,118.63,8,62.5,[📈 標準 V3] [P:0.85/50.0] [🚀 極強] 趨勢維持
2308.TW,台達電,2220.0,💎 持股,116.46,7,71.43,[📈 標準 V3] [P:0.8/50.0] [📈 穩定] 趨勢維持
3131.TWO,弘塑,3065.0,☁️ 觀望,116.43,5,40.0,[P:0.94/5.0] [🚀 極強] 等待機會
2404.TW,漢唐,978.0,☁️ 觀望,111.21,4,50.0,[P:0.99/50.0] [🚀 極強] 等待機會
6640.TWO,均華,1485.0,☁️ 觀望,110.44,6,66.67,[P:0.93/5.0] [🚀 極強] 等待機會
6187.TWO,萬潤,1330.0,💎 持股,100.47,5,80.0,[📈 標準 V3] [P:0.98/50.0] [🚀 極強] 趨勢維持
3189.TW,景碩,531.0,💎 持股,97.25,7,57.14,[📈 標準 V3] [P:0.85/50.0] [📈 穩定] 趨勢維持
6443.TW,元晶,36.1500015259,☁️ 觀望,90.09,6,66.67,[P:0.8/5.0] [📉 轉弱] 等待機會
6282.TW,康舒,48.9500007629,🟡 預警 (⚡ 糾結噴發),89.42,5,100.0,[P:0.85/5.0] [🚀 極強] 均線糾結且短均線轉強
1802.TW,台玻,66.1999969482,❄️ 賣出,89.0,9,44.44,[P:0.8/50.0] [📈 穩定] 今日觸發 WeakFail
6213.TW,聯茂,290.0,☁️ 觀望,88.59,9,44.44,[P:0.85/50.0] [🚀 極強] 等待機會
2467.TW,志聖,580.0,💎 持股,76.38,7,71.43,[📈 標準 V3] [P:0.85/50.0] [🚀 極強] 趨勢維持
3105.TWO,穩懋,524.0,☁️ 觀望,73.52,7,71.43,[P:0.99/50.0] [🚀 極強] 等待機會
6285.TW,啟��,226.5,☁️ 觀望,69.13,2,100.0,[P:1.0/50.0] [🚀 極強] 等待機會
2485.TW,兆赫,64.5,☁️ 觀望,63.09,8,62.5,[P:0.93/5.0] [📉 轉弱] 等待機會
3711.TW,日月光投控,525.0,💎 持股,59.89,10,40.0,[📈 標準 V3] [P:0.95/50.0] [🚀 極強] 趨勢維持
6239.TW,力成,223.0,🔥 買入 (📈 標準 V3),50.11,5,60.0,[P:0.98/50.0] [🚀 極強] 趨勢突破確認
2327.TW,國巨*,342.5,🔥 買入 (📈 標準 V3),48.25,5,60.0,[P:0.85/50.0] [🚀 極強] 趨勢突破確認
2330.TW,台積電,2275.0,💎 持股,46.44,7,57.14,[📈 標準 V3] [P:0.85/50.0] [🚀 極強] 趨勢維持
2455.TW,全新,355.0,☁️ 觀望,46.22,7,71.43,[P:0.85/50.0] [🚀 極強] 等待機會
3661.TW,世芯-KY,4250.0,💎 持股,36.85,4,75.0,[📈 標準 V3] [P:0.97/50.0] [📈 穩定] 趨勢維持
2454.TW,聯發科,2870.0,💎 持股,30.59,6,33.33,[📈 標準 V3] [P:0.96/50.0] [🚀 極強] 趨勢維持
6669.TW,緯穎,4860.0,💎 持股,28.77,7,57.14,[📈 標準 V3] [P:0.85/50.0] [📈 穩定] 趨勢維持
1504.TW,東元,68.5999984741,🔥 買入 (📈 標準 V3),28.11,6,50.0,[P:0.85/50.0] [🚀 極強] 趨勢突破確認
3481.TW,群創,24.7999992371,☁️ 觀望,25.43,4,50.0,[P:1.0/5.0] [📉 轉弱] 等待機會
2317.TW,鴻海,227.5,💎 持股,24.16,6,33.33,[📈 標準 V3] [P:0.85/50.0] [🚀 極強] 趨勢維持
3231.TW,緯創,140.5,💎 持股,23.33,5,40.0,[📈 標準 V3] [P:0.8/5.0] [🚀 極強] 趨勢維持
2449.TW,京元電子,332.5,🔥 買入 (📈 標準 V3),23.08,5,20.0,[P:1.01/50.0] [🚀 極強] 趨勢突破確認
2303.TW,聯電,81.1999969482,💎 持股,21.11,4,75.0,[📈 標準 V3] [P:1.0/50.0] [🚀 極強] 趨勢維持
2312.TW,金寶,27.8500003815,💎 持股,18.99,6,66.67,[📈 標準 V3] [P:0.8/50.0] [📈 穩定] 趨勢維持
2059.TW,川湖,4055.0,💎 持股,17.53,8,37.5,[📈 標準 V3] [P:0.93/50.0] [📈 穩定] 趨勢維持
1503.TW,士電,201.5,🟡 預警 (🚀 動能初現),17.44,7,28.57,[P:0.85/5.0] [🚀 極強] 帶量突破短高 (漲幅:4.4%)
3006.TW,晶豪科,173.0,☁️ 觀望,17.28,7,28.57,[P:0.95/50.0] [📈 穩定] 等待機會
5607.TW,遠雄港,46.6500015259,☁️ 觀望,15.48,5,40.0,[P:0.85/5.0] [🚀 極強] 等待機會
1519.TW,華城,917.0,☁️ 觀望,14.78,7,57.14,[P:0.85/50.0] [🚀 極強] 等待機會
3324.TWO,雙鴻,1190.0,💎 持股,6.53,8,50.0,[📈 標準 V3] [P:0.8/50.0] [🚀 極強] 趨勢維持
2382.TW,廣達,318.0,❄️ 賣出,5.69,4,75.0,[P:0.97/5.0] [🚀 極強] 今日觸發 WeakFail
3211.TWO,順達,359.0,☁️ 觀望,5.38,5,20.0,[P:0.99/5.0] [📈 穩定] 等待機會
1513.TW,中興電,155.5,🟡 預警 (🚀 動能初現),4.85,6,16.67,[P:0.85/5.0] [🚀 極強] 帶量突破短高 (漲幅:3.3%)
6166.TW,凌華,82.3000030518,💎 持股,1.72,4,50.0,[📈 標準 V3] [P:0.97/50.0] [🚀 極強] 趨勢維持
2395.TW,研華,395.0,🔥 買入 (📈 標準 V3),1.27,2,50.0,[P:1.0/50.0] [🚀 極強] 趨勢突破確認
1514.TW,亞力,121.0,🟡 預警 (🚀 動能初現),-3.01,4,25.0,[P:1.01/50.0] [🚀 極強] 帶量突破短高 (漲幅:7.1%)
