股號,名稱,收盤價,成交量,一年內最高收盤,一年內最低收盤,法說會,狀態,連續大漲,連續大跌,原因,最終狀態
00676,富邦臺灣加權反1,6.31,15567,14.59,6.31,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4961,天鈺,155.50,769,216.45,135.00,📅 預告 (20260511),均線糾擺,無,無,MA 乖離率僅 0.81%,均線糾擺
2012,春雨,14.80,89,20.22,14.70,---,進入盤整,無,無,ADX 為 19.53 (低於 20),進入盤整
8114,振樺電,182.00,867,314.53,164.00,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6638,沅聖,44.95,33,45.50,24.50,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
8028,昇陽半導體,244.50,14723,246.00,100.48,---,進入盤整,無,無,ADX 為 10.77 (低於 20),進入盤整
6972,博瑞達應材,25.20,11,32.81,22.70,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6443,元晶,36.15,1933,52.30,11.95,---,進入盤整,無,無,ADX 為 9.82 (低於 20),進入盤整
2748,雲品,40.15,122,50.68,38.45,---,均線糾擺,無,無,MA 乖離率僅 1.09%,均線糾擺
6525,捷敏-KY,95.90,937,96.40,59.41,---,貼軌運行,無,無,股價於高位貼軌 (95.90 > 1.5σ)，動能強勁,貼軌運行
6877,鏵友益,179.00,1430,186.00,65.38,---,進入盤整,連1日大漲,無,ADX 為 19.91 (低於 20),進入盤整
2758,路易莎咖啡,77.50,50,104.34,77.50,---,離開盤整 (向下),無,無,跌破布林下軌 (79.56),離開盤整 (向下)
1802,台玻,66.20,79417,74.20,13.80,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
9938,百和,44.90,2229,60.40,42.90,---,均線糾擺,無,無,MA 乖離率僅 1.02%,均線糾擺
4442,竣邦-KY,55.00,18,71.50,42.35,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00635,期元大S&P黃金,48.27,3629,60.55,34.73,---,均線糾擺,無,無,MA 乖離率僅 0.90%,均線糾擺
2408,南亞科,237.00,144072,326.50,34.25,---,貼軌運行,連1日大漲,無,股價於高位貼軌 (237.00 > 1.5σ)，動能強勁,貼軌運行
2504,國產,35.05,2991,43.62,33.70,---,均線糾擺,無,無,MA 乖離率僅 0.73%,均線糾擺
5546,永固-KY,16.55,9,28.50,16.40,---,均線糾擺,無,無,MA 乖離率僅 0.26%,均線糾擺
3086,華義*,41.20,1515,260.00,21.80,---,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
2395,研華,395.00,8474,395.00,273.50,📅 預告 (20260506),強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (386.55)，進入噴發段,強勢突破 (軌外)
3050,鈺德,12.25,396,15.30,11.20,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00984,大華優利美A債15,16.31,3853,16.82,14.24,---,均線糾擺,無,無,MA 乖離率僅 0.39%,均線糾擺
6591,動力-KY,58.50,376,98.76,40.70,---,均線糾擺,無,無,MA 乖離率僅 0.34%,均線糾擺
6176,瑞儀,101.00,6811,150.54,88.50,---,進入盤整,無,無,ADX 為 15.70 (低於 20),進入盤整
6811,宏�硌穈T,202.00,213,263.00,182.50,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (201.48)，進入噴發段,強勢突破 (軌外)
4544,春日,16.05,3,18.00,14.00,---,均線糾擺,無,無,MA 乖離率僅 0.58%,均線糾擺
9949,琉園,24.95,71,36.70,23.99,---,進入盤整,無,無,ADX 為 10.21 (低於 20),進入盤整
4510,高鋒,51.70,8387,55.20,35.05,---,強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (51.08)，進入噴發段,強勢突破 (軌外)
6194,育富,32.65,52,39.65,30.53,---,均線糾擺,無,無,MA 乖離率僅 0.36%,均線糾擺
6124,業強,30.75,172,37.95,23.15,---,均線糾擺,無,無,MA 乖離率僅 0.18%,均線糾擺
00757,統一FANG+,122.65,4100,125.35,84.35,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2101,南港,33.10,1443,45.45,31.02,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00945,凱基美國非投等債,14.51,5971,14.53,12.63,---,均線糾擺,無,無,MA 乖離率僅 0.07%,均線糾擺
4556,旭然,35.80,317,39.50,22.45,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1612,宏泰,36.45,1861,40.45,28.17,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (36.23)，進入噴發段,強勢突破 (軌外)
6624,萬年清,50.80,5,72.50,31.85,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3081,聯亞,2745.00,3564,3020.00,227.17,---,進入盤整,無,無,ADX 為 8.25 (低於 20),進入盤整
00685,群益臺灣加權正2,243.40,1440,243.40,53.10,---,貼軌運行,連1日大漲,無,股價於高位貼軌 (243.40 > 1.5σ)，動能強勁,貼軌運行
6446,藥華藥,645.00,1679,779.00,434.30,📅 預告 (20260514),均線糾擺,無,無,MA 乖離率僅 0.34%,均線糾擺
009813,貝萊德標普卓越50,10.98,5884,10.98,9.64,---,貼軌運行,無,無,股價於高位貼軌 (10.98 > 1.5σ)，動能強勁,貼軌運行
6485,點序,86.70,3730,124.50,49.52,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (86.04)，進入噴發段,強勢突破 (軌外)
5403,中菲,93.80,117,126.00,91.90,---,均線糾擺,無,無,MA 乖離率僅 0.80%,均線糾擺
6775,穎台科技,47.75,4406,47.75,20.40,---,強勢突破 (軌外),連3日大漲,無,股價衝破布林上軌 (43.51)，進入噴發段,強勢突破 (軌外)
00981,主動中信非投等債,10.40,8382,10.58,9.91,---,貼軌運行,無,無,股價於高位貼軌 (10.40 > 1.5σ)，動能強勁,貼軌運行
5455,昇益,24.90,4,42.60,23.05,---,均線糾擺,無,無,MA 乖離率僅 1.33%,均線糾擺
2374,佳能,82.00,27520,94.96,36.39,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (79.62)，進入噴發段,強勢突破 (軌外)
6113,亞矽,23.45,441,30.21,18.45,---,均線糾擺,無,無,MA 乖離率僅 1.47%,均線糾擺
6912,益鈞環科*,17.50,261,20.45,13.65,---,離開盤整 (向下),無,無,跌破布林下軌 (17.53),離開盤整 (向下)
1443,立益物流,22.05,55,32.25,21.20,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2025,千興,11.10,109,16.70,9.01,---,均線糾擺,無,無,MA 乖離率僅 1.32%,均線糾擺
6141,柏承,35.00,1106,35.00,8.83,---,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
5243,乙盛-KY,106.00,9098,127.00,40.20,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2303,聯電,81.20,241689,81.20,40.40,---,進入盤整,連1日大漲,無,ADX 為 18.77 (低於 20),進入盤整
3372,典範,18.80,692,25.65,12.65,---,進入盤整,無,無,ADX 為 14.45 (低於 20),進入盤整
4968,立積,115.00,1341,166.50,101.00,⚠️ 今天 (20260504),趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6158,禾昌,19.20,63,24.75,17.70,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
8433,弘帆,54.20,37,78.13,50.00,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00991,主動復華未來50,17.53,93153,17.53,9.66,---,貼軌運行,無,無,股價於高位貼軌 (17.53 > 1.5σ)，動能強勁,貼軌運行
2417,圓剛,51.80,7064,51.80,33.40,---,強勢突破 (軌外),連3日大漲,無,股價衝破布林上軌 (48.22)，進入噴發段,強勢突破 (軌外)
2402,毅嘉,72.30,20150,77.70,31.51,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2351,順德,158.00,10409,166.00,64.10,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2420,新巨,55.40,324,56.90,46.84,---,均線糾擺,無,無,MA 乖離率僅 0.78%,均線糾擺
7893,睿信,228.00,157,249.00,140.00,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
911622,泰聚亨-DR,3.64,36,4.67,3.62,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7743,金利食安,20.00,3,43.90,19.80,---,均線糾擺,無,無,MA 乖離率僅 0.26%,均線糾擺
3499,環天科,15.65,136,21.35,12.80,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6223,旺矽,5165.00,1365,5195.00,549.61,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6261,久元,100.50,13621,100.50,55.50,---,貼軌運行,連1日大漲,無,股價於高位貼軌 (100.50 > 1.5σ)，動能強勁,貼軌運行
7583,國際海洋,69.50,1,88.75,65.10,---,均線糾擺,無,無,MA 乖離率僅 0.55%,均線糾擺
6658,聯策,143.50,2543,149.50,46.40,---,貼軌運行,無,無,股價於高位貼軌 (143.50 > 1.5σ)，動能強勁,貼軌運行
2497,怡利電,53.80,1206,61.30,36.72,---,進入盤整,無,無,ADX 為 8.76 (低於 20),進入盤整
2059,川湖,4055.00,699,4310.00,1552.80,📅 預告 (20260507),進入盤整,隔一漲,無,ADX 為 12.78 (低於 20),進入盤整
7773,富禾生醫,27.00,106,47.00,21.00,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3434,哲固,29.00,86,66.58,27.90,---,均線糾擺,無,無,MA 乖離率僅 1.30%,均線糾擺
6913,鴻呈,130.50,328,156.00,95.13,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00749,凱基新興債10+,31.71,120,32.07,26.75,---,均線糾擺,無,無,MA 乖離率僅 0.06%,均線糾擺
3030,德律,376.50,9593,376.50,90.54,---,貼軌運行,連1日大漲,無,股價於高位貼軌 (376.50 > 1.5σ)，動能強勁,貼軌運行
1786,科妍,55.90,413,123.00,55.90,---,進入盤整,無,無,ADX 為 11.76 (低於 20),進入盤整
6677,瑩碩生技,19.15,99,29.05,16.05,---,均線糾擺,無,無,MA 乖離率僅 0.16%,均線糾擺
9802,鈺齊-KY,80.30,1411,112.32,73.90,---,貼軌運行,無,無,股價於高位貼軌 (80.30 > 1.5σ)，動能強勁,貼軌運行
3219,倚強科,68.40,363,109.50,28.58,---,均線糾擺,無,無,MA 乖離率僅 0.89%,均線糾擺
00918,大華優利高填息30,23.59,36346,23.83,18.44,---,均線糾擺,無,無,MA 乖離率僅 0.76%,均線糾擺
7848,騏億鑫,506.00,106,529.00,279.50,---,進入盤整,連1日大漲,無,ADX 為 11.96 (低於 20),進入盤整
4951,精拓科,130.50,7152,130.50,55.78,---,強勢突破 (軌外),連5日大漲,無,股價衝破布林上軌 (118.10)，進入噴發段,強勢突破 (軌外)
3022,威強電,71.00,931,82.11,56.20,---,均線糾擺,無,無,MA 乖離率僅 1.37%,均線糾擺
4537,旭東,159.50,128,195.00,25.71,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5906,台南-KY,49.70,37,55.80,45.00,---,均線糾擺,無,無,MA 乖離率僅 0.70%,均線糾擺
4167,松瑞藥,18.80,935,21.85,16.68,---,進入盤整,無,無,ADX 為 17.58 (低於 20),進入盤整
00641,富邦日本反1,4.07,1213,6.35,3.99,---,均線糾擺,無,無,MA 乖離率僅 0.10%,均線糾擺
7842,天能綠電,153.50,68,276.68,143.24,---,均線糾擺,無,無,MA 乖離率僅 0.54%,均線糾擺
00912,中信臺灣智慧50,29.86,947,29.86,14.80,---,貼軌運行,無,無,股價於高位貼軌 (29.86 > 1.5σ)，動能強勁,貼軌運行
2743,山富,70.50,85,103.36,57.88,---,均線糾擺,無,無,MA 乖離率僅 1.04%,均線糾擺
6617,共信-KY,68.80,365,115.50,60.20,---,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
2412,中華電,135.50,7015,138.00,121.80,📅 預告 (20260507),均線糾擺,無,無,MA 乖離率僅 0.22%,均線糾擺
8354,冠好,15.60,131,19.00,13.92,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2428,興勤,182.00,1114,204.50,111.41,---,均線糾擺,無,無,MA 乖離率僅 1.05%,均線糾擺
6818,連騰,71.00,176,100.50,32.60,---,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
4536,拓凱,151.00,205,195.00,148.00,---,均線糾擺,無,無,MA 乖離率僅 0.56%,均線糾擺
2901,欣欣,24.95,152,27.06,22.80,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (24.58)，進入噴發段,強勢突破 (軌外)
4554,橙的,30.15,77,43.34,24.70,---,均線糾擺,無,無,MA 乖離率僅 0.53%,均線糾擺
6173,信昌電,90.00,3415,92.20,31.56,---,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
3224,三顧,47.10,541,52.50,33.75,---,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
3231,緯創,140.50,23401,158.50,95.54,---,均線糾擺,無,無,MA 乖離率僅 1.41%,均線糾擺
8930,青鋼,29.80,46,35.20,27.25,---,均線糾擺,無,無,MA 乖離率僅 0.23%,均線糾擺
2464,盟立,116.00,25133,116.00,52.68,---,貼軌運行,無,無,股價於高位貼軌 (116.00 > 1.5σ)，動能強勁,貼軌運行
2248,華勝-KY,56.00,75,59.90,41.85,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7758,睿騰能源,42.50,88,58.77,35.05,---,進入盤整,連1日大漲,無,ADX 為 12.23 (低於 20),進入盤整
4765,磐采,21.90,52,31.15,11.45,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2884,玉山金,31.30,58946,35.10,25.98,📅 預告 (20260506),離開盤整 (向下),無,無,跌破布林下軌 (31.63),離開盤整 (向下)
2007,燁興,7.41,422,9.03,6.96,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6842,瑞宇,160.00,1324,161.00,26.50,---,貼軌運行,連1日大漲,無,股價於高位貼軌 (160.00 > 1.5σ)，動能強勁,貼軌運行
4150,優你康,5.58,577,11.40,4.59,---,進入盤整,無,無,ADX 為 19.66 (低於 20),進入盤整
5355,佳總,6.74,125,11.30,5.62,---,均線糾擺,無,無,MA 乖離率僅 1.06%,均線糾擺
1725,元禎,30.50,138,35.45,26.40,---,均線糾擺,無,無,MA 乖離率僅 1.00%,均線糾擺
006201,元大富櫃50,44.00,386,47.50,16.61,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3184,微邦,23.00,6012,23.00,8.90,---,貼軌運行,連1日大漲,無,股價於高位貼軌 (23.00 > 1.5σ)，動能強勁,貼軌運行
6808,三鼎生技,33.05,139,61.09,30.45,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6116,彩晶,8.27,13882,11.65,6.69,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7815,新特,524.00,480,580.34,107.48,---,進入盤整,連2日大漲,無,ADX 為 16.40 (低於 20),進入盤整
2453,凌群,53.70,310,63.80,50.50,---,均線糾擺,無,無,MA 乖離率僅 0.30%,均線糾擺
6735,美達科技,120.50,818,145.00,39.12,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6867,坦德科技,22.25,82,29.60,19.80,---,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
3609,三一東林,21.20,325,52.90,21.20,---,離開盤整 (向下),無,連1日大跌,跌破布林下軌 (21.67),離開盤整 (向下)
4568,科際精密,40.65,12,48.50,40.65,---,均線糾擺,無,無,MA 乖離率僅 0.54%,均線糾擺
8923,時報,19.55,0,22.55,18.46,---,均線糾擺,無,無,MA 乖離率僅 0.53%,均線糾擺
7789,開展,33.55,1,65.00,31.45,---,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
8068,全達,24.20,551,28.90,17.65,---,均線糾擺,無,無,MA 乖離率僅 1.49%,均線糾擺
9958,世紀鋼,102.00,1211,239.72,101.00,---,均線糾擺,無,無,MA 乖離率僅 1.18%,均線糾擺
1586,和勤,21.80,214,30.40,21.70,---,均線糾擺,無,無,MA 乖離率僅 1.22%,均線糾擺
006208,富邦台50,219.20,7093,219.20,88.71,---,貼軌運行,無,無,股價於高位貼軌 (219.20 > 1.5σ)，動能強勁,貼軌運行
8932,智通*,88.50,3910,118.75,39.93,---,進入盤整,無,無,ADX 為 19.12 (低於 20),進入盤整
1709,和益,18.60,378,19.35,16.40,---,均線糾擺,無,無,MA 乖離率僅 0.32%,均線糾擺
8908,欣雄,39.40,129,47.22,39.40,---,均線糾擺,無,無,MA 乖離率僅 0.75%,均線糾擺
4174,浩鼎,31.70,341,93.70,31.50,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00930,永豐ESG低碳高息,19.82,3912,19.82,15.09,---,貼軌運行,無,無,股價於高位貼軌 (19.82 > 1.5σ)，動能強勁,貼軌運行
6597,立誠,68.60,79,112.81,51.00,---,強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (64.79)，進入噴發段,強勢突破 (軌外)
3055,蔚華科,78.00,1457,84.40,45.79,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5276,達輝-KY,20.20,156,22.20,13.44,---,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
1584,精剛,20.00,726,25.55,19.45,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2722,夏都,23.40,27,33.48,22.70,---,均線糾擺,無,無,MA 乖離率僅 1.07%,均線糾擺
7562,博來科技,55.20,24,56.40,33.09,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6240,松崗,18.80,10,23.80,17.20,---,均線糾擺,無,無,MA 乖離率僅 0.59%,均線糾擺
2885,元大金,53.10,26295,53.10,27.48,---,貼軌運行,無,無,股價於高位貼軌 (53.10 > 1.5σ)，動能強勁,貼軌運行
6812,梭特,90.50,480,104.00,40.60,---,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
4119,旭富,47.15,197,71.01,47.00,---,均線糾擺,無,無,MA 乖離率僅 1.46%,均線糾擺
8472,夠麻吉,70.40,15,106.50,25.35,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3306,鼎天,46.35,185,68.80,36.86,---,均線糾擺,無,無,MA 乖離率僅 0.77%,均線糾擺
2929,淘帝-KY,5.86,538,11.45,5.57,---,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
6473,美賣*,9.53,201,17.00,5.92,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6645,金萬林-創,12.80,55,26.30,12.75,---,均線糾擺,無,無,MA 乖離率僅 0.81%,均線糾擺
7871,安立璽榮-KY,74.20,583,87.00,39.50,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7792,安葆,350.50,290,406.00,149.52,---,均線糾擺,無,無,MA 乖離率僅 0.41%,均線糾擺
00881,國泰台灣科技龍頭,49.07,19411,49.07,17.56,---,貼軌運行,無,無,股價於高位貼軌 (49.07 > 1.5σ)，動能強勁,貼軌運行
7825,和亞智慧,135.50,522,220.00,43.68,---,進入盤整,無,連1日大跌,ADX 為 9.62 (低於 20),進入盤整
1717,長興,79.60,29261,81.70,23.90,---,均線糾擺,無,無,MA 乖離率僅 1.29%,均線糾擺
6127,九豪,45.35,4352,51.30,16.00,---,均線糾擺,無,無,MA 乖離率僅 1.18%,均線糾擺
7556,意德士,294.00,383,319.00,118.63,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5206,坤悅,23.60,159,38.05,22.40,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4763,材料*-KY,42.80,3803,95.92,41.25,---,均線糾擺,無,無,MA 乖離率僅 0.82%,均線糾擺
2535,達欣工,73.30,451,76.60,52.00,---,進入盤整,無,無,ADX 為 14.67 (低於 20),進入盤整
2013,中鋼構,42.70,131,45.15,39.90,---,均線糾擺,無,無,MA 乖離率僅 0.73%,均線糾擺
3284,太普高,16.05,245,26.55,15.70,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4528,江興鍛,15.70,71,21.40,15.70,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1714,和桐,9.26,3643,10.20,7.18,---,均線糾擺,無,無,MA 乖離率僅 0.96%,均線糾擺
1808,潤隆,28.40,1631,35.95,28.40,---,離開盤整 (向下),無,無,跌破布林下軌 (28.60),離開盤整 (向下)
3709,鑫聯大投控,85.20,5095,85.20,33.65,---,貼軌運行,無,無,股價於高位貼軌 (85.20 > 1.5σ)，動能強勁,貼軌運行
2352,佳世達,24.40,4191,38.24,22.75,📅 預告 (20260508),均線糾擺,無,無,MA 乖離率僅 1.03%,均線糾擺
1568,倉佑,30.20,1653,30.20,21.00,---,貼軌運行,連1日大漲,無,股價於高位貼軌 (30.20 > 1.5σ)，動能強勁,貼軌運行
7854,佐茂,79.50,71,116.50,40.50,---,趨勢運行,隔二漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
5353,台林,26.55,80,28.05,22.98,---,均線糾擺,無,無,MA 乖離率僅 1.40%,均線糾擺
6129,普誠,17.20,724,18.40,10.00,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5475,德宏,356.00,1270,400.00,10.05,---,進入盤整,無,無,ADX 為 13.76 (低於 20),進入盤整
5289,宜鼎,1295.00,4160,1335.00,210.19,---,貼軌運行,隔二漲,無,股價於高位貼軌 (1295.00 > 1.5σ)，動能強勁,貼軌運行
5514,三豐,15.90,3,18.65,15.45,---,均線糾擺,無,無,MA 乖離率僅 0.71%,均線糾擺
3587,閎康,336.00,2889,369.00,136.18,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5202,力新,13.05,162,27.26,12.65,---,進入盤整,無,無,ADX 為 18.12 (低於 20),進入盤整
2020,美亞,21.85,634,27.09,21.85,---,均線糾擺,無,無,MA 乖離率僅 1.43%,均線糾擺
6532,瑞耘,100.00,2259,106.00,49.30,---,進入盤整,無,無,ADX 為 9.32 (低於 20),進入盤整
00927,群益半導體收益,31.64,24765,31.64,14.27,---,貼軌運行,連1日大漲,無,股價於高位貼軌 (31.64 > 1.5σ)，動能強勁,貼軌運行
00950,凱基A級公司債,14.07,3889,14.35,12.41,---,均線糾擺,無,無,MA 乖離率僅 0.32%,均線糾擺
7843,英柏得,112.50,244,130.50,25.70,---,趨勢運行,隔二漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
3685,元創精密,30.30,239,45.75,10.65,---,進入盤整,無,無,ADX 為 9.79 (低於 20),進入盤整
4529,淳紳,4.68,247,6.01,3.04,---,趨勢運行,無,連3日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
3523,迎輝,12.10,3,20.55,12.10,---,均線糾擺,無,無,MA 乖離率僅 0.96%,均線糾擺
4908,前鼎,235.00,627,235.00,65.97,---,貼軌運行,連4日大漲,無,股價於高位貼軌 (235.00 > 1.5σ)，動能強勁,貼軌運行
3029,零壹,101.50,3059,136.00,93.00,---,貼軌運行,無,無,股價於高位貼軌 (101.50 > 1.5σ)，動能強勁,貼軌運行
7769,鴻勁,5380.00,1636,5380.00,2385.00,---,貼軌運行,連1日大漲,無,股價於高位貼軌 (5380.00 > 1.5σ)，動能強勁,貼軌運行
4958,臻鼎-KY,432.50,80952,432.50,87.11,---,貼軌運行,無,無,股價於高位貼軌 (432.50 > 1.5σ)，動能強勁,貼軌運行
6245,立端,80.50,827,87.00,60.60,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3447,展達,39.15,393,82.40,36.65,---,均線糾擺,無,無,MA 乖離率僅 0.89%,均線糾擺
00726,國泰新興投等債,32.95,314,33.85,28.69,---,均線糾擺,無,無,MA 乖離率僅 0.40%,均線糾擺
3583,辛耘,793.00,3624,893.00,236.95,📅 預告 (20260512),進入盤整,無,無,ADX 為 11.81 (低於 20),進入盤整
00940,元大台灣價值高息,10.53,88698,10.55,7.88,---,均線糾擺,無,無,MA 乖離率僅 1.12%,均線糾擺
3706,神達,82.90,6681,107.00,43.47,---,均線糾擺,無,無,MA 乖離率僅 0.64%,均線糾擺
6987,寶晶能源*,20.60,196,42.00,19.30,---,進入盤整,無,無,ADX 為 18.10 (低於 20),進入盤整
5009,榮剛,33.40,4789,43.29,30.50,📅 預告 (20260505),均線糾擺,隔一漲,無,MA 乖離率僅 0.55%,均線糾擺
6815,晶鑽生醫,32.30,103,74.50,29.95,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5278,尚凡*,23.70,435,45.93,23.00,---,均線糾擺,無,無,MA 乖離率僅 0.39%,均線糾擺
3054,立萬利,66.70,314,90.30,22.10,---,均線糾擺,無,無,MA 乖離率僅 0.74%,均線糾擺
6908,宏�砦C戲-創,41.10,29,69.90,37.65,---,貼軌運行,無,無,股價於高位貼軌 (41.10 > 1.5σ)，動能強勁,貼軌運行
2031,新光鋼,40.70,1014,44.85,36.10,---,均線糾擺,無,無,MA 乖離率僅 0.54%,均線糾擺
3317,尼克森,58.90,4527,58.90,32.81,---,強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (58.85)，進入噴發段,強勢突破 (軌外)
4416,三圓,12.65,410,68.42,12.25,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
