代號,名稱,前日均價,報買價,報買量,報賣價,報賣量,日最高,日最低,日均價,成交,成交量,進度日期,上市櫃進度(註)
1260,富味鄉,24.54,24.25,3000,25.4,2999,25.95,24.30,24.92,25.40,41448,-,
1269,乾杯,69.38,67.5,3000,70.0,2999,70.30,68.70,68.90,70.00,7039,-,
1271,晨暉生技,62.14,61.5,4984,61.9,2000,62.50,61.00,61.74,61.50,39174,-,
1293,利統,27.57,26.45,3000,27.7,2900,27.70,26.30,26.79,27.70,61725,-,
1343,旭東環保,23.43,23.6,3000,24.3,5999,24.30,23.50,23.89,24.30,32309,-,
1480,東盟開發,8.87,8.56,5000,8.83,5000,8.81,8.60,8.68,8.65,34000,-,
1594,日高,8.39,7.77,4000,8.1,5000,8.50,7.75,8.08,8.08,31514,-,
2071,震南鐵,25.28,25.5,3000,26.1,3000,26.60,24.90,25.16,25.50,1214879,-,
2237,華德動能,39.92,39.95,1400,40.2,3000,40.80,39.90,40.16,39.95,117016,115/03/09,證交所同意創新板上市契約
2245,詠勝昌*,27.84,27.2,3000,28.15,2999,28.20,28.00,28.02,28.15,221,-,
2249,湧盛,117.03,116.5,4000,117.5,1989,120.00,117.00,118.31,117.50,71318,115/05/08,送件申請上櫃
2252,為昇科,19.66,17.8,5000,18.35,10000,19.40,18.00,18.46,18.10,96347,-,
2255,凱銳光電,17.21,17.05,3000,17.2,3000,17.75,17.05,17.29,17.05,11630,-,
2256,歐特明,69.36,64.6,3000,67.7,3000,70.90,64.60,67.76,67.70,88417,-,
2644,中信造船,86.15,84.1,3000,84.8,2997,88.10,83.70,85.56,84.80,113835,-,
2733,維格餅家,10.52,10.65,4421,10.75,4996,10.75,10.65,10.71,10.75,8584,-,
2741,老四川,20.33,20.1,3000,20.9,3000,20.85,20.20,20.28,20.20,22161,-,
2758,路易莎咖啡,72.26,69.8,3000,72.9,3000,73.00,69.80,71.95,72.90,9696,-,
2760,巨宇翔,12.48,12.0,5000,12.4,4500,12.40,12.35,12.35,12.35,6918,-,
2761,橘焱胡同,15.05,14.9,5000,15.5,5000,15.60,15.00,15.34,15.40,17025,-,
2938,床的世界,24.79,25.0,1000,26.1,3000,26.25,25.00,25.79,26.00,7002,115/06/22,上櫃審議會通過
2940,歐都納,24.04,24.0,6000,24.75,3000,24.80,24.80,24.80,24.80,5,-,
2942,京站,38.15,37.3,3000,38.9,3000,38.00,37.95,38.00,37.95,6185,-,
3097,拍檔,25.10,25.4,6000,26.3,6000,27.70,25.50,26.22,26.00,48017,-,
3117,年程,30.20,30.0,2250,30.8,3000,32.30,29.65,30.48,30.00,316559,-,
3184,微邦,16.98,15.8,10000,16.4,5000,16.90,15.80,16.07,16.40,178258,-,
3473,智通聯網,90.00,88.8,2980,90.3,2998,90.30,88.80,88.94,90.30,22,-,
3585,聯致,70.97,67.3,6000,68.0,2998,72.50,67.20,68.70,68.00,1448010,-,
3595,山太士,2537.52,2355.0,2000,2385.0,1000,2580.00,2300.00,2400.19,2385.00,481292,115/06/17,送件申請上櫃
3603,建祥國際,7.63,7.51,10000,7.9,9750,7.90,7.56,7.75,7.67,37760,-,
3633,云光,124.28,122.5,2800,125.0,3000,125.00,122.50,123.85,125.00,7561,-,
3644,凌嘉科,346.77,335.5,2000,339.0,4000,349.00,334.50,340.96,337.00,247912,-,
3659,百辰,23.00,21.9,3000,22.05,3000,23.00,22.00,22.39,22.00,12001,-,
