股號,名稱,收盤價,成交量,一年內最高收盤,一年內最低收盤,法說會,殖利率,狀態,連續大漲,連續大跌,原因,最終狀態
1802,台玻,64.60,54976,76.60,15.85,---,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 0.64%,均線糾擺
7642,昶瑞機電,76.40,55,129.00,63.20,---,4.08%,強勢突破 (軌外) -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
9938,百和,45.05,1151,60.40,42.10,---,5.67%,均線糾擺,無,無,MA 乖離率僅 0.64%,均線糾擺
4442,竣邦-KY,50.00,10,71.50,44.60,---,5.25%,均線糾擺,無,無,MA 乖離率僅 1.08%,均線糾擺
00635,期元大S&P黃金,43.00,2926,60.55,35.92,---,---,均線糾擺,無,無,MA 乖離率僅 0.91%,均線糾擺
2408,南亞科,403.00,81563,505.00,40.55,📅 預告 (20260710),0.32%,進入盤整 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2539,櫻花建,39.80,914,57.09,33.20,---,0.83%,均線糾擺,無,無,MA 乖離率僅 0.46%,均線糾擺
2504,國產,32.15,4840,40.30,32.15,---,6.39%,均線糾擺,無,無,MA 乖離率僅 1.18%,均線糾擺
5546,永固-KY,16.80,20,28.45,15.40,---,6.57%,均線糾擺,無,無,MA 乖離率僅 0.37%,均線糾擺
3086,華義*,31.90,144,43.50,13.35,---,0.17%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2395,研華,496.50,1851,522.00,273.50,---,2.49%,貼軌運行 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3050,鈺德,12.30,2240,15.30,11.20,---,3.5%,均線糾擺,無,連1日大跌,MA 乖離率僅 0.53%,均線糾擺
00984,大華優利美A債15,16.49,1005,16.82,14.54,---,0.48%,貼軌運行 -> 均線糾擺,無,無,MA 乖離率僅 0.21%,均線糾擺
6591,動力-KY,51.00,316,98.76,50.41,---,3.5%,均線糾擺 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6176,瑞儀,91.20,5246,139.27,85.59,---,7.07%,均線糾擺,無,無,MA 乖離率僅 0.25%,均線糾擺
6811,宏�硌穈T,220.00,309,263.00,182.50,---,3.86%,均線糾擺,無,無,MA 乖離率僅 1.26%,均線糾擺
4544,春日,13.80,0,18.00,13.10,---,---,均線糾擺,無,無,MA 乖離率僅 0.91%,均線糾擺
9949,琉園,28.40,80,36.70,15.58,---,8.09%,強勢突破 (軌外) -> 貼軌運行,無,無,股價於高位貼軌 (28.40 > 1.5σ)，動能強勁,貼軌運行
4510,高鋒,42.35,1009,55.20,35.05,---,4.14%,均線糾擺,無,無,MA 乖離率僅 1.10%,均線糾擺
6194,育富,31.90,175,39.65,31.05,---,5.78%,均線糾擺,無,無,MA 乖離率僅 0.22%,均線糾擺
6124,業強,29.60,65,37.95,23.30,---,---,均線糾擺,無,無,MA 乖離率僅 0.67%,均線糾擺
00757,統一FANG+,129.25,2508,138.05,100.45,---,---,均線糾擺,無,無,MA 乖離率僅 0.53%,均線糾擺
2101,南港,34.10,2740,45.45,29.75,---,1.99%,貼軌運行,無,無,股價於高位貼軌 (34.10 > 1.5σ)，動能強勁,貼軌運行
00945,凱基美國非投等債,14.65,3341,14.65,12.76,---,0.6%,強勢突破 (軌外),無,無,股價衝破布林上軌 (14.64)，進入噴發段,強勢突破 (軌外)
4556,旭然,84.30,1033,88.60,22.45,---,1.17%,進入盤整,無,無,ADX 為 13.59 (低於 20),進入盤整
1612,宏泰,34.35,1507,40.65,33.50,---,5.79%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6624,萬年清,42.50,8,72.50,31.85,---,1.56%,貼軌運行 -> 趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
3081,聯亞,1905.00,2315,3160.00,315.54,---,0.14%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
8446,華研,88.30,52,95.60,83.00,---,8.07%,均線糾擺,無,無,MA 乖離率僅 0.09%,均線糾擺
00685,群益臺灣加權正2,12.23,1217672,329.55,12.23,---,---,離開盤整 (向下) -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6446,藥華藥,1495.00,3554,1495.00,442.00,---,0.22%,貼軌運行,無,無,股價於高位貼軌 (1495.00 > 1.5σ)，動能強勁,貼軌運行
009813,貝萊德標普卓越50,11.10,3612,11.45,9.64,---,---,均線糾擺,無,無,MA 乖離率僅 0.43%,均線糾擺
6485,點序,77.70,623,124.50,50.00,---,0.96%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6294,智基,28.05,36,56.63,27.00,---,5.98%,均線糾擺,無,無,MA 乖離率僅 0.79%,均線糾擺
5403,中菲,94.30,72,118.35,84.50,---,5.04%,均線糾擺,無,無,MA 乖離率僅 0.40%,均線糾擺
6775,穎台科技,35.90,1585,72.30,20.40,---,---,均線糾擺 -> 離開盤整 (向下),無,連1日大跌,跌破布林下軌 (37.14),離開盤整 (向下)
00981,平衡凱基雙核收息,10.51,4522,10.58,9.91,---,0.67%,均線糾擺 -> 強勢突破 (軌外),無,無,股價衝破布林上軌 (10.50)，進入噴發段,強勢突破 (軌外)
5455,昇益,27.45,3,35.30,22.55,---,---,均線糾擺,無,無,MA 乖離率僅 0.40%,均線糾擺
2374,佳能,74.80,4667,94.96,46.06,---,0.56%,均線糾擺,無,無,MA 乖離率僅 0.54%,均線糾擺
6113,亞矽,25.30,387,29.85,18.45,---,1.65%,均線糾擺 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6912,益鈞環科*,12.05,13,20.40,12.00,---,---,進入盤整,無,無,ADX 為 18.87 (低於 20),進入盤整
6804,明係,15.95,46,24.20,15.00,---,---,均線糾擺,無,無,MA 乖離率僅 0.98%,均線糾擺
1443,立益物流,26.70,3,32.25,21.20,---,---,均線糾擺,無,無,MA 乖離率僅 0.69%,均線糾擺
2025,千興,12.60,1507,15.30,9.01,---,---,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
6141,柏承,35.00,662,46.00,10.25,---,---,進入盤整,無,連1日大跌,ADX 為 13.21 (低於 20),進入盤整
5243,乙盛-KY,98.00,3867,135.00,54.32,---,1.95%,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
4771,望隼,213.50,368,215.00,170.00,---,3.09%,強勢突破 (軌外),無,無,股價衝破布林上軌 (212.84)，進入噴發段,強勢突破 (軌外)
2303,聯電,155.00,91027,178.50,40.40,---,6.06%,進入盤整,無,連1日大跌,ADX 為 8.86 (低於 20),進入盤整
3372,典範,19.80,1989,25.65,12.65,---,---,均線糾擺,無,連1日大跌,MA 乖離率僅 0.23%,均線糾擺
4968,立積,113.00,944,166.50,101.00,---,0.76%,進入盤整 -> 均線糾擺,無,無,MA 乖離率僅 1.16%,均線糾擺
6158,禾昌,19.45,399,24.75,17.10,---,3.32%,強勢突破 (軌外),無,無,股價衝破布林上軌 (19.30)，進入噴發段,強勢突破 (軌外)
8454,富邦媒,271.50,1216,439.50,170.00,---,4.28%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5603,陸海,14.65,109,21.08,14.65,---,4.6%,均線糾擺,無,無,MA 乖離率僅 0.66%,均線糾擺
8433,弘帆,52.70,8,59.80,46.57,---,7.64%,均線糾擺,無,無,MA 乖離率僅 0.26%,均線糾擺
00991,主動復華未來50,19.12,248207,21.33,9.66,---,---,均線糾擺,無,無,MA 乖離率僅 0.57%,均線糾擺
1540,喬福,22.60,398,28.45,20.30,---,5.35%,貼軌運行 -> 均線糾擺,無,無,MA 乖離率僅 1.30%,均線糾擺
2417,圓剛,45.05,898,56.90,33.40,---,0.55%,均線糾擺,無,無,MA 乖離率僅 1.01%,均線糾擺
2402,毅嘉,65.90,21317,77.70,36.65,---,4.8%,均線糾擺,無,無,MA 乖離率僅 0.64%,均線糾擺
2351,順德,213.50,14695,229.00,67.59,---,3.17%,貼軌運行 -> 進入盤整,無,連1日大跌,ADX 為 14.88 (低於 20),進入盤整
2420,新巨,60.20,445,65.30,47.60,---,5.95%,均線糾擺,無,無,MA 乖離率僅 0.19%,均線糾擺
6189,豐藝,51.50,867,65.30,42.50,---,5.06%,均線糾擺,無,無,MA 乖離率僅 1.05%,均線糾擺
7893,睿信,194.00,86,249.00,140.00,---,---,貼軌運行 -> 均線糾擺,無,連1日大跌,MA 乖離率僅 0.84%,均線糾擺
911622,泰聚亨-DR,3.82,29,4.67,3.51,---,---,均線糾擺,無,無,MA 乖離率僅 0.21%,均線糾擺
8222,寶一,41.35,2716,58.60,33.75,---,1.46%,強勢突破 (軌外) -> 趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
7743,金利食安,20.60,8,30.10,18.50,---,---,均線糾擺,無,無,MA 乖離率僅 1.41%,均線糾擺
3499,環天科,14.75,78,21.35,13.10,---,---,均線糾擺,無,無,MA 乖離率僅 0.10%,均線糾擺
6223,旺矽,6310.00,969,7380.00,897.30,---,1.5%,進入盤整,無,連2日大跌,ADX 為 17.35 (低於 20),進入盤整
6261,久元,91.20,1055,133.50,56.72,---,---,均線糾擺,無,無,MA 乖離率僅 0.70%,均線糾擺
7583,國際海洋,37.00,13,87.00,34.50,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3287,廣寰科,32.05,112,38.45,27.85,---,4.12%,均線糾擺,無,無,MA 乖離率僅 0.91%,均線糾擺
6658,聯策,194.50,908,257.00,46.40,---,1.31%,進入盤整,無,連1日大跌,ADX 為 9.60 (低於 20),進入盤整
2732,六角,65.40,37,78.18,60.35,---,---,貼軌運行 -> 均線糾擺,無,無,MA 乖離率僅 0.21%,均線糾擺
2497,怡利電,64.50,3361,66.80,36.72,---,4.88%,貼軌運行 -> 均線糾擺,無,無,MA 乖離率僅 1.45%,均線糾擺
2059,川湖,8260.00,1076,8260.00,1968.20,---,1.1%,進入盤整 -> 貼軌運行,連1日大漲,無,股價於高位貼軌 (8260.00 > 1.5σ)，動能強勁,貼軌運行
7773,富禾生醫,27.65,5,47.00,21.00,---,---,均線糾擺,無,無,MA 乖離率僅 0.95%,均線糾擺
3434,哲固,29.80,134,48.71,27.90,---,1.03%,均線糾擺,無,無,MA 乖離率僅 0.13%,均線糾擺
6913,鴻呈,125.00,215,156.00,105.00,---,1.49%,均線糾擺,無,無,MA 乖離率僅 0.86%,均線糾擺
00749,凱基新興債10+,32.34,106,32.43,27.40,---,1.31%,均線糾擺,無,無,MA 乖離率僅 0.30%,均線糾擺
3030,德律,296.00,3326,419.50,141.00,---,3.79%,均線糾擺 -> 離開盤整 (向下),無,無,跌破布林下軌 (299.40),離開盤整 (向下)
1786,科妍,53.80,187,123.00,51.50,---,3.41%,均線糾擺,無,無,MA 乖離率僅 0.65%,均線糾擺
6677,瑩碩生技,17.50,66,29.05,16.45,---,---,均線糾擺 -> 貼軌運行,無,無,股價於高位貼軌 (17.50 > 1.5σ)，動能強勁,貼軌運行
9802,鈺齊-KY,73.60,499,112.32,72.40,---,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.40%,均線糾擺
3219,倚強科,76.00,716,109.50,44.14,---,0.58%,強勢突破 (軌外) -> 均線糾擺,無,連1日大跌,MA 乖離率僅 1.12%,均線糾擺
00918,大華優利高填息30,31.67,19989,32.48,20.50,---,3.92%,均線糾擺,無,無,MA 乖離率僅 0.65%,均線糾擺
7848,騏億鑫,377.00,48,529.00,279.50,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4951,精拓科,92.40,442,140.00,62.50,---,4.65%,均線糾擺,無,無,MA 乖離率僅 1.27%,均線糾擺
3022,威強電,87.60,2537,87.60,56.20,---,5.62%,均線糾擺,無,無,MA 乖離率僅 1.01%,均線糾擺
4537,旭東,172.50,105,200.00,29.74,---,---,均線糾擺,無,無,MA 乖離率僅 1.03%,均線糾擺
5906,台南-KY,35.15,15,55.80,35.15,---,1.58%,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
4167,松瑞藥,21.25,1740,21.85,17.00,---,2.15%,強勢突破 (軌外) -> 貼軌運行,無,無,股價於高位貼軌 (21.25 > 1.5σ)，動能強勁,貼軌運行
00641,富邦日本反1,3.83,2956,5.73,3.69,---,---,均線糾擺,無,無,MA 乖離率僅 0.44%,均線糾擺
7842,天能綠電,97.50,11,240.89,95.20,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00912,中信臺灣智慧50,34.04,1144,35.82,17.34,---,2.72%,均線糾擺,無,無,MA 乖離率僅 0.77%,均線糾擺
2743,山富,65.70,76,99.22,65.40,---,1.75%,均線糾擺,無,無,MA 乖離率僅 0.36%,均線糾擺
6617,共信-KY,111.50,2326,113.00,60.20,---,---,強勢突破 (軌外),連5日大漲,無,股價衝破布林上軌 (100.31)，進入噴發段,強勢突破 (軌外)
2412,中華電,141.00,18961,146.50,128.00,📅 預告 (20260805),3.72%,均線糾擺,無,無,MA 乖離率僅 0.60%,均線糾擺
8354,冠好,17.80,852,19.00,13.92,---,4.03%,強勢突破 (軌外),無,無,股價衝破布林上軌 (17.42)，進入噴發段,強勢突破 (軌外)
2428,興勤,309.50,4243,343.50,125.81,---,3.96%,強勢突破 (軌外) -> 趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
2065,世豐,32.55,28,37.73,26.53,---,4.72%,均線糾擺,無,無,MA 乖離率僅 1.18%,均線糾擺
6818,連騰,56.40,78,100.50,32.60,---,---,均線糾擺,無,無,MA 乖離率僅 0.61%,均線糾擺
4536,拓凱,173.50,386,195.00,148.00,---,4.83%,強勢突破 (軌外),無,無,股價衝破布林上軌 (173.20)，進入噴發段,強勢突破 (軌外)
2901,欣欣,24.20,16,26.71,22.45,---,1.42%,均線糾擺,無,無,MA 乖離率僅 0.31%,均線糾擺
00944,野村趨勢動能高息,21.78,541,22.54,13.33,---,---,均線糾擺,無,無,MA 乖離率僅 0.71%,均線糾擺
4554,橙的,31.60,70,38.26,24.70,---,0.95%,貼軌運行 -> 均線糾擺,無,無,MA 乖離率僅 1.34%,均線糾擺
6173,信昌電,284.00,10394,350.50,35.02,---,3.79%,趨勢運行,無,連2日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
3224,三顧,38.00,50,52.50,33.75,---,---,均線糾擺,無,無,MA 乖離率僅 0.25%,均線糾擺
3231,緯創,155.50,34591,194.00,109.50,---,3.3%,均線糾擺,無,無,MA 乖離率僅 0.29%,均線糾擺
8930,青鋼,30.00,502,31.50,25.38,---,6.66%,均線糾擺 -> 強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (29.08)，進入噴發段,強勢突破 (軌外)
2464,盟立,161.00,9006,199.00,53.30,---,0.6%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2248,華勝-KY,58.80,68,59.90,41.85,---,5.75%,強勢突破 (軌外),無,無,股價衝破布林上軌 (58.56)，進入噴發段,強勢突破 (軌外)
7758,睿騰能源,45.15,0,58.77,35.05,---,---,均線糾擺,無,無,MA 乖離率僅 1.16%,均線糾擺
4765,磐采,15.85,3,31.15,11.45,---,---,均線糾擺,無,無,MA 乖離率僅 0.88%,均線糾擺
2884,玉山金,34.50,44270,35.80,29.50,---,3.51%,均線糾擺,無,無,MA 乖離率僅 0.69%,均線糾擺
2007,燁興,7.22,348,9.03,6.88,---,---,均線糾擺,無,無,MA 乖離率僅 0.53%,均線糾擺
6842,瑞宇,87.50,51,161.50,30.35,---,---,均線糾擺,無,無,MA 乖離率僅 0.77%,均線糾擺
4150,優你康,6.08,1887,11.40,4.59,---,---,均線糾擺 -> 強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (5.57)，進入噴發段,強勢突破 (軌外)
5355,佳總,6.19,17,11.30,5.62,---,---,進入盤整 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1725,元禎,34.20,227,41.15,26.40,---,4.13%,均線糾擺,無,無,MA 乖離率僅 0.14%,均線糾擺
006201,元大富櫃50,46.19,308,50.80,19.36,---,3.24%,均線糾擺,無,無,MA 乖離率僅 0.34%,均線糾擺
3184,微邦,16.40,178,35.05,8.90,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6808,三鼎生技,34.00,118,54.96,23.80,---,---,進入盤整,無,無,ADX 為 12.84 (低於 20),進入盤整
6116,彩晶,17.15,80883,22.70,6.69,---,---,進入盤整,無,連1日大跌,ADX 為 10.52 (低於 20),進入盤整
7815,新特,379.50,93,580.34,136.50,---,---,均線糾擺,無,無,MA 乖離率僅 0.24%,均線糾擺
2453,凌群,56.20,474,63.90,50.50,---,4.44%,均線糾擺,無,無,MA 乖離率僅 0.24%,均線糾擺
6735,美達科技,82.00,307,145.00,42.95,---,3.61%,均線糾擺 -> 離開盤整 (向下),無,連1日大跌,跌破布林下軌 (83.14),離開盤整 (向下)
6867,坦德科技,21.20,6,29.60,19.80,---,---,均線糾擺,無,無,MA 乖離率僅 0.81%,均線糾擺
3609,三一東林,28.90,696,52.90,21.20,---,---,均線糾擺 -> 貼軌運行,無,無,股價於高位貼軌 (28.90 > 1.5σ)，動能強勁,貼軌運行
4568,科際精密,41.80,13,48.50,39.80,---,4.48%,均線糾擺,無,無,MA 乖離率僅 0.52%,均線糾擺
8923,時報,18.80,8,22.55,18.70,---,3.86%,均線糾擺,無,無,MA 乖離率僅 0.92%,均線糾擺
7789,開展,37.85,502,62.80,31.45,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
8068,全達,18.55,216,28.90,17.65,---,---,均線糾擺,無,無,MA 乖離率僅 0.37%,均線糾擺
9958,世紀鋼,117.50,1716,239.72,101.00,---,2.16%,貼軌運行 -> 均線糾擺,無,無,MA 乖離率僅 1.15%,均線糾擺
1586,和勤,19.15,476,30.40,19.15,---,0.31%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
006208,富邦台50,246.50,5019,257.45,109.28,---,2.38%,均線糾擺,無,無,MA 乖離率僅 0.85%,均線糾擺
8932,智通*,115.00,7769,118.75,58.96,---,0.12%,強勢突破 (軌外) -> 貼軌運行,無,無,股價於高位貼軌 (115.00 > 1.5σ)，動能強勁,貼軌運行
1709,和益,24.50,5208,24.85,16.40,---,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (24.48)，進入噴發段,強勢突破 (軌外)
8908,欣雄,39.35,151,47.22,38.80,---,2.86%,均線糾擺 -> 離開盤整 (向下),無,無,跌破布林下軌 (39.90),離開盤整 (向下)
4174,浩鼎,29.50,584,70.80,26.55,---,---,均線糾擺,無,無,MA 乖離率僅 1.26%,均線糾擺
00930,永豐ESG低碳高息,24.53,680,26.19,16.18,---,1.33%,均線糾擺,無,無,MA 乖離率僅 0.18%,均線糾擺
00861,元大全球未來通訊,89.80,531,97.50,41.90,---,---,均線糾擺,無,無,MA 乖離率僅 0.50%,均線糾擺
6597,立誠,65.00,8,83.44,50.30,---,3.58%,均線糾擺,無,無,MA 乖離率僅 1.31%,均線糾擺
3055,蔚華科,176.00,2394,176.00,54.00,---,1.09%,強勢突破 (軌外),連5日大漲,無,股價衝破布林上軌 (165.03)，進入噴發段,強勢突破 (軌外)
5276,達輝-KY,19.75,22,22.20,13.97,---,4%,貼軌運行 -> 強勢突破 (軌外),無,無,股價衝破布林上軌 (19.72)，進入噴發段,強勢突破 (軌外)
1584,精剛,19.45,781,25.55,18.55,---,2.71%,貼軌運行 -> 均線糾擺,無,無,MA 乖離率僅 0.65%,均線糾擺
2722,夏都,22.85,28,30.95,22.30,---,0.45%,均線糾擺,無,無,MA 乖離率僅 0.15%,均線糾擺
7562,博來科技,63.80,25,76.70,37.40,---,---,強勢突破 (軌外) -> 貼軌運行,無,無,股價於高位貼軌 (63.80 > 1.5σ)，動能強勁,貼軌運行
6240,松崗,18.40,10,23.80,17.20,---,---,均線糾擺,無,無,MA 乖離率僅 0.33%,均線糾擺
2885,元大金,69.80,36293,69.80,30.29,---,4.54%,均線糾擺 -> 貼軌運行,無,無,股價於高位貼軌 (69.80 > 1.5σ)，動能強勁,貼軌運行
6812,梭特,66.80,96,104.00,43.10,---,---,均線糾擺,無,無,MA 乖離率僅 1.04%,均線糾擺
4119,旭富,44.75,127,66.40,40.40,---,2.32%,貼軌運行 -> 均線糾擺,無,無,MA 乖離率僅 1.23%,均線糾擺
8472,夠麻吉,82.90,39,106.50,28.30,---,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.46%,均線糾擺
3306,鼎天,49.55,491,68.80,36.86,---,5.13%,強勢突破 (軌外) -> 進入盤整,無,連1日大跌,ADX 為 12.54 (低於 20),進入盤整
2929,淘帝-KY,5.84,327,10.15,5.17,---,---,均線糾擺,無,無,MA 乖離率僅 0.34%,均線糾擺
4190,佐登-KY,26.10,26,36.48,24.00,---,1.4%,強勢突破 (軌外) -> 貼軌運行,無,無,股價於高位貼軌 (26.10 > 1.5σ)，動能強勁,貼軌運行
6473,美賣*,7.63,101,17.00,5.93,---,---,均線糾擺,無,無,MA 乖離率僅 0.53%,均線糾擺
6645,金萬林-創,15.90,72,26.30,11.70,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
9946,三發地產,19.70,850,20.60,15.60,---,---,均線糾擺,無,無,MA 乖離率僅 1.01%,均線糾擺
7871,安立璽榮-KY,74.20,488,87.00,39.50,---,---,均線糾擺,無,無,MA 乖離率僅 1.00%,均線糾擺
7792,安葆,247.00,119,406.00,180.50,---,3.08%,均線糾擺,無,無,MA 乖離率僅 1.20%,均線糾擺
00881,國泰台灣科技龍頭,53.70,16058,57.35,21.50,---,7.39%,均線糾擺,無,無,MA 乖離率僅 0.49%,均線糾擺
7825,和亞智慧,74.00,89,220.00,48.00,---,---,進入盤整 -> 離開盤整 (向下),無,無,跌破布林下軌 (74.49),離開盤整 (向下)
1717,長興,77.10,55970,85.40,23.90,---,4.51%,強勢突破 (軌外) -> 趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
6127,九豪,77.30,11171,96.90,17.90,---,1.39%,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
7556,意德士,282.00,65,319.00,152.50,---,1.84%,均線糾擺,無,無,MA 乖離率僅 1.06%,均線糾擺
5206,坤悅,23.10,154,38.05,21.60,---,1.35%,均線糾擺,無,無,MA 乖離率僅 0.41%,均線糾擺
4763,材料*-KY,49.20,10461,88.06,40.30,---,---,貼軌運行 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2535,達欣工,87.80,352,96.70,56.60,---,6.4%,均線糾擺 -> 進入盤整,無,無,ADX 為 14.13 (低於 20),進入盤整
5464,霖宏,101.00,579,107.50,22.60,---,2.51%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2013,中鋼構,41.25,188,45.15,40.10,---,4.55%,均線糾擺,無,無,MA 乖離率僅 1.05%,均線糾擺
3284,太普高,28.90,2043,30.85,15.35,---,3.22%,進入盤整,無,連1日大跌,ADX 為 19.55 (低於 20),進入盤整
4528,江興鍛,15.55,39,21.40,15.25,---,1.09%,均線糾擺,無,無,MA 乖離率僅 0.67%,均線糾擺
