股號,名稱,收盤價,成交量,一年內最高收盤,一年內最低收盤,法說會,殖利率,狀態,連續大漲,連續大跌,原因,最終狀態
2303,聯電,160.00,87227,178.50,40.40,📅 預告 (20260729),6.06%,均線糾擺,無,無,MA 乖離率僅 1.27%,均線糾擺
3372,典範,17.85,480,25.65,12.65,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4968,立積,104.00,564,166.50,101.00,---,0.76%,進入盤整,無,無,ADX 為 10.18 (低於 20),進入盤整
6158,禾昌,18.75,33,24.75,17.10,---,3.32%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
8454,富邦媒,267.50,602,439.50,170.00,---,4.28%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5603,陸海,14.40,88,20.75,14.40,---,4.6%,均線糾擺,無,無,MA 乖離率僅 0.51%,均線糾擺
8433,弘帆,55.50,20,59.80,46.57,---,7.64%,強勢突破 (軌外) -> 貼軌運行,無,無,股價於高位貼軌 (55.50 > 1.5σ)，動能強勁,貼軌運行
00991,主動復華未來50,18.53,133501,21.33,9.66,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1540,喬福,22.45,284,28.45,20.30,---,5.35%,貼軌運行 -> 均線糾擺,無,無,MA 乖離率僅 0.88%,均線糾擺
2417,圓剛,42.15,595,56.90,33.40,---,0.55%,均線糾擺,無,無,MA 乖離率僅 1.15%,均線糾擺
2402,毅嘉,63.30,1407,77.70,36.65,---,4.8%,進入盤整,無,無,ADX 為 13.65 (低於 20),進入盤整
2351,順德,191.50,4597,229.00,67.59,---,3.17%,均線糾擺,無,無,MA 乖離率僅 1.33%,均線糾擺
2420,新巨,59.30,465,65.30,47.60,---,5.95%,均線糾擺,無,無,MA 乖離率僅 0.62%,均線糾擺
6189,豐藝,49.05,261,65.30,42.50,---,5.06%,均線糾擺,無,無,MA 乖離率僅 1.19%,均線糾擺
7893,睿信,189.00,32,249.00,140.00,---,---,均線糾擺,無,無,MA 乖離率僅 0.92%,均線糾擺
911622,泰聚亨-DR,3.77,23,4.67,3.51,---,---,均線糾擺,無,無,MA 乖離率僅 0.15%,均線糾擺
8222,寶一,40.20,739,58.60,33.75,---,1.46%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7743,金利食安,21.00,19,29.00,18.50,---,---,貼軌運行,無,無,股價於高位貼軌 (21.00 > 1.5σ)，動能強勁,貼軌運行
3499,環天科,14.65,27,21.35,13.10,---,---,均線糾擺,無,無,MA 乖離率僅 0.24%,均線糾擺
6223,旺矽,6220.00,628,7354.87,994.00,---,1.5%,均線糾擺,無,無,MA 乖離率僅 0.92%,均線糾擺
6261,久元,90.90,511,133.50,56.72,---,---,均線糾擺,無,無,MA 乖離率僅 1.34%,均線糾擺
7583,國際海洋,38.40,0,87.00,34.50,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3287,廣寰科,30.10,68,38.45,27.85,---,4.12%,進入盤整,無,無,ADX 為 14.47 (低於 20),進入盤整
6658,聯策,175.00,535,257.00,46.40,---,1.31%,進入盤整,無,無,ADX 為 10.57 (低於 20),進入盤整
1232,大統益,162.00,1280,162.00,136.16,---,---,強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (156.26)，進入噴發段,強勢突破 (軌外)
2732,六角,65.00,27,76.75,60.35,---,---,均線糾擺,無,無,MA 乖離率僅 0.29%,均線糾擺
2497,怡利電,59.60,427,66.80,36.72,---,4.88%,均線糾擺,無,無,MA 乖離率僅 1.48%,均線糾擺
2059,川湖,8655.00,724,8655.00,2002.82,---,1.1%,貼軌運行,無,無,股價於高位貼軌 (8655.00 > 1.5σ)，動能強勁,貼軌運行
7773,富禾生醫,28.10,3,47.00,21.00,---,---,均線糾擺,無,無,MA 乖離率僅 1.06%,均線糾擺
3434,哲固,29.95,52,45.06,27.90,---,1.03%,均線糾擺,無,無,MA 乖離率僅 0.09%,均線糾擺
6913,鴻呈,127.00,107,156.00,105.00,---,1.49%,均線糾擺,無,無,MA 乖離率僅 0.92%,均線糾擺
00749,凱基新興債10+,31.66,100,32.43,27.40,---,1.31%,均線糾擺 -> 離開盤整 (向下),無,無,跌破布林下軌 (31.76),離開盤整 (向下)
3030,德律,310.00,1579,419.50,141.00,---,3.79%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1786,科妍,52.40,100,123.00,51.50,---,3.41%,均線糾擺,無,無,MA 乖離率僅 0.36%,均線糾擺
6677,瑩碩生技,17.00,72,29.05,16.45,---,---,均線糾擺,無,無,MA 乖離率僅 0.71%,均線糾擺
9802,鈺齊-KY,75.90,579,112.32,72.30,---,---,均線糾擺,無,無,MA 乖離率僅 0.33%,均線糾擺
3219,倚強科,72.30,122,109.50,44.55,---,0.58%,均線糾擺,無,無,MA 乖離率僅 1.20%,均線糾擺
00918,大華優利高填息30,31.77,13382,32.48,20.50,---,3.92%,均線糾擺,無,無,MA 乖離率僅 0.10%,均線糾擺
7848,騏億鑫,363.00,0,529.00,279.50,---,---,均線糾擺,無,無,MA 乖離率僅 1.13%,均線糾擺
4951,精拓科,82.70,159,140.00,62.50,---,4.65%,進入盤整,無,無,ADX 為 15.62 (低於 20),進入盤整
3022,威強電,84.80,939,94.30,56.20,---,5.62%,均線糾擺,無,無,MA 乖離率僅 1.16%,均線糾擺
4537,旭東,168.00,37,200.00,29.74,---,---,均線糾擺,無,無,MA 乖離率僅 0.71%,均線糾擺
5906,台南-KY,37.95,1,55.80,35.15,---,1.58%,均線糾擺,無,無,MA 乖離率僅 0.74%,均線糾擺
4167,松瑞藥,21.55,1973,21.85,17.00,---,2.15%,均線糾擺,無,無,MA 乖離率僅 1.47%,均線糾擺
00641,富邦日本反1,3.76,1246,5.71,3.69,---,---,均線糾擺,無,無,MA 乖離率僅 0.11%,均線糾擺
7842,天能綠電,96.90,9,221.70,93.60,---,---,均線糾擺,無,無,MA 乖離率僅 0.49%,均線糾擺
00912,中信臺灣智慧50,33.10,440,35.82,17.34,---,2.72%,均線糾擺,無,無,MA 乖離率僅 0.73%,均線糾擺
2743,山富,61.80,47,99.22,60.50,---,1.75%,離開盤整 (向下) -> 進入盤整,無,無,ADX 為 15.44 (低於 20),進入盤整
6617,共信-KY,115.50,672,117.50,60.20,---,---,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
2412,中華電,136.00,21320,146.50,128.00,📅 預告 (20260805),3.72%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
8354,冠好,16.35,67,19.00,13.92,---,4.03%,均線糾擺,無,無,MA 乖離率僅 0.90%,均線糾擺
2428,興勤,289.00,958,343.50,125.81,---,3.96%,均線糾擺 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2065,世豐,32.20,21,36.73,26.53,---,4.72%,均線糾擺,無,無,MA 乖離率僅 0.70%,均線糾擺
6818,連騰,53.00,26,100.50,32.60,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4536,拓凱,163.50,1122,195.00,148.00,---,4.83%,均線糾擺,無,無,MA 乖離率僅 1.31%,均線糾擺
2901,欣欣,24.10,40,26.62,22.45,---,1.42%,強勢突破 (軌外) -> 均線糾擺,無,無,MA 乖離率僅 0.12%,均線糾擺
00944,野村趨勢動能高息,21.46,274,22.54,13.40,---,---,均線糾擺,無,無,MA 乖離率僅 0.75%,均線糾擺
4554,橙的,31.75,29,38.26,24.70,---,0.95%,均線糾擺,無,無,MA 乖離率僅 0.27%,均線糾擺
6173,信昌電,215.50,8435,348.19,35.02,---,3.79%,趨勢運行 -> 離開盤整 (向下),無,連1日大跌,跌破布林下軌 (216.75),離開盤整 (向下)
3224,三顧,36.65,12,52.50,33.75,---,---,均線糾擺,無,無,MA 乖離率僅 0.92%,均線糾擺
3231,緯創,146.50,30497,194.00,109.50,---,3.3%,進入盤整,無,無,ADX 為 11.75 (低於 20),進入盤整
8930,青鋼,31.85,101,31.85,25.38,---,6.66%,貼軌運行,無,無,股價於高位貼軌 (31.85 > 1.5σ)，動能強勁,貼軌運行
2464,盟立,157.50,4413,199.00,53.30,---,0.6%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2248,華勝-KY,65.40,748,66.00,41.85,---,5.75%,強勢突破 (軌外),無,無,股價衝破布林上軌 (63.95)，進入噴發段,強勢突破 (軌外)
7758,睿騰能源,46.90,63,58.77,35.05,---,---,均線糾擺,無,無,MA 乖離率僅 0.77%,均線糾擺
4765,磐采,15.30,1,31.15,11.45,---,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.42%,均線糾擺
2884,玉山金,34.90,36031,35.80,29.50,---,3.51%,均線糾擺,無,無,MA 乖離率僅 0.33%,均線糾擺
2007,燁興,7.21,263,9.03,6.88,---,---,均線糾擺,無,無,MA 乖離率僅 0.31%,均線糾擺
6842,瑞宇,72.00,144,161.50,30.35,---,---,進入盤整,無,無,ADX 為 15.24 (低於 20),進入盤整
4150,優你康,5.02,349,11.40,4.59,---,---,均線糾擺,無,無,MA 乖離率僅 1.17%,均線糾擺
5355,佳總,6.26,29,11.30,5.62,---,---,均線糾擺,無,無,MA 乖離率僅 1.01%,均線糾擺
1725,元禎,29.95,77,41.15,26.40,---,4.13%,進入盤整,無,無,ADX 為 12.65 (低於 20),進入盤整
006201,元大富櫃50,44.56,131,50.80,19.36,---,3.24%,均線糾擺 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3184,微邦,15.10,246,35.05,8.90,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6808,三鼎生技,40.30,628,54.00,23.80,---,---,貼軌運行 -> 進入盤整,無,無,ADX 為 8.37 (低於 20),進入盤整
6116,彩晶,16.10,25329,22.70,6.69,---,---,進入盤整,無,無,ADX 為 15.09 (低於 20),進入盤整
7815,新特,340.00,108,580.34,136.50,---,---,趨勢運行 -> 離開盤整 (向下),無,連1日大跌,跌破布林下軌 (342.39),離開盤整 (向下)
2453,凌群,52.80,171,63.90,50.50,---,4.44%,均線糾擺,無,無,MA 乖離率僅 1.20%,均線糾擺
6735,美達科技,73.60,88,145.00,42.95,---,3.61%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6867,坦德科技,30.00,0,30.00,19.80,---,---,貼軌運行 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3609,三一東林,27.70,100,52.00,21.20,---,---,均線糾擺,無,無,MA 乖離率僅 1.24%,均線糾擺
4568,科際精密,39.75,48,47.15,38.37,---,4.48%,離開盤整 (向下) -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
8923,時報,18.65,2,22.55,18.65,---,3.86%,資料不足 -> 均線糾擺,無,無,MA 乖離率僅 0.92%,均線糾擺
7789,開展,40.15,5,59.00,31.45,---,---,均線糾擺,無,無,MA 乖離率僅 0.70%,均線糾擺
8068,全達,19.35,580,28.90,17.65,---,---,均線糾擺,無,無,MA 乖離率僅 0.17%,均線糾擺
9958,世紀鋼,118.50,1741,215.74,101.00,---,2.16%,均線糾擺,無,無,MA 乖離率僅 0.38%,均線糾擺
1586,和勤,18.00,596,30.40,18.00,---,0.31%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
006208,富邦台50,242.50,4512,257.45,109.67,---,2.38%,均線糾擺,無,無,MA 乖離率僅 0.52%,均線糾擺
8932,智通*,129.50,12541,129.50,59.88,---,0.12%,強勢突破 (軌外),無,無,股價衝破布林上軌 (128.62)，進入噴發段,強勢突破 (軌外)
1709,和益,27.20,4900,28.05,16.40,---,---,貼軌運行,無,無,股價於高位貼軌 (27.20 > 1.5σ)，動能強勁,貼軌運行
8908,欣雄,39.40,27,47.22,38.80,---,2.86%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2459,敦吉,67.20,786,67.20,53.23,---,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (65.83)，進入噴發段,強勢突破 (軌外)
4174,浩鼎,28.65,283,70.80,26.55,---,---,均線糾擺,無,無,MA 乖離率僅 0.63%,均線糾擺
00930,永豐ESG低碳高息,24.39,704,26.19,16.18,---,1.33%,均線糾擺,無,無,MA 乖離率僅 0.99%,均線糾擺
00861,元大全球未來通訊,88.70,113,97.50,42.30,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6597,立誠,66.70,6,83.44,50.30,---,3.58%,均線糾擺,無,無,MA 乖離率僅 0.37%,均線糾擺
3055,蔚華科,180.00,1250,193.00,54.00,---,1.09%,貼軌運行 -> 進入盤整,無,連1日大跌,ADX 為 17.65 (低於 20),進入盤整
5276,達輝-KY,19.25,3,22.20,13.97,---,4%,均線糾擺,無,無,MA 乖離率僅 0.89%,均線糾擺
1584,精剛,20.05,917,25.55,18.55,---,2.71%,均線糾擺,無,無,MA 乖離率僅 1.37%,均線糾擺
2722,夏都,22.45,160,30.80,22.30,---,0.45%,均線糾擺,無,無,MA 乖離率僅 0.34%,均線糾擺
7562,博來科技,64.50,3,76.70,38.86,---,---,貼軌運行 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6240,松崗,18.55,116,23.80,17.20,---,---,均線糾擺,無,無,MA 乖離率僅 0.51%,均線糾擺
2885,元大金,66.70,20804,71.50,30.29,---,4.54%,均線糾擺,無,無,MA 乖離率僅 0.55%,均線糾擺
6812,梭特,65.00,29,104.00,43.10,---,---,均線糾擺 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4119,旭富,47.00,209,65.90,40.40,---,2.32%,貼軌運行 -> 強勢突破 (軌外),無,無,股價衝破布林上軌 (46.68)，進入噴發段,強勢突破 (軌外)
8472,夠麻吉,79.00,50,106.50,28.30,---,---,均線糾擺,無,無,MA 乖離率僅 0.77%,均線糾擺
3306,鼎天,45.85,124,68.80,36.86,---,5.13%,均線糾擺,無,無,MA 乖離率僅 1.47%,均線糾擺
2929,淘帝-KY,5.84,83,10.15,5.17,---,---,均線糾擺,無,無,MA 乖離率僅 0.20%,均線糾擺
4190,佐登-KY,25.65,21,36.48,24.00,---,1.4%,均線糾擺,無,無,MA 乖離率僅 1.07%,均線糾擺
6473,美賣*,7.40,37,17.00,5.96,---,---,趨勢運行 -> 均線糾擺,無,連1日大跌,MA 乖離率僅 1.06%,均線糾擺
6645,金萬林-創,14.30,131,26.30,11.70,---,---,均線糾擺 -> 離開盤整 (向下),無,無,跌破布林下軌 (14.62),離開盤整 (向下)
9946,三發地產,18.30,228,20.60,15.60,---,---,離開盤整 (向下) -> 進入盤整,無,無,ADX 為 14.26 (低於 20),進入盤整
7871,安立璽榮-KY,82.20,1246,91.30,39.50,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7792,安葆,226.50,51,406.00,180.50,---,3.08%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00881,國泰台灣科技龍頭,53.05,4554,57.35,21.70,---,7.39%,均線糾擺,無,無,MA 乖離率僅 1.07%,均線糾擺
7825,和亞智慧,75.00,120,220.00,48.00,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1717,長興,70.80,6373,85.40,23.90,---,4.51%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6127,九豪,66.70,5317,96.90,17.90,---,1.39%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7556,意德士,232.50,51,319.00,152.50,---,1.84%,離開盤整 (向下) -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5206,坤悅,20.75,202,38.05,20.16,---,1.35%,均線糾擺 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4763,材料*-KY,47.45,3903,85.73,40.30,---,---,均線糾擺,無,無,MA 乖離率僅 1.11%,均線糾擺
2535,達欣工,89.30,168,96.70,56.60,---,6.4%,均線糾擺,無,無,MA 乖離率僅 1.12%,均線糾擺
5464,霖宏,85.40,561,107.50,22.60,---,2.51%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2013,中鋼構,41.00,75,45.15,40.10,---,4.55%,均線糾擺,無,無,MA 乖離率僅 0.94%,均線糾擺
3284,太普高,25.95,435,30.32,15.35,---,3.22%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4528,江興鍛,15.95,60,21.40,15.25,---,1.09%,強勢突破 (軌外) -> 貼軌運行,無,無,股價於高位貼軌 (15.95 > 1.5σ)，動能強勁,貼軌運行
1714,和桐,16.20,14284,22.75,7.29,---,2.54%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
