代號,名稱,現價,當日外資(張),當日投信(張),當日自營(張),Date,上週估買(張),這週估買(張),淨增進貨(張),增長倍數,5D股價漲跌,狀態
6940.TWO,格斯科技*,23.0,0,0,0,20260716,0,0,0,N/A,-8.55%,🚨 外資提款
4417.TWO,金洲,43.9,-23,0,0,20260716,-12,0,0,N/A,-1.46%,🚨 外資提款
2436.TW,偉詮電,61.2,-254,0,17,20260716,3228,0,0,N/A,-8.93%,🚨 外資提款
8171.TWO,天宇,20.5,44,0,0,20260716,1,0,0,N/A,0.00%,🚨 外資提款
6725.TWO,矽科宏晟,320.0,8,0,-2,20260716,-16,0,0,N/A,4.75%,🚨 外資提款
1213.TW,大飲,7.7,0,0,0,20260715,0,0,0,N/A,1.32%,🚨 外資提款
00917.TW,中信特選金融,24.0,-147,0,-158,20260716,979,0,0,N/A,4.30%,🚨 外資提款
2364.TW,倫飛,70.8,109,0,1,20260716,181,0,0,N/A,4.12%,🚨 外資提款
5425.TWO,台半,102.0,-2571,0,-123,20260716,7252,0,0,N/A,-21.84%,🚨 外資提款
1227.TW,佳格,30.25,143,0,6,20260716,354,0,0,N/A,1.68%,🚨 外資提款
5306.TW,桂盟,99.2,65,40,4,20260716,3,0,0,N/A,14.68%,🚨 外資提款
3285.TWO,微端,39.0,2,0,0,20260716,-11,0,0,N/A,-2.74%,🚨 外資提款
6921.TW,嘉雨思-創,67.8,-2,0,-4,20260716,1,0,0,N/A,-0.29%,🚨 外資提款
7726.TWO,暄達,31.95,0,0,0,20260716,0,0,0,N/A,0.31%,🚨 外資提款
3511.TWO,矽瑪,22.0,-118,0,0,20260716,-11880,0,0,N/A,-12.52%,🚨 外資提款
2327.TW,國巨*,776.0,-7987,260,-69,20260716,23755,0,0,N/A,-13.78%,🚨 外資提款
00933B.TWO,國泰10Y+金融債,16.0,-10664,0,591,20260716,-2785,0,0,N/A,-0.81%,🚨 外資提款
8086.TWO,宏捷科,127.0,-263,0,-3,20260716,-2853,0,0,N/A,-6.62%,🚨 外資提款
2383.TW,台光電,4990.0,-55,100,-55,20260716,-1328,0,0,N/A,-5.76%,🚨 外資提款
2908.TW,特力,21.9,55,0,3,20260716,41,0,0,N/A,0.23%,🚨 外資提款
00770.TW,國泰北美科技,68.25,13,0,77,20260716,11,0,0,N/A,0.96%,🚨 外資提款
2006.TW,東和鋼鐵,72.4,1186,367,34,20260716,164,0,0,N/A,3.13%,🚨 外資提款
6696.TWO,仁新,740.0,0,0,0,20260716,0,0,0,N/A,19.16%,🚨 外資提款
8358.TWO,金居,439.0,-172,-42,-799,20260716,-469,0,0,N/A,-17.64%,🚨 外資提款
6518.TWO,康科特,32.1,0,0,0,20260716,0,0,0,N/A,-2.13%,🚨 外資提款
4571.TW,鈞興-KY,160.0,13,-1,-1,20260716,-186,0,0,N/A,-3.32%,🚨 外資提款
02001L.TW,富邦蘋果正二N,154.15,0,0,33,20260716,0,0,0,N/A,-1.82%,🚨 外資提款
6220.TWO,岳豐,35.1,-105,0,1,20260716,-36,0,0,N/A,4.46%,🚨 外資提款
00997A.TW,主動群益美國增長,11.89,3886,0,633,20260716,167446,0,0,N/A,-2.14%,🚨 外資提款
2511.TW,太子,8.64,410,0,-5,20260716,1002,0,0,N/A,1.77%,🚨 外資提款
00660.TW,元大歐洲50,46.1,1,0,5,20260716,3,0,0,N/A,0.68%,🚨 外資提款
6692.TWO,進能服,24.85,0,0,0,20260716,0,0,0,N/A,-0.60%,🚨 外資提款
6223.TWO,旺矽,6220.0,-107,13,20,20260716,-91,0,0,N/A,-12.15%,🚨 外資提款
3594.TWO,磐儀,52.1,-113,0,4,20260716,-222,0,0,N/A,1.17%,🚨 外資提款
6564.TWO,安特羅,15.8,0,0,0,20260716,0,0,0,N/A,-4.53%,🚨 外資提款
4716.TWO,大立,20.2,-48,0,-1,20260716,-2581,0,0,N/A,-11.60%,🚨 外資提款
8436.TWO,大江,115.5,87,0,-4,20260716,147,0,0,N/A,0.43%,🚨 外資提款
3058.TW,立德,9.1,179,0,3,20260716,345,0,0,N/A,-4.21%,🚨 外資提款
5474.TWO,聰泰,151.5,49,0,6,20260716,173,0,0,N/A,-5.61%,🚨 外資提款
8935.TWO,邦泰,20.35,-107,0,0,20260716,435,0,0,N/A,-10.15%,🚨 外資提款
7798.TWO,將捷,16.5,0,0,0,20260716,0,0,0,N/A,-8.84%,🚨 外資提款
5871.TW,中租-KY,120.5,1498,767,122,20260716,492,0,0,N/A,5.24%,🚨 外資提款
1474.TW,弘裕,10.6,75,0,-21,20260716,-26,0,0,N/A,0.95%,🚨 外資提款
6127.TWO,九豪,66.7,-1055,0,-13,20260716,-54714,0,0,N/A,-10.83%,🚨 外資提款
6441.TWO,廣錠,21.8,-1,0,0,20260716,3,0,0,N/A,-5.22%,🚨 外資提款
4720.TW,德淵,21.9,26,0,2,20260716,-5986,0,0,N/A,-7.01%,🚨 外資提款
2495.TW,普安,42.6,-812,0,111,20260716,40135,0,0,N/A,-18.86%,🚨 外資提款
6572.TWO,博錸,8.51,0,0,0,20260716,0,0,0,N/A,11.68%,🚨 外資提款
3633.TWO,云光,120.5,0,0,0,20260716,0,0,0,N/A,2.14%,🚨 外資提款
2892.TW,第一金,33.95,18333,-228,-210,20260716,9533,0,0,N/A,1.04%,🚨 外資提款
6875.TWO,國邑*,35.55,20,0,0,20260716,35,0,0,N/A,-4.56%,🚨 外資提款
3666.TWO,光耀,25.25,1,0,0,20260716,-1,0,0,N/A,0.20%,🚨 外資提款
3430.TWO,奇鈦科,139.0,112,0,8,20260716,54,0,0,N/A,8.59%,🚨 外資提款
6834.TW,天二科技,107.0,-1135,0,-7,20260716,861,0,0,N/A,-17.69%,🚨 外資提款
4120.TWO,友華,48.05,0,0,0,20260716,0,0,0,N/A,1.37%,🚨 外資提款
00795B.TWO,中信美國公債20年,27.01,652,0,-537,20260716,-1852,0,0,N/A,0.15%,🚨 外資提款
6651.TWO,全宇昕,132.0,-55,0,8,20260716,110,0,0,N/A,-13.73%,🚨 外資提款
4502.TWO,健信,15.7,-2,0,0,20260716,0,0,0,N/A,-0.32%,🚨 外資提款
5009.TWO,榮剛,34.95,1011,0,32,20260716,3148,0,0,N/A,5.59%,🚨 外資提款
