代號,名稱,現價,當日外資(張),當日投信(張),當日自營(張),Date,上週估買(張),這週估買(張),淨增進貨(張),增長倍數,5D股價漲跌,狀態
6550.TW,北極星藥業-KY,19.1,0,0,0,20260918,-528,-75,453,0.1x,-0.47%,🚨 外資提款
00656R.TW,國泰中國A50反1,5.92,0,0,12,20260918,-234,0,234,-0.0x,-0.17%,🚨 外資提款
6224.TW,聚鼎,89.2,444,0,2,20260921,3151,0,0,N/A,3.72%,🚨 外資提款
4960.TW,誠美材,23.45,-4326,0,122,20260921,175,0,0,N/A,20.26%,🚨 外資提款
4401.TWO,東隆興,14.1,-26,0,0,20260921,1,0,0,N/A,4.06%,🚨 外資提款
7818.TW,溢泰實業,60.2,8,0,2,20260921,2,0,0,N/A,0.33%,🚨 外資提款
6136.TW,富爾特,24.7,9,0,5,20260921,-38,0,0,N/A,0.41%,🚨 外資提款
5460.TWO,同協,17.15,1,0,0,20260921,6,0,0,N/A,2.69%,🚨 外資提款
1586.TWO,和勤,18.0,126,0,0,20260921,-42,0,0,N/A,0.00%,🚨 外資提款
6124.TWO,業強,26.8,0,0,1,20260921,0,0,0,N/A,-0.37%,🚨 外資提款
7732.TW,金興精密,34.45,1,0,1,20260921,0,0,0,N/A,1.92%,🚨 外資提款
9917.TW,中保科,106.5,360,-87,7,20260921,-9,0,0,N/A,0.47%,🚨 外資提款
2758.TWO,路易莎咖啡,65.0,0,0,0,20260921,0,0,0,N/A,-2.99%,🚨 外資提款
6202.TW,盛群,57.5,133,0,25,20260921,-36,0,0,N/A,7.08%,🚨 外資提款
3596.TW,智易,155.0,-215,0,7,20260921,-526,0,0,N/A,0.00%,🚨 外資提款
2484.TW,希華,70.0,-615,0,3,20260921,5306,0,0,N/A,2.94%,🚨 外資提款
3432.TW,台端,15.1,-1,0,0,20260921,0,0,0,N/A,5.59%,🚨 外資提款
2476.TW,鉅祥,124.5,472,0,358,20260921,20,0,0,N/A,6.41%,🚨 外資提款
7749.TW,意騰-KY,377.5,-19,0,4,20260921,-104,0,0,N/A,7.09%,🚨 外資提款
6246.TWO,臺龍,12.95,-1,0,0,20260921,0,0,0,N/A,1.97%,🚨 外資提款
2330.TW,台積電,2480.0,6039,478,1361,20260921,-1525,0,0,N/A,4.29%,🚨 外資提款
6737.TWO,秀育,28.85,0,0,0,20260921,0,0,0,N/A,8.46%,🚨 外資提款
1308.TW,亞聚,14.25,-389,0,25,20260921,346,0,0,N/A,2.52%,🚨 外資提款
5243.TW,乙盛-KY,89.8,8,0,8,20260921,-244,0,0,N/A,5.28%,🚨 外資提款
6411.TWO,晶焱,79.4,57,0,0,20260921,10,0,0,N/A,4.75%,🚨 外資提款
6443.TW,元晶,28.05,1541,0,-5,20260921,-769,0,0,N/A,23.57%,🚨 外資提款
3057.TW,喬鼎,16.55,36,0,0,20260921,-3,0,0,N/A,5.75%,🚨 外資提款
4554.TWO,橙的,28.45,-1,0,0,20260921,0,0,0,N/A,1.25%,🚨 外資提款
7725.TWO,列特博,23.2,0,0,0,20260921,0,0,0,N/A,0.87%,🚨 外資提款
1216.TW,統一,74.7,307,-961,310,20260921,-619,0,0,N/A,0.27%,🚨 外資提款
6876.TWO,朗齊生醫*,16.0,0,0,0,20260921,0,0,0,N/A,6.31%,🚨 外資提款
