id,name,price,signal,pnl,count,win_rate,reason
3081.TWO,聯亞,3120.0,💎 持股,197.03,9,66.67,[📈 標準 V3] [P:0.95/50.0] [📈 穩定] 趨勢維持
8046.TW,南電,1080.0,☁️ 觀望,154.62,10,50.0,[P:0.95/8.0] [📉 轉弱] 等待機會
6640.TWO,均華,1185.0,💎 持股,127.09,7,71.43,[📈 標準 V3] [P:0.95/50.0] [📈 穩定] 趨勢維持
3037.TW,欣興,923.0,☁️ 觀望,101.67,9,44.44,[P:0.95/8.0] [📉 轉弱] 等待機會
3189.TW,景碩,775.0,☁️ 觀望,95.79,9,55.56,[P:0.95/8.0] [📉 轉弱] 等待機會
3363.TWO,上詮,774.0,💎 持股,84.94,10,50.0,[📈 標準 V3] [P:0.95/50.0] [📈 穩定] 趨勢維持
3030.TW,德律,293.5,☁️ 觀望,79.35,7,71.43,[P:0.95/8.0] [📉 轉弱] 等待機會
4979.TWO,華星光,572.0,❄️ 賣出,76.16,12,41.67,[P:0.95/50.0] [📈 穩定] 今日觸發 Trailing
6196.TW,帆宣,500.0,🟡 預警 (⚡ 糾結噴發),75.34,9,55.56,[P:0.95/8.0] [📉 轉弱] 均線糾結且短均線轉強
3583.TW,辛耘,742.0,💎 持股,49.6,9,55.56,[📈 標準 V3] [P:0.95/8.0] [📈 穩定] 趨勢維持
3455.TWO,由田,239.0,❄️ 賣出,38.05,8,12.5,[P:0.95/50.0] [📈 穩定] 今日觸發 WeakFail
