代號,名稱,前日均價,報買價,報買量,報賣價,報賣量,日最高,日最低,日均價,成交,成交量,進度日期,上市櫃進度(註)
1260,富味鄉,30.18,29.4,3000,30.8,2998,30.80,30.00,30.29,30.80,35951,-,
1269,乾杯,57.01,57.1,3000,59.9,2250,60.00,55.70,56.71,59.90,26454,-,
1271,晨暉生技,59.59,59.2,3000,59.9,3000,59.90,59.20,59.75,59.20,35516,-,
1293,利統,22.88,22.0,3000,23.1,2999,23.15,23.00,23.06,23.10,7001,-,
1343,旭東環保,29.95,29.75,3000,30.95,3000,31.05,29.70,29.92,30.95,30305,-,
1480,東盟開發,7.88,7.87,2000,7.99,7000,7.99,7.87,7.96,7.99,11000,-,
1594,日高,7.96,7.66,10000,8.06,10000,8.05,8.05,8.05,8.05,2,-,
2071,震南鐵,34.42,33.75,3000,35.0,6000,34.70,33.70,34.04,34.00,35502,-,
2245,詠勝昌*,24.79,23.9,6000,24.85,3000,24.85,24.85,24.85,24.85,1010,-,
2249,湧盛,94.32,93.5,2100,94.5,5999,95.00,93.50,94.37,94.00,6468,115/07/28,櫃買中心同意上櫃契約
2252,為昇科,22.32,23.0,3000,23.15,4000,23.60,22.45,23.19,23.30,325504,-,
2255,凱銳光電,13.45,13.5,4960,14.05,5000,13.70,13.10,13.45,13.70,91040,-,
2256,歐特明,85.60,81.1,3000,84.9,2999,86.30,80.40,84.10,84.90,137096,-,
2644,中信造船,75.36,75.3,9000,76.3,14997,77.70,75.60,75.98,76.30,34169,-,
2733,維格餅家,10.70,10.45,10000,10.95,5000,10.95,10.95,10.95,10.95,1,-,
2741,老四川,20.09,20.0,3000,20.8,3000,20.80,20.80,20.80,20.80,72,-,
2758,路易莎咖啡,67.34,66.7,3000,68.8,3000,67.50,66.70,66.84,67.10,19392,-,
2760,巨宇翔,8.80,8.8,5000,8.84,5000,-,-,-,-,-,-,
2761,橘焱胡同,13.62,13.35,5000,13.95,4900,13.95,13.65,13.78,13.95,20100,-,
2938,床的世界,22.92,22.8,1000,23.0,3000,23.00,22.50,22.83,22.80,21445,115/07/28,櫃買中心同意上櫃契約
2940,歐都納,24.07,23.9,6000,24.15,3000,24.10,24.00,24.05,24.10,6000,-,
2942,京站,36.85,36.85,3000,38.4,3000,38.00,37.50,37.56,37.50,8,-,
3097,拍檔,24.76,23.85,3000,25.05,2953,25.05,25.05,25.05,25.05,47,-,
3117,年程,28.51,29.5,6000,30.15,3000,31.05,28.50,29.65,30.15,201903,-,
3184,微邦,13.05,17.65,4000,18.45,5000,19.85,12.95,16.88,17.65,2067014,-,
3194,圓方科技,29.66,30.0,2600,31.2,3000,31.50,30.00,30.78,30.00,13631,-,
3473,智通聯網,79.00,76.4,3000,79.9,2999,79.90,79.90,79.90,79.90,1,-,
3585,聯致,51.68,50.0,4000,50.6,8998,57.50,50.00,52.47,50.00,3134902,-,
3595,山太士,1746.42,1675.0,3000,1705.0,2000,1825.00,1665.00,1722.07,1700.00,368476,115/08/26,櫃買中心同意上櫃契約
3603,建祥國際,6.17,6.1,5000,6.39,5000,-,-,-,-,-,-,
3633,云光,145.27,143.5,2000,145.5,4999,147.00,143.50,145.08,145.50,16997,-,
3644,凌嘉科,263.48,259.0,4000,262.0,4000,266.00,259.00,261.33,260.50,59835,-,
3659,百辰,7.95,8.0,5000,8.25,5000,8.78,7.71,8.13,8.19,466553,-,
3678,聯享,51.84,50.4,1610,51.1,1100,54.40,50.30,52.05,51.10,40453,-,
4115,善德生技,6.98,7.15,5000,7.27,5000,7.28,7.00,7.24,7.24,41496,-,
4117,普生,9.19,9.1,3999,9.25,8000,9.30,9.00,9.16,9.10,162524,-,
4170,鑫品生醫,12.06,11.95,9000,12.3,9400,12.30,11.95,12.08,12.30,1600,-,
4172,因華,11.06,10.95,5000,11.2,9497,11.30,10.95,11.08,11.05,111637,-,
4186,尖端醫,7.18,7.11,4948,7.46,4880,7.47,7.11,7.42,7.46,11174,-,
4194,禾生技,7.55,7.39,5000,7.55,3995,7.85,7.43,7.55,7.55,110060,-,
4197,暐世,8.30,8.53,5000,8.63,5000,8.58,8.50,8.56,8.50,22000,-,
4431,敏成健康,20.09,20.0,4000,20.4,7900,20.90,20.00,20.30,20.40,42107,-,
4537,旭東,156.53,155.5,4000,157.0,24000,161.00,155.00,157.55,157.00,117213,115/07/09,送件申請上市
4544,春日,13.80,13.0,5000,13.55,5000,13.55,13.35,13.48,13.45,22042,-,
4553,盛復,15.57,15.5,5000,15.6,3000,15.60,15.35,15.49,15.60,7000,-,
4559,久裕興,8.55,8.5,5000,8.85,4800,8.85,8.85,8.85,8.85,200,-,
4565,宏偉,147.42,146.0,6000,147.5,4000,149.00,146.50,147.23,147.00,38806,115/08/26,櫃買中心同意上櫃契約
4570,傑生,69.53,69.0,2999,70.3,4000,69.90,69.00,69.71,69.00,8001,-,
4573,高明鐵,656.05,603.0,2000,609.0,1868,654.00,578.00,605.60,605.00,2014275,-,
4575,銓寶,22.54,22.5,6000,23.2,4995,23.60,22.50,23.07,23.20,33407,-,
4587,寶元數控,42.24,42.25,5900,43.6,3000,42.40,42.20,42.30,42.25,18099,-,
4589,碩陽電機,33.18,33.0,3000,33.8,3000,33.80,33.20,33.21,33.65,3063,-,
4724,宣捷幹細胞,8.82,8.5,5000,8.9,4999,9.05,8.00,8.44,8.90,164567,-,
4732,彥臣,17.92,17.85,5000,18.7,14994,18.70,18.10,18.40,18.70,12,-,
4738,大同精化,5.99,5.96,10000,6.25,10000,6.25,5.96,6.03,6.25,63264,-,
4765,磐采,17.00,16.0,10000,16.65,5000,16.75,16.55,16.63,16.60,20200,-,
4925,智微,116.60,116.0,4000,117.5,3000,118.50,116.00,116.55,116.50,32362,-,
4980,佐臻,39.93,38.1,3000,40.0,2999,40.85,38.15,39.40,40.00,77595,-,
5240,建騰,17.60,17.05,2502,17.6,4948,17.60,17.05,17.06,17.60,2550,-,
5246,勵威,135.35,116.0,2800,118.0,3000,131.00,114.00,119.54,117.50,1192690,-,
5248,景傳,40.66,38.85,3000,39.5,2934,42.00,38.35,39.18,39.50,234086,-,
5254,欣訊科技,43.86,42.1,3000,44.0,3000,44.60,42.85,43.97,44.60,32596,-,
5262,立達,43.43,43.2,3000,43.6,1800,43.85,43.15,43.44,43.60,64554,-,
5267,龍翩,58.90,54.7,3000,55.2,3000,59.20,55.00,57.11,55.00,208602,-,
5271,紘通,9.46,9.37,10000,9.62,4998,9.78,9.37,9.48,9.62,232547,-,
5297,廣化,87.02,75.1,2998,76.5,1827,85.70,75.10,79.13,76.50,1085814,-,
5859,遠壽,13.84,13.8,5000,14.0,13800,14.00,13.70,13.82,14.00,76076,-,
5863,瑞興銀,10.73,10.65,12697,10.8,3523,10.95,10.65,10.73,10.80,93887,-,
6027,德信,13.54,13.4,5000,14.0,4999,14.05,13.50,13.96,14.00,93502,-,
6035,悠遊卡,51.00,49.85,3000,51.0,3000,50.80,50.00,50.49,50.20,14114,-,
6407,相互,24.30,26.25,2900,26.45,6000,26.60,24.35,25.97,26.25,1123966,-,
6428,淘米,28.13,28.2,3000,29.0,1858,29.00,27.75,28.58,29.00,14803,-,
6434,達輝光電,14.90,14.45,5000,14.7,3899,15.40,14.35,14.69,14.45,395918,-,
6467,泰合,178.46,193.0,5573,194.5,8940,197.50,176.00,189.54,193.00,2289100,115/05/28,證交所同意上市契約
6473,美賣*,6.26,6.21,5000,6.49,5000,6.50,6.21,6.35,6.49,24256,-,
6483,原創生醫,13.61,13.35,15000,14.0,9898,14.00,13.40,13.50,13.40,43419,-,
6493,雷虎生,38.12,37.7,3000,38.25,3000,38.85,37.40,38.12,38.10,55204,-,
6518,康科特,31.60,30.4,3000,31.2,3000,31.10,31.00,31.02,31.00,5000,-,
6536,碩豐,16.01,16.6,4919,17.1,5000,16.90,16.50,16.70,16.60,14200,-,
6539,麗彤,41.05,39.0,6000,41.05,5991,41.05,41.05,41.05,41.05,9,-,
6543,普惠醫工,18.03,17.7,5000,18.3,2000,18.40,18.20,18.30,18.25,19010,-,
6549,景凱,6.72,6.56,5000,6.83,4999,7.09,6.51,6.70,6.83,107198,-,
6555,榮炭,14.20,14.05,6000,14.55,9900,14.55,14.05,14.12,14.55,40830,-,
6559,研晶,16.55,16.9,2000,17.6,4999,17.75,16.35,17.09,17.60,76710,-,
6563,映智,18.97,18.8,3000,19.0,3998,19.10,18.80,18.99,19.00,56070,-,
6564,安特羅,15.96,15.55,4999,16.15,4000,16.45,15.50,15.82,16.15,93309,-,
6565,物聯,18.12,16.65,5000,16.9,1800,18.60,16.75,17.62,16.90,87133,-,
6572,博錸,7.66,7.31,5000,7.67,5000,7.89,7.09,7.48,7.67,120750,-,
6580,台睿,12.45,12.4,3000,12.55,10000,12.75,12.35,12.48,12.55,50005,-,
6583,友松,11.47,11.05,5000,11.55,10000,-,-,-,-,-,-,
6586,醣基,105.99,99.0,6000,100.5,4998,105.50,98.70,100.25,99.70,1203710,-,
6595,光禹國際,29.40,28.9,3000,30.35,2999,30.40,29.00,29.03,30.35,2005,-,
6599,普達系統,38.35,38.2,3000,38.6,3000,38.60,38.50,38.52,38.60,3850,115/07/31,送件申請上櫃
6604,儒億,31.29,30.9,3000,31.4,3000,31.45,31.00,31.22,31.40,30502,115/07/02,櫃買中心同意上櫃契約
6610,安成生技,37.19,37.05,6000,37.9,8469,38.20,37.10,37.58,37.90,926356,-,
6618,永虹先進,17.70,17.2,5000,17.45,4999,18.00,17.10,17.33,17.45,864533,-,
6621,華宇藥,11.05,11.15,10000,11.3,5000,11.45,10.95,11.22,11.20,50806,-,
6622,百聿數碼,7.27,6.94,5000,7.28,9999,7.28,7.28,7.28,7.28,1,-,
6634,欣耀,52.87,51.1,3000,51.7,2990,52.00,50.60,51.18,51.70,98532,-,
6638,沅聖,43.95,43.6,3000,45.75,3000,45.90,43.80,44.48,45.80,151,-,
6639,源大環能,4.50,4.15,5000,4.34,2000,4.34,4.15,4.28,4.34,28001,-,
6648,斯其大,15.38,15.05,4997,15.6,4994,15.60,15.05,15.55,15.60,3011,-,
6650,帝圖,28.71,28.1,3000,29.5,2800,29.50,29.50,29.50,29.50,200,-,
6659,天明製藥,19.47,19.45,5000,20.05,3000,20.10,19.35,19.48,20.05,35305,-,
6665,康聯生醫,17.59,17.1,5000,17.6,4980,18.00,17.20,17.42,17.60,21050,-,
6673,和詮,15.75,15.15,5000,15.5,5000,16.20,15.05,15.39,15.55,95099,-,
6676,祥翊,11.92,11.85,5000,12.0,9998,12.05,11.50,11.84,12.00,202288,-,
6677,瑩碩生技,16.73,16.85,5000,17.3,5000,17.35,16.55,16.82,17.35,29550,-,
6682,華旭先進,33.67,33.45,4000,34.25,4969,34.30,33.40,33.76,34.25,96035,-,
6696,仁新*,108.72,144.5,50549,145.5,15908,145.50,112.50,131.97,145.50,29913606,-,
6704,國璽幹細胞,19.01,19.1,5000,19.5,5000,19.50,18.70,18.97,19.50,98614,-,
6705,振躍精密,101.75,100.5,2000,104.5,4000,104.50,99.00,102.93,103.50,32533,-,
6707,富基電通,34.10,33.65,3000,34.3,2560,34.40,33.25,33.90,34.30,29364,-,
6709,昱厚生技,24.60,24.4,4000,24.95,3000,25.60,24.30,24.41,24.40,28405,-,
6723,傑智環境,35.33,34.55,3000,36.25,2999,36.30,34.55,34.72,36.25,13144,-,
6729,機光科技,45.76,46.0,3000,47.85,2995,47.85,45.20,47.10,47.85,11669,-,
6734,安盛生,5.83,5.5,5000,5.61,5000,5.90,5.35,5.53,5.60,227584,-,
6737,秀育,23.65,23.4,3000,23.8,5900,23.95,23.10,23.79,23.80,5263,-,
6738,鼎恒,79.56,79.1,3000,80.1,3000,80.30,79.10,79.57,79.60,30000,-,
6744,豐技生技,14.00,14.0,2000,14.4,5000,14.00,14.00,14.00,14.00,3000,-,
6748,亞果生醫,177.45,173.5,4000,175.5,1997,182.00,172.50,174.99,175.50,284278,-,
