id,name,price,signal,pnl,count,win_rate,reason
6428.TWO,淘米,28.5,☁️ 觀望,142.2,9,55.56,[P:0.95/50.0] [🚀 極強] 等待機會
4768.TWO,晶呈科技,290.5,❄️ 賣出,104.08,7,42.86,[📈 標準 V3] [P:0.95/8.0] [📉 轉弱] 趨勢轉弱(強制)
3576.TW,聯合再生,17.0499992371,☁️ 觀望,70.92,8,37.5,[P:0.95/8.0] [📉 轉弱] 等待機會
1717.TW,長興,76.8000030518,💎 持股,58.62,9,22.22,[📈 標準 V3] [P:0.95/50.0] [📈 穩定] 趨勢維持
3691.TWO,碩禾,97.5999984741,☁️ 觀望,46.05,7,71.43,[P:0.95/8.0] [📉 轉弱] 等待機會
3508.TWO,位速,20.5499992371,☁️ 觀望,34.03,7,57.14,[P:0.95/50.0] [📈 穩定] 等待機會
5234.TW,達興材料,289.5,☁️ 觀望,11.64,6,16.67,[P:0.95/8.0] [📉 轉弱] 等待機會
6244.TWO,茂迪,23.1000003815,☁️ 觀望,0.06,7,28.57,[P:0.95/8.0] [📉 轉弱] 等待機會
4934.TW,太極,13.6499996185,☁️ 觀望,-10.98,7,28.57,[P:0.95/8.0] [📉 轉弱] 等待機會
6569.TWO,醫揚,91.0,☁️ 觀望,-38.19,8,12.5,[P:0.95/8.0] [📉 轉弱] 等待機會
