日期,代號,名稱,最新價格,成本,股數,損益,報酬率
2026-09-04,2317,鴻海,247.5,241.21,2000,12580,2.61%
2026-09-04,4142,國光生,17.6,25.32,1000,-7720,-30.49%
2026-09-04,0050,元大台灣50,108.45,46.6,16000,989600,132.73%
2026-09-04,0056,元大高股息,54.85,36.43,4000,73680,50.56%
2026-09-04,00635U,期元大S&P黃金,45.8,55.25,3000,-28350,-17.10%
2026-09-04,00738U,期元大道瓊白銀,52.7,66.26,1000,-13560,-20.46%
2026-09-04,00929,復華台灣科技優息,29.46,19.73,8000,77840,49.32%
2026-09-04,009816,凱基台灣TOP50,15.89,11.01,63000,307440,44.32%
2026-09-04,00990A,主動元大AI新經濟,15.13,11.48,5000,18250,31.79%
2026-09-04,2009,第一銅,39.2,50.56,4000,-45440,-22.47%
2026-09-04,2337,旺宏,117.0,95.28,2000,43440,22.80%
2026-09-04,2409,友達,26.55,16.21,2000,20680,63.79%
2026-09-04,3481,群創,48.1,25.1,4000,92000,91.63%
2026-09-04,3105,穩懋,446.5,556.47,300,-32991,-19.76%
2026-09-04,4966,譜瑞-KY,558.0,1921.64,1000,-1363640,-70.96%
2026-09-04,2327,國巨*,511.0,1030.0,1,-519,-50.39%
2026-09-04,00403A,主動統一升級50,10.45,10.68,26000,-5980,-2.15%
2026-09-04,00981A,主動統一台股增長,30.37,27.48,2000,5780,10.52%
2026-09-04,2330,台積電,2390.0,225.55,10,21644,959.63%
2026-09-04,6789,采鈺,465.5,593.5,400,-51200,-21.57%
2026-09-04,6849,奇鼎科技,148.5,266.4,280,-33012,-44.26%
2026-09-04,7853,政美應用,310.5,409.29,280,-27661,-24.14%
2026-09-04,3576,聯合再生,17.05,18.15,5000,-5500,-6.06%
2026-09-04,1721,三晃,20.0,27.88,3000,-23650,-28.27%
2026-09-04,8215,明基材,25.3,31.6,200,-1260,-19.94%
2026-09-04,00405A,主動富邦台灣龍耀,8.93,9.34,11000,-4510,-4.39%
2026-09-04,5498,凱崴,52.9,69.61,188,-3141,-24.01%
2026-09-04,1301,台塑,65.7,50.5,100,1520,30.10%
2026-09-04,6498,久禾光,74.0,67.3,12,80,9.96%
2026-09-04,009821,野村稀土關鍵資源,15.16,17.3,12000,-25680,-12.37%
