代號,名稱,前日均價,報買價,報買量,報賣價,報賣量,日最高,日最低,日均價,成交,成交量,進度日期,上市櫃進度(註)
1260,富味鄉,30.33,29.7,3000,31,2998,31.10,28.85,29.84,31.00,135023,-,
1269,乾杯,58.50,55.7,3000,58,1890,58.50,55.80,56.52,58.00,3405,-,
1271,晨暉生技,59.53,59.3,9000,59.7,8985,59.80,59.30,59.39,59.70,38822,-,
1293,利統,23.00,22.8,3000,23.6,2999,23.60,23.60,23.60,23.60,1,-,
1343,旭東環保,28.65,28.5,6000,29.45,2980,29.45,29.30,29.30,29.45,3035,-,
1480,東盟開發,7.65,7.77,15000,7.8,20000,7.80,7.80,7.80,7.80,5,-,
1594,日高,7.70,7.65,5000,7.8,5000,7.90,7.66,7.70,7.90,6000,-,
2071,震南鐵,32.55,31.35,3000,32.4,3000,32.50,31.85,32.13,32.20,8824,-,
2245,詠勝昌*,23.65,22.75,6000,23.75,2889,23.75,23.75,23.75,23.75,111,-,
2249,湧盛,88.15,87.5,2000,88.2,2989,89.50,87.50,87.97,88.20,21722,115/07/28,櫃買中心同意上櫃契約
2252,為昇科,27.84,26.65,4999,27.45,2999,29.10,26.65,27.40,26.65,327018,-,
2255,凱銳光電,17.03,16.75,2700,17.25,4995,17.25,16.75,16.78,17.25,21953,-,
2256,歐特明,69.65,71.7,3000,74.5,2850,74.50,70.00,72.26,74.50,84994,-,
2644,中信造船,76.05,74.7,3000,77.3,2900,77.30,74.70,76.27,77.30,5059,-,
2733,維格餅家,10.50,10.45,5000,10.85,5000,10.85,10.85,10.85,10.85,1,-,
2741,老四川,20.05,19.9,5000,20.7,2996,20.70,20.30,20.30,20.70,2029,-,
2758,路易莎咖啡,65.68,64.7,3000,66,3000,66.20,65.50,65.82,65.70,26460,-,
2760,巨宇翔,8.29,8,5000,8.28,10000,-,-,-,-,-,-,
2761,橘焱胡同,13.00,12.4,5000,12.95,2820,12.95,12.95,12.95,12.95,2180,-,
2940,歐都納,23.90,23.9,3000,24.35,3000,-,-,-,-,-,-,
2942,京站,38.10,36.25,3000,37.95,2958,38.00,36.20,37.26,37.95,108,-,
3097,拍檔,24.33,24.35,3000,25.2,3000,25.60,24.40,24.62,25.30,25018,-,
3117,年程,26.76,28,3000,28.7,3000,28.75,27.50,28.30,28.40,70698,-,
3184,微邦,17.69,17.55,5000,18.35,5000,19.10,17.45,18.00,18.35,266379,-,
3194,圓方科技,30.66,29.4,6000,30.9,6000,29.45,29.45,29.45,29.45,1,-,
3473,智通聯網,79.50,76.3,3000,79.5,3000,-,-,-,-,-,-,
3585,聯致,45.28,44,3000,44.65,4958,45.95,43.95,44.67,44.65,588407,-,
3595,山太士,1343.23,1270,2000,1300,1603,1370.00,1260.00,1305.53,1300.00,876422,115/08/26,櫃買中心同意上櫃契約
3603,建祥國際,6.20,6.1,10000,6.42,10000,-,-,-,-,-,-,
3633,云光,141.33,141.5,4000,143,5000,145.00,142.00,142.92,144.00,6804,-,
3644,凌嘉科,288.51,299,2000,300.5,2789,301.00,289.00,295.86,300.50,128689,-,
3659,百辰,7.83,7.7,4000,7.87,5000,7.90,7.60,7.77,7.70,153867,-,
3678,聯享,48.92,49.8,3000,50.9,3000,50.00,48.85,49.21,50.00,17800,-,
4115,善德生技,7.30,7.13,14998,7.33,10000,7.50,7.13,7.39,7.13,34002,-,
4117,普生,8.98,8.82,4997,9,8950,9.00,8.80,8.86,8.82,78932,-,
4170,鑫品生醫,12.42,12.2,5000,12.55,4999,12.55,12.55,12.55,12.55,1,-,
4172,因華,10.29,10.3,5000,10.6,4800,10.65,10.20,10.29,10.60,36744,-,
4186,尖端醫,6.90,6.86,5000,7.2,3998,7.25,6.85,6.98,7.20,54446,-,
4194,禾生技,7.07,7.02,5000,7.31,5000,7.36,7.08,7.18,7.35,23101,-,
4197,暐世,9.04,8.88,5000,9.29,3800,9.33,8.87,9.08,9.29,16806,-,
4431,敏成健康,19.95,19.65,5000,20.15,3000,20.05,19.65,19.90,19.95,40000,-,
4537,旭東,156.15,154.5,2000,156.5,3940,158.00,154.00,155.33,155.00,39959,115/07/09,送件申請上市
4544,春日,13.29,13,9000,13.45,4898,13.45,13.00,13.04,13.45,1102,-,
4553,盛復,15.44,15.4,5000,15.8,5000,15.50,15.40,15.45,15.50,10000,-,
4559,久裕興,8.60,8.26,5000,8.5,5000,8.55,8.32,8.44,8.32,15000,-,
4565,宏偉,134.83,134.5,2000,136.5,4000,135.50,131.50,135.11,135.00,36182,115/08/26,櫃買中心同意上櫃契約
4570,傑生,70.60,69,2999,70.6,4000,70.60,69.00,70.60,69.00,1001,-,
4573,高明鐵,604.67,607,4000,614,1843,655.00,607.00,630.58,614.00,793648,-,
4575,銓寶,22.70,22,2000,22.8,2888,22.80,21.85,22.46,22.80,3212,-,
4587,寶元數控,40.50,39,1000,40.5,3000,40.00,39.00,39.67,40.00,6010,-,
4589,碩陽電機,30.88,33.25,3000,34.65,2990,34.65,31.00,31.15,34.65,671741,-,
4724,宣捷幹細胞,8.54,9.82,5000,10.3,9996,10.30,8.44,9.28,10.30,241966,-,
4732,彥臣,17.64,17.6,5000,18.2,5000,18.10,17.50,17.89,18.00,14016,-,
4738,大同精化,6.72,6.51,5000,6.73,3000,6.84,6.46,6.56,6.73,77547,-,
4765,磐采,15.73,15.6,5000,16.3,5000,-,-,-,-,-,-,
4925,智微,115.94,111,2000,115,2900,118.00,106.00,112.11,115.00,562212,-,
4980,佐臻,36.62,36.45,3000,37.95,2932,38.30,37.80,38.06,37.95,8511,-,
5240,建騰,17.43,17.15,5000,17.9,10000,17.95,17.95,17.95,17.95,2,-,
5246,勵威,151.91,149,1640,150.5,1996,158.50,146.00,150.93,150.50,597727,-,
5248,景傳,31.72,31.55,1800,32.6,2910,32.95,31.55,32.24,32.60,14860,-,
5254,欣訊科技,38.45,38,1000,39.55,2970,39.55,37.50,38.23,39.55,23093,-,
5262,立達,42.52,41.6,2900,42.3,1000,43.50,41.60,42.26,42.30,40862,-,
5267,龍翩,47.24,45.85,2600,47.95,3000,48.15,45.85,46.52,45.85,8638,-,
