日期,代碼,名稱,收盤價,漲跌幅%,成交量(張),MJ狀態,J線值,MACD柱狀體
2026-04-08,2610.TW,華航,18.55,1.92,25500,🔥 MJ強勢攻擊,47.0,0.12
2026-04-08,1808.TW,潤隆,31.15,1.8,1008,🔥 MJ強勢攻擊,43.07,0.04
2026-04-08,2365.TW,昆盈,31.9,1.43,1426,🔥 MJ強勢攻擊,30.07,0.02
2026-04-08,4560.TW,強信-KY,32.75,1.24,549,🔥 MJ強勢攻擊,35.95,0.03
2026-04-08,2034.TW,允強,20.7,1.22,1610,🔥 MJ強勢攻擊,32.98,0.1
2026-04-08,2646.TW,星宇航空,21.3,1.19,4435,🔥 MJ強勢攻擊,29.12,0.06
2026-04-08,8111.TWO,立��,61.1,0.83,1499,🔥 MJ強勢攻擊,34.78,0.05
2026-04-08,6176.TW,瑞儀,91.4,0.66,3057,🔥 MJ強勢攻擊,29.81,1.37
2026-04-08,4966.TWO,譜瑞-KY,478.0,0.63,647,🔥 MJ強勢攻擊,33.99,0.51
2026-04-08,4123.TWO,晟德,41.1,0.37,1623,🔥 MJ強勢攻擊,42.08,0.01
2026-04-08,4157.TWO,太景*-KY,11.2,0.0,1091,🔥 MJ強勢攻擊,30.8,0.07
2026-04-08,6550.TW,北極星藥業-KY,19.15,0.0,814,🔥 MJ強勢攻擊,33.29,0.54
2026-04-08,4105.TWO,東洋,73.8,-0.54,907,🔥 MJ強勢攻擊,40.84,0.19
2026-04-08,5425.TWO,台半,57.7,-1.54,9532,🔥 MJ強勢攻擊,44.02,0.27
2026-04-08,4113.TWO,聯上,16.45,-2.95,600,🔥 MJ強勢攻擊,25.34,0.05
2026-04-08,6994.TW,富威電力,68.2,10.0,829,🚀 MJ低檔反彈,29.9,-0.62
2026-04-08,2380.TW,虹光,5.51,9.98,545,🚀 MJ低檔反彈,23.05,-0.23
2026-04-08,8431.TWO,匯鑽科,60.8,9.95,1301,🚀 MJ低檔反彈,26.59,-1.12
2026-04-08,2369.TW,菱生,31.0,9.93,14308,🚀 MJ低檔反彈,24.38,-0.55
2026-04-08,5351.TWO,鈺創,71.0,9.91,5522,🚀 MJ低檔反彈,37.92,-1.7
2026-04-08,6226.TW,光鼎,12.3,9.82,1041,🚀 MJ低檔反彈,34.7,-0.44
2026-04-08,3135.TW,凌航,114.0,9.62,1608,🚀 MJ低檔反彈,24.82,-2.39
2026-04-08,6706.TW,惠特,126.0,8.62,5418,🚀 MJ低檔反彈,35.49,-0.1
2026-04-08,6182.TWO,合晶,33.55,8.58,5192,🚀 MJ低檔反彈,27.49,-0.34
2026-04-08,6202.TW,盛群,49.15,8.26,1800,🚀 MJ低檔反彈,38.97,-0.45
2026-04-08,6155.TW,鈞寶,44.3,7.26,1194,🚀 MJ低檔反彈,33.11,-0.03
2026-04-08,1809.TW,中釉,26.35,6.68,3014,🚀 MJ低檔反彈,22.48,-0.65
2026-04-08,6770.TW,力積電,57.6,6.67,115075,🚀 MJ低檔反彈,22.63,-1.16
2026-04-08,5328.TWO,華容,24.1,6.17,2760,🚀 MJ低檔反彈,25.19,-0.25
2026-04-08,2492.TW,華新科,121.0,6.14,7540,🚀 MJ低檔反彈,26.93,-1.0
2026-04-08,6265.TWO,方土昶,38.2,6.11,3084,🚀 MJ低檔反彈,17.2,-0.71
2026-04-08,6488.TWO,環球晶,436.0,5.83,2572,🚀 MJ低檔反彈,26.27,-2.11
2026-04-08,1519.TW,華城,830.0,5.73,1691,🚀 MJ低檔反彈,20.0,-6.27
2026-04-08,3357.TWO,臺慶科,151.0,5.59,1293,🚀 MJ低檔反彈,37.5,-0.28
2026-04-08,1514.TW,亞力,105.5,5.5,1673,🚀 MJ低檔反彈,17.84,-0.59
2026-04-08,8110.TW,華東,50.4,5.33,9424,🚀 MJ低檔反彈,23.08,-0.16
2026-04-08,2421.TW,建準,131.5,5.2,7722,🚀 MJ低檔反彈,27.25,-0.42
2026-04-08,3209.TW,全科,43.05,5.0,2329,🚀 MJ低檔反彈,34.83,-0.61
2026-04-08,8048.TWO,德勝,55.1,4.95,565,🚀 MJ低檔反彈,29.55,-0.38
2026-04-08,3048.TW,益登,35.7,4.85,1470,🚀 MJ低檔反彈,21.68,-0.4
2026-04-08,4916.TW,事欣科,56.9,4.79,1922,🚀 MJ低檔反彈,27.39,-0.51
2026-04-08,8088.TWO,品安,51.0,4.72,1391,🚀 MJ低檔反彈,23.27,-0.69
2026-04-08,2072.TW,世紀風電,185.0,4.52,738,🚀 MJ低檔反彈,15.75,-1.85
2026-04-08,4908.TWO,前鼎,108.0,4.35,3468,🚀 MJ低檔反彈,28.07,-1.73
2026-04-08,6133.TW,金橋,23.0,4.31,897,🚀 MJ低檔反彈,38.07,-0.03
2026-04-08,6546.TWO,正基,69.0,4.23,663,🚀 MJ低檔反彈,39.54,-0.69
2026-04-08,5269.TW,祥碩,1110.0,4.23,785,🚀 MJ低檔反彈,29.33,-4.47
2026-04-08,2457.TW,飛宏,24.8,4.2,1678,🚀 MJ低檔反彈,22.21,-0.09
2026-04-08,9958.TW,世紀鋼,112.0,4.19,1728,🚀 MJ低檔反彈,37.35,-1.56
2026-04-08,1503.TW,士電,186.5,4.19,1410,🚀 MJ低檔反彈,25.97,-0.03
2026-04-08,2392.TW,正崴,34.6,4.06,1621,🚀 MJ低檔反彈,26.29,-0.22
2026-04-08,2342.TW,茂矽,29.8,3.83,1266,🚀 MJ低檔反彈,31.86,-0.13
2026-04-08,4934.TW,太極,16.5,3.77,783,🚀 MJ低檔反彈,15.05,-0.32
2026-04-08,6244.TWO,茂迪,26.4,3.73,4115,🚀 MJ低檔反彈,11.95,-0.6
2026-04-08,2401.TW,凌陽,20.05,3.62,1727,🚀 MJ低檔反彈,22.64,-0.04
2026-04-08,6691.TW,洋基工程,582.0,3.56,524,🚀 MJ低檔反彈,25.86,-2.37
2026-04-08,2338.TW,光罩,45.15,3.56,3711,🚀 MJ低檔反彈,18.89,-0.75
2026-04-08,6167.TWO,久正,13.25,3.52,682,🚀 MJ低檔反彈,23.34,-0.36
2026-04-08,3338.TW,泰碩,60.4,3.25,585,🚀 MJ低檔反彈,28.23,-0.66
2026-04-08,6215.TW,和椿,96.5,3.21,794,🚀 MJ低檔反彈,15.46,-0.66
2026-04-08,6188.TWO,廣明,89.4,2.88,1152,🚀 MJ低檔反彈,34.69,-0.11
2026-04-08,4763.TW,材料*-KY,43.0,2.63,4178,🚀 MJ低檔反彈,30.13,-0.07
2026-04-08,6869.TW,雲豹能源,84.4,2.55,518,🚀 MJ低檔反彈,15.39,-0.74
2026-04-08,3550.TW,聯穎,18.25,2.53,961,🚀 MJ低檔反彈,32.76,-0.13
2026-04-08,1476.TW,儒鴻,326.0,2.52,1200,🚀 MJ低檔反彈,19.71,-0.99
2026-04-08,6152.TW,百一,16.6,2.47,3661,🚀 MJ低檔反彈,23.28,-0.38
2026-04-08,1513.TW,中興電,148.0,2.42,3540,🚀 MJ低檔反彈,20.25,-0.52
2026-04-08,3022.TW,威強電,62.2,2.3,546,🚀 MJ低檔反彈,35.89,-0.31
2026-04-08,3006.TW,晶豪科,160.5,2.23,26904,🚀 MJ低檔反彈,26.5,-3.98
2026-04-08,2022.TW,聚亨,9.13,2.13,649,🚀 MJ低檔反彈,27.59,-0.05
2026-04-08,3005.TW,神基,101.0,2.12,4503,🚀 MJ低檔反彈,13.05,-2.15
2026-04-08,2543.TW,皇昌,58.5,2.09,1150,🚀 MJ低檔反彈,8.97,-0.88
2026-04-08,5452.TWO,佶優,32.9,1.86,1692,🚀 MJ低檔反彈,28.35,-0.65
2026-04-07,1314.TW,中石化,8.29,1.72,27553,🚀 MJ低檔反彈,38.29,-0.02
2026-04-08,5009.TWO,榮剛,32.45,1.41,1175,🚀 MJ低檔反彈,21.73,-0.09
2026-04-08,6278.TW,台表科,94.7,1.39,1593,🚀 MJ低檔反彈,31.79,-0.31
2026-04-08,6531.TW,愛普*,478.0,1.38,4666,🚀 MJ低檔反彈,34.3,-10.96
2026-04-08,2014.TW,中鴻,18.65,1.36,6763,🚀 MJ低檔反彈,34.56,-0.02
2026-04-08,6456.TW,GIS-KY,55.6,1.09,3488,🚀 MJ低檔反彈,37.39,-1.38
2026-04-08,6179.TWO,亞通,24.2,1.04,748,🚀 MJ低檔反彈,16.52,-0.29
2026-04-08,2412.TW,中華電,134.0,0.0,7741,🚀 MJ低檔反彈,34.27,-0.05
2026-04-08,4927.TW,泰鼎-KY,41.3,-1.55,11708,🚀 MJ低檔反彈,37.21,-0.52
2026-04-08,6505.TW,台塑化,54.3,-4.4,20904,🚀 MJ低檔反彈,35.35,-0.27
2026-04-08,6139.TW,亞翔,554.0,7.16,3952,💧 築底觀察,4.16,-10.52
2026-04-08,5291.TWO,邑昇,71.3,6.74,2422,💧 築底觀察,2.38,-2.21
2026-04-08,2406.TW,國碩,32.6,6.19,7891,💧 築底觀察,4.36,-0.97
2026-04-08,6781.TW,AES-KY,1015.0,5.73,1322,💧 築底觀察,6.19,-6.22
2026-04-08,4739.TW,康普,79.2,5.6,2173,💧 築底觀察,3.25,-1.81
2026-04-08,2413.TW,環科,51.2,5.57,2774,💧 築底觀察,6.61,-1.18
2026-04-08,4533.TWO,協易機,30.35,4.12,1390,💧 築底觀察,2.13,-0.45
2026-04-08,3049.TW,精金,11.4,4.11,6987,💧 築底觀察,-0.32,-0.69
2026-04-08,4919.TW,新唐,91.4,4.1,6934,💧 築底觀察,-0.76,-3.28
2026-04-08,8289.TWO,泰藝,36.85,4.1,1027,💧 築底觀察,7.99,-0.68
2026-04-08,3071.TWO,協禧,28.0,4.09,639,💧 築底觀察,7.7,-0.5
2026-04-08,5222.TW,全訊,116.5,4.02,863,💧 築底觀察,8.59,-2.94
2026-04-07,2072.TWO,CWP,177.0,3.81,633,💧 築底觀察,-3.78,-6.99
2026-04-08,4960.TW,誠美材,20.5,3.8,11616,💧 築底觀察,-10.2,-1.78
2026-04-08,2405.TW,輔信,15.5,3.68,1266,💧 築底觀察,0.73,-0.09
2026-04-08,6861.TW,睿生光電,130.5,3.57,734,💧 築底觀察,9.6,-5.45
2026-04-08,6235.TW,華孚,45.55,3.52,707,💧 築底觀察,8.2,0.01
2026-04-08,3707.TWO,漢磊,50.6,3.37,1867,💧 築底觀察,4.4,-1.18
2026-04-08,2464.TW,盟立,68.0,3.34,1836,💧 築底觀察,9.98,-1.21
2026-04-08,3581.TWO,博磊,66.7,3.25,575,💧 築底觀察,-4.05,-1.61
2026-04-08,5309.TWO,系統電,57.8,3.21,2300,💧 築底觀察,7.56,-0.17
2026-04-08,5292.TW,華懋,214.5,3.12,718,💧 築底觀察,3.38,-5.47
2026-04-08,1471.TW,首利,12.15,2.97,677,💧 築底觀察,6.89,-0.23
2026-04-08,6757.TW,台灣虎航,50.1,2.87,1067,💧 築底觀察,6.69,0.08
2026-04-08,4534.TWO,慶騰,23.35,2.86,717,💧 築底觀察,8.52,-0.6
2026-04-08,3543.TW,州巧,46.5,2.76,964,💧 築底觀察,5.18,-0.76
2026-04-08,3323.TWO,加百裕,33.1,2.64,518,💧 築底觀察,4.23,-0.22
2026-04-08,1307.TW,三芳,31.8,2.58,812,💧 築底觀察,1.0,-0.58
2026-04-08,6854.TW,錼創科技-KY創,141.5,2.54,517,💧 築底觀察,6.11,-2.01
2026-04-08,8076.TWO,伍豐,23.45,2.4,627,💧 築底觀察,4.34,-0.46
2026-04-08,1735.TW,日勝化,22.75,2.25,972,💧 築底觀察,-1.55,-1.47
2026-04-08,2208.TW,台船,20.7,2.22,2487,💧 築底觀察,6.32,-0.08
2026-04-08,6125.TWO,廣運,52.9,2.12,1101,💧 築底觀察,6.12,-0.56
2026-04-08,6127.TWO,九豪,39.8,2.05,7059,💧 築底觀察,5.27,-0.93
2026-04-08,4510.TWO,高鋒,42.45,2.04,573,💧 築底觀察,1.82,-0.15
2026-04-08,9933.TW,中鼎,36.0,1.98,8908,💧 築底觀察,9.13,-0.41
2026-04-08,3712.TW,永崴投控,18.1,1.97,3709,💧 築底觀察,4.42,-0.94
2026-04-08,6142.TW,友勁,9.45,1.94,674,💧 築底觀察,3.03,-0.11
2026-04-08,4931.TWO,新盛力,133.5,1.91,5599,💧 築底觀察,-6.14,-1.61
2026-04-08,2017.TW,官田鋼,9.87,1.75,708,💧 築底觀察,5.17,-0.12
2026-04-08,8926.TW,台汽電,43.5,1.05,1132,💧 築底觀察,5.76,-0.27
2026-04-08,2889.TW,國票金,15.35,0.99,2353,💧 築底觀察,4.13,-0.11
2026-04-08,3041.TW,揚智,22.0,0.92,974,💧 築底觀察,8.64,-0.09
2026-04-08,4903.TWO,聯光通,45.3,0.78,3516,💧 築底觀察,8.03,-0.67
2026-04-08,5536.TWO,聖暉*,693.0,0.73,1279,💧 築底觀察,-13.04,-13.07
2026-04-08,1477.TW,聚陽,220.0,0.69,1822,💧 築底觀察,6.05,-3.43
2026-04-08,3708.TW,上緯投控,113.5,0.44,609,💧 築底觀察,-2.38,-2.08
2026-04-08,4532.TW,瑞智,25.9,0.39,1743,💧 築底觀察,-5.08,-0.25
2026-04-08,3058.TW,立德,9.24,0.33,1062,💧 築底觀察,-7.17,-0.12
2026-04-08,8936.TWO,國統,50.3,0.2,1907,💧 築底觀察,-6.19,-0.75
2026-04-08,8473.TW,山林水,36.2,0.14,579,💧 築底觀察,-12.33,-0.79
2026-04-08,9938.TW,百和,45.5,0.11,1803,💧 築底觀察,1.16,-0.12
2026-04-08,4167.TWO,松瑞藥,20.7,0.0,1071,💧 築底觀察,4.06,-0.18
2026-04-08,3703.TW,欣陸,22.2,0.0,1080,💧 築底觀察,-4.02,-0.1
2026-04-08,4755.TW,三福化,137.5,0.0,560,💧 築底觀察,5.9,-2.39
2026-04-08,4142.TW,國光生,18.2,0.0,956,💧 築底觀察,5.22,-0.04
2026-04-08,2485.TW,兆赫,73.0,-0.14,32034,💧 築底觀察,-6.72,-3.44
2026-04-08,2601.TW,益航,5.77,-0.35,1280,💧 築底觀察,5.21,-0.07
2026-04-08,6472.TW,保瑞,416.5,-0.83,1434,💧 築底觀察,8.24,-5.0
2026-04-08,6279.TWO,胡連,105.5,-0.94,824,💧 築底觀察,-1.68,-1.24
2026-04-08,1712.TW,興農,43.1,-1.03,700,💧 築底觀察,-5.59,-0.29
2026-04-08,1718.TW,中纖,7.34,-1.08,6120,💧 築底觀察,3.63,-0.07
2026-04-08,1711.TW,永光,33.35,-1.19,42827,💧 築底觀察,-3.72,-2.05
2026-04-08,1904.TW,正隆,18.6,-2.11,1948,💧 築底觀察,-2.86,-0.16
2026-04-08,1909.TW,榮成,9.62,-2.34,7230,💧 築底觀察,9.16,-0.05
2026-04-08,9914.TW,美利達,61.9,-2.67,4697,💧 築底觀察,8.13,-0.2
2026-04-08,00669R.TW,國泰美國道瓊反1,5.76,-2.87,4849,💧 築底觀察,-12.98,-0.06
2026-04-08,00638R.TW,元大滬深300反1,6.98,-3.06,1130,💧 築底觀察,4.91,-0.03
2026-04-08,00641R.TW,富邦日本反1,4.05,-3.11,3033,💧 築底觀察,3.56,-0.05
2026-04-08,00651R.TW,復華香港反1,5.21,-3.34,1340,💧 築底觀察,-4.64,-0.06
2026-04-08,2616.TW,山隆,15.4,-3.45,1244,💧 築底觀察,-3.97,-0.54
2026-04-08,00648R.TW,元大S&P500反1,4.41,-3.5,4215,💧 築底觀察,-6.68,-0.05
2026-04-08,1710.TW,東聯,13.65,-3.53,11574,💧 築底觀察,-5.73,-0.33
2026-04-08,00674R.TW,期元大S&P黃金反1,5.12,-3.76,1545,💧 築底觀察,-10.64,-0.09
2026-04-08,00671R.TW,富邦NASDAQ反1,2.88,-4.64,17162,💧 築底觀察,-7.36,-0.03
2026-04-08,00676R.TW,富邦臺灣加權反1,7.43,-5.11,12103,💧 築底觀察,5.83,-0.07
2026-04-08,00673R.TW,期元大S&P原油反1,14.01,-5.34,211388,💧 築底觀察,-5.69,-0.58
2026-04-08,9918.TW,欣天然,43.0,-5.39,911,💧 築底觀察,0.44,-1.35
2026-04-08,00632R.TW,元大台灣50反1,13.44,-5.55,223662,💧 築底觀察,2.88,-0.13
2026-04-08,00686R.TW,群益臺灣加權反1,1.33,-5.67,8880,💧 築底觀察,8.52,-0.01
2026-04-08,2438.TW,翔耀,20.6,-5.72,725,💧 築底觀察,5.03,-0.41
2026-04-08,00664R.TW,國泰臺灣加權反1,2.17,-6.06,63974,💧 築底觀察,5.02,-0.02
2026-04-08,1313.TW,聯成,11.8,-6.35,11311,💧 築底觀察,2.71,-0.26
2026-04-08,1337.TW,再生-KY,5.66,-6.91,1508,💧 築底觀察,-2.67,-0.14
2026-04-08,1310.TW,台苯,10.3,-9.25,12444,💧 築底觀察,9.65,-0.28
2026-04-08,1305.TW,華夏,15.9,-9.66,19794,💧 築底觀察,0.52,-0.43
2026-04-08,2314.TW,台揚,13.8,-9.8,546,💧 築底觀察,-8.9,-0.82
2026-04-08,4804.TWO,大略-KY,4.47,-9.88,624,💧 築底觀察,-8.29,-0.16
2026-04-08,6806.TW,森崴能源,28.2,-9.9,3226,💧 築底觀察,-8.4,-1.77
2026-04-08,1708.TW,東鹼,38.95,-9.94,14206,💧 築底觀察,6.1,-1.04
2026-04-08,00631L.TW,元大台灣50正2,22.93,11.04,266616,⚠️ 超買警示,103.16,8.63
2026-04-08,6919.TW,康霈*,115.5,10.0,28107,⚠️ 超買警示,125.43,8.84
2026-04-08,3167.TW,大量,539.0,10.0,1802,⚠️ 超買警示,111.06,28.7
2026-04-08,2399.TW,映泰,37.95,10.0,40092,⚠️ 超買警示,102.01,0.72
2026-04-08,6257.TW,矽格,170.5,10.0,27254,⚠️ 超買警示,99.24,4.57
2026-04-08,5243.TW,乙盛-KY,103.5,9.99,4669,⚠️ 超買警示,103.8,5.65
2026-04-08,7792.TWO,安葆,347.0,9.98,955,⚠️ 超買警示,102.63,7.4
2026-04-08,6218.TWO,豪勉,31.45,9.97,3949,⚠️ 超買警示,106.88,1.06
2026-04-08,6830.TW,汎銓,662.0,9.97,2578,⚠️ 超買警示,107.61,30.98
2026-04-08,2476.TW,鉅祥,94.9,9.97,6610,⚠️ 超買警示,98.54,1.64
2026-04-08,5234.TW,達興材料,392.0,9.96,1422,⚠️ 超買警示,101.1,6.01
2026-04-08,6223.TWO,旺矽,4310.0,9.95,970,⚠️ 超買警示,98.69,40.44
2026-04-08,2466.TW,冠西電,59.7,9.94,2254,⚠️ 超買警示,99.34,2.23
2026-04-08,6944.TW,兆聯實業,896.0,9.94,2204,⚠️ 超買警示,104.16,12.78
2026-04-08,8021.TW,尖點,293.0,9.94,29088,⚠️ 超買警示,96.87,4.99
2026-04-08,1449.TW,佳和,14.95,9.93,16577,⚠️ 超買警示,114.36,0.54
2026-04-08,3037.TW,欣興,620.0,9.93,40045,⚠️ 超買警示,112.31,15.23
2026-04-08,5289.TWO,宜鼎,1075.0,9.92,1681,⚠️ 超買警示,98.57,-4.02
2026-04-08,3339.TWO,泰谷,45.45,9.92,14755,⚠️ 超買警示,97.93,0.87
2026-04-08,3380.TW,明泰,41.05,9.91,19181,⚠️ 超買警示,97.6,0.67
2026-04-08,6147.TWO,頎邦,98.7,9.91,20045,⚠️ 超買警示,103.05,4.04
2026-04-08,6715.TW,嘉基,377.0,9.91,2953,⚠️ 超買警示,105.57,-0.73
2026-04-08,6285.TW,啟��,216.5,9.9,67221,⚠️ 超買警示,106.28,6.95
2026-04-08,4760.TWO,勤凱,227.5,9.9,1516,⚠️ 超買警示,102.59,5.73
2026-04-08,3189.TW,景碩,394.0,9.9,15570,⚠️ 超買警示,97.76,3.09
2026-04-08,2489.TW,瑞軒,38.9,9.89,34677,⚠️ 超買警示,107.01,0.59
2026-04-08,3093.TWO,港建*,57.8,9.89,4719,⚠️ 超買警示,114.22,1.28
2026-04-08,2337.TW,旺宏,150.0,9.89,22638,⚠️ 超買警示,95.31,0.14
2026-04-08,4991.TWO,環宇-KY,517.0,9.88,1104,⚠️ 超買警示,96.65,10.53
2026-04-08,8358.TWO,金居,267.5,9.86,17684,⚠️ 超買警示,99.97,6.2
2026-04-08,3455.TWO,由田,167.5,9.84,1088,⚠️ 超買警示,111.99,6.8
2026-04-08,3693.TWO,營邦,547.0,9.84,3415,⚠️ 超買警示,99.44,0.04
2026-04-08,7717.TWO,萊德光電-KY,878.0,9.75,1457,⚠️ 超買警示,100.99,32.65
2026-04-08,6693.TWO,廣閎科,130.0,9.7,1351,⚠️ 超買警示,104.47,3.65
2026-04-08,5340.TWO,建榮,120.0,9.59,15444,⚠️ 超買警示,105.92,2.38
2026-04-08,3163.TWO,波若威,1145.0,9.57,3083,⚠️ 超買警示,115.35,40.19
2026-04-08,3162.TWO,精確,66.8,9.51,7807,⚠️ 超買警示,115.3,2.04
2026-04-08,6271.TW,同欣電,168.5,9.42,11231,⚠️ 超買警示,108.55,3.66
2026-04-08,7751.TWO,竑騰,1990.0,8.74,1011,⚠️ 超買警示,108.44,54.21
2026-04-08,2351.TW,順德,118.0,8.26,16340,⚠️ 超買警示,97.5,2.62
2026-04-08,3105.TWO,穩懋,440.0,8.11,39979,⚠️ 超買警示,99.59,10.92
2026-04-08,00990A.TW,主動元大AI新經濟,13.29,7.79,69304,⚠️ 超買警示,98.07,0.17
2026-04-08,00670L.TW,富邦NASDAQ正2,151.85,7.5,3437,⚠️ 超買警示,109.21,3.01
2026-04-08,00708L.TW,期元大S&P黃金正2,103.6,7.41,7773,⚠️ 超買警示,108.2,3.23
2026-04-08,4971.TWO,IET-KY,645.0,7.14,715,⚠️ 超買警示,95.56,15.4
2026-04-08,00640L.TW,富邦日本正2,94.1,7.05,917,⚠️ 超買警示,100.95,2.04
2026-04-08,00910.TW,第一金太空衛星,67.4,6.98,4486,⚠️ 超買警示,100.92,1.55
2026-04-08,00987A.TW,主動台新優勢成長,13.38,6.7,7073,⚠️ 超買警示,100.18,0.12
2026-04-08,7610.TW,聯友金屬-創,443.0,6.62,1009,⚠️ 超買警示,96.46,10.84
2026-04-08,00738U.TW,期元大道瓊白銀,62.65,6.46,11985,⚠️ 超買警示,103.9,1.52
2026-04-08,3444.TWO,利機,69.6,6.42,547,⚠️ 超買警示,100.62,1.76
2026-04-08,2382.TW,廣達,307.5,6.4,54259,⚠️ 超買警示,104.05,3.73
2026-04-08,2417.TW,圓剛,39.95,6.25,2918,⚠️ 超買警示,108.49,1.08
2026-04-08,7769.TW,鴻勁,4260.0,6.23,1113,⚠️ 超買警示,112.47,89.68
2026-04-08,3605.TW,宏致,66.6,6.22,5229,⚠️ 超買警示,115.7,1.84
2026-04-08,6274.TWO,台燿,725.0,6.15,20116,⚠️ 超買警示,99.11,23.49
2026-04-08,00830.TW,國泰費城半導體,58.85,5.85,33059,⚠️ 超買警示,101.69,0.81
2026-04-08,1101.TW,台泥,25.4,5.83,65385,⚠️ 超買警示,117.8,0.57
2026-04-08,1303.TW,南亞,85.1,5.71,110057,⚠️ 超買警示,102.01,1.63
2026-04-08,1560.TW,中砂,501.0,5.7,3810,⚠️ 超買警示,103.05,8.3
2026-04-08,8086.TWO,宏捷科,145.5,5.43,17004,⚠️ 超買警示,104.5,3.39
2026-04-08,0052.TW,富邦科技,46.95,5.41,91953,⚠️ 超買警示,98.4,0.41
2026-04-08,6213.TW,聯茂,197.0,5.35,59899,⚠️ 超買警示,107.54,8.38
2026-04-08,6933.TW,AMAX-KY,161.0,5.23,2379,⚠️ 超買警示,110.89,7.17
2026-04-08,0050.TW,元大台灣50,79.2,5.18,235321,⚠️ 超買警示,97.1,0.68
2026-04-08,009816.TW,凱基台灣TOP50,11.23,5.15,458866,⚠️ 超買警示,97.61,0.11
2026-04-08,5475.TWO,德宏,284.5,4.98,7179,⚠️ 超買警示,107.22,12.13
2026-04-08,00993A.TW,主動安聯台灣,11.22,4.96,70299,⚠️ 超買警示,98.75,0.1
2026-04-08,2409.TW,友達,17.05,4.92,341310,⚠️ 超買警示,98.46,0.46
2026-04-08,2330.TW,台積電,1950.0,4.84,52965,⚠️ 超買警示,109.73,23.63
2026-04-08,00983A.TW,主動中信ARK創新,10.91,4.6,4942,⚠️ 超買警示,97.81,0.12
