id,name,price,signal,pnl,count,win_rate,reason
2367.TW,燿華,57.4000015259,☁️ 觀望,128.91,1,100.0,[P:0.95/8.0] [📉 轉弱] 等待機會
2337.TW,旺宏,132.0,☁️ 觀望,100.35,2,100.0,[P:0.95/8.0] [📉 轉弱] 等待機會
3105.TWO,穩懋,547.0,☁️ 觀望,89.96,5,100.0,[P:0.95/8.0] [📈 穩定] 等待機會
7792.TWO,安葆,345.5,💎 持股,75.99,2,50.0,[P:0.95/8.0] [📈 穩定] 趨勢強勁(續抱)
2485.TW,兆赫,60.5,☁️ 觀望,64.23,3,100.0,[P:0.95/8.0] [📉 轉弱] 等待機會
00981A.TW,主動統一台股增長,27.7999992371,💎 持股,63.38,3,33.33,[P:0.95/8.0] [🚀 極強] 趨勢強勁(續抱)
1721.TW,三晃,27.2999992371,💎 持股,52.75,2,100.0,[P:0.95/8.0] [📈 穩定] 趨勢強勁(續抱)
3702.TW,大聯大,97.0,☁️ 觀望,30.27,3,33.33,[P:0.95/8.0] [📈 穩定] 等待機會
0050.TW,元大台灣50,89.9499969482,💎 持股,28.47,3,66.67,[P:0.95/8.0] [🚀 極強] 趨勢強勁(續抱)
6261.TWO,久元,95.0999984741,💎 持股,25.11,2,100.0,[P:0.95/8.0] [📈 穩定] 趨勢強勁(續抱)
3481.TW,群創,23.3999996185,☁️ 觀望,20.53,3,33.33,[P:0.95/8.0] [📉 轉弱] 等待機會
6136.TW,富爾特,27.8999996185,💎 持股,16.46,3,66.67,[P:0.95/8.0] [📈 穩定] 趨勢強勁(續抱)
009816.TW,凱基台灣TOP50,12.8699998856,💎 持股,13.19,1,100.0,[P:0.95/8.0] [🚀 極強] 趨勢強勁(續抱)
3714.TW,富采,66.5999984741,☁️ 觀望,8.3,4,50.0,[P:0.95/8.0] [📈 穩定] 等待機會
2409.TW,友達,17.2000007629,❄️ 賣出,6.71,3,66.67,[P:0.95/8.0] [📈 穩定] 趨勢轉弱(強制)
0056.TW,元大高股息,40.9500007629,💎 持股,5.22,4,50.0,[P:0.95/8.0] [📈 穩定] 趨勢強勁(續抱)
4966.TWO,譜瑞-KY,649.0,💎 持股,4.68,1,100.0,[P:0.95/8.0] [🚀 極強] 趨勢強勁(續抱)
1802.TW,台玻,65.0,💎 持股,-1.72,5,20.0,[P:0.95/8.0] [📈 穩定] 趨勢強勁(續抱)
8104.TW,錸寶,34.75,☁️ 觀望,-5.46,2,50.0,[P:0.95/8.0] [📈 穩定] 等待機會
2327.TW,國巨*,297.0,☁️ 觀望,-6.45,2,50.0,[P:0.95/8.0] [📈 穩定] 等待機會
6806.TW,森崴能源,23.3500003815,☁️ 觀望,-6.6,1,0.0,[P:0.95/8.0] [📉 轉弱] 等待機會
4142.TW,國光生,17.8999996185,☁️ 觀望,-8.13,3,0.0,[P:0.95/8.0] [📉 轉弱] 等待機會
6188.TWO,廣明,82.8000030518,☁️ 觀望,-10.22,1,0.0,[P:0.95/8.0] [📉 轉弱] 等待機會
2352.TW,佳世達,24.6000003815,💎 持股,-12.18,2,0.0,[P:0.95/8.0] [📈 穩定] 趨勢強勁(續抱)
2317.TW,鴻海,221.5,💎 持股,-14.93,2,0.0,[P:0.95/8.0] [📈 穩定] 趨勢強勁(續抱)
2009.TW,第一銅,38.0,☁️ 觀望,-23.52,3,0.0,[P:0.95/8.0] [📉 轉弱] 等待機會
