id,name,price,signal,pnl,count,win_rate,reason
3105.TWO,穩懋,560.0,💎 持股,85.66,5,100.0,[📈 穩定] 趨勢強勁(續抱)
2399.TW,映泰,39.7000007629,❄️ 賣出,25.81,3,33.33,[📈 穩定] 今日觸發 Trailing
0050.TW,元大台灣50,86.3499984741,💎 持股,24.0,3,66.67,[📈 穩定] 趨勢強勁(續抱)
00738U.TW,期元大道瓊白銀,61.5499992371,💎 持股,16.51,3,33.33,[📈 穩定] 趨勢強勁(續抱)
00635U.TW,期元大S&P黃金,49.3800010681,☁️ 觀望,12.52,1,100.0,[📈 穩定] 等待機會
009816.TW,凱基台灣TOP50,12.3900003433,💎 持股,8.97,1,100.0,[📈 穩定] 趨勢強勁(續抱)
2618.TW,長榮航,33.75,☁️ 觀望,7.99,1,100.0,[📉 轉弱] 等待機會
4966.TWO,譜瑞-KY,600.0,💎 持股,-3.23,1,0.0,[🚀 極強] 趨勢強勁(續抱)
2609.TW,陽明,50.0999984741,☁️ 觀望,-8.67,2,0.0,[📉 轉弱] 等待機會
2382.TW,廣達,322.0,💎 持股,-9.48,4,25.0,[📈 穩定] 趨勢強勁(續抱)
