id,name,price,signal,pnl,count,win_rate,reason
2367.TW,燿華,61.0999984741,☁️ 觀望,128.91,1,100.0,[📉 轉弱] 等待機會
2337.TW,旺宏,126.0,☁️ 觀望,100.35,2,100.0,[📉 轉弱] 等待機會
3105.TWO,穩懋,560.0,💎 持股,85.66,5,100.0,[📈 穩定] 趨勢強勁(續抱)
7792.TWO,安葆,346.5,💎 持股,76.26,2,50.0,[📈 穩定] 趨勢強勁(續抱)
1721.TW,三晃,29.9500007629,💎 持股,64.83,2,100.0,[🚀 極強] 趨勢強勁(續抱)
2485.TW,兆赫,63.9000015259,☁️ 觀望,64.23,3,100.0,[📉 轉弱] 等待機會
3702.TW,大聯大,96.1999969482,☁️ 觀望,30.27,3,33.33,[📈 穩定] 等待機會
0050.TW,元大台灣50,86.3499984741,💎 持股,24.0,3,66.67,[📈 穩定] 趨勢強勁(續抱)
3481.TW,群創,24.1000003815,☁️ 觀望,20.53,3,33.33,[📉 轉弱] 等待機會
6136.TW,富爾特,28.0,💎 持股,16.88,3,66.67,[🚀 極強] 趨勢強勁(續抱)
2409.TW,友達,17.75,💎 持股,9.46,3,66.67,[📈 穩定] 趨勢強勁(續抱)
009816.TW,凱基台灣TOP50,12.3900003433,💎 持股,8.97,1,100.0,[📈 穩定] 趨勢強勁(續抱)
3714.TW,富采,70.0,☁️ 觀望,8.3,4,50.0,[📈 穩定] 等待機會
0056.TW,元大高股息,40.6500015259,💎 持股,4.48,4,25.0,[📈 穩定] 趨勢強勁(續抱)
1802.TW,台玻,66.1999969482,💎 持股,0.0,5,20.0,[📈 穩定] 趨勢強勁(續抱)
4966.TWO,譜瑞-KY,600.0,💎 持股,-3.23,1,0.0,[🚀 極強] 趨勢強勁(續抱)
8104.TW,錸寶,35.5499992371,☁️ 觀望,-5.46,2,50.0,[📈 穩定] 等待機會
2327.TW,國巨*,295.0,☁️ 觀望,-6.45,2,50.0,[📈 穩定] 等待機會
6806.TW,森崴能源,24.3999996185,☁️ 觀望,-6.6,1,0.0,[📉 轉弱] 等待機會
4142.TW,國光生,17.8999996185,☁️ 觀望,-8.13,3,0.0,[📉 轉弱] 等待機會
6188.TWO,廣明,85.0999984741,☁️ 觀望,-10.22,1,0.0,[📉 轉弱] 等待機會
2352.TW,佳世達,25.0499992371,💎 持股,-10.44,2,0.0,[📈 穩定] 趨勢強勁(續抱)
2317.TW,鴻海,225.0,💎 持股,-13.4,2,0.0,[🚀 極強] 趨勢強勁(續抱)
2009.TW,第一銅,38.3499984741,☁️ 觀望,-23.52,3,0.0,[📉 轉弱] 等待機會
