id,name,price,signal,pnl,count,win_rate,reason
6234.TWO,高僑,42.0499992371,💎 持股,68.28,2,100.0,[🚀 極強] 趨勢強勁(續抱)
1721.TW,三晃,29.9500007629,💎 持股,64.83,2,100.0,[🚀 極強] 趨勢強勁(續抱)
00715L.TW,期街口S&P布蘭特油正2,54.7000007629,☁️ 觀望,57.29,2,50.0,[🚀 極強] 等待機會
8240.TWO,華宏,72.8000030518,💎 持股,48.82,3,100.0,[🚀 極強] 趨勢強勁(續抱)
00642U.TW,期元大S&P石油,28.4799995422,☁️ 觀望,40.89,3,100.0,[🚀 極強] 等待機會
6789.TW,采鈺,515.0,💎 持股,40.42,3,66.67,[📈 穩定] 趨勢強勁(續抱)
1309.TW,台達化,20.4500007629,☁️ 觀望,39.7,3,33.33,[🚀 極強] 等待機會
6290.TWO,良維,306.5,💎 持股,36.13,3,66.67,[🚀 極強] 趨勢強勁(續抱)
2474.TW,可成,231.5,💎 持股,18.22,3,33.33,[🚀 極強] 趨勢強勁(續抱)
3605.TW,宏致,77.8000030518,💎 持股,16.6,2,50.0,[🚀 極強] 趨勢強勁(續抱)
6962.TW,奕力-KY,39.9500007629,💎 持股,13.47,2,50.0,[🚀 極強] 趨勢強勁(續抱)
3162.TWO,精確,83.9000015259,💎 持股,4.35,5,20.0,[🚀 極強] 趨勢強勁(續抱)
009819.TW,未知,12.5399999619,☁️ 觀望,0,0,0,[⏳ 猶豫] 等待機會
6176.TW,瑞儀,109.5,🔥 買入,0,0,0,[🚀 極強] 趨勢突破
4739.TW,康普,100.5,💎 持股,-10.24,4,50.0,[🚀 極強] 趨勢強勁(續抱)
3338.TW,泰碩,85.4000015259,💎 持股,-10.38,4,50.0,[🚀 極強] 趨勢強勁(續抱)
