代號,名稱,前日均價,報買價,報買量,報賣價,報賣量,日最高,日最低,日均價,成交,成交量,進度日期,上市櫃進度(註)
1260,富味鄉,27.65,27.05,6000,28.35,6000,28.55,27.05,27.73,28.35,88110,-,
1269,乾杯,75.21,73.4,3000,76.9,3000,76.80,73.00,76.02,76.80,36094,-,
1271,晨暉生技,57.13,56.3,2700,57.2,5899,57.60,56.30,56.99,57.20,55524,-,
1293,利統,28.20,26.85,3000,28.1,6000,29.30,27.00,27.80,28.10,16003,-,
1343,旭東環保,22.80,21.55,2999,22.45,3000,23.10,20.30,21.63,22.45,131693,-,
1480,東盟開發,9.56,9.3,5000,9.5,5000,9.59,9.31,9.46,9.31,8350,-,
1594,日高,12.52,9.96,5000,10.45,10000,13.35,9.42,10.74,10.00,493901,-,
1780,立弘,34.11,32.05,3000,32.6,2000,35.20,31.45,33.13,32.60,443198,115/01/28,櫃買中心同意上櫃契約
2071,震南鐵,23.45,23.05,1000,23.25,3000,23.50,23.00,23.17,23.05,124218,-,
2237,華德動能,31.65,31.05,3000,32,2000,32.60,31.00,31.85,32.00,292805,115/03/09,證交所同意創新板上市契約
2245,詠勝昌*,28.38,27.95,2000,29.05,3000,27.95,27.90,27.94,27.95,1200,-,
2249,湧盛,117.35,123.5,3000,125.5,1890,129.00,118.00,122.97,125.50,201751,-,
2252,為昇科,20.91,18.45,9600,19,3000,21.10,17.50,18.88,19.00,478789,-,
2255,凱銳光電,23.42,20.35,3000,21,3000,23.70,19.15,21.28,20.75,223785,-,
2256,歐特明,79.95,65.3,3000,68.5,3000,80.30,60.30,69.47,67.30,1083383,-,
2644,中信造船,83.73,84.1,2580,84.8,3000,86.80,83.20,84.67,84.80,96761,-,
2733,維格餅家,12.03,12,5000,12.45,4984,12.50,12.00,12.11,12.45,2619,-,
2741,老四川,23.91,22.9,3000,23.55,2938,24.30,22.15,23.06,23.55,97858,-,
2758,路易莎咖啡,86.18,81.7,8999,86,8668,86.00,81.70,85.46,86.00,10543,-,
2760,巨宇翔,21.87,21.5,6000,22.6,5999,22.60,21.50,21.85,22.60,6001,-,
2761,橘焱胡同,15.85,15.2,15000,15.95,5000,15.60,15.35,15.43,15.50,10270,-,
2938,床的世界,22.39,22.7,1549,23.75,4810,24.20,22.70,23.30,23.75,26842,-,
2940,歐都納,23.92,23.4,6000,23.8,3000,23.95,23.50,23.55,23.60,72000,-,
2942,京站,39.13,38.7,3000,40,2950,40.00,38.70,38.91,40.00,11096,-,
3097,拍檔,28.36,26,3000,27.1,3000,29.30,23.50,25.91,27.35,274554,-,
3117,年程,44.70,34.7,3000,35.7,3000,43.15,23.50,33.25,35.45,2635848,-,
3184,微邦,19.60,16.3,10000,17.15,10000,19.80,15.80,17.06,16.50,995002,-,
3473,智通聯網,100.86,93.7,3000,98.5,2885,102.00,94.00,98.00,98.50,24791,-,
3485,敘豐,375.72,339.5,2000,350,3000,387.50,301.50,340.70,350.00,699376,115/02/09,櫃買中心同意上櫃契約
3585,聯致,116.63,78.1,5000,78.8,4998,115.50,53.30,72.31,78.80,11297883,-,
3595,山太士,2785.63,2760,1882,2780,1846,2910.00,2510.00,2692.75,2760.00,1308206,-,
3603,建祥國際,13.21,9.98,5000,10.45,5000,12.95,9.39,10.79,10.40,311600,-,
3633,云光,125.87,117.5,1500,121,1999,125.50,112.00,117.92,121.00,152035,-,
3659,百辰,32.68,28.35,1000,29.5,3000,31.45,26.40,28.69,28.35,114854,-,
3678,聯享,77.91,67.8,2900,70.5,7996,77.00,63.60,70.09,70.50,452811,-,
4115,善德生技,10.03,8.89,2000,9.3,4500,10.00,8.89,9.45,9.30,159523,-,
4150,優你康,6.81,6.38,3000,6.63,4000,7.35,6.28,6.61,6.38,800330,-,
4170,鑫品生醫,15.11,14.4,5000,14.95,10000,15.75,14.75,15.34,14.90,231817,-,
4172,因華,16.25,14.75,4000,15.35,3999,16.45,14.70,15.19,15.35,748546,-,
