Stock_ID,Stock_Name,Date,Type,Price_Entry,Stop_Loss,Take_Profit,Status,Action,Vol_Spike,RSI,Validation_Date,Priority,Is_New
0050.TW,元大台灣50,2026-04-21,看漲 FVG,85.55,84.67,89.83,✅ 已站穩,🟢 買進,0,79.8,2026-04-23,2,True
0056.TW,元大高股息,2026-04-21,看漲 FVG,41.97,41.37,44.07,❌ 已失效,實體破中線,0,83.55,-,2,False
00918.TW,大華優利高填息30,2026-04-21,看漲 FVG,23.71,23.48,24.9,❌ 已失效,實體破中線,0,81.53,-,2,False
00919.TW,群益台灣精選高息,2026-04-20,看漲 FVG,23.53,23.32,24.71,❌ 已失效,實體破中線,0,68.73,-,2,False
009816.TW,凱基台灣TOP50,2026-04-21,看漲 FVG,12.29,12.09,12.9,✅ 已站穩,🟢 買進,0,81.88,2026-04-23,2,True
00635U.TW,期元大S&P黃金,2026-04-22,看跌 FVG,49.88,50.55,47.39,⏳ 待回測,監控中,0,62.54,-,3,False
