股號,名稱,收盤價,成交量,一年內最高收盤,一年內最低收盤,法說會,狀態,連續大漲,連續大跌,原因,最終狀態
4510,高鋒,44.25,1893,55.20,35.05,---,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
6194,育富,32.80,94,39.65,30.34,---,均線糾擺,無,無,MA 乖離率僅 0.27%,均線糾擺
6124,業強,30.65,262,37.95,23.15,---,均線糾擺,無,連1日大跌,MA 乖離率僅 0.53%,均線糾擺
00757,統一FANG+,119.50,6174,125.35,84.35,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2101,南港,34.15,1993,45.45,31.02,---,均線糾擺,無,無,MA 乖離率僅 0.84%,均線糾擺
00945,凱基美國非投等債,14.42,7999,14.53,12.63,---,均線糾擺,無,無,MA 乖離率僅 0.08%,均線糾擺
4556,旭然,37.55,1827,37.55,22.45,---,強勢突破 (軌外),連2日大漲,無,股價衝破布林上軌 (35.06)，進入噴發段,強勢突破 (軌外)
1612,宏泰,35.20,948,40.45,28.17,---,均線糾擺,無,無,MA 乖離率僅 0.44%,均線糾擺
6624,萬年清,52.20,13,72.50,31.85,---,離開盤整 (向下),無,無,跌破布林下軌 (53.20),離開盤整 (向下)
3081,聯亞,3020.00,6352,3020.00,219.68,---,貼軌運行,無,無,股價於高位貼軌 (3020.00 > 1.5σ)，動能強勁,貼軌運行
00685,群益臺灣加權正2,208.35,2484,211.95,53.10,---,貼軌運行 -> 進入盤整,無,無,ADX 為 16.46 (低於 20),進入盤整
6446,藥華藥,629.00,2005,779.00,434.30,---,均線糾擺,無,無,MA 乖離率僅 0.56%,均線糾擺
009813,貝萊德標普卓越50,10.67,13654,10.70,9.64,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6485,點序,77.30,1106,124.50,49.52,---,均線糾擺,無,連1日大跌,MA 乖離率僅 0.57%,均線糾擺
5403,中菲,93.20,134,126.00,91.90,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.49%,均線糾擺
6775,穎台科技,32.95,1275,42.35,20.40,---,貼軌運行,連1日大漲,無,股價於高位貼軌 (32.95 > 1.5σ)，動能強勁,貼軌運行
00981,主動中信非投等債,10.34,11990,10.58,9.91,---,貼軌運行 -> 均線糾擺,無,無,MA 乖離率僅 0.18%,均線糾擺
5455,昇益,26.30,5,42.60,23.05,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (26.27)，進入噴發段,強勢突破 (軌外)
2374,佳能,71.00,9635,94.96,36.39,---,強勢突破 (軌外) -> 均線糾擺,無,連1日大跌,MA 乖離率僅 1.46%,均線糾擺
6113,亞矽,22.90,629,30.21,17.36,---,貼軌運行 -> 進入盤整,無,無,ADX 為 16.38 (低於 20),進入盤整
6912,益鈞環科*,18.25,136,20.85,13.65,---,均線糾擺,無,無,MA 乖離率僅 0.33%,均線糾擺
1443,立益物流,22.45,53,32.25,22.30,---,均線糾擺,無,連1日大跌,MA 乖離率僅 0.28%,均線糾擺
2025,千興,11.50,126,16.70,9.01,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.25%,均線糾擺
6141,柏承,30.35,1867,34.95,8.83,---,貼軌運行 -> 趨勢運行,無,連2日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
5243,乙盛-KY,123.50,6111,127.00,40.20,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2303,聯電,73.60,231400,78.60,40.40,📅 預告 (20260429),強勢突破 (軌外) -> 進入盤整,無,連1日大跌,ADX 為 19.78 (低於 20),進入盤整
3372,典範,18.95,1315,25.65,11.85,---,均線糾擺,無,連1日大跌,MA 乖離率僅 0.50%,均線糾擺
4968,立積,123.00,7252,166.50,101.00,📅 預告 (20260504),強勢突破 (軌外) -> 貼軌運行,無,連1日大跌,股價於高位貼軌 (123.00 > 1.5σ)，動能強勁,貼軌運行
6158,禾昌,20.50,446,24.75,17.70,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (19.72)，進入噴發段,強勢突破 (軌外)
8433,弘帆,55.60,106,78.13,50.00,---,均線糾擺 -> 離開盤整 (向下),無,無,跌破布林下軌 (56.36),離開盤整 (向下)
00991,主動復華未來50,15.49,125603,15.75,9.66,---,貼軌運行 -> 進入盤整,無,無,ADX 為 13.18 (低於 20),進入盤整
2417,圓剛,41.10,1678,48.30,33.40,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2402,毅嘉,71.60,35405,77.70,30.94,---,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
2351,順德,151.00,34596,166.00,64.10,---,強勢突破 (軌外) -> 貼軌運行,無,連1日大跌,股價於高位貼軌 (151.00 > 1.5σ)，動能強勁,貼軌運行
2420,新巨,54.90,636,56.90,46.84,---,進入盤整,無,無,ADX 為 19.66 (低於 20),進入盤整
7893,睿信,230.00,422,249.00,140.00,---,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
911622,泰聚亨-DR,3.68,60,4.67,3.66,---,離開盤整 (向下) -> 進入盤整,無,無,ADX 為 12.66 (低於 20),進入盤整
7743,金利食安,20.00,2,43.90,19.80,---,均線糾擺,無,無,MA 乖離率僅 0.23%,均線糾擺
3499,環天科,16.55,231,21.35,12.80,---,進入盤整,無,無,ADX 為 19.56 (低於 20),進入盤整
6223,旺矽,4790.00,1910,5195.00,549.61,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6261,久元,95.00,10428,95.00,55.50,📅 預告 (20260429),強勢突破 (軌外),隔一漲,無,股價衝破布林上軌 (93.55)，進入噴發段,強勢突破 (軌外)
7583,國際海洋,67.00,39,90.45,65.10,---,均線糾擺,無,無,MA 乖離率僅 0.55%,均線糾擺
6658,聯策,100.50,8306,100.50,46.40,---,強勢突破 (軌外),連2日大漲,無,股價衝破布林上軌 (93.81)，進入噴發段,強勢突破 (軌外)
2497,怡利電,61.30,2559,61.30,36.72,---,貼軌運行,無,無,股價於高位貼軌 (61.30 > 1.5σ)，動能強勁,貼軌運行
2059,川湖,3585.00,1194,4310.00,1439.06,📅 預告 (20260507),強勢突破 (軌外) -> 進入盤整,無,連1日大跌,ADX 為 15.88 (低於 20),進入盤整
7773,富禾生醫,27.00,55,47.00,21.00,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3434,哲固,30.30,268,66.58,27.90,---,貼軌運行 -> 趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
6913,鴻呈,128.50,482,156.00,87.73,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00749,凱基新興債10+,31.75,100,32.07,26.75,---,均線糾擺,無,無,MA 乖離率僅 0.31%,均線糾擺
3030,德律,322.50,12251,358.00,89.96,---,貼軌運行 -> 趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
1786,科妍,63.50,356,123.00,59.30,---,均線糾擺,無,無,MA 乖離率僅 0.79%,均線糾擺
6677,瑩碩生技,19.00,283,29.05,16.05,---,均線糾擺,無,無,MA 乖離率僅 1.05%,均線糾擺
9802,鈺齊-KY,75.70,2239,112.32,75.60,---,均線糾擺,無,無,MA 乖離率僅 0.21%,均線糾擺
3219,倚強科,66.20,545,109.50,25.85,---,貼軌運行 -> 進入盤整,無,連1日大跌,ADX 為 19.70 (低於 20),進入盤整
00918,大華優利高填息30,23.33,41905,23.83,18.44,---,貼軌運行 -> 進入盤整,無,無,ADX 為 18.64 (低於 20),進入盤整
7848,騏億鑫,489.50,176,529.00,279.50,---,進入盤整,無,無,ADX 為 14.87 (低於 20),進入盤整
3022,威強電,68.90,1905,82.11,56.20,---,貼軌運行 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4537,旭東,170.50,759,195.00,25.71,---,趨勢運行,無,連2日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
5906,台南-KY,49.45,1,55.80,45.00,---,均線糾擺,無,無,MA 乖離率僅 0.99%,均線糾擺
4167,松瑞藥,19.25,1697,21.85,15.85,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00641,富邦日本反1,4.08,2107,6.48,3.99,---,均線糾擺,無,無,MA 乖離率僅 1.03%,均線糾擺
7842,天能綠電,170.50,290,276.68,143.24,---,強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (169.40)，進入噴發段,強勢突破 (軌外)
00912,中信臺灣智慧50,27.46,2042,27.56,14.80,---,貼軌運行 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2743,山富,70.20,175,103.36,55.62,---,均線糾擺,無,無,MA 乖離率僅 0.71%,均線糾擺
6617,共信-KY,60.30,370,115.50,60.20,---,離開盤整 (向下),無,無,跌破布林下軌 (60.60),離開盤整 (向下)
2412,中華電,136.00,5425,138.00,121.80,📅 預告 (20260507),均線糾擺,無,無,MA 乖離率僅 0.51%,均線糾擺
8354,冠好,17.25,2664,19.00,13.92,---,強勢突破 (軌外) -> 趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
2428,興勤,174.00,1393,204.50,111.41,---,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
6818,連騰,77.90,954,100.50,32.60,---,趨勢運行,無,連3日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
4536,拓凱,153.00,417,195.00,148.00,---,均線糾擺,無,無,MA 乖離率僅 0.96%,均線糾擺
2901,欣欣,22.80,58,27.06,22.80,---,離開盤整 (向下),無,無,跌破布林下軌 (23.06),離開盤整 (向下)
4554,橙的,30.15,125,43.34,24.12,---,貼軌運行,無,無,股價於高位貼軌 (30.15 > 1.5σ)，動能強勁,貼軌運行
6173,信昌電,82.80,4359,92.20,31.46,---,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
3224,三顧,44.85,800,49.90,33.75,---,強勢突破 (軌外) -> 趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
3231,緯創,139.50,63100,158.50,87.32,---,貼軌運行 -> 進入盤整,無,無,ADX 為 17.27 (低於 20),進入盤整
8930,青鋼,29.75,85,35.20,27.25,---,均線糾擺,無,無,MA 乖離率僅 0.18%,均線糾擺
2464,盟立,84.60,20558,94.00,52.68,---,強勢突破 (軌外) -> 趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
2248,華勝-KY,59.40,432,59.40,41.70,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (58.70)，進入噴發段,強勢突破 (軌外)
7758,睿騰能源,46.20,20,58.77,35.05,---,均線糾擺,無,無,MA 乖離率僅 0.85%,均線糾擺
4765,磐采,24.00,188,31.15,11.45,---,趨勢運行,無,連2日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
2884,玉山金,32.45,42260,35.10,25.98,---,均線糾擺,無,無,MA 乖離率僅 0.44%,均線糾擺
2007,燁興,7.66,451,9.03,6.96,---,均線糾擺 -> 離開盤整 (向下),無,無,跌破布林下軌 (7.72),離開盤整 (向下)
6842,瑞宇,131.00,1313,161.00,26.50,---,趨勢運行,無,連2日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
4150,優你康,6.38,797,11.40,4.59,---,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
5355,佳總,6.72,147,11.30,5.62,---,均線糾擺,無,無,MA 乖離率僅 0.60%,均線糾擺
1725,元禎,31.35,483,35.45,26.40,---,均線糾擺 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
006201,元大富櫃50,42.75,2391,47.50,16.61,---,強勢突破 (軌外) -> 進入盤整,無,連1日大跌,ADX 為 16.72 (低於 20),進入盤整
3184,微邦,16.30,992,22.40,8.90,---,均線糾擺,無,連1日大跌,MA 乖離率僅 1.39%,均線糾擺
6808,三鼎生技,31.60,302,61.09,30.45,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6116,彩晶,8.44,23537,11.65,6.69,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7815,新特,479.00,1056,580.34,105.02,---,進入盤整,無,連1日大跌,ADX 為 16.38 (低於 20),進入盤整
2453,凌群,53.80,689,63.80,50.50,---,貼軌運行 -> 均線糾擺,無,無,MA 乖離率僅 0.99%,均線糾擺
6735,美達科技,110.50,6013,110.50,38.80,---,強勢突破 (軌外),連5日大漲,無,股價衝破布林上軌 (101.44)，進入噴發段,強勢突破 (軌外)
6867,坦德科技,24.50,112,29.60,19.80,---,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
3609,三一東林,23.85,105,52.90,23.25,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
8923,時報,19.95,7,22.55,18.46,---,均線糾擺,無,無,MA 乖離率僅 0.21%,均線糾擺
7789,開展,33.00,32,65.00,33.00,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
8068,全達,23.20,798,28.90,17.65,---,貼軌運行 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
9958,世紀鋼,105.00,1934,239.72,103.00,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.47%,均線糾擺
1586,和勤,22.50,273,30.40,22.45,---,均線糾擺,無,無,MA 乖離率僅 0.39%,均線糾擺
8932,智通*,94.80,4695,118.75,39.93,---,強勢突破 (軌外) -> 進入盤整,無,無,ADX 為 19.66 (低於 20),進入盤整
1709,和益,18.60,1041,19.35,16.40,---,均線糾擺,無,無,MA 乖離率僅 1.10%,均線糾擺
8908,欣雄,40.40,168,47.22,39.69,---,均線糾擺,無,無,MA 乖離率僅 0.08%,均線糾擺
4174,浩鼎,32.90,1393,98.10,32.90,---,離開盤整 (向下),無,連1日大跌,跌破布林下軌 (35.01),離開盤整 (向下)
00930,永豐ESG低碳高息,19.03,5879,19.36,15.09,---,強勢突破 (軌外) -> 貼軌運行,無,無,股價於高位貼軌 (19.03 > 1.5σ)，動能強勁,貼軌運行
6597,立誠,61.50,52,126.31,51.00,---,均線糾擺,無,無,MA 乖離率僅 0.75%,均線糾擺
3055,蔚華科,81.20,3229,84.40,40.38,---,強勢突破 (軌外) -> 貼軌運行,無,無,股價於高位貼軌 (81.20 > 1.5σ)，動能強勁,貼軌運行
5276,達輝-KY,18.40,195,18.40,12.34,---,強勢突破 (軌外),連2日大漲,無,股價衝破布林上軌 (17.12)，進入噴發段,強勢突破 (軌外)
1584,精剛,20.40,1561,25.55,20.40,---,均線糾擺 -> 離開盤整 (向下),無,無,跌破布林下軌 (20.58),離開盤整 (向下)
2722,夏都,23.70,57,33.48,22.70,---,均線糾擺,無,無,MA 乖離率僅 1.18%,均線糾擺
7562,博來科技,50.60,57,55.40,33.09,---,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
6240,松崗,18.65,15,23.80,17.20,---,均線糾擺,無,無,MA 乖離率僅 0.38%,均線糾擺
2885,元大金,50.20,30553,51.20,27.48,---,進入盤整,無,無,ADX 為 13.48 (低於 20),進入盤整
6812,梭特,90.60,1622,104.00,40.60,---,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
4119,旭富,47.10,372,71.50,47.00,---,趨勢運行 -> 離開盤整 (向下),無,無,跌破布林下軌 (47.13),離開盤整 (向下)
8472,夠麻吉,71.10,31,106.50,23.00,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3306,鼎天,48.35,481,68.80,36.67,---,強勢突破 (軌外) -> 均線糾擺,無,無,MA 乖離率僅 0.87%,均線糾擺
2929,淘帝-KY,5.86,618,11.45,5.86,---,均線糾擺 -> 離開盤整 (向下),無,無,跌破布林下軌 (5.96),離開盤整 (向下)
6473,美賣*,10.20,651,17.00,5.92,---,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
6645,金萬林-創,13.10,42,26.30,13.05,---,均線糾擺,無,無,MA 乖離率僅 0.71%,均線糾擺
7871,安立璽榮-KY,77.00,1095,87.00,39.50,---,貼軌運行,無,無,股價於高位貼軌 (77.00 > 1.5σ)，動能強勁,貼軌運行
7792,安葆,346.50,394,406.00,149.52,---,進入盤整,無,無,ADX 為 13.09 (低於 20),進入盤整
00881,國泰台灣科技龍頭,44.21,30808,44.41,17.56,---,貼軌運行 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7825,和亞智慧,172.50,1363,220.00,43.68,---,進入盤整,無,連1日大跌,ADX 為 15.42 (低於 20),進入盤整
1717,長興,78.80,109056,82.70,23.90,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6127,九豪,45.60,13424,51.30,16.00,---,進入盤整,無,連1日大跌,ADX 為 13.01 (低於 20),進入盤整
7556,意德士,319.00,435,319.00,118.63,---,貼軌運行,連1日大漲,無,股價於高位貼軌 (319.00 > 1.5σ)，動能強勁,貼軌運行
5206,坤悅,23.70,83,38.05,23.70,---,離開盤整 (向下) -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4763,材料*-KY,42.80,12434,95.92,41.25,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.33%,均線糾擺
2535,達欣工,75.50,3749,75.50,52.00,---,均線糾擺 -> 強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (73.69)，進入噴發段,強勢突破 (軌外)
2013,中鋼構,42.90,311,45.15,39.90,---,均線糾擺 -> 離開盤整 (向下),無,無,跌破布林下軌 (43.08),離開盤整 (向下)
3284,太普高,17.10,323,26.55,17.10,---,離開盤整 (向下),無,無,跌破布林下軌 (17.52),離開盤整 (向下)
4528,江興鍛,16.25,49,21.40,15.85,---,均線糾擺 -> 進入盤整,無,無,ADX 為 15.09 (低於 20),進入盤整
1714,和桐,9.95,8772,10.20,7.18,---,均線糾擺,無,無,MA 乖離率僅 0.65%,均線糾擺
1808,潤隆,30.85,3590,35.95,28.50,---,均線糾擺,無,無,MA 乖離率僅 0.56%,均線糾擺
3709,鑫聯大投控,79.90,8293,79.90,28.63,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (78.87)，進入噴發段,強勢突破 (軌外)
2352,佳世達,25.05,7215,38.24,22.75,---,貼軌運行 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1568,倉佑,29.60,1506,29.60,20.92,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (29.12)，進入噴發段,強勢突破 (軌外)
7854,佐茂,115.00,1277,115.00,40.50,---,強勢突破 (軌外),連2日大漲,無,股價衝破布林上軌 (95.17)，進入噴發段,強勢突破 (軌外)
5353,台林,27.65,1412,28.05,22.98,---,強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (26.35)，進入噴發段,強勢突破 (軌外)
6129,普誠,17.05,1792,18.40,10.00,---,強勢突破 (軌外) -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5475,德宏,363.00,2715,400.00,10.05,---,貼軌運行 -> 進入盤整,無,連1日大跌,ADX 為 12.29 (低於 20),進入盤整
5289,宜鼎,1105.00,6045,1335.00,210.19,---,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
5514,三豐,15.75,24,18.65,15.45,---,均線糾擺,無,無,MA 乖離率僅 0.42%,均線糾擺
3587,閎康,333.00,7006,369.00,136.18,---,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
5202,力新,13.85,467,27.26,12.65,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2020,美亞,22.40,896,27.09,21.96,---,均線糾擺,無,無,MA 乖離率僅 0.45%,均線糾擺
6532,瑞耘,96.70,6180,102.50,49.30,---,強勢突破 (軌外) -> 貼軌運行,無,連1日大跌,股價於高位貼軌 (96.70 > 1.5σ)，動能強勁,貼軌運行
00927,群益半導體收益,28.14,53792,29.14,14.27,---,強勢突破 (軌外) -> 進入盤整,無,無,ADX 為 18.00 (低於 20),進入盤整
00950,凱基A級公司債,14.17,5389,14.35,12.41,---,均線糾擺,無,無,MA 乖離率僅 0.09%,均線糾擺
7843,英柏得,109.50,838,130.50,25.70,---,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
3685,元創精密,31.35,316,45.75,10.65,---,進入盤整,無,連1日大跌,ADX 為 14.83 (低於 20),進入盤整
4529,淳紳,4.53,538,5.23,3.04,---,強勢突破 (軌外),連4日大漲,無,股價衝破布林上軌 (4.10)，進入噴發段,強勢突破 (軌外)
3523,迎輝,13.45,16,20.80,12.10,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4908,前鼎,176.00,1797,205.00,64.60,---,貼軌運行 -> 趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
3029,零壹,96.90,2594,136.00,93.00,---,均線糾擺,無,無,MA 乖離率僅 0.33%,均線糾擺
7769,鴻勁,4810.00,2374,4860.00,2385.00,---,強勢突破 (軌外) -> 貼軌運行,無,無,股價於高位貼軌 (4810.00 > 1.5σ)，動能強勁,貼軌運行
4958,臻鼎-KY,325.00,112640,325.00,87.11,---,貼軌運行,隔二漲,無,股價於高位貼軌 (325.00 > 1.5σ)，動能強勁,貼軌運行
6245,立端,82.70,3101,87.00,60.60,---,貼軌運行 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3447,展達,37.95,368,82.40,37.40,---,均線糾擺,無,無,MA 乖離率僅 0.27%,均線糾擺
