代號,名稱,現價,當日外資(張),當日投信(張),當日自營(張),Date,上週估買(張),這週估買(張),淨增進貨(張),增長倍數,5D股價漲跌,狀態
6712.TWO,長聖,152.5,353,0,8,20260624,0,898,898,新進貨,10.11%,▲ 順勢追意
6564.TWO,安特羅,16.4,0,0,0,20260624,0,0,0,N/A,0.61%,🚨 外資提款
3508.TWO,位速,18.85,-27,0,0,20260624,-5,0,0,N/A,2.17%,🚨 外資提款
00725B.TWO,國泰投資級公司債,35.6,-144,0,1108,20260624,-1341,0,0,N/A,0.56%,🚨 外資提款
6940.TWO,格斯科技*,26.6,0,0,0,20260624,0,0,0,N/A,5.56%,🚨 外資提款
6156.TWO,松上,26.15,-1038,0,-34,20260624,-271,0,0,N/A,14.19%,🚨 外資提款
6807.TW,峰源-KY,33.8,0,0,0,20260624,0,0,0,N/A,1.65%,🚨 外資提款
3518.TW,柏騰,29.75,-99,0,7,20260624,406,0,0,N/A,7.01%,🚨 外資提款
00640L.TW,富邦日本正2,102.3,22,0,3,20260624,5,0,0,N/A,-1.25%,🚨 外資提款
6512.TWO,啟發電,19.95,0,0,0,20260624,0,0,0,N/A,1.79%,🚨 外資提款
7789.TWO,開展,37.35,0,0,0,20260624,0,0,0,N/A,5.21%,🚨 外資提款
3224.TWO,三顧,38.2,-23,0,0,20260624,0,0,0,N/A,0.79%,🚨 外資提款
6209.TW,今國光,89.0,-353,0,-173,20260624,159690,0,0,N/A,-6.61%,🚨 外資提款
6748.TWO,亞果生醫,129.0,0,0,0,20260624,0,0,0,N/A,-0.39%,🚨 外資提款
4413.TWO,飛寶企業,15.6,0,0,0,20260624,0,0,0,N/A,-6.02%,🚨 外資提款
5483.TWO,中美晶,169.0,775,-27,-156,20260624,64802,0,0,N/A,-3.43%,🚨 外資提款
1413.TW,宏洲,9.38,6,0,0,20260624,0,0,0,N/A,-0.53%,🚨 外資提款
1463.TW,強盛新,17.45,11,0,-1,20260624,0,0,0,N/A,-1.41%,🚨 外資提款
1712.TW,興農,39.15,-182,1,1,20260624,64,0,0,N/A,-1.51%,🚨 外資提款
009820.TW,元大納斯達克精選,9.77,-1647,0,3288,20260624,-15065,0,0,N/A,-4.78%,🚨 外資提款
8227.TWO,巨有科技,189.0,59,0,-58,20260624,4369,0,0,N/A,6.18%,🚨 外資提款
1305.TW,華夏,13.3,-1128,0,-45,20260624,516,0,0,N/A,5.14%,🚨 外資提款
5276.TWO,達輝-KY,18.55,-2,0,0,20260624,0,0,0,N/A,0.27%,🚨 外資提款
6907.TWO,雅特力-KY,155.5,221,0,22,20260624,-831,0,0,N/A,15.61%,🚨 外資提款
3473.TWO,智通聯網,91.0,0,0,0,20260624,0,0,0,N/A,1.11%,🚨 外資提款
7717.TWO,萊德光電-KY,505.0,39,0,-13,20260624,-248,0,0,N/A,-8.35%,🚨 外資提款
2643.TWO,捷迅,66.5,-10,0,0,20260624,-1,0,0,N/A,-0.30%,🚨 外資提款
6180.TWO,橘子,48.85,-420,0,-2,20260624,134,0,0,N/A,1.14%,🚨 外資提款
4306.TW,炎洲,15.95,50,0,0,20260624,3587,0,0,N/A,0.00%,🚨 外資提款
8908.TWO,欣雄,41.75,53,0,0,20260624,1,0,0,N/A,-0.48%,🚨 外資提款
00881.TW,國泰台灣科技龍頭,55.35,-966,0,341,20260624,2687,0,0,N/A,0.91%,🚨 外資提款
6831.TW,邁科,852.0,481,15,-56,20260624,-13,0,0,N/A,20.85%,🚨 外資提款
6782.TW,視陽,194.5,-23,0,0,20260624,-14,0,0,N/A,2.37%,🚨 外資提款
020020.TW,元大台股領航N,28.13,0,0,4,20260624,0,0,0,N/A,nan%,🚨 外資提款
00722B.TWO,群益投資級電信債,36.47,-52,0,-102,20260624,469,0,0,N/A,0.77%,🚨 外資提款
6920.TWO,恆勁科技,106.0,0,0,0,20260624,0,0,0,N/A,7.40%,🚨 外資提款
1326.TW,台化,57.7,-11592,6,-850,20260624,12100,0,0,N/A,10.75%,🚨 外資提款
2597.TW,潤弘,171.0,104,0,-16,20260624,-254,0,0,N/A,-3.73%,🚨 外資提款
5314.TWO,世紀*,59.4,-623,0,2,20260624,323,0,0,N/A,5.13%,🚨 外資提款
4545.TW,銘鈺,36.85,19,0,0,20260624,-106,0,0,N/A,2.79%,🚨 外資提款
2233.TW,宇隆,256.0,-156,0,14,20260624,-292,0,0,N/A,-15.93%,🚨 外資提款
6902.TW,GOGOLOOK,138.0,43,0,-3,20260624,-149,0,0,N/A,7.39%,🚨 外資提款
00772B.TWO,中信高評級公司債,33.88,573,0,322,20260624,-3219,0,0,N/A,0.62%,🚨 外資提款
5460.TWO,同協,15.4,-21,0,0,20260624,0,0,0,N/A,-0.32%,🚨 外資提款
6129.TWO,普誠,18.9,347,0,1,20260624,106,0,0,N/A,20.38%,🚨 外資提款
7816.TWO,來穎,62.0,0,0,0,20260624,0,0,0,N/A,-3.12%,🚨 外資提款
4109.TWO,加捷生醫,11.9,-21,0,1,20260624,-11,0,0,N/A,-1.65%,🚨 外資提款
2501.TW,國建,24.3,-1118,0,-17,20260624,11462,0,0,N/A,-5.63%,🚨 外資提款
3529.TWO,力旺,3170.0,40,38,-5,20260624,71,0,0,N/A,-0.94%,🚨 外資提款
4186.TWO,尖端醫,10.15,0,0,0,20260624,0,0,0,N/A,-3.33%,🚨 外資提款
8359.TWO,錢櫃,64.8,0,0,0,20260624,0,0,0,N/A,-0.46%,🚨 外資提款
4942.TW,嘉彰,37.8,-24,0,0,20260624,0,0,0,N/A,0.13%,🚨 外資提款
5410.TWO,國眾,44.85,10,0,-18,20260624,13004,0,0,N/A,-2.92%,🚨 外資提款
1455.TW,集盛,9.55,91,0,1,20260624,498,0,0,N/A,-4.12%,🚨 外資提款
4502.TWO,健信,15.8,0,0,0,20260624,0,0,0,N/A,-0.32%,🚨 外資提款
8437.TWO,大地-KY,10.05,-17,0,0,20260624,-12,0,0,N/A,-2.43%,🚨 外資提款
9962.TWO,有益,9.76,-1,0,0,20260624,-4,0,0,N/A,-0.31%,🚨 外資提款
6186.TWO,新潤,41.0,-64,0,-3,20260624,86,0,0,N/A,0.61%,🚨 外資提款
8210.TW,勤誠,1325.0,-252,-322,-19,20260624,-3105,0,0,N/A,-1.85%,🚨 外資提款
6661.TWO,威健生技,18.45,0,0,0,20260624,0,0,0,N/A,15.31%,🚨 外資提款
2305.TW,全友,38.9,-176,0,-62,20260624,4712,0,0,N/A,28.17%,🚨 外資提款
4919.TW,新唐,186.0,-5816,26,-102,20260624,-125457,0,0,N/A,1.64%,🚨 外資提款
7888.TWO,麗寶新藥,32.6,0,0,0,20260624,0,0,0,N/A,-9.70%,🚨 外資提款
2838.TW,聯邦銀,22.55,-813,-2,41,20260624,107,0,0,N/A,2.27%,🚨 外資提款
9907.TW,統一實,15.05,-503,-2534,-46,20260624,-435,0,0,N/A,-2.71%,🚨 外資提款
3067.TWO,全域,18.4,0,0,0,20260624,0,0,0,N/A,-3.16%,🚨 外資提款
6264.TWO,富裔,6.12,6,0,0,20260624,0,0,0,N/A,0.66%,🚨 外資提款
1603.TW,華電,31.3,27,0,1,20260624,5,0,0,N/A,-1.42%,🚨 外資提款
8291.TWO,尚茂,47.5,2,0,0,20260624,-9,0,0,N/A,21.17%,🚨 外資提款
4565.TWO,宏偉,125.0,0,0,0,20260624,0,0,0,N/A,6.84%,🚨 外資提款
2038.TW,海光,13.6,226,0,-2,20260624,-34,0,0,N/A,-2.16%,🚨 外資提款
6791.TWO,虎門科技,102.5,-30,0,0,20260624,1,0,0,N/A,0.00%,🚨 外資提款
4772.TWO,台特化,271.5,-207,0,-29,20260624,259,0,0,N/A,-1.27%,🚨 外資提款
3615.TWO,安可,57.0,-608,0,-19,20260624,37660,0,0,N/A,12.43%,🚨 外資提款
1799.TWO,易威,30.6,22,0,0,20260624,3,0,0,N/A,-0.33%,🚨 外資提款
3313.TWO,斐成,11.65,-25,0,0,20260624,-107,0,0,N/A,0.43%,🚨 外資提款
3466.TWO,德晉,31.0,-21,0,0,20260624,-104,0,0,N/A,-7.60%,🚨 外資提款
1449.TW,佳和,14.95,-985,0,-5,20260624,10613,0,0,N/A,7.94%,🚨 外資提款
6873.TW,泓德能源,81.8,8,0,-7,20260624,-464,0,0,N/A,3.94%,🚨 外資提款
2760.TWO,巨宇翔,17.25,0,0,0,20260624,0,0,0,N/A,-0.86%,🚨 外資提款
6127.TWO,九豪,85.1,24,0,0,20260624,75782,0,0,N/A,11.24%,🚨 外資提款
1339.TW,昭輝,44.3,-3,0,0,20260624,28,0,0,N/A,-0.89%,🚨 外資提款
6990.TWO,華鉬,177.0,0,0,0,20260624,0,0,0,N/A,-0.56%,🚨 外資提款
8109.TWO,博大,120.5,-108,-1,-1,20260624,60,0,0,N/A,2.99%,🚨 外資提款
5230.TWO,雷笛克光學,19.9,-109,0,-4,20260624,-201,0,0,N/A,-0.75%,🚨 外資提款
3033.TW,威健,50.0,4495,-7,304,20260624,-16928,0,0,N/A,2.46%,🚨 外資提款
5246.TWO,勵威,190.5,0,0,0,20260624,0,0,0,N/A,2.14%,🚨 外資提款
00958B.TWO,永豐ESG銀行債15+,9.37,397,0,-337,20260624,-3112,0,0,N/A,0.43%,🚨 外資提款
6526.TW,達發,706.0,69,23,-4,20260624,192,0,0,N/A,6.97%,🚨 外資提款
5347.TWO,世界,200.0,-9022,12263,86,20260624,54472,0,0,N/A,16.62%,🚨 外資提款
7703.TWO,銳澤,212.0,-116,0,0,20260624,28,0,0,N/A,2.91%,🚨 外資提款
7828.TWO,創新服務,2325.0,-14,0,7,20260624,360,0,0,N/A,16.25%,🚨 外資提款
009814.TWO,富邦標普500,10.91,-143,0,-297,20260624,7595,0,0,N/A,-1.71%,🚨 外資提款
2468.TW,華經,36.95,117,0,8,20260624,492,0,0,N/A,-2.12%,🚨 外資提款
5371.TWO,中光電,78.6,1506,0,544,20260624,-1115,0,0,N/A,16.79%,🚨 外資提款
8150.TW,南茂,103.0,11950,-10128,838,20260624,-151351,0,0,N/A,8.88%,🚨 外資提款
2883B.TW,凱基金乙特,8.25,-80,0,1,20260624,1,0,0,N/A,0.49%,🚨 外資提款
4720.TW,德淵,23.95,-533,0,2,20260624,-2430,0,0,N/A,0.42%,🚨 外資提款
4903.TWO,聯光通,41.0,-291,0,0,20260624,-211,0,0,N/A,4.59%,🚨 外資提款
4583.TW,台灣精銳,611.0,9,0,1,20260624,-3,0,0,N/A,-1.61%,🚨 外資提款
1742.TWO,台蠟,15.25,0,0,0,20260624,0,0,0,N/A,-2.24%,🚨 外資提款
6849.TWO,奇鼎科技,160.0,0,0,0,20260624,0,0,0,N/A,-9.86%,🚨 外資提款
7824.TWO,智寶,41.5,0,0,0,20260624,0,0,0,N/A,-7.78%,🚨 外資提款
6449.TW,鈺邦,376.0,287,0,-19,20260624,-3408,0,0,N/A,-9.27%,🚨 外資提款
3592.TW,瑞鼎,280.0,-282,142,20,20260624,49,0,0,N/A,3.51%,🚨 外資提款
3437.TW,榮創,23.25,-24,0,-2,20260624,-331,0,0,N/A,9.15%,🚨 外資提款
2009.TW,第一銅,39.35,31,0,-7,20260624,959,0,0,N/A,-1.75%,🚨 外資提款
8234.TWO,新漢,70.7,-78,0,-3,20260624,-17,0,0,N/A,11.87%,🚨 外資提款
00885.TW,富邦越南,18.89,2191,0,2071,20260624,-923,0,0,N/A,2.89%,🚨 外資提款
1905.TW,華紙,17.35,-1255,0,-165,20260624,1093,0,0,N/A,22.61%,🚨 外資提款
7827.TW,漢康-KY創,160.0,497,0,-2,20260624,291,0,0,N/A,-5.60%,🚨 外資提款
1808.TW,潤隆,31.25,-23,0,-12,20260624,310,0,0,N/A,-2.04%,🚨 外資提款
6535.TWO,順藥,102.5,90,-30,0,20260624,37,0,0,N/A,-3.30%,🚨 外資提款
3178.TWO,公準,68.5,-16,0,0,20260624,-81,0,0,N/A,8.21%,🚨 外資提款
3595.TWO,山太士,2475.0,0,0,0,20260624,0,0,0,N/A,-5.71%,🚨 外資提款
6706.TW,惠特,160.0,-176,0,-105,20260624,-12950,0,0,N/A,-3.32%,🚨 外資提款
6973.TWO,永立榮,32.0,0,0,0,20260624,0,0,0,N/A,-1.54%,🚨 外資提款
3629.TWO,地心引力,16.65,0,0,0,20260624,0,0,0,N/A,11.00%,🚨 外資提款
5902.TWO,德記,33.75,-4,0,0,20260624,0,0,0,N/A,-3.16%,🚨 外資提款
2065.TWO,世豐,33.2,-12,0,0,20260624,8,0,0,N/A,-4.60%,🚨 外資提款
3455.TWO,由田,257.0,-509,0,-5,20260624,-5103,0,0,N/A,8.44%,🚨 外資提款
