股號,名稱,收盤價,成交量,一年內最高收盤,一年內最低收盤,法說會,殖利率,狀態,連續大漲,連續大跌,原因,最終狀態
00876,元大全球5G,100.20,597,103.80,34.66,---,---,貼軌運行 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00676,富邦臺灣加權反1,5.52,14959,12.47,5.32,---,---,均線糾擺,無,無,MA 乖離率僅 1.49%,均線糾擺
4961,天鈺,177.00,1021,213.16,135.00,---,5.89%,均線糾擺,無,無,MA 乖離率僅 1.29%,均線糾擺
2012,春雨,14.90,47,19.46,14.15,---,5.31%,貼軌運行 -> 均線糾擺,無,無,MA 乖離率僅 1.01%,均線糾擺
8114,振樺電,208.50,1098,306.25,164.00,---,2.62%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6638,沅聖,52.90,9,66.90,24.50,---,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 0.86%,均線糾擺
8028,昇陽半導體,309.50,4349,356.50,128.00,---,1.49%,均線糾擺,無,無,MA 乖離率僅 1.19%,均線糾擺
6972,博瑞達應材,23.90,2,31.40,22.70,---,---,均線糾擺,無,無,MA 乖離率僅 0.47%,均線糾擺
6443,元晶,37.05,7876,52.30,11.95,---,1.64%,均線糾擺,無,無,MA 乖離率僅 1.47%,均線糾擺
2748,雲品,39.80,126,49.91,38.45,---,4.02%,均線糾擺,無,無,MA 乖離率僅 0.44%,均線糾擺
6525,捷敏-KY,166.00,9052,170.50,65.60,---,5.85%,強勢突破 (軌外),無,無,股價衝破布林上軌 (162.67)，進入噴發段,強勢突破 (軌外)
6877,鏵友益,139.50,1507,186.00,71.37,---,0.1%,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
4582,聚恆-創,25.45,88,43.20,17.05,---,---,資料不足 -> 均線糾擺,無,無,MA 乖離率僅 0.31%,均線糾擺
2758,路易莎咖啡,69.20,11,104.34,64.70,---,---,均線糾擺 -> 貼軌運行,無,無,股價於高位貼軌 (69.20 > 1.5σ)，動能強勁,貼軌運行
1802,台玻,69.30,52955,76.60,15.55,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7642,昶瑞機電,69.00,33,129.00,63.20,---,4.08%,均線糾擺,無,無,MA 乖離率僅 0.21%,均線糾擺
9938,百和,44.10,1112,60.40,42.10,---,5.67%,均線糾擺,無,無,MA 乖離率僅 0.45%,均線糾擺
4442,竣邦-KY,52.20,15,71.50,42.35,---,5.25%,均線糾擺,無,無,MA 乖離率僅 0.94%,均線糾擺
00635,期元大S&P黃金,42.45,4609,60.55,35.92,---,---,均線糾擺,無,無,MA 乖離率僅 1.33%,均線糾擺
2408,南亞科,443.50,124092,505.00,40.55,📅 預告 (20260710),0.32%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2539,櫻花建,39.10,948,57.09,33.20,---,0.83%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2504,國產,33.00,5277,43.53,32.75,---,6.39%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5546,永固-KY,16.80,2,28.45,15.40,---,6.57%,均線糾擺,無,無,MA 乖離率僅 0.21%,均線糾擺
3086,華義*,34.05,198,43.50,13.35,---,0.17%,均線糾擺,無,無,MA 乖離率僅 1.21%,均線糾擺
2395,研華,473.50,2777,522.00,273.50,---,2.49%,均線糾擺,無,無,MA 乖離率僅 0.89%,均線糾擺
3050,鈺德,12.90,661,15.30,11.20,---,3.5%,均線糾擺,無,無,MA 乖離率僅 0.23%,均線糾擺
00984,大華優利美A債15,16.54,2851,16.82,14.54,---,0.48%,均線糾擺 -> 貼軌運行,無,無,股價於高位貼軌 (16.54 > 1.5σ)，動能強勁,貼軌運行
6591,動力-KY,54.70,121,98.76,51.30,---,3.5%,均線糾擺,無,無,MA 乖離率僅 1.07%,均線糾擺
6176,瑞儀,90.20,8464,145.59,85.59,---,7.07%,進入盤整,無,無,ADX 為 17.26 (低於 20),進入盤整
6811,宏�硌穈T,225.00,379,263.00,182.50,---,3.86%,均線糾擺,無,無,MA 乖離率僅 0.26%,均線糾擺
4544,春日,14.25,0,18.00,13.60,---,---,均線糾擺,無,無,MA 乖離率僅 0.53%,均線糾擺
9949,琉園,25.55,77,36.70,15.58,---,8.09%,強勢突破 (軌外) -> 進入盤整,無,連1日大跌,ADX 為 14.03 (低於 20),進入盤整
4510,高鋒,44.00,861,55.20,35.05,---,4.14%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6194,育富,32.30,49,39.65,30.95,---,5.78%,均線糾擺,無,無,MA 乖離率僅 1.18%,均線糾擺
6124,業強,31.10,293,37.95,23.30,---,---,均線糾擺,無,無,MA 乖離率僅 1.29%,均線糾擺
00757,統一FANG+,125.50,3297,138.05,98.65,---,---,均線糾擺,無,無,MA 乖離率僅 0.92%,均線糾擺
2101,南港,31.40,1122,45.45,29.75,---,1.99%,均線糾擺,無,無,MA 乖離率僅 0.85%,均線糾擺
00945,凱基美國非投等債,14.48,7333,14.53,12.76,---,0.6%,均線糾擺 -> 強勢突破 (軌外),無,無,股價衝破布林上軌 (14.48)，進入噴發段,強勢突破 (軌外)
4556,旭然,71.40,125,78.40,22.45,---,1.17%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1612,宏泰,37.60,779,40.65,33.50,---,5.79%,均線糾擺,無,無,MA 乖離率僅 0.22%,均線糾擺
6624,萬年清,40.50,2,72.50,31.85,---,1.56%,均線糾擺,無,無,MA 乖離率僅 0.84%,均線糾擺
3081,聯亞,2155.00,2102,3160.00,309.55,---,0.14%,進入盤整,無,連1日大跌,ADX 為 13.35 (低於 20),進入盤整
8446,華研,88.00,41,95.60,83.00,---,8.07%,均線糾擺,無,無,MA 乖離率僅 0.44%,均線糾擺
00685,群益臺灣加權正2,304.20,11722,329.55,71.60,---,---,進入盤整,無,無,ADX 為 18.07 (低於 20),進入盤整
6446,藥華藥,1160.00,2783,1160.00,442.00,---,0.22%,強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (1128.85)，進入噴發段,強勢突破 (軌外)
009813,貝萊德標普卓越50,10.80,7166,11.45,9.64,---,---,均線糾擺,無,無,MA 乖離率僅 0.77%,均線糾擺
6485,點序,88.10,640,124.50,50.00,---,0.96%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6294,智基,27.25,49,56.63,27.00,---,5.98%,均線糾擺,無,無,MA 乖離率僅 0.53%,均線糾擺
5403,中菲,92.50,80,118.35,84.50,---,5.04%,進入盤整 -> 均線糾擺,無,無,MA 乖離率僅 1.36%,均線糾擺
6775,穎台科技,42.35,221,72.30,20.40,---,---,進入盤整,無,無,ADX 為 14.76 (低於 20),進入盤整
00981,平衡凱基雙核收息,10.37,9415,10.58,9.91,---,0.67%,均線糾擺 -> 貼軌運行,無,無,股價於高位貼軌 (10.37 > 1.5σ)，動能強勁,貼軌運行
5455,昇益,27.40,3,38.15,22.55,---,---,進入盤整,無,無,ADX 為 14.42 (低於 20),進入盤整
2374,佳能,75.50,5239,94.96,46.06,---,0.56%,進入盤整 -> 均線糾擺,無,無,MA 乖離率僅 1.48%,均線糾擺
6113,亞矽,28.90,714,29.85,18.45,---,1.65%,貼軌運行 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6912,益鈞環科*,12.45,75,20.40,12.15,---,---,離開盤整 (向下) -> 進入盤整,無,無,ADX 為 11.84 (低於 20),進入盤整
1443,立益物流,27.10,9,32.25,21.20,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2025,千興,13.75,387,15.30,9.01,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6141,柏承,38.75,2707,46.00,10.25,---,---,進入盤整,連1日大漲,無,ADX 為 15.86 (低於 20),進入盤整
5243,乙盛-KY,104.00,2196,135.00,51.58,---,1.95%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4771,望隼,190.50,118,207.00,170.00,---,3.09%,均線糾擺,無,無,MA 乖離率僅 0.91%,均線糾擺
2303,聯電,178.00,565060,178.00,40.40,---,6.06%,強勢突破 (軌外),無,無,股價衝破布林上軌 (171.03)，進入噴發段,強勢突破 (軌外)
3372,典範,23.00,3674,25.65,12.65,---,---,貼軌運行 -> 進入盤整,無,無,ADX 為 17.15 (低於 20),進入盤整
4968,立積,120.50,1539,166.50,101.00,---,0.76%,均線糾擺 -> 進入盤整,無,無,ADX 為 14.47 (低於 20),進入盤整
6158,禾昌,17.30,52,24.75,17.30,---,3.32%,均線糾擺,無,無,MA 乖離率僅 0.81%,均線糾擺
8454,富邦媒,348.00,863,439.50,170.00,---,4.28%,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
5603,陸海,15.00,134,21.08,14.65,---,4.6%,離開盤整 (向下) -> 均線糾擺,無,無,MA 乖離率僅 0.66%,均線糾擺
8433,弘帆,51.90,21,59.80,46.57,---,7.64%,均線糾擺,無,無,MA 乖離率僅 0.40%,均線糾擺
00991,主動復華未來50,20.39,132003,21.33,9.66,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1540,喬福,21.80,175,29.29,20.30,---,5.35%,均線糾擺,無,無,MA 乖離率僅 0.23%,均線糾擺
2417,圓剛,44.85,876,56.90,33.40,---,0.55%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2402,毅嘉,67.60,3438,77.70,36.65,---,4.8%,進入盤整,無,無,ADX 為 10.25 (低於 20),進入盤整
2351,順德,217.50,11689,229.00,66.04,---,3.17%,趨勢運行 -> 進入盤整,連1日大漲,無,ADX 為 18.53 (低於 20),進入盤整
2420,新巨,61.40,706,65.30,47.60,---,5.95%,均線糾擺,無,無,MA 乖離率僅 1.02%,均線糾擺
6189,豐藝,53.40,1884,65.30,42.50,---,5.06%,均線糾擺,無,無,MA 乖離率僅 0.80%,均線糾擺
7893,睿信,193.00,82,249.00,140.00,---,---,均線糾擺,無,無,MA 乖離率僅 0.79%,均線糾擺
911622,泰聚亨-DR,3.80,11,4.67,3.51,---,---,均線糾擺,無,無,MA 乖離率僅 0.18%,均線糾擺
8222,寶一,35.55,264,58.60,33.75,---,1.46%,均線糾擺,無,無,MA 乖離率僅 0.84%,均線糾擺
7743,金利食安,19.70,14,30.80,18.50,---,---,強勢突破 (軌外) -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3499,環天科,14.80,35,21.35,13.10,---,---,均線糾擺,無,無,MA 乖離率僅 0.36%,均線糾擺
6223,旺矽,7175.00,1216,7175.00,853.96,---,1.5%,貼軌運行 -> 強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (6998.02)，進入噴發段,強勢突破 (軌外)
6261,久元,99.50,1472,133.50,56.72,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7583,國際海洋,42.80,13,87.00,34.50,---,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.25%,均線糾擺
3287,廣寰科,33.85,133,38.45,27.85,---,4.12%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6658,聯策,188.00,921,233.00,46.40,---,1.31%,進入盤整,無,無,ADX 為 14.89 (低於 20),進入盤整
2497,怡利電,58.50,481,65.80,36.72,---,4.88%,均線糾擺,無,無,MA 乖離率僅 1.45%,均線糾擺
2059,川湖,7505.00,521,7550.00,1968.20,---,1.1%,貼軌運行 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7773,富禾生醫,28.90,6,47.00,21.00,---,---,均線糾擺,無,無,MA 乖離率僅 1.06%,均線糾擺
3434,哲固,32.15,735,50.17,27.90,---,1.03%,趨勢運行 -> 均線糾擺,連1日大漲,無,MA 乖離率僅 1.34%,均線糾擺
6913,鴻呈,122.00,174,156.00,99.82,---,1.49%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00749,凱基新興債10+,31.99,349,32.10,27.40,---,1.31%,均線糾擺,無,無,MA 乖離率僅 0.35%,均線糾擺
3030,德律,332.50,1404,419.50,127.00,📅 預告 (20260626),3.79%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1786,科妍,53.30,285,123.00,51.50,---,3.41%,均線糾擺,無,無,MA 乖離率僅 1.33%,均線糾擺
6677,瑩碩生技,16.85,51,29.05,16.45,---,---,均線糾擺,無,無,MA 乖離率僅 0.98%,均線糾擺
9802,鈺齊-KY,74.90,411,112.32,73.40,---,---,均線糾擺,無,無,MA 乖離率僅 0.92%,均線糾擺
3219,倚強科,71.30,186,109.50,44.14,---,0.58%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00918,大華優利高填息30,32.08,53520,32.11,20.34,---,3.92%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7848,騏億鑫,400.00,54,529.00,279.50,---,---,離開盤整 (向下) -> 進入盤整,連1日大漲,無,ADX 為 16.12 (低於 20),進入盤整
4951,精拓科,99.40,740,140.00,62.50,---,4.65%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3022,威強電,82.80,1361,87.10,56.20,📅 預告 (20260625),5.62%,進入盤整,無,無,ADX 為 14.81 (低於 20),進入盤整
4537,旭東,178.00,65,200.00,26.49,---,---,均線糾擺,無,無,MA 乖離率僅 0.88%,均線糾擺
5906,台南-KY,38.00,4,55.80,38.00,---,1.58%,離開盤整 (向下),無,無,跌破布林下軌 (38.48),離開盤整 (向下)
4167,松瑞藥,19.35,689,21.85,17.00,---,2.15%,均線糾擺,無,無,MA 乖離率僅 0.59%,均線糾擺
00641,富邦日本反1,3.82,5043,5.81,3.69,---,---,均線糾擺,無,無,MA 乖離率僅 0.95%,均線糾擺
7842,天能綠電,98.20,42,244.81,98.20,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00912,中信臺灣智慧50,34.64,1592,35.82,16.91,---,2.72%,貼軌運行 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2743,山富,67.50,42,99.22,65.40,---,1.75%,均線糾擺,無,無,MA 乖離率僅 0.67%,均線糾擺
6617,共信-KY,64.70,86,113.00,60.20,---,---,均線糾擺,無,無,MA 乖離率僅 1.08%,均線糾擺
2412,中華電,143.50,12557,146.50,128.00,---,3.72%,均線糾擺,無,無,MA 乖離率僅 0.77%,均線糾擺
8354,冠好,16.35,16,19.00,13.92,---,4.03%,均線糾擺,無,無,MA 乖離率僅 0.60%,均線糾擺
2428,興勤,304.00,1439,316.00,123.89,---,3.96%,進入盤整 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2065,世豐,33.20,48,38.59,26.53,---,4.72%,均線糾擺,無,無,MA 乖離率僅 0.77%,均線糾擺
6818,連騰,59.60,44,100.50,32.60,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4536,拓凱,164.50,131,195.00,148.00,---,4.83%,均線糾擺,無,無,MA 乖離率僅 0.47%,均線糾擺
2901,欣欣,23.80,14,26.71,22.45,---,1.42%,均線糾擺,無,無,MA 乖離率僅 0.86%,均線糾擺
00944,野村趨勢動能高息,22.12,1837,22.54,13.16,---,---,貼軌運行 -> 進入盤整,無,無,ADX 為 19.40 (低於 20),進入盤整
4554,橙的,30.85,55,38.26,24.70,---,0.95%,均線糾擺 -> 貼軌運行,無,無,股價於高位貼軌 (30.85 > 1.5σ)，動能強勁,貼軌運行
6173,信昌電,305.00,989,316.00,34.78,---,3.79%,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
3224,三顧,38.20,64,52.50,33.75,---,---,均線糾擺,無,無,MA 乖離率僅 0.60%,均線糾擺
3231,緯創,157.50,29895,194.00,109.50,---,3.3%,均線糾擺,無,無,MA 乖離率僅 1.20%,均線糾擺
8930,青鋼,27.45,16,31.50,25.38,---,6.66%,均線糾擺,無,無,MA 乖離率僅 0.68%,均線糾擺
2464,盟立,174.50,7154,199.00,53.30,---,0.6%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2248,華勝-KY,54.60,52,59.90,41.85,---,5.75%,均線糾擺,無,無,MA 乖離率僅 0.24%,均線糾擺
7758,睿騰能源,44.95,3,58.77,35.05,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4765,磐采,16.85,1,31.15,11.45,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2884,玉山金,35.00,66598,35.80,29.50,---,3.51%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2007,燁興,7.28,288,9.03,6.88,---,---,均線糾擺,無,無,MA 乖離率僅 0.73%,均線糾擺
6842,瑞宇,92.50,50,161.50,30.35,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4150,優你康,5.00,289,11.40,4.59,---,---,均線糾擺,無,無,MA 乖離率僅 1.05%,均線糾擺
5355,佳總,6.72,71,11.30,5.62,---,---,均線糾擺,連1日大漲,無,MA 乖離率僅 0.67%,均線糾擺
1725,元禎,36.00,562,41.15,26.40,---,4.13%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
006201,元大富櫃50,49.02,274,50.80,18.83,---,3.24%,均線糾擺,無,無,MA 乖離率僅 1.20%,均線糾擺
3184,微邦,17.25,443,35.05,8.90,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6808,三鼎生技,25.90,252,60.90,23.80,---,---,進入盤整,無,無,ADX 為 11.09 (低於 20),進入盤整
6116,彩晶,19.40,393440,22.70,6.69,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7815,新特,412.00,111,580.34,136.50,---,---,進入盤整,無,無,ADX 為 17.73 (低於 20),進入盤整
2453,凌群,57.20,314,63.90,50.50,---,4.44%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6735,美達科技,94.20,586,145.00,42.95,---,3.61%,進入盤整,無,無,ADX 為 10.44 (低於 20),進入盤整
6867,坦德科技,20.25,0,29.60,19.80,---,---,均線糾擺,無,無,MA 乖離率僅 0.64%,均線糾擺
3609,三一東林,26.70,144,52.90,21.20,---,---,均線糾擺,無,無,MA 乖離率僅 0.95%,均線糾擺
4568,科際精密,41.70,20,48.50,39.80,---,4.48%,均線糾擺,無,無,MA 乖離率僅 0.38%,均線糾擺
8923,時報,19.80,2,22.55,18.70,---,3.86%,均線糾擺,無,無,MA 乖離率僅 0.53%,均線糾擺
7789,開展,37.35,12,63.40,31.45,---,---,貼軌運行 -> 趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
8068,全達,19.10,255,28.90,17.65,---,---,均線糾擺,無,無,MA 乖離率僅 0.82%,均線糾擺
9958,世紀鋼,115.00,1596,239.72,101.00,---,2.16%,進入盤整,無,無,ADX 為 13.22 (低於 20),進入盤整
1586,和勤,19.95,264,30.40,19.95,---,0.31%,均線糾擺 -> 離開盤整 (向下),無,無,跌破布林下軌 (20.10),離開盤整 (向下)
006208,富邦台50,247.95,5282,257.45,105.89,---,2.38%,貼軌運行 -> 均線糾擺,無,無,MA 乖離率僅 1.49%,均線糾擺
8932,智通*,104.50,4300,118.75,58.04,---,0.12%,均線糾擺 -> 貼軌運行,無,無,股價於高位貼軌 (104.50 > 1.5σ)，動能強勁,貼軌運行
1709,和益,21.30,668,21.50,16.40,---,---,進入盤整 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
8908,欣雄,41.75,69,47.22,38.80,---,2.86%,均線糾擺,無,無,MA 乖離率僅 0.45%,均線糾擺
4174,浩鼎,29.25,903,70.80,27.70,---,---,貼軌運行 -> 均線糾擺,無,無,MA 乖離率僅 0.46%,均線糾擺
00930,永豐ESG低碳高息,25.76,922,26.19,16.07,---,1.33%,貼軌運行 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6597,立誠,69.60,8,85.51,50.30,---,3.58%,均線糾擺,無,無,MA 乖離率僅 1.10%,均線糾擺
3055,蔚華科,99.90,2930,124.00,54.00,---,1.09%,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
5276,達輝-KY,18.55,9,22.20,13.97,---,4%,均線糾擺,無,無,MA 乖離率僅 0.95%,均線糾擺
1584,精剛,19.15,788,25.55,19.15,---,2.71%,均線糾擺,無,無,MA 乖離率僅 0.65%,均線糾擺
2722,夏都,22.80,77,30.95,22.30,---,0.45%,均線糾擺,無,無,MA 乖離率僅 0.31%,均線糾擺
7562,博來科技,60.20,14,76.70,35.65,---,---,均線糾擺,無,無,MA 乖離率僅 0.67%,均線糾擺
6240,松崗,18.00,20,23.80,17.20,---,---,均線糾擺,無,無,MA 乖離率僅 0.12%,均線糾擺
2885,元大金,66.10,50615,68.80,30.29,---,4.54%,進入盤整,無,無,ADX 為 14.84 (低於 20),進入盤整
6812,梭特,83.10,977,104.00,43.10,---,---,均線糾擺 -> 強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (76.32)，進入噴發段,強勢突破 (軌外)
4119,旭富,44.25,145,66.42,40.40,---,2.32%,均線糾擺 -> 貼軌運行,無,無,股價於高位貼軌 (44.25 > 1.5σ)，動能強勁,貼軌運行
8472,夠麻吉,84.80,7,106.50,28.30,---,---,均線糾擺,無,無,MA 乖離率僅 0.79%,均線糾擺
3306,鼎天,48.15,288,68.80,36.86,---,5.13%,均線糾擺,無,無,MA 乖離率僅 0.67%,均線糾擺
2929,淘帝-KY,5.85,122,10.15,5.17,---,---,均線糾擺,無,無,MA 乖離率僅 0.67%,均線糾擺
4190,佐登-KY,24.00,29,36.78,24.00,---,1.4%,均線糾擺,無,無,MA 乖離率僅 0.48%,均線糾擺
6473,美賣*,7.25,51,17.00,5.92,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6645,金萬林-創,16.00,111,26.30,11.70,---,---,貼軌運行 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
9946,三發地產,19.75,761,20.98,15.60,---,---,進入盤整,無,無,ADX 為 11.57 (低於 20),進入盤整
7871,安立璽榮-KY,71.20,559,87.00,39.50,---,---,均線糾擺,無,無,MA 乖離率僅 0.41%,均線糾擺
7792,安葆,272.00,113,406.00,179.00,---,3.08%,均線糾擺,無,無,MA 乖離率僅 1.40%,均線糾擺
00881,國泰台灣科技龍頭,55.35,20173,57.35,20.81,---,7.39%,均線糾擺,無,無,MA 乖離率僅 1.16%,均線糾擺
7825,和亞智慧,95.90,31,220.00,47.56,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1717,長興,73.90,12546,84.50,23.90,---,4.51%,趨勢運行,隔一漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
6127,九豪,85.10,3647,85.30,17.90,---,1.39%,進入盤整,連1日大漲,無,ADX 為 11.65 (低於 20),進入盤整
7556,意德士,279.00,81,319.00,149.45,---,1.84%,均線糾擺,無,無,MA 乖離率僅 0.66%,均線糾擺
5206,坤悅,23.20,75,38.05,21.60,---,1.35%,均線糾擺,無,無,MA 乖離率僅 1.32%,均線糾擺
4763,材料*-KY,45.00,8337,88.06,40.30,---,---,貼軌運行 -> 均線糾擺,無,無,MA 乖離率僅 1.36%,均線糾擺
2535,達欣工,94.50,354,96.70,55.50,---,6.4%,進入盤整,無,無,ADX 為 10.31 (低於 20),進入盤整
5464,霖宏,98.00,2781,98.00,22.60,---,2.51%,強勢突破 (軌外),連3日大漲,無,股價衝破布林上軌 (91.14)，進入噴發段,強勢突破 (軌外)
2013,中鋼構,43.70,169,45.15,40.09,---,4.55%,均線糾擺 -> 強勢突破 (軌外),無,無,股價衝破布林上軌 (43.64)，進入噴發段,強勢突破 (軌外)
3284,太普高,26.50,1629,26.55,15.35,---,3.22%,強勢突破 (軌外),無,無,股價衝破布林上軌 (26.11)，進入噴發段,強勢突破 (軌外)
4528,江興鍛,15.60,136,21.40,15.30,---,1.09%,均線糾擺,無,無,MA 乖離率僅 0.48%,均線糾擺
1714,和桐,19.05,13372,20.35,7.18,---,2.54%,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
1808,潤隆,31.25,1709,35.95,28.15,---,6.48%,均線糾擺,無,無,MA 乖離率僅 1.04%,均線糾擺
3709,鑫聯大投控,74.00,515,92.90,33.65,---,2.78%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2352,佳世達,30.60,7630,38.24,22.75,---,4.16%,均線糾擺,無,無,MA 乖離率僅 0.35%,均線糾擺
1568,倉佑,41.40,1490,49.80,21.00,---,4.71%,進入盤整,無,連1日大跌,ADX 為 15.83 (低於 20),進入盤整
7854,佐茂,86.80,8,130.00,40.50,---,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.42%,均線糾擺
5353,台林,31.60,140,34.10,23.10,---,4.85%,均線糾擺,無,無,MA 乖離率僅 0.53%,均線糾擺
6129,普誠,18.90,3981,18.90,10.00,---,0.93%,貼軌運行 -> 強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (18.18)，進入噴發段,強勢突破 (軌外)
5475,德宏,276.00,1513,400.00,20.95,---,---,進入盤整,無,無,ADX 為 17.94 (低於 20),進入盤整
