
📅 投資日報表: 2026-07-31
=======================================================================================================================================
代號     | 名稱       | 開盤     | 最高     | 最低     | 最新     | 成交量         | 平均成本    | 股數     | 損益       | 報酬%
---------------------------------------------------------------------------------------------------------------------------------------
2317     | 鴻海         | 240.00   | 246.50   | 231.00   | 237.00   | 82,004,943   | 241.21      | 2000     | ▼8,420    |   -1.75%
4142     | 國光生        | 17.05    | 17.05    | 16.40    | 16.60    | 2,302,201    | 25.32       | 1000     | ▼8,720    |  -34.44%
0050     | 元大台灣50     | 96.95    | 97.00    | 91.80    | 93.70    | 481,594,751  | 46.60       | 16000    | ▲753,600  | +101.07%
0056     | 元大高股息      | 48.31    | 48.67    | 45.98    | 46.73    | 130,052,977  | 36.43       | 4000     | ▲41,200   |  +28.27%
00635U   | 期元大S&P黃金   | 41.86    | 41.99    | 41.75    | 41.90    | 3,334,002    | 55.25       | 3000     | ▼40,050   |  -24.16%
00738U   | 期元大道瓊白銀    | 45.90    | 46.60    | 45.79    | 46.39    | 2,948,292    | 66.26       | 1000     | ▼19,870   |  -29.99%
00929    | 復華台灣科技優息   | 27.34    | 27.56    | 25.82    | 26.41    | 61,390,845   | 19.73       | 8000     | ▲53,440   |  +33.86%
009816   | 凱基台灣TOP50  | 13.96    | 13.98    | 13.10    | 13.35    | 473,875,250  | 11.01       | 63000    | ▲147,420  |  +21.25%
00990A   | 主動元大AI新經濟  | 14.58    | 14.58    | 13.49    | 13.83    | 51,251,593   | 11.48       | 5000     | ▲11,750   |  +20.47%
2009     | 第一銅        | 36.70    | 36.75    | 34.80    | 35.05    | 1,950,280    | 50.56       | 4000     | ▼62,040   |  -30.68%
2337     | 旺宏         | 110.00   | 110.50   | 102.00   | 102.00   | 78,702,405   | 95.28       | 2000     | ▲13,440   |   +7.05%
2409     | 友達         | 24.38    | 24.72    | 22.66    | 23.25    | 251,196,943  | 16.21       | 2000     | ▲14,080   |  +43.43%
3481     | 群創         | 45.40    | 45.50    | 40.50    | 41.80    | 521,050,032  | 25.10       | 4000     | ▲66,800   |  +66.53%
3105     | 穩懋         | 326.50   | 333.00   | 291.00   | 291.00   | 28,009,691   | 556.47      | 300      | ▼79,641   |  -47.71%
4966     | 譜瑞-KY      | 590.00   | 602.00   | 549.00   | 561.00   | 1,426,801    | 1921.64     | 1000     | ▼1,360,640 |  -70.81%
2327     | 國巨*        | 539.00   | 545.00   | 507.00   | 507.00   | 49,885,732   | 1030.00     | 1        | ▼523      |  -50.78%
00403A   | 主動統一升級50   | 9.00     | 9.02     | 8.36     | 8.46     | 769,584,012  | 10.68       | 26000    | ▼57,720   |  -20.79%
00981A   | 主動統一台股增長   | 25.50    | 25.58    | 23.20    | 23.85    | 541,301,082  | 27.48       | 2000     | ▼7,260    |  -13.21%
2330     | 台積電        | 2260.00  | 2280.00  | 2180.00  | 2200.00  | 55,449,661   | 225.55      | 10       | ▲19,744   | +875.39%
6789     | 采鈺         | 426.00   | 430.50   | 382.50   | 400.50   | 3,209,782    | 593.50      | 400      | ▼77,200   |  -32.52%
6849     | 奇鼎科技       | 142.00   | 146.00   | 117.50   | 130.50   | 314,596      | 266.40      | 280      | ▼38,052   |  -51.01%
7853     | 政美應用       | 280.00   | 290.50   | 250.00   | 261.00   | 690,599      | 409.29      | 280      | ▼41,521   |  -36.23%
3576     | 聯合再生       | 16.85    | 17.00    | 15.50    | 16.00    | 17,245,146   | 18.15       | 5000     | ▼10,750   |  -11.85%
1721     | 三晃         | 20.20    | 20.20    | 18.00    | 18.90    | 1,272,511    | 27.88       | 3000     | ▼26,950   |  -32.22%
8215     | 明基材        | 23.25    | 23.30    | 21.00    | 21.70    | 1,393,177    | 31.60       | 200      | ▼1,980    |  -31.33%
00405A   | 主動富邦台灣龍耀   | 7.27     | 7.30     | 6.63     | 6.70     | 217,558,213  | 9.34        | 11000    | ▼29,040   |  -28.27%
5498     | 凱崴         | 43.95    | 44.30    | 39.10    | 41.00    | 3,285,631    | 69.61       | 188      | ▼5,379    |  -41.10%
1301     | 台塑         | 57.70    | 58.10    | 54.20    | 56.20    | 44,956,932   | 50.50       | 100      | ▲570      |  +11.29%
6498     | 久禾光        | 74.50    | 75.70    | 68.60    | 70.00    | 279,400      | 67.30       | 12       | ▲32       |   +4.01%
009821   | 野村稀土關鍵資源   | 12.70    | 12.70    | 12.44    | 12.48    | 11,633,001   | 17.30       | 12000    | ▼57,840   |  -27.86%
---------------------------------------------------------------------------------------------------------------------------------------
💰 庫存總投入:       6,426,664    📊 未實現損益:        -811,519 ( -12.63%)
