代號,名稱,現價,當日外資(張),當日投信(張),當日自營(張),Date,上週估買(張),這週估買(張),淨增進貨(張),增長倍數,5D股價漲跌,狀態
8150.TW,南茂,72.6,2388,-702,-1201,20260731,-411253,37393,448646,-0.1x,-20.04%,★ 壓低偷買
6770.TW,力積電,54.5,-2868,342,-607,20260731,-371502,-49233,322269,0.1x,-11.53%,🚨 外資提款
6213.TW,聯茂,263.0,-691,-332,-152,20260731,-105395,13582,118977,-0.1x,-15.02%,★ 壓低偷買
4958.TW,臻鼎-KY,413.5,-5153,-832,-10,20260731,-77002,11212,88214,-0.1x,-14.21%,★ 壓低偷買
6226.TW,光鼎,19.6,-1154,2,-22,20260731,-86525,-17170,69355,0.2x,4.26%,🚨 外資提款
8033.TW,雷虎,165.0,255,3,-1,20260731,-56331,643,56975,-0.0x,-11.76%,★ 壓低偷買
8271.TW,宇瞻,223.0,-807,2,-133,20260731,-19747,19656,39403,-1.0x,4.94%,▲ 順勢追意
5880.TW,合庫金,27.6,42650,704,1113,20260731,2392,25441,23048,10.6x,7.60%,▲ 順勢追意
8261.TW,富鼎,163.5,2281,2,-51,20260731,3011,22648,19637,7.5x,-24.65%,★ 壓低偷買
4989.TW,榮科,55.6,-476,0,-7,20260731,-14349,4397,18747,-0.3x,-14.72%,★ 壓低偷買
6834.TW,天二科技,79.8,617,1,-7,20260731,-14153,3504,17657,-0.2x,-11.43%,★ 壓低偷買
8046.TW,南電,920.0,-1051,165,115,20260731,-15008,1172,16180,-0.1x,-17.12%,★ 壓低偷買
8021.TW,尖點,323.0,1539,33,1,20260731,-4746,11241,15988,-2.4x,-12.70%,★ 壓低偷買
8028.TW,昇陽半導體,245.0,689,-492,44,20260731,-13842,1669,15511,-0.1x,-18.47%,★ 壓低偷買
6116.TW,彩晶,12.45,173,0,106,20260731,5879,20618,14738,3.5x,-9.78%,★ 壓低偷買
6531.TW,愛普*,667.0,2335,-427,-68,20260731,1433,15277,13843,10.7x,-22.26%,★ 壓低偷買
6443.TW,元晶,23.75,2405,0,-5,20260731,-1856,11210,13067,-6.0x,-17.10%,★ 壓低偷買
9105.TW,泰金寶-DR,8.12,1356,0,-10,20260731,9219,20936,11717,2.3x,-3.79%,★ 壓低偷買
6672.TW,騰輝電子-KY,198.0,-433,2,-6,20260731,-12905,-1314,11590,0.1x,-11.80%,🚨 外資提款
9904.TW,寶成,23.95,8263,-14,96,20260731,-851,9064,9916,-10.6x,-1.84%,★ 壓低偷買
8996.TW,高力,855.0,-79,11,21,20260731,-3061,6820,9881,-2.2x,-14.93%,★ 壓低偷買
6415.TW,矽力*-KY,413.0,801,-9,1,20260731,-2945,6038,8983,-2.0x,-11.66%,★ 壓低偷買
9912.TW,偉聯,12.8,23,0,-4,20260731,3,7505,7502,新進貨,1.19%,▲ 順勢追意
5871.TW,中租-KY,111.5,2981,-155,6,20260731,4380,11795,7415,2.7x,-0.31%,★ 壓低偷買
6442.TW,光聖,1155.0,197,-5,-70,20260731,-5936,1454,7390,-0.2x,-12.83%,★ 壓低偷買
4977.TW,眾達-KY,117.0,536,0,-19,20260731,-4431,2124,6556,-0.5x,-15.83%,★ 壓低偷買
5471.TW,松翰,51.4,181,0,-46,20260731,-4572,1368,5940,-0.3x,-6.20%,★ 壓低偷買
6278.TW,台表科,140.0,691,-359,-20,20260731,1138,6570,5432,5.8x,-12.23%,★ 壓低偷買
6830.TW,汎銓,346.0,534,0,-27,20260731,-3961,1317,5278,-0.3x,-4.81%,★ 壓低偷買
8222.TW,寶一,35.85,-89,0,-1,20260731,-4486,569,5055,-0.1x,-7.84%,★ 壓低偷買
6285.TW,啟��,222.0,580,81,8,20260731,1178,6066,4887,5.1x,-11.02%,★ 壓低偷買
6706.TW,惠特,97.0,122,0,-25,20260731,-2787,1495,4282,-0.5x,-11.01%,★ 壓低偷買
6533.TW,晶心科,222.0,124,0,-6,20260731,-3034,485,3519,-0.2x,2.30%,▲ 順勢追意
6239.TW,力成,235.5,-6582,3686,-525,20260731,-14362,-10899,3462,0.8x,-14.08%,🚨 外資提款
6757.TW,台灣虎航,57.4,311,0,10,20260731,-1837,1579,3417,-0.9x,10.32%,▲ 順勢追意
6451.TW,訊芯-KY,341.0,1077,0,-113,20260731,2904,6165,3260,2.1x,-22.02%,★ 壓低偷買
6277.TW,宏正,80.2,119,0,-10,20260731,-2753,285,3039,-0.1x,2.82%,▲ 順勢追意
6282.TW,康舒,42.4,-1545,0,-135,20260731,-1276,1610,2886,-1.3x,-10.07%,★ 壓低偷買
9919.TW,康那香,13.65,-17,0,-25,20260731,-2633,41,2675,-0.0x,-4.55%,★ 壓低偷買
6257.TW,矽格,186.5,395,-6,7,20260731,-3082,-512,2569,0.2x,-14.06%,🚨 外資提款
5243.TW,乙盛-KY,77.0,-98,0,-24,20260731,534,3085,2551,5.8x,-11.19%,★ 壓低偷買
6426.TW,統新,151.0,155,0,-6,20260731,-1546,952,2499,-0.6x,-7.93%,★ 壓低偷買
4960.TW,誠美材,19.2,180,0,3,20260731,-544,1765,2310,-3.2x,-8.57%,★ 壓低偷買
6919.TW,康霈*,103.0,1625,0,27,20260731,580,2765,2185,4.8x,5.32%,▲ 順勢追意
8110.TW,華東,37.1,1363,0,-110,20260731,984,2928,1943,3.0x,-9.29%,★ 壓低偷買
8438.TW,昶昕,57.7,-64,0,-11,20260731,2883,4826,1942,1.7x,-11.23%,★ 壓低偷買
6719.TW,力智,199.0,71,1,-10,20260731,-1533,366,1900,-0.2x,-14.41%,★ 壓低偷買
9958.TW,世紀鋼,104.5,111,2,-20,20260731,1,1762,1760,新進貨,-5.43%,★ 壓低偷買
9945.TW,潤泰新,27.05,4157,-4,77,20260731,1516,3206,1690,2.1x,3.64%,▲ 順勢追意
9914.TW,美利達,76.8,62,2,5,20260731,-149,1516,1666,-10.1x,-2.66%,★ 壓低偷買
6695.TW,芯鼎,49.8,-144,0,-3,20260731,-2396,-742,1653,0.3x,-4.23%,🚨 外資提款
5269.TW,祥碩,1315.0,-259,-4,-48,20260731,178,1716,1538,9.6x,-5.05%,★ 壓低偷買
9938.TW,百和,45.6,-356,0,-179,20260731,-1972,-499,1472,0.3x,-2.56%,🚨 外資提款
6715.TW,嘉基,311.0,152,0,-46,20260731,-1042,373,1416,-0.4x,-26.06%,★ 壓低偷買
6191.TW,精成科,81.6,-22,10,-14,20260731,-593,755,1349,-1.3x,-8.21%,★ 壓低偷買
8422.TW,可寧衛*,24.75,-520,6,-2,20260731,2047,3358,1310,1.6x,-4.81%,★ 壓低偷買
