
📅 投資日報表: 2026-08-11
=======================================================================================================================================
代號     | 名稱       | 開盤     | 最高     | 最低     | 最新     | 成交量         | 平均成本    | 股數     | 損益       | 報酬%
---------------------------------------------------------------------------------------------------------------------------------------
2317     | 鴻海         | 266.00   | 266.00   | 260.50   | 262.50   | 14,437,894   | 241.21      | 2000     | ▲42,580   |   +8.83%
4142     | 國光生        | 17.40    | 17.50    | 17.30    | 17.30    | 392,379      | 25.32       | 1000     | ▼8,020    |  -31.67%
0050     | 元大台灣50     | 104.05   | 104.25   | 103.40   | 104.15   | 30,633,122   | 46.60       | 16000    | ▲920,800  | +123.50%
0056     | 元大高股息      | 52.40    | 52.40    | 51.80    | 52.00    | 15,675,438   | 36.43       | 4000     | ▲62,280   |  +42.74%
00635U   | 期元大S&P黃金   | 45.60    | 46.01    | 45.59    | 45.79    | 4,881,911    | 55.25       | 3000     | ▼28,380   |  -17.12%
00738U   | 期元大道瓊白銀    | 52.55    | 53.30    | 52.40    | 52.80    | 4,496,525    | 66.26       | 1000     | ▼13,460   |  -20.31%
00929    | 復華台灣科技優息   | 29.00    | 29.22    | 28.88    | 29.09    | 12,104,631   | 19.73       | 8000     | ▲74,880   |  +47.44%
009816   | 凱基台灣TOP50  | 15.05    | 15.11    | 14.96    | 15.10    | 37,436,920   | 11.01       | 63000    | ▲257,670  |  +37.15%
00990A   | 主動元大AI新經濟  | 15.75    | 15.86    | 15.75    | 15.84    | 4,061,060    | 11.48       | 5000     | ▲21,800   |  +37.98%
2009     | 第一銅        | 40.00    | 40.50    | 39.35    | 39.45    | 1,394,922    | 50.56       | 4000     | ▼44,440   |  -21.97%
2337     | 旺宏         | 134.00   | 139.00   | 129.00   | 132.00   | 107,485,501  | 95.28       | 2000     | ▲73,440   |  +38.54%
2409     | 友達         | 27.85    | 27.90    | 25.90    | 26.20    | 351,561,096  | 16.21       | 2000     | ▲19,980   |  +61.63%
3481     | 群創         | 51.40    | 52.30    | 49.65    | 50.50    | 274,883,582  | 25.10       | 4000     | ▲101,600  | +101.20%
3105     | 穩懋         | 377.50   | 382.50   | 361.50   | 366.00   | 11,924,262   | 556.47      | 300      | ▼57,141   |  -34.23%
4966     | 譜瑞-KY      | 595.00   | 601.00   | 589.00   | 595.00   | 415,999      | 1921.64     | 1000     | ▼1,326,640 |  -69.04%
2327     | 國巨*        | 568.00   | 621.00   | 567.00   | 611.00   | 58,580,753   | 1030.00     | 1        | ▼419      |  -40.68%
00403A   | 主動統一升級50   | 9.87     | 9.92     | 9.80     | 9.89     | 54,313,346   | 10.68       | 26000    | ▼20,540   |   -7.40%
00981A   | 主動統一台股增長   | 28.46    | 28.61    | 28.21    | 28.51    | 76,601,373   | 27.48       | 2000     | ▲2,060    |   +3.75%
2330     | 台積電        | 2390.00  | 2395.00  | 2375.00  | 2390.00  | 7,528,635    | 225.55      | 10       | ▲21,644   | +959.63%
6789     | 采鈺         | 437.00   | 444.50   | 430.50   | 436.50   | 589,222      | 593.50      | 400      | ▼62,800   |  -26.45%
6849     | 奇鼎科技       | 137.00   | 160.50   | 137.00   | 154.00   | 483,990      | 266.40      | 280      | ▼31,472   |  -42.19%
7853     | 政美應用       | 334.00   | 342.00   | 320.00   | 323.00   | 264,506      | 409.29      | 280      | ▼24,161   |  -21.08%
3576     | 聯合再生       | 17.15    | 17.45    | 17.05    | 17.30    | 4,266,950    | 18.15       | 5000     | ▼4,250    |   -4.68%
1721     | 三晃         | 20.10    | 20.25    | 19.60    | 19.75    | 331,542      | 27.88       | 3000     | ▼24,400   |  -29.17%
8215     | 明基材        | 25.50    | 25.50    | 24.70    | 24.75    | 256,117      | 31.60       | 200      | ▼1,370    |  -21.68%
00405A   | 主動富邦台灣龍耀   | 8.05     | 8.12     | 7.99     | 8.09     | 26,981,041   | 9.34        | 11000    | ▼13,750   |  -13.38%
5498     | 凱崴         | 50.60    | 53.20    | 50.50    | 51.10    | 2,163,660    | 69.61       | 188      | ▼3,480    |  -26.59%
1301     | 台塑         | 55.60    | 55.90    | 54.30    | 54.90    | 10,429,879   | 50.50       | 100      | ▲440      |   +8.71%
6498     | 久禾光        | 75.50    | 76.50    | 74.30    | 75.00    | 25,873       | 67.30       | 12       | ▲92       |  +11.44%
009821   | 野村稀土關鍵資源   | 15.10    | 15.13    | 14.98    | 15.06    | 17,168,711   | 17.30       | 12000    | ▼26,880   |  -12.95%
---------------------------------------------------------------------------------------------------------------------------------------
💰 庫存總投入:       6,426,664    📊 未實現損益:         -92,336 (  -1.44%)
