日期,代號,名稱,最新價格,成本,股數,損益,報酬率
2026-08-11,2317,鴻海,262.5,241.21,2000,42580,8.83%
2026-08-11,4142,國光生,17.3,25.32,1000,-8020,-31.67%
2026-08-11,0050,元大台灣50,104.15,46.6,16000,920800,123.50%
2026-08-11,0056,元大高股息,52.0,36.43,4000,62280,42.74%
2026-08-11,00635U,期元大S&P黃金,45.79,55.25,3000,-28380,-17.12%
2026-08-11,00738U,期元大道瓊白銀,52.8,66.26,1000,-13460,-20.31%
2026-08-11,00929,復華台灣科技優息,29.09,19.73,8000,74880,47.44%
2026-08-11,009816,凱基台灣TOP50,15.1,11.01,63000,257670,37.15%
2026-08-11,00990A,主動元大AI新經濟,15.84,11.48,5000,21800,37.98%
2026-08-11,2009,第一銅,39.45,50.56,4000,-44440,-21.97%
2026-08-11,2337,旺宏,132.0,95.28,2000,73440,38.54%
2026-08-11,2409,友達,26.2,16.21,2000,19980,61.63%
2026-08-11,3481,群創,50.5,25.1,4000,101600,101.20%
2026-08-11,3105,穩懋,366.0,556.47,300,-57141,-34.23%
2026-08-11,4966,譜瑞-KY,595.0,1921.64,1000,-1326640,-69.04%
2026-08-11,2327,國巨*,611.0,1030.0,1,-419,-40.68%
2026-08-11,00403A,主動統一升級50,9.89,10.68,26000,-20540,-7.40%
2026-08-11,00981A,主動統一台股增長,28.51,27.48,2000,2060,3.75%
2026-08-11,2330,台積電,2390.0,225.55,10,21644,959.63%
2026-08-11,6789,采鈺,436.5,593.5,400,-62800,-26.45%
2026-08-11,6849,奇鼎科技,154.0,266.4,280,-31472,-42.19%
2026-08-11,7853,政美應用,323.0,409.29,280,-24161,-21.08%
2026-08-11,3576,聯合再生,17.3,18.15,5000,-4250,-4.68%
2026-08-11,1721,三晃,19.75,27.88,3000,-24400,-29.17%
2026-08-11,8215,明基材,24.75,31.6,200,-1370,-21.68%
2026-08-11,00405A,主動富邦台灣龍耀,8.09,9.34,11000,-13750,-13.38%
2026-08-11,5498,凱崴,51.1,69.61,188,-3480,-26.59%
2026-08-11,1301,台塑,54.9,50.5,100,440,8.71%
2026-08-11,6498,久禾光,75.0,67.3,12,92,11.44%
2026-08-11,009821,野村稀土關鍵資源,15.06,17.3,12000,-26880,-12.95%
