代號,名稱,前日均價,報買價,報買量,報賣價,報賣量,日最高,日最低,日均價,成交,成交量,進度日期,上市櫃進度(註)
1260,富味鄉,27.74,28.1,3000,29.45,3000,30.50,28.10,28.82,28.80,222648,-,
1269,乾杯,64.00,61.5,2945,63.9,2835,64.60,61.50,63.46,63.90,253,-,
1271,晨暉生技,58.90,59.0,3000,60.0,3000,60.10,58.00,59.06,59.20,49757,-,
1293,利統,23.37,22.8,2500,23.45,3000,23.45,22.80,22.80,23.45,502,-,
1343,旭東環保,34.21,34.2,3000,35.1,3000,35.15,34.15,34.27,35.15,12008,-,
1480,東盟開發,8.01,7.91,5000,8.1,5000,7.91,7.91,7.91,7.91,5000,-,
1594,日高,7.97,7.75,5000,8.1,3926,8.10,7.70,7.84,8.10,3074,-,
2071,震南鐵,34.19,33.75,3000,35.0,5000,35.15,33.85,33.98,34.15,58802,-,
2245,詠勝昌*,25.05,23.85,2999,25.05,6000,23.85,23.85,23.85,23.85,1,-,
2249,湧盛,92.03,87.2,3000,89.0,3000,92.30,86.70,89.31,89.10,98601,115/07/28,櫃買中心同意上櫃契約
2252,為昇科,17.01,16.35,5000,16.6,4996,16.90,16.40,16.55,16.60,51125,-,
2255,凱銳光電,14.68,14.0,5000,14.55,4949,14.95,14.00,14.20,14.55,70488,-,
2256,歐特明,74.67,82.2,3000,83.1,1999,84.40,75.00,80.13,83.10,665932,-,
2644,中信造船,79.24,78.7,5000,80.5,5967,80.50,78.30,79.80,80.50,47368,-,
2733,維格餅家,10.55,10.45,10000,11.0,9999,11.00,11.00,11.00,11.00,1,-,
2741,老四川,20.23,20.55,2000,21.35,2900,22.25,20.20,20.99,21.35,50037,-,
2758,路易莎咖啡,69.11,68.8,3000,70.5,3000,70.50,70.50,70.50,70.50,2098,-,
2760,巨宇翔,10.80,10.3,5000,10.55,5000,10.40,10.35,10.37,10.40,9064,-,
2761,橘焱胡同,15.07,14.95,4644,15.5,5000,15.50,14.95,14.95,15.50,358,-,
2938,床的世界,25.52,25.35,3000,26.05,3000,26.00,24.85,25.74,25.70,69352,115/07/28,櫃買中心同意上櫃契約
2940,歐都納,24.35,24.0,3000,24.3,3000,24.10,24.00,24.05,24.10,6000,-,
2942,京站,36.94,36.6,6000,37.75,3000,37.65,36.60,36.62,37.65,102,-,
3097,拍檔,25.00,23.8,3000,25.0,2999,25.40,24.20,24.37,25.00,19061,-,
3117,年程,27.13,26.4,3000,26.8,3000,27.80,26.40,26.68,26.80,31620,-,
3184,微邦,13.06,12.7,5000,13.2,3950,13.50,12.75,12.90,13.20,131824,-,
3194,圓方科技,33.46,31.6,3000,32.5,2998,33.20,32.00,32.48,32.50,26097,-,
3473,智通聯網,80.48,77.2,3000,80.0,2999,80.60,77.00,77.98,80.00,31569,-,
3585,聯致,50.84,48.7,3000,49.3,2973,51.20,48.50,49.82,49.30,431012,-,
3595,山太士,1498.39,1380.0,1979,1390.0,4979,1510.00,1360.00,1405.85,1380.00,524497,115/07/31,上櫃審議會通過
3603,建祥國際,6.55,6.55,5000,6.88,10000,6.62,6.58,6.60,6.62,20000,-,
3633,云光,121.46,135.5,4000,137.5,1335,142.00,122.50,134.84,137.50,398735,-,
3644,凌嘉科,297.84,285.0,2000,287.0,3000,299.00,284.50,289.17,285.00,147781,-,
