股票代碼,股票名稱,今日狀態,今日收盤,今日RSI,戰術標籤,隔天勝率,五日勝率,五日平均收益,平均洗盤深度,歷史次數,建議買進價,raw_wr5,raw_pnl
BID.VN,未知,無,38250.0,75.18,🟢 黃金標的,54.55%,63.64%,5.19%,-2.26%,11,0,0.6364,0.0519
LPB.VN,未知,無,52400.0,42.31,⚪ 一般監控,50.00%,62.50%,2.07%,-1.94%,8,0,0.625,0.0207
PLX.VN,未知,無,35050.0,65.61,⚪ 一般監控,72.73%,54.55%,7.61%,-4.52%,11,0,0.5455,0.0761
FRT.VN,未知,無,142900.0,84.08,⚪ 一般監控,44.44%,44.44%,0.65%,-2.75%,9,0,0.4444,0.0065
VIC.VN,未知,無,200400.0,37.89,⚪ 一般監控,57.14%,42.86%,2.38%,-4.65%,7,0,0.4286,0.0238
VNM.VN,未知,無,61600.0,68.69,⚪ 一般監控,28.57%,42.86%,0.43%,-3.59%,7,0,0.4286,0.0043
BCM.VN,未知,無,43050.0,73.04,⚪ 一般監控,0.00%,40.00%,1.75%,-4.12%,5,0,0.4,0.0175
VCB.VN,未知,無,58500.0,69.23,⚪ 一般監控,66.67%,33.33%,2.80%,-1.85%,12,0,0.3333,0.028
VID.VN,未知,無,4590.0,46.45,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0,0,0.0,0.0
FUEVFVND.VN,未知,無,33500.0,78.87,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0,0,0.0,0.0
VPB.VN,未知,無,25100.0,55.91,🔴 空頭陷阱,0.00%,50.00%,-2.67%,-4.17%,2,0,0.5,-0.0267
SSI.VN,未知,無,24500.0,72.73,🔴 空頭陷阱,25.00%,50.00%,-2.79%,-5.32%,4,0,0.5,-0.0279
GMD.VN,未知,無,78700.0,81.37,🔴 空頭陷阱,53.33%,46.67%,-1.11%,-2.69%,15,0,0.4667,-0.0111
HDB.VN,未知,無,26450.0,62.92,🔴 空頭陷阱,42.86%,42.86%,-1.21%,-1.73%,7,0,0.4286,-0.0121
FPT.VN,未知,無,68300.0,69.18,🔴 空頭陷阱,20.00%,40.00%,-0.16%,-3.47%,5,0,0.4,-0.0016
E1VFVN30.VN,未知,無,33900.0,65.16,🔴 空頭陷阱,66.67%,33.33%,-1.42%,-1.34%,3,0,0.3333,-0.0142
VHC.VN,未知,無,54400.0,56.52,🔴 空頭陷阱,44.44%,33.33%,-0.68%,-3.11%,9,0,0.3333,-0.0068
HPG.VN,未知,無,21250.0,60.47,🔴 空頭陷阱,33.33%,33.33%,-0.29%,-1.88%,3,0,0.3333,-0.0029
HVN.VN,未知,無,23300.0,64.06,🔴 空頭陷阱,75.00%,25.00%,-3.72%,-3.82%,4,0,0.25,-0.0372
VHM.VN,未知,無,68200.0,55.67,🔴 空頭陷阱,20.00%,20.00%,-1.41%,-5.24%,5,0,0.2,-0.0141
GEE.VN,未知,無,67500.0,57.81,🔴 空頭陷阱,50.00%,16.67%,-5.81%,-7.55%,12,0,0.1667,-0.0581
MBB.VN,未知,無,20000.0,63.03,🔴 空頭陷阱,0.00%,0.00%,-4.20%,-4.00%,1,0,0.0,-0.042
MWG.VN,未知,無,72400.0,80.57,🔴 空頭陷阱,33.33%,0.00%,-6.17%,-3.39%,3,0,0.0,-0.0617
VJC.VN,未知,無,123200.0,41.36,🔴 空頭陷阱,50.00%,0.00%,-3.02%,-4.94%,2,0,0.0,-0.0302
