股票代碼,股票名稱,今日狀態,今日收盤,今日RSI,戰術標籤,隔天勝率,五日勝率,五日平均收益,平均洗盤深度,歷史次數,建議買進價,raw_wr5,raw_pnl
BID.VN,未知,無,41250.0,44.33,🟢 黃金標的,50.00%,70.00%,5.91%,-2.46%,10,0,0.7,0.0591
PLX.VN,未知,無,36000.0,29.46,🟢 黃金標的,77.78%,66.67%,8.74%,-4.83%,9,0,0.6667,0.0874
LPB.VN,未知,無,52400.0,60.68,⚪ 一般監控,57.14%,71.43%,2.65%,-1.51%,7,0,0.7143,0.0265
VIC.VN,未知,無,221000.0,66.11,⚪ 一般監控,66.67%,50.00%,3.00%,-4.57%,6,0,0.5,0.03
VPB.VN,未知,無,27250.0,71.43,⚪ 一般監控,0.00%,50.00%,1.69%,-1.32%,2,0,0.5,0.0169
BCM.VN,未知,無,50400.0,16.28,⚪ 一般監控,0.00%,50.00%,1.75%,-4.12%,4,0,0.5,0.0175
VNM.VN,未知,無,55700.0,35.21,⚪ 一般監控,40.00%,40.00%,0.33%,-3.85%,5,0,0.4,0.0033
VCB.VN,未知,無,61100.0,42.86,⚪ 一般監控,66.67%,33.33%,2.80%,-1.85%,12,0,0.3333,0.028
MBB.VN,未知,無,24600.0,60.75,⚪ 一般監控,0.00%,0.00%,nan%,0.00%,1,0,0.0,
VID.VN,未知,無,4800.0,47.45,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0,0,0.0,0.0
FUEVFVND.VN,未知,無,35600.0,38.53,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0,0,0.0,0.0
SSI.VN,未知,無,26950.0,46.77,🔴 空頭陷阱,25.00%,50.00%,-2.79%,-5.32%,4,0,0.5,-0.0279
GMD.VN,未知,無,76100.0,46.72,🔴 空頭陷阱,50.00%,50.00%,-1.11%,-2.69%,14,0,0.5,-0.0111
VHC.VN,未知,無,57700.0,50.93,🔴 空頭陷阱,28.57%,42.86%,-0.68%,-3.11%,7,0,0.4286,-0.0068
FPT.VN,未知,無,72100.0,54.55,🔴 空頭陷阱,20.00%,40.00%,-0.16%,-3.47%,5,0,0.4,-0.0016
FRT.VN,未知,無,115500.0,27.75,🔴 空頭陷阱,50.00%,33.33%,-1.23%,-2.71%,6,0,0.3333,-0.0123
E1VFVN30.VN,未知,無,35740.0,65.28,🔴 空頭陷阱,66.67%,33.33%,-1.42%,-1.34%,3,0,0.3333,-0.0142
HPG.VN,未知,無,23200.0,38.24,🔴 空頭陷阱,33.33%,33.33%,-0.29%,-1.88%,3,0,0.3333,-0.0029
HDB.VN,未知,無,27300.0,80.28,🔴 空頭陷阱,42.86%,28.57%,-0.89%,-1.59%,7,0,0.2857,-0.0089
VHM.VN,未知,無,148700.0,61.05,🔴 空頭陷阱,20.00%,20.00%,-1.41%,-5.24%,5,0,0.2,-0.0141
GEE.VN,未知,無,81000.0,26.74,🔴 空頭陷阱,54.55%,18.18%,-5.81%,-7.55%,11,0,0.1818,-0.0581
MWG.VN,未知,無,78500.0,52.0,🔴 空頭陷阱,33.33%,0.00%,-6.17%,-3.39%,3,0,0.0,-0.0617
HVN.VN,未知,無,25550.0,70.09,🔴 空頭陷阱,75.00%,0.00%,-4.38%,-2.95%,4,0,0.0,-0.0438
VJC.VN,未知,無,139000.0,44.97,🔴 空頭陷阱,50.00%,0.00%,-3.02%,-4.94%,2,0,0.0,-0.0302
