日期,代號,名稱,最新價格,成本,股數,損益,報酬率
2026-07-09,2317,鴻海,237.5,241.21,2000,-7420,-1.54%
2026-07-09,4142,國光生,17.65,25.32,1000,-7670,-30.29%
2026-07-09,0050,元大台灣50,106.2,46.6,16000,953600,127.90%
2026-07-09,0056,元大高股息,52.15,36.43,4000,62880,43.15%
2026-07-09,00635U,期元大S&P黃金,43.0,55.25,3000,-36750,-22.17%
2026-07-09,00738U,期元大道瓊白銀,48.79,66.26,1000,-17470,-26.37%
2026-07-09,00929,復華台灣科技優息,30.44,19.73,8000,85680,54.28%
2026-07-09,009816,凱基台灣TOP50,15.29,11.01,63000,269640,38.87%
2026-07-09,00990A,主動元大AI新經濟,18.29,11.48,5000,34050,59.32%
2026-07-09,2009,第一銅,38.45,50.56,4000,-48440,-23.95%
2026-07-09,2337,旺宏,138.5,95.28,2000,86440,45.36%
2026-07-09,2409,友達,29.55,16.21,2000,26680,82.29%
2026-07-09,3481,群創,65.2,25.1,4000,160400,159.76%
2026-07-09,3105,穩懋,413.5,556.47,300,-42891,-25.69%
2026-07-09,4966,譜瑞-KY,662.0,1921.64,1000,-1259640,-65.55%
2026-07-09,2327,國巨*,891.0,1030.0,1,-139,-13.50%
2026-07-09,00403A,主動統一升級50,10.45,10.68,26000,-5980,-2.15%
2026-07-09,00981A,主動統一台股增長,29.84,27.48,2000,4720,8.59%
2026-07-09,2330,台積電,2465.0,225.55,10,22394,992.88%
2026-07-09,6789,采鈺,513.0,593.5,400,-32200,-13.56%
2026-07-09,6849,奇鼎科技,154.0,266.4,280,-31472,-42.19%
2026-07-09,7853,政美應用,364.0,409.29,280,-12681,-11.07%
2026-07-09,3576,聯合再生,16.05,18.15,5000,-10500,-11.57%
2026-07-09,1721,三晃,24.0,27.88,3000,-11650,-13.93%
2026-07-09,8215,明基材,28.55,31.6,200,-610,-9.65%
2026-07-09,00405A,主動富邦台灣龍耀,8.65,9.34,11000,-7590,-7.39%
2026-07-09,5498,凱崴,61.1,69.61,188,-1600,-12.23%
2026-07-09,1301,台塑,58.0,50.5,100,750,14.85%
2026-07-09,6498,久禾光,89.0,67.3,12,260,32.24%
2026-07-09,009821,野村稀土關鍵資源,14.11,17.3,12000,-38280,-18.44%
