代號,名稱,現價,當日外資(張),當日投信(張),當日自營(張),Date,上週估買(張),這週估買(張),淨增進貨(張),增長倍數,5D股價漲跌,狀態
3504.TW,揚明光,81.8,27,0,0,20260709,447,0,0,N/A,4.20%,🚨 外資提款
5450.TWO,南良,14.85,5,0,0,20260709,-6,0,0,N/A,-1.33%,🚨 外資提款
1722.TW,台肥,47.55,-43,-3,4,20260709,281,0,0,N/A,-1.14%,🚨 外資提款
7868.TWO,聖育,70.5,0,0,0,20260709,0,0,0,N/A,15.57%,🚨 外資提款
00655L.TW,國泰中國A50正2,35.05,-116,0,50,20260709,-3663,0,0,N/A,3.51%,🚨 外資提款
1465.TW,偉全,12.75,-42,0,-1,20260709,0,0,0,N/A,1.19%,🚨 外資提款
5871.TW,中租-KY,114.5,-351,252,65,20260709,23,0,0,N/A,-0.87%,🚨 外資提款
6592.TW,和潤企業,59.4,-507,0,1,20260709,-320,0,0,N/A,0.68%,🚨 外資提款
2461.TW,光群雷,17.3,141,0,0,20260709,512,0,0,N/A,-2.54%,🚨 外資提款
7713.TWO,威力德生醫,70.6,-1,0,0,20260709,0,0,0,N/A,0.43%,🚨 外資提款
2910.TW,統領,22.35,2,0,0,20260709,0,0,0,N/A,-0.89%,🚨 外資提款
8201.TW,無敵,12.65,-14,0,0,20260709,-2,0,0,N/A,-2.32%,🚨 外資提款
00785B.TWO,富邦金融投等債,35.32,-22,0,21,20260709,0,0,0,N/A,-0.51%,🚨 外資提款
6564.TWO,安特羅,16.6,0,0,0,20260709,0,0,0,N/A,3.43%,🚨 外資提款
3611.TWO,鼎翰,201.0,11,0,0,20260709,44,0,0,N/A,-0.50%,🚨 外資提款
6744.TWO,豐技生技,15.6,0,0,0,20260709,0,0,0,N/A,0.65%,🚨 外資提款
1733.TW,五鼎,30.3,-1,0,0,20260709,0,0,0,N/A,2.19%,🚨 外資提款
4106.TW,雃博,23.55,-14,0,4,20260709,7,0,0,N/A,0.21%,🚨 外資提款
6207.TWO,雷科,144.0,220,0,-5,20260709,22400,0,0,N/A,-5.26%,🚨 外資提款
6816.TWO,捷智商訊,39.45,0,0,0,20260709,0,0,0,N/A,9.58%,🚨 外資提款
5521.TW,工信,10.6,2045,0,-4,20260709,1284,0,0,N/A,2.42%,🚨 外資提款
2454.TW,聯發科,3925.0,212,-164,-539,20260709,-4789,0,0,N/A,-9.13%,🚨 外資提款
6531.TW,愛普*,922.0,193,-4,-56,20260709,-3172,0,0,N/A,-4.06%,🚨 外資提款
3088.TWO,艾訊,144.0,864,0,-18,20260709,-186,0,0,N/A,1.05%,🚨 外資提款
6946.TWO,三地能源,11.75,0,0,0,20260709,0,0,0,N/A,3.98%,🚨 外資提款
3057.TW,喬鼎,19.0,-117,0,-1,20260709,-62,0,0,N/A,0.00%,🚨 外資提款
5288.TW,豐祥-KY,190.0,-31,0,13,20260709,-9,0,0,N/A,3.83%,🚨 外資提款
2719.TWO,燦星旅,24.3,-3,0,0,20260709,0,0,0,N/A,-0.41%,🚨 外資提款
3708.TW,上緯投控,106.5,31,0,-29,20260709,-392,0,0,N/A,0.95%,🚨 外資提款
00749B.TWO,凱基新興債10+,32.1,0,0,5,20260709,0,0,0,N/A,-0.22%,🚨 外資提款
3064.TWO,泰偉,19.2,0,0,0,20260709,0,0,0,N/A,0.52%,🚨 外資提款
6456.TW,GIS-KY,70.7,770,0,186,20260709,-7878,0,0,N/A,7.77%,🚨 外資提款
00751B.TWO,元大AAA至A公司債,31.45,401,0,585,20260709,-900,0,0,N/A,-0.98%,🚨 外資提款
1533.TW,車王電,36.85,-7,0,0,20260709,6,0,0,N/A,2.79%,🚨 外資提款
7824.TWO,智寶,42.75,0,0,0,20260709,0,0,0,N/A,-0.58%,🚨 外資提款
5243.TW,乙盛-KY,97.8,-9,0,-49,20260709,-741,0,0,N/A,-4.12%,🚨 外資提款
3213.TWO,茂訊,133.0,47,0,-13,20260709,470,0,0,N/A,2.31%,🚨 外資提款
1714.TW,和桐,17.25,-17637,0,-1433,20260709,5035,0,0,N/A,-16.67%,🚨 外資提款
2449.TW,京元電子,308.5,-12117,-1534,-597,20260709,74229,0,0,N/A,-11.22%,🚨 外資提款
6604.TWO,儒億,37.1,0,0,0,20260709,0,0,0,N/A,-2.37%,🚨 外資提款
6657.TW,華安,35.3,-18,0,0,20260709,-5,0,0,N/A,-0.28%,🚨 外資提款
3631.TWO,晟楠,32.85,-7,0,0,20260709,1,0,0,N/A,-4.09%,🚨 外資提款
6692.TWO,進能服,25.0,1,0,0,20260709,0,0,0,N/A,-2.72%,🚨 外資提款
4420.TWO,光明,36.95,3,0,-2,20260709,5,0,0,N/A,-3.27%,🚨 外資提款
4588.TW,玖鼎電力,57.5,-32,0,-1,20260709,63,0,0,N/A,-3.04%,🚨 外資提款
6622.TWO,百聿數碼,7.02,0,0,0,20260709,0,0,0,N/A,-0.43%,🚨 外資提款
7872.TWO,登豐,53.2,0,0,0,20260709,0,0,0,N/A,-21.88%,🚨 外資提款
5530.TWO,龍巖,49.7,78,0,0,20260709,6,0,0,N/A,3.43%,🚨 外資提款
6179.TWO,亞通,27.95,-299,0,-40,20260709,-2,0,0,N/A,6.48%,🚨 外資提款
6124.TWO,業強,28.65,-4,0,0,20260709,0,0,0,N/A,-4.02%,🚨 外資提款
5254.TWO,欣訊科技,40.0,0,0,0,20260709,0,0,0,N/A,-4.76%,🚨 外資提款
2236.TW,百達-KY,176.0,319,0,0,20260709,180,0,0,N/A,5.07%,🚨 外資提款
2855.TW,統一證,50.4,1845,271,0,20260709,1432,0,0,N/A,1.31%,🚨 外資提款
4980.TWO,佐臻,42.9,0,0,0,20260709,0,0,0,N/A,-2.50%,🚨 外資提款
3005.TW,神基,112.0,397,-393,27,20260709,25546,0,0,N/A,9.27%,🚨 外資提款
5601.TWO,台聯櫃,31.5,0,0,0,20260709,0,0,0,N/A,-1.56%,🚨 外資提款
4571.TW,鈞興-KY,165.5,-10,0,-2,20260709,-122,0,0,N/A,-4.89%,🚨 外資提款
8455.TWO,大拓-KY,26.7,-1,0,0,20260709,0,0,0,N/A,-3.78%,🚨 外資提款
00900.TW,富邦特選高股息30,19.0,12,0,1089,20260709,-2947,0,0,N/A,-1.91%,🚨 外資提款
6462.TWO,神盾,110.5,58,0,-30,20260709,-136,0,0,N/A,-6.36%,🚨 外資提款
2761.TWO,橘焱胡同,15.55,0,0,0,20260709,0,0,0,N/A,1.63%,🚨 外資提款
00764B.TWO,群益25年美債,27.8,-1484,0,56,20260709,2868,0,0,N/A,-0.61%,🚨 外資提款
4545.TW,銘鈺,38.3,-61,0,0,20260709,48,0,0,N/A,-0.26%,🚨 外資提款
6560.TWO,欣普羅,37.6,11,0,0,20260709,53,0,0,N/A,-6.58%,🚨 外資提款
2231.TW,為升,111.0,60,0,-163,20260709,-959,0,0,N/A,0.91%,🚨 外資提款
6934.TW,心誠鎂,79.7,27,0,0,20260709,-3,0,0,N/A,20.76%,🚨 外資提款
00875.TW,國泰網路資安,52.35,47,0,-68,20260709,-1219,0,0,N/A,1.36%,🚨 外資提款
2406.TW,國碩,38.5,-3829,0,-196,20260709,437801,0,0,N/A,-7.78%,🚨 外資提款
3073.TWO,天方能源,22.0,-5,0,0,20260709,14,0,0,N/A,-2.00%,🚨 外資提款
6799.TW,來頡,98.6,-141,0,0,20260709,1140,0,0,N/A,-3.80%,🚨 外資提款
4401.TWO,東隆興,14.9,-19,0,0,20260709,-1,0,0,N/A,5.30%,🚨 外資提款
3338.TW,泰碩,69.5,-303,0,0,20260709,196,0,0,N/A,-3.20%,🚨 外資提款
00988A.TW,主動統一全球創新,19.17,-52489,-29875,-33951,20260709,-423550,0,0,N/A,-12.23%,🚨 外資提款
2478.TW,大毅,174.0,666,7,-75,20260709,2094,0,0,N/A,-23.68%,🚨 外資提款
3416.TW,融程電,181.5,113,0,-4,20260709,629,0,0,N/A,1.68%,🚨 外資提款
9105.TW,泰金寶-DR,8.64,3950,0,-164,20260709,-5532,0,0,N/A,-7.59%,🚨 外資提款
5487.TWO,通泰,28.7,14,0,0,20260709,16,0,0,N/A,0.00%,🚨 外資提款
3483.TWO,力致,86.2,-9,0,-9,20260709,-7,0,0,N/A,-6.30%,🚨 外資提款
6035.TWO,悠遊卡,52.9,0,0,0,20260709,0,0,0,N/A,1.73%,🚨 外資提款
6241.TWO,鑫永洋,15.75,73,0,0,20260709,183,0,0,N/A,5.35%,🚨 外資提款
