代號,名稱,前日均價,報買價,報買量,報賣價,報賣量,日最高,日最低,日均價,成交,成交量,進度日期,上市櫃進度(註)
1260,富味鄉,30.29,29.4,3000,30.8,3000,30.80,30.00,30.40,30.80,96360,-,
1269,乾杯,56.71,56.2,3000,57.4,2500,59.90,57.10,58.08,57.40,12825,-,
1271,晨暉生技,59.75,58.6,1000,59.4,1000,59.50,58.30,58.79,58.60,99883,-,
1293,利統,23.06,22.0,3000,23.1,2998,23.10,22.00,22.04,23.10,1103,-,
1343,旭東環保,29.92,29.75,2999,30.7,2999,30.95,29.75,30.71,30.70,4004,-,
1480,東盟開發,7.96,7.87,5000,7.99,3874,7.99,7.99,7.99,7.99,1126,-,
1594,日高,8.05,7.67,5000,8.06,5000,-,-,-,-,-,-,
2071,震南鐵,34.04,33.7,3000,34.65,2999,35.00,34.00,34.59,34.65,9597,-,
2245,詠勝昌*,24.85,23.95,3000,24.85,2999,24.85,24.85,24.85,24.85,1,-,
2249,湧盛,94.37,93.5,1500,94.4,2960,94.50,93.50,93.72,94.40,7827,115/07/28,櫃買中心同意上櫃契約
2252,為昇科,23.19,22.4,5000,22.95,3000,23.55,22.30,22.78,22.85,160965,-,
2255,凱銳光電,13.45,13.75,6000,13.9,5000,14.10,13.75,13.87,13.90,153351,-,
2256,歐特明,84.10,81.6,2920,82.7,3000,85.00,81.30,82.55,82.90,151454,-,
2644,中信造船,75.98,76.2,5982,76.9,3000,76.90,75.40,76.39,76.80,49603,-,
2733,維格餅家,10.95,10.45,10000,10.95,5000,10.95,10.95,10.95,10.95,1,-,
2741,老四川,20.80,20.0,3000,20.8,3000,-,-,-,-,-,-,
2758,路易莎咖啡,66.84,66.7,2999,68.8,2990,68.80,66.70,68.61,68.80,11,-,
2760,巨宇翔,8.80,8.8,2936,8.8,9928,8.80,8.80,8.80,8.80,2136,-,
2761,橘焱胡同,13.78,13.05,5000,13.45,5000,14.00,13.30,13.40,13.45,16086,-,
2938,床的世界,22.83,22.0,3000,22.2,6000,22.85,22.10,22.26,22.20,35974,115/07/28,櫃買中心同意上櫃契約
2940,歐都納,24.05,23.95,3000,24.1,5997,24.20,24.10,24.20,24.10,203,-,
2942,京站,37.56,36.85,2950,38.65,3000,38.65,36.85,38.22,38.65,3246,-,
3097,拍檔,25.05,23.95,3000,25.05,3000,25.05,23.85,24.65,25.05,15,-,
3117,年程,29.65,29.8,3000,30.5,3000,32.30,29.80,30.76,30.45,568518,-,
3184,微邦,16.89,23.65,3000,24.05,3000,24.40,17.60,22.39,23.85,4042663,-,
3194,圓方科技,30.78,31.2,2214,32.5,5000,32.50,30.90,31.37,31.20,5787,-,
3473,智通聯網,79.90,76.1,3000,79.8,3000,-,-,-,-,-,-,
3585,聯致,52.46,48.55,3000,48.95,3000,52.80,48.10,49.64,48.95,1300796,-,
3595,山太士,1722.07,1635.0,3000,1650.0,2000,1720.00,1630.00,1658.42,1650.00,418749,115/08/26,櫃買中心同意上櫃契約
