股號,名稱,收盤價,成交量,一年內最高收盤,一年內最低收盤,法說會,殖利率,狀態,連續大漲,連續大跌,原因,最終狀態
8068,全達,16.80,24,28.90,16.45,---,---,均線糾擺,無,無,MA 乖離率僅 0.66%,均線糾擺
9958,世紀鋼,91.60,4665,192.50,88.10,---,2.16%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1586,和勤,18.10,221,30.40,18.00,---,0.31%,均線糾擺,無,無,MA 乖離率僅 0.62%,均線糾擺
006208,富邦台50,251.65,3858,257.45,118.51,---,2.38%,強勢突破 (軌外),無,無,股價衝破布林上軌 (250.31)，進入噴發段,強勢突破 (軌外)
8932,智通*,94.20,1981,129.50,78.75,---,0.12%,進入盤整,無,無,ADX 為 19.20 (低於 20),進入盤整
1709,和益,34.20,6330,36.40,16.40,---,---,進入盤整,無,無,ADX 為 14.69 (低於 20),進入盤整
8908,欣雄,40.20,27,47.22,38.80,---,2.86%,均線糾擺,無,無,MA 乖離率僅 0.09%,均線糾擺
2459,敦吉,66.40,90,67.30,58.67,---,---,均線糾擺,無,無,MA 乖離率僅 0.15%,均線糾擺
4174,浩鼎,24.95,310,67.70,24.60,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00930,永豐ESG低碳高息,24.37,2155,26.19,16.23,---,1.33%,貼軌運行,無,無,股價於高位貼軌 (24.37 > 1.5σ)，動能強勁,貼軌運行
00861,元大全球未來通訊,85.70,75,97.50,44.90,---,---,均線糾擺,無,無,MA 乖離率僅 0.97%,均線糾擺
6597,立誠,72.50,1,78.10,50.30,---,3.58%,均線糾擺,無,無,MA 乖離率僅 1.29%,均線糾擺
3055,蔚華科,134.50,3486,193.00,54.00,📅 預告 (20260910),1.09%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5276,達輝-KY,17.55,2,22.20,14.50,---,4%,離開盤整 (向下),無,無,跌破布林下軌 (17.56),離開盤整 (向下)
1584,精剛,17.80,297,25.55,16.85,---,2.71%,均線糾擺,無,無,MA 乖離率僅 0.15%,均線糾擺
2722,夏都,21.85,33,30.80,20.90,---,0.45%,均線糾擺,無,無,MA 乖離率僅 0.45%,均線糾擺
7562,博來科技,69.00,20,77.00,42.30,---,---,均線糾擺,無,無,MA 乖離率僅 0.74%,均線糾擺
6240,松崗,22.85,249,27.95,17.20,---,---,進入盤整,無,連2日大跌,ADX 為 15.15 (低於 20),進入盤整
2885,元大金,70.20,20512,71.50,32.35,---,4.54%,貼軌運行,無,無,股價於高位貼軌 (70.20 > 1.5σ)，動能強勁,貼軌運行
6812,梭特,59.10,18,104.00,43.10,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4119,旭富,54.60,130,61.60,40.40,---,2.32%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
8472,夠麻吉,78.20,85,93.80,55.30,---,---,強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (74.69)，進入噴發段,強勢突破 (軌外)
3306,鼎天,44.65,50,68.80,40.66,---,5.13%,均線糾擺,無,無,MA 乖離率僅 0.16%,均線糾擺
2929,淘帝-KY,5.72,122,9.42,5.17,---,---,均線糾擺,無,無,MA 乖離率僅 0.44%,均線糾擺
4190,佐登-KY,26.00,8,34.80,24.00,---,1.4%,均線糾擺,無,無,MA 乖離率僅 0.93%,均線糾擺
6473,美賣*,6.34,11,17.00,5.96,---,---,均線糾擺,無,無,MA 乖離率僅 0.96%,均線糾擺
6645,金萬林-創,12.20,30,26.30,11.70,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
9946,三發地產,17.20,256,20.60,15.60,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7871,安立璽榮-KY,145.50,3860,148.00,39.50,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7792,安葆,314.50,350,406.00,180.50,---,3.08%,進入盤整,無,無,ADX 為 6.05 (低於 20),進入盤整
00881,國泰台灣科技龍頭,51.35,24657,57.35,24.40,---,7.39%,均線糾擺,無,無,MA 乖離率僅 0.45%,均線糾擺
7825,和亞智慧,92.00,281,220.00,48.00,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1717,長興,73.50,17168,85.40,37.85,---,4.51%,進入盤整,無,無,ADX 為 11.05 (低於 20),進入盤整
6127,九豪,49.65,2504,96.90,17.90,---,1.39%,均線糾擺,無,無,MA 乖離率僅 0.66%,均線糾擺
7556,意德士,250.00,15,319.00,152.50,---,1.84%,均線糾擺,無,無,MA 乖離率僅 0.88%,均線糾擺
5206,坤悅,23.05,278,38.05,20.00,---,1.35%,均線糾擺,無,無,MA 乖離率僅 0.90%,均線糾擺
4763,材料*-KY,50.60,6177,73.00,40.30,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2535,達欣工,89.20,173,96.70,57.40,---,6.4%,均線糾擺,無,無,MA 乖離率僅 0.40%,均線糾擺
5464,霖宏,76.40,760,107.50,22.60,---,2.51%,貼軌運行,連1日大漲,無,股價於高位貼軌 (76.40 > 1.5σ)，動能強勁,貼軌運行
2013,中鋼構,41.75,50,45.15,40.10,---,4.55%,均線糾擺,無,無,MA 乖離率僅 0.21%,均線糾擺
