代號,名稱,前日均價,報買價,報買量,報賣價,報賣量,日最高,日最低,日均價,成交,成交量,進度日期,上市櫃進度(註)
1260,富味鄉,30.36,29.55,10000,31,3000,31.00,29.55,30.57,30.50,37132,-,
1269,乾杯,64.58,61.4,3000,64.4,2998,64.60,61.60,63.73,64.40,13140,-,
1271,晨暉生技,58.82,59,1700,59.5,3000,59.50,58.80,59.13,59.40,22420,-,
1293,利統,23.40,23.3,1000,24.2,3000,23.45,23.30,23.39,23.30,8000,-,
1343,旭東環保,32.99,32.3,1000,32.75,1999,33.00,32.30,32.64,32.75,30526,-,
1480,東盟開發,7.96,7.86,5000,8,5000,7.99,7.95,7.97,7.99,20000,-,
1594,日高,7.97,7.65,5000,8,5000,8.08,7.68,7.82,7.99,14300,-,
2071,震南鐵,34.90,33.65,3000,35,5000,35.00,33.35,33.78,33.65,37388,-,
2245,詠勝昌*,24.99,23.8,9000,25.05,8999,25.05,24.80,24.80,25.05,1001,-,
2249,湧盛,90.03,89,3000,89.8,2800,90.00,88.50,89.14,89.80,30644,115/07/28,櫃買中心同意上櫃契約
2252,為昇科,18.66,18.4,5000,19,3910,19.10,18.20,18.92,19.00,38141,-,
2255,凱銳光電,13.83,13.6,4878,14.15,5000,14.15,13.60,14.14,14.15,5122,-,
2256,歐特明,87.29,83,3000,87.1,1999,90.20,84.60,85.38,87.10,156327,-,
2644,中信造船,75.75,75.7,3000,76.9,2997,77.10,74.30,76.35,76.90,36628,-,
2733,維格餅家,10.78,10.45,9000,10.95,5000,10.95,10.45,10.45,10.95,1002,-,
2741,老四川,20.09,20,4515,20.5,6000,20.50,20.00,20.10,20.00,37546,-,
2758,路易莎咖啡,69.65,67.6,3000,68.9,4869,70.00,67.60,68.43,68.90,16618,-,
2760,巨宇翔,9.50,8.46,5000,8.85,5000,9.08,8.51,8.87,8.85,18018,-,
2761,橘焱胡同,15.28,15,10000,15.55,5000,15.65,15.65,15.65,15.65,200,-,
2938,床的世界,24.84,24.1,3000,24.75,2990,25.20,24.25,24.57,24.75,29610,115/07/28,櫃買中心同意上櫃契約
2940,歐都納,24.10,24.05,3000,24.4,3000,24.20,24.20,24.20,24.20,2000,-,
2942,京站,38.15,36.8,3000,38.1,2795,38.10,38.10,38.10,38.10,205,-,
3097,拍檔,25.54,25.1,3000,26.35,3000,26.50,25.25,25.33,26.35,10017,-,
3117,年程,27.88,27.7,3000,28.5,3000,29.05,26.55,27.28,28.50,153146,-,
3184,微邦,12.80,12.85,3000,13.25,5000,13.45,12.60,13.03,12.85,94792,-,
3194,圓方科技,30.50,29.3,3000,30.5,2500,30.50,29.00,29.65,30.50,12401,-,
3473,智通聯網,81.00,76.2,2950,78,2979,80.90,76.20,77.95,78.00,5574,-,
3585,聯致,48.59,50.5,8000,50.8,7994,52.00,49.05,50.70,50.80,1006285,-,
3595,山太士,1256.63,1300,5000,1315,2990,1330.00,1260.00,1304.06,1315.00,281811,115/08/21,櫃買中心董事會通過上櫃
3603,建祥國際,6.45,6.02,5000,6.32,3497,6.35,5.90,6.08,6.32,48503,-,
3633,云光,143.25,142.5,2000,144.5,4998,147.00,141.50,143.43,144.50,27678,-,
3644,凌嘉科,267.12,267,2000,269.5,2000,272.00,267.00,268.23,267.50,48943,-,
3659,百辰,13.81,15.2,10000,15.95,5000,16.25,14.25,15.21,15.30,82507,-,
3678,聯享,49.66,48.2,3000,50.3,3000,50.30,50.20,50.20,50.20,1001,-,
4115,善德生技,7.38,7.32,10000,7.6,10000,7.50,7.49,7.49,7.50,9385,-,
4117,普生,9.49,9.25,5000,9.45,5000,9.80,9.15,9.44,9.45,215843,-,
4150,優你康,1.29,1.26,10000,1.32,15000,1.35,1.18,1.29,1.27,4231392,-,
4170,鑫品生醫,12.85,12.7,3889,13.05,5000,12.70,12.70,12.70,12.70,1111,-,
4172,因華,11.06,11.15,10000,11.35,10000,11.85,11.00,11.36,11.20,158634,-,
4186,尖端醫,7.50,7.78,5000,7.92,3999,8.39,7.61,7.78,7.92,227278,-,
4194,禾生技,5.96,6.77,5000,6.95,9995,6.95,6.05,6.70,6.95,118100,-,
4197,暐世,8.20,8.19,5000,8.57,5000,8.57,8.17,8.18,8.57,51,-,
4431,敏成健康,18.50,18.5,4000,18.7,4798,18.70,18.40,18.54,18.70,35504,-,
4537,旭東,116.53,121.5,2000,124,1000,125.50,118.00,122.16,124.00,41275,115/07/09,送件申請上市
4544,春日,14.15,13.5,10000,14.15,10000,-,-,-,-,-,-,
4553,盛復,16.20,16.1,1000,16.55,5000,16.45,16.10,16.17,16.25,12902,-,
4559,久裕興,8.62,8.27,5000,8.63,4795,8.63,7.93,8.22,8.54,280310,-,
4565,宏偉,126.00,132.5,1598,134,1369,135.50,125.50,131.83,134.00,79147,115/08/21,櫃買中心董事會通過上櫃
4570,傑生,69.72,68.5,2999,70.3,5000,70.80,68.00,69.85,68.50,9003,-,
4573,高明鐵,489.01,526,9000,530,4569,532.00,497.00,519.82,530.00,1841512,-,
4575,銓寶,23.05,22.5,3000,23.05,1489,23.05,23.05,23.05,23.05,1511,-,
4587,寶元數控,43.50,43.5,3000,44.1,3000,44.20,43.90,44.03,43.90,23051,-,
4589,碩陽電機,34.00,32.5,2800,34,2985,35.50,32.50,33.88,32.50,19543,-,
4724,宣捷幹細胞,9.11,8.88,5000,9.32,5000,9.32,8.87,8.98,9.32,30916,-,
4732,彥臣,16.77,17.75,4000,18.1,5000,17.80,16.95,17.41,17.75,36362,-,
4738,大同精化,6.29,6.31,5000,6.62,10000,6.62,6.11,6.23,6.62,162117,-,
4765,磐采,17.05,16.9,4900,17.25,5000,17.10,16.90,16.99,16.90,8200,-,
4925,智微,116.62,125,2000,128,3989,128.00,119.00,123.89,128.00,206773,-,
4980,佐臻,40.09,39.2,2980,40.95,2989,41.00,39.20,39.60,40.95,21350,-,
5240,建騰,17.45,17.7,4000,18.3,4894,18.30,17.30,17.65,18.30,30112,-,
5246,勵威,79.98,81.5,5000,82.1,4000,83.90,80.00,81.89,81.50,109425,-,
5248,景傳,38.80,39,3000,39.8,3000,39.90,38.55,38.88,39.80,132584,-,
5254,欣訊科技,36.19,39.6,6000,40.8,3000,41.75,36.40,39.71,40.80,112664,-,
5262,立達,43.90,43.5,1999,43.7,4752,44.10,43.30,43.73,43.70,64705,-,
5267,龍翩,46.50,48.95,3000,50.2,5544,50.20,46.30,47.89,50.20,81886,-,
5271,紘通,10.02,9.97,5000,10.05,11000,10.40,9.96,10.00,10.00,232484,-,
5297,廣化,68.87,68.7,3000,69.7,2997,70.50,68.20,69.15,69.70,132036,-,
5859,遠壽,13.76,13.65,10000,13.85,5000,13.85,13.65,13.71,13.80,41200,-,
5863,瑞興銀,10.82,10.75,10000,10.9,9778,10.90,10.75,10.78,10.90,46054,-,
6027,德信,12.07,11.6,5000,12.05,10000,12.60,11.65,11.96,11.70,88110,-,
6035,悠遊卡,51.50,49.4,3000,51.2,5969,51.20,49.40,50.37,51.20,19808,-,
