日期,代號,名稱,最新價格,成本,股數,損益,報酬率
2026-09-12,1540,喬福,19.3,44.99,2000,-51380,-57.10%
2026-09-12,2399,映泰,45.5,41.99,3000,10530,8.36%
2026-09-12,2609,陽明,59.4,77.27,1000,-17870,-23.13%
2026-09-12,2618,長榮航,42.35,46.14,2000,-7580,-8.21%
2026-09-12,00738U,期元大道瓊白銀,52.6,68.36,1000,-15760,-23.05%
2026-09-12,00635U,期元大S&P黃金,45.3,53.65,2000,-16700,-15.56%
2026-09-12,009816,凱基台灣TOP50,16.11,11.32,35000,167650,42.31%
